Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
0.501	0.0026	-0.060218	-0.011104	0.002706	-0.037757	0.002222	0.089655	-0.003702
0.5015	0.002161	-0.061726	-0.003814	0.004061	-0.017033	0.003641	0.029488	-0.000149
0.502	0.001753	-0.037503	0.005787	0.004926	-0.00276	0.00519	-0.001756	0.004909
0.5025	0.00187	0.00032	0.009998	0.005499	0.007852	0.005206	-0.027964	0.008535
0.503	0.002538	0.027303	0.004683	0.005234	0.028897	0.003931	-0.056941	0.00939
0.5035	0.002626	0.026502	-0.006537	0.004237	0.054686	0.001714	-0.086428	0.008315
0.504	0.001564	0.002506	-0.016624	0.002567	0.062512	-0.001132	-0.126879	0.006704
0.5045	0.000181	-0.025017	-0.022196	0.000314	0.047153	-0.002308	-0.188725	0.005084
0.505	-0.001025	-0.04001	-0.025984	-0.00032	0.029762	-0.000522	-0.247852	0.004422
0.5055	-0.002246	-0.03867	-0.03176	0.001286	0.028579	0.001282	-0.239796	0.005591
0.506	-0.003708	-0.023932	-0.037566	0.002711	0.039409	0.000986	-0.118829	0.008092
0.5065	-0.005079	-0.000176	-0.037239	0.002131	0.047865	0.000992	0.057759	0.009017
0.507	-0.005494	0.026035	-0.02872	0.000906	0.046885	0.002235	0.153715	0.00482
0.5075	-0.004356	0.047947	-0.019022	0.001328	0.038261	0.002291	0.116098	-0.005771
0.507999999999999	-0.001745	0.062277	-0.020185	0.002185	0.026342	0.001446	0.059614	-0.020924
0.508499999999999	0.001034	0.067902	-0.036947	0.001977	0.01687	0.001923	0.110719	-0.033848
0.508999999999999	0.002544	0.062803	-0.060532	0.002523	0.015406	0.002604	0.22222	-0.03716
0.509499999999999	0.002862	0.045112	-0.079099	0.003805	0.02142	0.001314	0.243222	-0.033179
0.509999999999999	0.00247	0.018762	-0.087797	0.003353	0.028333	-0.001446	0.13193	-0.031008
0.510499999999999	0.001327	-0.006734	-0.085553	0.002066	0.02984	-0.004377	-0.007081	-0.032889
0.510999999999999	1e-06	-0.023921	-0.071442	0.002056	0.025238	-0.006824	-0.074425	-0.033914
0.511499999999999	-0.000373	-0.028815	-0.049074	0.002014	0.019748	-0.007974	-0.067135	-0.032594
0.511999999999999	-0.00029	-0.019192	-0.027202	0.001104	0.018017	-0.00785	-0.022809	-0.030649
0.512499999999999	-0.00141	0.001534	-0.011079	0.001487	0.01884	-0.007091	0.042768	-0.027131
0.512999999999999	-0.003693	0.022973	0.000499	0.003563	0.016021	-0.005018	0.116681	-0.021035
0.513499999999999	-0.005362	0.033766	0.008493	0.004449	0.002972	-0.001658	0.159998	-0.014307
0.513999999999999	-0.005084	0.030188	0.011775	0.002393	-0.0185	0.000543	0.13785	-0.00936
0.514499999999999	-0.003872	0.018993	0.012457	-0.00051	-0.035872	0.000181	0.064359	-0.00695
0.514999999999999	-0.003375	0.010049	0.017862	-0.001545	-0.040012	-0.00104	-0.006786	-0.005263
0.515499999999999	-0.002997	0.007718	0.032606	-0.001804	-0.040873	-0.000877	-0.036396	-0.000885
0.515999999999999	-0.00233	0.009431	0.048458	-0.002688	-0.062352	0.000421	-0.032084	0.00697
0.516499999999999	-0.001902	0.011377	0.048427	-0.002091	-0.113406	0.000343	-0.024796	0.013968
0.516999999999998	-0.000744	0.013473	0.023927	0.000219	-0.166388	-0.002181	-0.029051	0.015363
0.517499999999998	0.001081	0.015993	-0.013786	0.001299	-0.176479	-0.00469	-0.037597	0.012458
0.517999999999998	0.001336	0.01633	-0.041581	0.000718	-0.125762	-0.00462	-0.041312	0.009875
0.518499999999998	-0.000542	0.013077	-0.045628	0.000338	-0.043216	-0.00265	-0.038613	0.008507
0.518999999999998	-0.002447	0.007956	-0.031691	0.000767	0.019562	-0.00069	-0.032024	0.006351
0.519499999999998	-0.002409	0.002696	-0.01437	0.001442	0.031858	0.000241	-0.025483	0.003768
0.519999999999998	-0.001009	-0.00133	-0.002759	0.001401	0.006492	-0.000142	-0.022266	0.001941
0.520499999999998	-0.000686	-0.00368	0.00298	0.000395	-0.017238	-0.001007	-0.023123	-0.000129
0.520999999999998	-0.00229	-0.008968	0.007683	-0.000238	-0.011931	-0.000955	-0.026546	-0.001381
0.521499999999998	-0.003565	-0.024772	0.014829	-0.000244	0.017384	0.000246	-0.029247	0.001167
0.521999999999998	-0.002744	-0.05312	0.022384	-0.00106	0.048251	0.00106	-0.028636	0.006039
0.522499999999998	-0.000996	-0.087861	0.02598	-0.002361	0.06639	0.000509	-0.025744	0.00885
0.522999999999998	0.00034	-0.120367	0.02429	-0.001887	0.070885	-0.000209	-0.022372	0.009246
0.523499999999998	0.001432	-0.14607	0.019953	-0.00034	0.065369	3.1e-05	-0.018263	0.009689
0.523999999999998	0.001882	-0.167886	0.016343	-0.001364	0.055905	0.000994	-0.014086	0.009515
0.524499999999998	0.000234	-0.194605	0.014014	-0.004048	0.050589	0.001336	-0.011735	0.007361
0.524999999999998	-0.002273	-0.230136	0.011697	-0.004953	0.053072	-7.9e-05	-0.010722	0.003869
0.525499999999998	-0.002063	-0.263215	0.009515	-0.004994	0.060303	-0.0018	-0.009488	-0.000622
0.525999999999997	0.000527	-0.272754	0.008852	-0.005508	0.06778	-0.00153	-0.008132	-0.005075
0.526499999999997	0.002103	-0.243437	0.009493	-0.00605	0.071739	0.000437	-0.006346	-0.008863
0.526999999999997	0.002152	-0.177493	0.008303	-0.006356	0.066115	0.001846	-0.003427	-0.011496
0.527499999999997	0.002219	-0.08992	0.00256	-0.004932	0.045949	0.00108	-0.001388	-0.008883
0.527999999999997	0.002187	0.01306	-0.005197	-0.001536	0.016953	-0.001381	-0.002671	0.000184
0.528499999999997	0.000441	0.13999	-0.008796	0.000771	-0.006888	-0.003154	-0.006307	0.008913
0.528999999999997	-0.003158	0.28035	-0.005592	0.000907	-0.018656	-0.002657	-0.009546	0.011448
0.529499999999997	-0.005938	0.375858	0.001301	0.001126	-0.025335	-0.000989	-0.010797	0.009156
0.529999999999997	-0.005358	0.364994	0.00713	0.001561	-0.036472	0.000633	-0.009729	0.005556
0.530499999999997	-0.002474	0.261727	0.008942	0.001075	-0.053275	0.001712	-0.006366	0.003513
0.530999999999997	-0.000361	0.149119	0.006058	0.000812	-0.071376	0.001553	-0.002317	0.006812
0.531499999999997	-5e-06	0.086905	-4.2e-05	0.000547	-0.080837	0.000582	-0.000912	0.015376
0.531999999999997	-9e-06	0.063456	-0.005661	-0.00138	-0.066946	-0.001139	-0.002082	0.023933
0.532499999999997	0.00113	0.043574	-0.007607	-0.003179	-0.030618	-0.003067	-0.001504	0.028299
0.532999999999997	0.003404	0.020919	-0.006699	-0.001677	-0.000165	-0.002333	0.002646	0.026923
0.533499999999997	0.00508	0.006036	-0.006513	0.002083	-0.002821	0.000167	0.008353	0.022044
0.533999999999997	0.004948	-0.00511	-0.00882	0.004224	-0.029012	0.000194	0.012684	0.020675
0.534499999999997	0.003887	-0.025143	-0.011156	0.003789	-0.043574	-0.001459	0.013156	0.026614
0.534999999999996	0.003327	-0.049047	-0.009834	0.002307	-0.032213	-0.001049	0.010647	0.034284
0.535499999999996	0.003158	-0.052072	-0.004468	0.001677	-0.015753	0.001415	0.008413	0.036367
0.535999999999996	0.002398	-0.015514	0.002306	0.002723	-0.013579	0.003884	0.008192	0.032563
0.536499999999996	0.00204	0.049932	0.008339	0.002403	-0.016258	0.00563	0.010158	0.026335
0.536999999999996	0.004209	0.106098	0.01355	-0.00053	-0.008303	0.006279	0.013205	0.019453
0.537499999999996	0.007644	0.116901	0.018162	-0.002452	0.004232	0.005423	0.014806	0.011937
0.537999999999996	0.007635	0.081379	0.020834	-0.001935	0.007533	0.004024	0.01184	0.003774
0.538499999999996	0.002674	0.031773	0.019882	-0.000433	0.001846	0.004179	0.002763	-0.003904
0.538999999999996	-0.002504	-0.002369	0.015563	0.000527	-0.003855	0.006358	-0.009982	-0.010951
0.539499999999996	-0.003663	-0.018048	0.009969	0.00013	-0.005179	0.008173	-0.021959	-0.018961
0.539999999999996	-0.001403	-0.025567	0.005633	-0.000146	-0.003889	0.007736	-0.030811	-0.027509
0.540499999999996	0.002259	-0.026664	0.004076	0.001519	-0.002324	0.006	-0.037154	-0.033603
0.540999999999996	0.005216	-0.015152	0.004146	0.003827	-0.000419	0.004255	-0.043382	-0.035122
0.541499999999996	0.004916	0.011169	0.003641	0.004124	0.00187	0.001925	-0.051842	-0.032781
0.541999999999996	0.001283	0.047934	0.002526	0.002852	0.003677	-0.001347	-0.061622	-0.029517
0.542499999999996	-0.00184	0.087461	0.001703	0.001811	0.005541	-0.003182	-0.066063	-0.027645
0.542999999999996	-0.00149	0.115646	0.000904	0.001737	0.007379	-0.001413	-0.054133	-0.024743
0.543499999999996	0.000738	0.112113	6.7e-05	0.002979	0.007517	0.002204	-0.016294	-0.016296
0.543999999999995	0.0022	0.071648	1.7e-05	0.003568	0.007121	0.004954	0.043564	-0.003162
0.544499999999995	0.001682	0.021306	0.000443	0.002257	0.007654	0.005997	0.099689	0.011794
0.544999999999995	-0.000899	-0.002727	-7.7e-05	0.002052	0.006903	0.005108	0.119377	0.027827
0.545499999999995	-0.003503	0.007534	-0.001043	0.003764	0.004316	0.003185	0.092951	0.03974
0.545999999999995	-0.003577	0.028176	-0.000659	0.00386	0.002543	0.001698	0.044146	0.039665
0.546499999999995	-0.000968	0.032294	0.000125	0.002206	0.00343	0.000106	0.007163	0.026735
0.546999999999995	0.002347	0.013892	-0.000917	0.001601	0.007244	-0.002366	-0.004541	0.007744
0.547499999999995	0.004022	-0.01454	-0.003382	0.000607	0.012123	-0.004181	-0.002462	-0.007417
0.547999999999995	0.002815	-0.037702	-0.005133	-0.001502	0.01489	-0.004263	-0.001557	-0.012129
0.548499999999995	0.000272	-0.048093	-0.004802	-0.001101	0.014339	-0.004633	-0.005322	-0.01051
0.548999999999995	-0.00031	-0.047639	-0.003279	0.000784	0.012919	-0.007142	-0.008917	-0.013539
0.549499999999995	0.000721	-0.043651	-0.002038	-0.00024	0.014127	-0.010289	-0.006331	-0.023992
0.549999999999995	-4.4e-05	-0.042485	-2.4e-05	-0.003263	0.017482	-0.01142	0.005106	-0.032778
0.550499999999995	-0.002524	-0.04532	0.003115	-0.004774	0.018475	-0.009519	0.020799	-0.030343
0.550999999999995	-0.004607	-0.049938	0.003791	-0.00396	0.014639	-0.005878	0.030315	-0.01513
0.551499999999995	-0.005994	-0.054483	-0.000129	-0.002083	0.00926	-0.002794	0.024675	0.004839
0.551999999999995	-0.006281	-0.058174	-0.00601	-0.00051	0.005851	-0.0008	7.9e-05	0.017639
0.552499999999995	-0.004579	-0.061228	-0.009808	-0.001263	0.002903	0.001576	-0.040867	0.018874
0.552999999999994	-0.001531	-0.065467	-0.009658	-0.004852	-0.001826	0.005027	-0.086254	0.015206
0.553499999999994	0.000704	-0.073497	-0.007392	-0.007225	-0.007357	0.007997	-0.119193	0.015605
0.553999999999994	0.000146	-0.086055	-0.00507	-0.005692	-0.011528	0.00782	-0.129994	0.021803
0.554499999999994	-0.003558	-0.099822	-0.002551	-0.002793	-0.013579	0.003372	-0.123106	0.028595
0.554999999999994	-0.007971	-0.107941	-0.001038	-0.001572	-0.013868	-0.001968	-0.11279	0.031325
0.555499999999994	-0.009483	-0.104177	-0.002891	-0.002205	-0.012438	-0.003862	-0.11319	0.031729
0.555999999999994	-0.007792	-0.087886	-0.006841	-0.002448	-0.009739	-0.003368	-0.129588	0.03481
0.556499999999994	-0.005488	-0.066583	-0.008146	-0.001283	-0.00738	-0.003342	-0.155757	0.040475
0.556999999999994	-0.004351	-0.052436	-0.003778	-0.000148	-0.006552	-0.003622	-0.181445	0.04369
0.557499999999994	-0.00467	-0.050147	0.004316	0.000102	-0.005576	-0.003024	-0.193317	0.040174
0.557999999999994	-0.004991	-0.050534	0.010744	-2.2e-05	-0.00092	-0.001099	-0.159451	0.03004
0.558499999999994	-0.003416	-0.04245	0.011317	-4.8e-05	0.007199	0.000554	-0.042719	0.019364
0.558999999999994	-0.000917	-0.024629	0.006398	-2e-06	0.013325	-0.000933	0.134946	0.014023
0.559499999999994	9.8e-05	0.000536	0.000215	-6.5e-05	0.013234	-0.005076	0.262416	0.012454
0.559999999999994	-0.000257	0.034119	-0.002827	-0.001226	0.009068	-0.008076	0.232722	0.008513
0.560499999999994	-4.9e-05	0.070099	-0.002746	-0.003475	0.00539	-0.007813	0.079459	-0.000601
0.560999999999994	0.001074	0.088763	-0.003108	-0.003926	0.00328	-0.004663	-0.039256	-0.011307
0.561499999999994	0.001595	0.07802	-0.004878	-0.001494	0.001354	3.3e-05	-0.018344	-0.020072
0.561999999999994	0.000967	0.055304	-0.005484	0.001327	-0.001379	0.003596	0.086959	-0.028102
0.562499999999993	0.000606	0.052079	-0.003496	0.002655	-0.003183	0.004336	0.152489	-0.03646
0.562999999999993	0.0015	0.077079	-0.001034	0.002598	0.001757	0.004175	0.132832	-0.043044
0.563499999999993	0.0025	0.10838	-0.00137	0.002142	0.016091	0.005066	0.088106	-0.044898
0.563999999999993	0.002005	0.124741	-0.005415	0.002158	0.032032	0.006118	0.090707	-0.039742
0.564499999999993	0.000559	0.124888	-0.010128	0.00239	0.038796	0.006847	0.140713	-0.026307
0.564999999999993	0.00015	0.109116	-0.010504	0.00165	0.034796	0.007691	0.18261	-0.005725
0.565499999999993	0.001659	0.072252	-0.005416	0.000325	0.027629	0.006918	0.180479	0.0164
0.565999999999993	0.004128	0.026348	0.000986	0.000105	0.023638	0.003761	0.146631	0.030495
0.566499999999993	0.006067	-0.000882	0.004521	0.000688	0.02108	0.001231	0.106687	0.029134
0.566999999999993	0.007125	-0.001457	0.004339	0.000716	0.014937	0.000774	0.068475	0.015327
0.567499999999993	0.007683	0.003877	0.002115	-0.000331	0.005283	0.000505	0.031671	-0.000787
0.567999999999993	0.007649	-0.001878	-0.000482	-0.001676	-0.00337	-0.000798	0.011213	-0.013747
0.568499999999993	0.006873	-0.014092	-0.002804	-0.00196	-0.008999	-0.003098	0.030487	-0.023711
0.568999999999993	0.005709	-0.025473	-0.004277	-0.001551	-0.013596	-0.00572	0.08287	-0.030642
0.569499999999993	0.004923	-0.038627	-0.004161	-0.001164	-0.021193	-0.007034	0.120225	-0.034914
0.569999999999993	0.004912	-0.054521	-0.00251	-0.00074	-0.037477	-0.006268	0.103095	-0.037903
0.570499999999993	0.004923	-0.066039	-0.001211	-0.000226	-0.063436	-0.005142	0.050372	-0.037336
0.570999999999993	0.004505	-0.063994	-0.001336	0.000739	-0.085226	-0.005285	0.012156	-0.028836
0.571499999999992	0.00414	-0.042578	-0.000443	0.001306	-0.080669	-0.00593	0.002886	-0.013186
0.571999999999992	0.002781	-0.005467	0.004009	0.000637	-0.045202	-0.005853	-0.0068	0.004647
0.572499999999992	-0.000552	0.030227	0.011283	8.3e-05	-0.002973	-0.004631	-0.037384	0.020234
0.572999999999992	-0.003617	0.043692	0.018063	0.000454	0.01792	-0.002419	-0.072282	0.030979
0.573499999999992	-0.004643	0.029227	0.021	0.001208	0.014328	-0.000131	-0.086151	0.036961
0.573999999999992	-0.004903	0.000347	0.019257	0.001935	0.004916	0.000996	-0.076652	0.038609
0.574499999999992	-0.005234	-0.030155	0.014521	0.001861	0.003819	0.000973	-0.060097	0.033261
0.574999999999992	-0.003499	-0.064339	0.009432	0.000816	0.007826	0.001404	-0.051236	0.017634
0.575499999999992	0.002279	-0.104362	0.006256	0.000243	0.00938	0.002603	-0.051363	-0.006343
0.575999999999992	0.008483	-0.133	0.005667	0.001017	0.009237	0.003427	-0.048245	-0.031268
0.576499999999992	0.00917	-0.121893	0.006086	0.002136	0.011547	0.00339	-0.028969	-0.051882
0.576999999999992	0.004699	-0.061239	0.005438	0.002056	0.015414	0.002579	0.002685	-0.068557
0.577499999999992	0.000781	0.02778	0.003815	0.000274	0.01684	0.001595	0.025665	-0.080883
0.577999999999992	0.000679	0.114299	0.002444	-0.002	0.015647	0.000901	0.023533	-0.085057
0.578499999999992	0.002664	0.178632	0.001718	-0.002963	0.014896	0.001365	0.001232	-0.080693
0.578999999999992	0.004317	0.205452	0.001263	-0.002108	0.014378	0.003599	-0.026189	-0.07368
0.579499999999992	0.005719	0.178486	0.000707	-0.000378	0.010527	0.004595	-0.051148	-0.06826
0.579999999999992	0.007395	0.103778	0.000618	0.001087	0.001967	0.002111	-0.069976	-0.061231
0.580499999999991	0.00857	0.020919	0.001284	0.002075	-0.008157	-0.000129	-0.075512	-0.04777
0.580999999999991	0.007857	-0.033496	0.001679	0.003513	-0.01473	0.001106	-0.06623	-0.029098
0.581499999999991	0.004418	-0.061337	0.000894	0.005014	-0.015183	0.003387	-0.052772	-0.01256
0.581999999999991	-0.001189	-0.087248	-0.001041	0.003874	-0.011126	0.003318	-0.047052	-0.00386
0.582499999999991	-0.007787	-0.122343	-0.00334	0.000641	-0.005831	0.000304	-0.050994	-6.2e-05
0.582999999999991	-0.013878	-0.155847	-0.005611	0.000156	-0.001221	-0.003883	-0.059658	0.004692
0.583499999999991	-0.018071	-0.172928	-0.007698	0.002634	0.003047	-0.006285	-0.069001	0.009953
0.583999999999991	-0.020547	-0.170043	-0.008157	0.002732	0.007737	-0.005722	-0.075052	0.012286
0.584499999999991	-0.021088	-0.152431	-0.0064	-3.2e-05	0.012639	-0.004479	-0.071928	0.013143
0.584999999999991	-0.017872	-0.118862	-0.004454	-0.000785	0.01845	-0.004271	-0.058961	0.016241
0.585499999999991	-0.011432	-0.060146	-0.004101	0.001335	0.026232	-0.00294	-0.044552	0.021078
0.585999999999991	-0.00537	0.015554	-0.00498	0.002946	0.033757	0.001506	-0.036931	0.025364
0.586499999999991	-0.002241	0.071276	-0.006219	0.002172	0.035857	0.007383	-0.038254	0.027974
0.586999999999991	-0.001914	0.075848	-0.0083	0.000273	0.029544	0.011482	-0.051881	0.027169
0.587499999999991	-0.003035	0.040772	-0.011159	-0.000921	0.019038	0.01206	-0.081783	0.023208
0.587999999999991	-0.004777	0.005709	-0.011966	-0.001766	0.011698	0.009515	-0.109119	0.020108
0.588499999999991	-0.006396	-0.003728	-0.00897	-0.002688	0.008478	0.005513	-0.086185	0.020798
0.588999999999991	-0.006053	0.009881	-0.005061	-0.002364	0.005049	0.002238	0.008399	0.026419
0.58949999999999	-0.003039	0.032841	-0.003839	-0.00045	-6.4e-05	0.000579	0.116014	0.037872
0.58999999999999	0.000744	0.054994	-0.004559	0.000389	-0.00355	-3e-05	0.148374	0.050374
0.59049999999999	0.003323	0.06945	-0.004038	-0.001393	-0.003337	-0.000203	0.09286	0.054917
0.59099999999999	0.004652	0.075281	-0.001782	-0.002924	-0.004167	-0.001017	0.021107	0.049255
0.59149999999999	0.005591	0.081458	0.000325	-0.003083	-0.012607	-0.002265	-0.005687	0.038251
0.59199999999999	0.005984	0.089831	0.00168	-0.004133	-0.028012	-0.002381	0.005384	0.027275
0.59249999999999	0.005243	0.083634	0.002637	-0.005059	-0.042091	-0.001876	0.014924	0.019748
0.59299999999999	0.003954	0.052468	0.002308	-0.002466	-0.045888	-0.001528	0.005466	0.014844
0.59349999999999	0.003532	0.012492	0.000145	0.002495	-0.038477	0.000152	-0.012617	0.008667
0.59399999999999	0.004411	-0.015537	-0.002231	0.004848	-0.028956	0.003368	-0.027069	0.000663
0.59449999999999	0.004911	-0.03189	-0.003372	0.003417	-0.025328	0.005334	-0.035741	-0.005328
0.59499999999999	0.003074	-0.046371	-0.003844	0.001174	-0.025613	0.004591	-0.040269	-0.007795
0.59549999999999	-0.001048	-0.059983	-0.004984	0.000507	-0.02504	0.00235	-0.041109	-0.008929
0.59599999999999	-0.005219	-0.072433	-0.006649	0.002217	-0.023101	-0.000747	-0.036911	-0.009235
0.59649999999999	-0.006604	-0.08975	-0.006637	0.004501	-0.018001	-0.003811	-0.026435	-0.007561
0.59699999999999	-0.004837	-0.112747	-0.004433	0.004574	-0.004365	-0.004602	-0.011645	-0.003991
0.59749999999999	-0.002227	-0.126427	-0.001813	0.002715	0.017196	-0.003265	0.003918	0.000123
0.59799999999999	-0.000224	-0.110585	0.001331	0.001011	0.034108	-0.002451	0.020322	0.003162
0.598499999999989	0.001269	-0.059554	0.005444	-1e-05	0.031704	-0.003044	0.039325	0.005193
0.598999999999989	0.001731	0.017784	0.008405	-0.000431	0.011962	-0.00364	0.056373	0.008734
0.599499999999989	0.000993	0.106938	0.00873	-0.000167	-0.002511	-0.003	0.065859	0.016952
0.599999999999989	0.001027	0.179936	0.007426	-0.000667	0.008014	-0.001383	0.07569	0.030602
0.600499999999989	0.003544	0.197613	0.0052	-0.001977	0.034834	-0.000541	0.099294	0.045828
0.600999999999989	0.007695	0.147448	0.001781	-0.001844	0.048171	-0.001876	0.130931	0.054513
0.601499999999989	0.011334	0.067846	-0.002283	-0.001054	0.032317	-0.004106	0.148175	0.04967
0.601999999999989	0.012586	0.01444	-0.005718	-0.001684	0.003694	-0.004538	0.140725	0.03363
0.602499999999989	0.010563	0.011788	-0.007523	-0.002995	-0.012551	-0.002882	0.116832	0.015382
0.602999999999989	0.006373	0.046274	-0.007326	-0.003051	-0.013505	-0.001388	0.080159	0.000722
0.603499999999989	0.002785	0.089263	-0.00555	-0.000705	-0.015243	-0.001021	0.026099	-0.008755
0.603999999999989	0.001233	0.114601	-0.003623	0.001954	-0.02557	-0.000405	-0.032155	-0.011888
0.604499999999989	0.00061	0.107636	-0.002633	0.00191	-0.034219	0.001192	-0.063481	-0.007015
0.604999999999989	-0.000385	0.076328	-0.001754	0.000612	-0.030258	0.002277	-0.056585	0.005195
0.605499999999989	-0.001415	0.0471	0.000386	0.000728	-0.017912	0.000846	-0.033898	0.018491
0.605999999999989	-0.001657	0.036319	0.003602	0.001577	-0.010219	-0.002831	-0.021168	0.024712
0.606499999999989	-0.001948	0.035404	0.005643	0.001564	-0.010289	-0.006093	-0.020367	0.020505
0.606999999999989	-0.00311	0.029826	0.004972	0.000698	-0.007433	-0.006901	-0.018333	0.008465
0.607499999999988	-0.003584	0.017696	0.003098	-0.000217	0.00446	-0.005086	-0.011372	-0.006712
0.607999999999988	-0.002626	0.004841	0.001562	-0.000862	0.016617	-0.002287	-0.007903	-0.021287
0.608499999999988	-0.001959	-0.006753	0.000437	-0.001815	0.020847	-0.001097	-0.011116	-0.032473
0.608999999999988	-0.00144	-0.018105	0.000333	-0.003248	0.023766	-0.001007	-0.014667	-0.038977
0.609499999999988	0.000362	-0.027361	0.001783	-0.003126	0.034462	0.00106	-0.015103	-0.041876
0.609999999999988	0.002058	-0.032841	0.003906	-0.000168	0.045937	0.00464	-0.017021	-0.044561
0.610499999999988	0.002369	-0.036782	0.005296	0.002375	0.043298	0.006739	-0.023424	-0.050088
0.610999999999988	0.002381	-0.042096	0.005448	0.001905	0.026011	0.007841	-0.030232	-0.05422
0.611499999999988	0.002942	-0.050266	0.004909	0.001351	0.008627	0.010502	-0.033612	-0.047761
0.611999999999988	0.003727	-0.061984	0.004066	0.002553	0.001649	0.014173	-0.034234	-0.031104
0.612499999999988	0.003978	-0.076923	0.002456	0.002311	0.002297	0.016205	-0.032502	-0.017376
0.612999999999988	0.003597	-0.093879	2.8e-05	-0.000111	0.002984	0.014962	-0.026843	-0.01624
0.613499999999988	0.002934	-0.107648	-0.001696	-0.001126	0.000907	0.010505	-0.02021	-0.021801
0.613999999999988	0.00205	-0.106627	-0.001012	-0.000391	-0.000764	0.005111	-0.021869	-0.023268
0.614499999999988	0.000688	-0.085503	0.001621	-0.000424	0.001302	0.000742	-0.03349	-0.019297
0.614999999999988	-0.000928	-0.05838	0.003236	-0.00183	0.005325	-0.003416	-0.035769	-0.014879
0.615499999999988	-0.001403	-0.046371	0.001915	-0.003964	0.006252	-0.007997	-0.001487	-0.012049
0.615999999999988	-0.000683	-0.053394	-7.7e-05	-0.004543	0.002017	-0.011721	0.067762	-0.007722
0.616499999999988	-0.0002	-0.061372	0.00067	-0.001963	-0.002495	-0.012812	0.123275	0.000925
0.616999999999987	-3.2e-05	-0.050552	0.004064	0.000312	0.000445	-0.010634	0.111759	0.01133
0.617499999999987	0.000163	-0.019082	0.006316	-0.001666	0.012895	-0.006767	0.040662	0.018685
0.617999999999987	0.000108	0.020815	0.005012	-0.006181	0.027686	-0.003047	-0.027677	0.022344
0.618499999999987	-0.000298	0.056026	0.002297	-0.009238	0.033232	-0.000853	-0.05038	0.024692
0.618999999999987	-0.000923	0.076591	0.000978	-0.010648	0.021422	-0.002156	-0.0441	0.026139
0.619499999999987	-0.001505	0.076774	0.001404	-0.010905	-0.008799	-0.006742	-0.04964	0.027347
0.619999999999987	-0.001336	0.059464	0.001763	-0.008619	-0.047523	-0.011335	-0.080885	0.029962
0.620499999999987	0.000425	0.036905	0.00052	-0.00588	-0.072168	-0.013587	-0.118452	0.032133
0.620999999999987	0.002573	0.021586	-0.001076	-0.005338	-0.064955	-0.012825	-0.141697	0.032625
0.621499999999987	0.002203	0.015622	-0.001884	-0.005457	-0.034296	-0.008925	-0.148429	0.034606
0.621999999999987	-0.001156	0.012938	-0.003055	-0.005517	-0.007459	-0.00469	-0.144503	0.038358
0.622499999999987	-0.005138	0.010471	-0.005027	-0.006043	-0.00437	-0.003839	-0.134924	0.038565
0.622999999999987	-0.007428	0.011463	-0.006527	-0.005392	-0.025543	-0.004966	-0.131505	0.031655
0.623499999999987	-0.007221	0.018389	-0.006862	-0.002707	-0.057422	-0.003648	-0.153242	0.019682
0.623999999999987	-0.005893	0.026246	-0.006229	-0.000282	-0.075946	0.000338	-0.193259	0.006681
0.624499999999987	-0.005151	0.02478	-0.005129	0.000311	-0.055696	0.002435	-0.18348	-0.004618
0.624999999999987	-0.004605	0.010679	-0.005185	0.000777	-0.001655	0.001146	-0.048252	-0.01351
0.625499999999987	-0.00297	-0.006983	-0.006623	0.002842	0.038747	0.001027	0.166207	-0.020377
0.625999999999986	-0.000175	-0.020787	-0.006375	0.005019	0.027551	0.004171	0.280212	-0.024012
0.626499999999986	0.001902	-0.035497	-0.003656	0.004269	-0.011331	0.005903	0.184404	-0.02329
0.626999999999986	0.001435	-0.055679	-0.001891	0.001183	-0.025062	0.002028	0.018542	-0.021632
0.627499999999986	-0.000278	-0.074155	-0.002323	0.000242	-0.004266	-0.004446	0.02801	-0.02425
0.627999999999986	-0.000681	-0.0818	-0.003064	0.002492	0.014976	-0.005928	0.233975	-0.031072
0.628499999999986	-7.5e-05	-0.079402	-0.002696	0.00379	0.012385	0.000915	0.379657	-0.036669
0.628999999999986	-0.000715	-0.074788	1.4e-05	0.002004	0.005962	0.01028	0.259317	-0.036079
0.629499999999986	-0.003363	-0.073985	0.0049	-0.000298	0.013361	0.01239	-0.022214	-0.027973
0.629999999999986	-0.006333	-0.07566	0.008558	-0.00052	0.027032	0.004512	-0.206743	-0.015604
0.630499999999986	-0.006837	-0.07503	0.008338	0.000865	0.033613	-0.005145	-0.200467	-0.005087
0.630999999999986	-0.004032	-0.070843	0.006284	0.002364	0.031992	-0.007931	-0.121671	-7.5e-05
0.631499999999986	-0.000487	-0.058458	0.006075	0.004089	0.027118	-0.004653	-0.094341	-0.000128
0.631999999999986	0.00111	-0.024859	0.008391	0.006468	0.021798	-0.000275	-0.117053	-0.002402
0.632499999999986	0.00108	0.03044	0.010885	0.007947	0.016815	0.004358	-0.118232	-0.003681
0.632999999999986	0.001116	0.074417	0.010271	0.007079	0.012871	0.009646	-0.037138	-0.002923
0.633499999999986	0.001233	0.065313	0.005556	0.00539	0.01059	0.013158	0.151328	0.001348
0.633999999999986	0.000359	0.010042	0.000445	0.004298	0.009038	0.014553	0.400396	0.013383
0.634499999999986	-0.00096	-0.029717	-0.000504	0.003124	0.006937	0.017289	0.564442	0.03421
