Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
0.309	-0.002878	0.005716	-0.000892	-0.006954	-0.002591	-0.001317	0.021164	-0.000761
0.3095	-0.003005	0.005861	-2.8e-05	-0.005394	-0.004082	-0.001732	0.019687	0.000352
0.31	-0.002406	0.004658	0.002445	-0.004273	-0.003544	-0.003076	0.015543	-0.000718
0.3105	-0.001746	0.003571	0.004886	-0.002349	-0.002134	-0.003326	0.011884	-0.002708
0.311	-0.001118	0.002978	0.004722	-0.000261	-0.001608	-0.001781	0.009986	-0.003693
0.3115	-6.1e-05	0.0018	0.002185	-0.000162	-0.001756	0.000352	0.009075	-0.003434
0.312	0.000353	0.000347	-0.000523	-0.000816	-0.001248	0.001843	0.008882	-0.003137
0.3125	-5.9e-05	-0.0003	-0.002204	0.000437	-0.000601	0.002646	0.009419	-0.003641
0.313	0.00107	0.000318	-0.003912	0.000667	-0.00058	0.003981	0.009007	-0.005428
0.3135	0.003947	0.001297	-0.006834	-0.002684	-0.000991	0.005463	0.004942	-0.007899
0.314	0.005836	0.000148	-0.009364	-0.0051	-0.002274	0.004985	-0.002878	-0.008489
0.3145	0.005811	-0.002696	-0.009102	-0.003949	-0.00351	0.003488	-0.010655	-0.006333
0.315	0.005418	-0.003755	-0.006201	-0.000972	-0.0025	0.002605	-0.013539	-0.003267
0.3155	0.005296	-0.002009	-0.003273	0.002801	0.000805	0.001329	-0.009804	-0.000931
0.316	0.004546	0.000375	-0.002999	0.004474	0.004546	-0.000225	-0.002354	-0.000589
0.3165	0.003274	0.000122	-0.005046	0.001688	0.006387	-0.000765	0.00556	-0.001853
0.317	0.002773	-0.003699	-0.006316	-0.002538	0.005298	-0.000538	0.013939	-0.002221
0.3175	0.003287	-0.007525	-0.005133	-0.005505	0.003431	-0.000461	0.022485	-0.000869
0.318	0.003908	-0.008412	-0.00325	-0.009164	0.003051	-0.000754	0.028259	0.00066
0.3185	0.003964	-0.008021	-0.002596	-0.015561	0.003656	-0.001534	0.028288	0.001671
0.319	0.003444	-0.007935	-0.002267	-0.024689	0.004879	-0.002841	0.022064	0.002474
0.3195	0.002479	-0.006887	-0.000714	-0.037251	0.007286	-0.003096	0.014414	0.002386
0.32	0.000965	-0.005256	0.001455	-0.052108	0.009067	-0.001688	0.014854	0.001236
0.3205	-0.000213	-0.004847	0.002702	-0.062997	0.007811	-0.000473	0.025041	0.000901
0.321	0.001221	-0.004562	0.002836	-0.064899	0.005153	-0.000153	0.029127	0.002642
0.3215	0.005607	-0.002777	0.002364	-0.060321	0.003982	-0.000646	0.00953	0.005336
0.322	0.009071	-0.000636	0.001225	-0.054531	0.004152	-0.002206	-0.029115	0.006949
0.3225	0.008116	0.000243	0.000158	-0.047329	0.004826	-0.00353	-0.062279	0.005754
0.323	0.004768	0.000199	-1.7e-05	-0.033136	0.005567	-0.002542	-0.076057	0.002692
0.3235	0.002989	-5.4e-05	-0.000562	-0.009195	0.005196	0.000405	-0.089181	0.002308
0.324	0.003198	-0.000496	-0.002433	0.0193	0.003807	0.002775	-0.131701	0.005817
0.3245	0.00323	-0.000772	-0.004232	0.045716	0.002308	0.003753	-0.204278	0.008498
0.325	0.001528	-0.000615	-0.003743	0.06756	0.000342	0.004232	-0.270395	0.007597
0.3255	-0.001219	0.000258	-0.00055	0.08272	-0.002015	0.004141	-0.283262	0.004738
0.326	-0.003517	0.001787	0.002645	0.090209	-0.003949	0.003424	-0.212604	0.002465
0.3265	-0.004535	0.002667	0.003712	0.092155	-0.00458	0.002929	-0.062944	0.002115
0.327	-0.002854	0.001984	0.003514	0.088835	-0.002951	0.002832	0.114577	0.002261
0.3275	0.00137	0.000374	0.002524	0.078378	-0.000767	0.00191	0.245265	0.001625
0.328	0.004448	-0.000429	0.000901	0.061409	-0.000656	-0.000501	0.286719	0.000917
0.3285	0.004176	0.00086	0.000408	0.041749	-0.001668	-0.002192	0.25226	-0.000404
0.329	0.002626	0.002786	0.001365	0.025439	-0.002276	-0.000811	0.17818	-0.002718
0.3295	0.001986	0.00243	0.001623	0.018758	-0.00256	0.001859	0.091222	-0.004279
0.33	0.002303	0.000844	7.7e-05	0.021528	-0.001786	0.00259	0.010077	-0.005293
0.3305	0.002889	0.001706	-0.000786	0.025769	0.000222	0.001981	-0.048567	-0.007329
0.331	0.002314	0.003637	0.00192	0.025659	0.001773	0.002304	-0.071615	-0.008194
0.3315	-0.000461	0.002989	0.006172	0.020901	0.002044	0.00274	-0.047784	-0.005448
0.332	-0.003759	0.000892	0.008	0.011802	0.0018	0.001549	0.016212	-0.00163
0.3325	-0.005606	0.000277	0.006767	0.000356	0.001738	-0.00024	0.076283	0.000277
0.333	-0.006212	0.000961	0.004358	-0.009268	0.002067	-0.000402	0.088051	0.000147
0.3335	-0.005598	0.001806	0.003219	-0.015088	0.002378	0.001254	0.062094	-0.002273
0.334	-0.003505	0.003688	0.003778	-0.01783	0.0019	0.002591	0.044821	-0.006232
0.3345	-0.001653	0.005736	0.00404	-0.018733	0.000497	0.001925	0.057269	-0.008357
0.335	-0.001536	0.004575	0.003268	-0.019343	-0.000992	0.00058	0.084081	-0.007394
0.3355	-0.002689	0.000428	0.002054	-0.020072	-0.001441	0.000893	0.10327	-0.005615
0.336	-0.004362	-0.002851	0.00019	-0.01916	-0.001353	0.001944	0.100609	-0.004152
0.3365	-0.004871	-0.002895	-0.002701	-0.017393	-0.002005	0.001435	0.070833	-0.003364
0.337	-0.002867	-0.000721	-0.006416	-0.018292	-0.002875	0.000375	0.024064	-0.004687
0.3375	-0.000523	0.0003	-0.009901	-0.020412	-0.003707	0.000901	-0.017039	-0.006809
0.338	8.1e-05	-0.002156	-0.011414	-0.019144	-0.00501	0.002292	-0.036321	-0.006603
0.3385	0.000103	-0.005775	-0.009949	-0.015424	-0.005601	0.002564	-0.037044	-0.004461
0.339	0.001118	-0.005925	-0.00563	-0.014126	-0.004439	0.001685	-0.035872	-0.003002
0.3395	0.002633	-0.002335	0.000625	-0.016121	-0.002149	0.000713	-0.047497	-0.002968
0.34	0.002775	0.001187	0.005819	-0.017075	0.00035	-0.000789	-0.071279	-0.002831
0.3405	0.001894	0.002408	0.005682	-0.014423	0.001476	-0.002744	-0.088277	-0.001985
0.341	0.001738	0.001148	-0.000763	-0.010931	-1.7e-05	-0.003333	-0.073582	-0.002393
0.3415	0.001713	-0.001757	-0.008882	-0.009032	-0.002106	-0.002768	-0.021205	-0.004845
0.342	0.000869	-0.004588	-0.012441	-0.007095	-0.002041	-0.002569	0.039409	-0.006543
0.3425	-0.000427	-0.006121	-0.009316	-0.003726	-0.000699	-0.002819	0.064625	-0.005407
0.343	-0.001018	-0.005545	-0.002254	-0.001302	-0.000419	-0.003917	0.040543	-0.003337
0.3435	0.000104	-0.003282	0.003975	-0.001733	-0.001056	-0.006094	-0.004807	-0.002498
0.344	0.001397	-0.000838	0.00661	-0.003318	-0.00069	-0.007065	-0.034565	-0.002915
0.3445	0.000556	0.001409	0.006651	-0.004175	0.001306	-0.005207	-0.037406	-0.003369
0.345	-0.001394	0.002638	0.005376	-0.003964	0.003384	-0.002946	-0.027444	-0.002079
0.3455	-0.001504	0.001442	0.003323	-0.003797	0.004006	-0.002901	-0.022265	-9.3e-05
0.346	0.000303	-0.001047	0.002503	-0.005003	0.003333	-0.004281	-0.029127	-0.000386
0.3465	0.000994	-0.00168	0.004502	-0.007178	0.001982	-0.004775	-0.045758	-0.00219
0.347	-0.001002	0.000609	0.007456	-0.009372	2.1e-05	-0.003535	-0.06462	-0.00215
0.3475	-0.004305	0.002629	0.007985	-0.010461	-0.001509	-0.001494	-0.074882	0.000199
0.348	-0.006949	0.001506	0.006207	-0.009137	-0.001023	0.00054	-0.065555	0.001551
0.3485	-0.007242	-0.001213	0.004611	-0.005217	0.00033	0.001834	-0.034103	0.000154
0.349	-0.004494	-0.002369	0.003365	-0.00066	0.000643	0.002371	0.004177	-0.001466
0.3495	-0.001193	-0.000554	0.002173	0.001397	0.000391	0.003473	0.021023	-0.000869
0.35	-0.000823	0.00239	0.001702	0.000296	-0.000627	0.004779	0.00128	0.001601
0.3505	-0.002516	0.003709	0.001259	-0.001706	-0.00248	0.005479	-0.035621	0.003631
0.351	-0.00288	0.003468	-0.000207	-0.001798	-0.002437	0.006388	-0.053928	0.004155
0.3515	-0.001781	0.0025	-0.002271	0.001278	0.000729	0.005989	-0.041615	0.005222
0.352	-0.001282	0.001115	-0.003282	0.004926	0.004988	0.001721	-0.014535	0.006867
0.3525	-0.001258	0.000274	-0.001596	0.0057	0.007443	-0.003964	0.016025	0.006266
0.353	0.000229	0.00063	0.001521	0.004567	0.006433	-0.006437	0.050993	0.003748
0.3535	0.003313	0.002095	0.002111	0.004349	0.004141	-0.005867	0.07871	0.002198
0.354	0.005773	0.003544	-0.000719	0.004225	0.004007	-0.005367	0.075373	0.002455
0.3545	0.005627	0.003148	-0.003386	0.002599	0.005322	-0.005685	0.038594	0.003539
0.355	0.003225	0.001062	-0.0031	0.001208	0.004885	-0.006021	-0.002824	0.004392
0.3555	0.002005	-0.000241	-0.000788	3.7e-05	0.002533	-0.005424	-0.022092	0.004372
0.356	0.004969	-0.000471	0.001117	-0.003552	0.001129	-0.002949	-0.020681	0.004482
0.3565	0.010236	-0.002027	0.001778	-0.007594	0.002223	0.000136	-0.015374	0.006099
0.357	0.013436	-0.0042	0.001814	-0.007745	0.00441	0.001799	-0.015389	0.007986
0.3575	0.012114	-0.003841	0.001497	-0.004725	0.005377	0.002154	-0.018119	0.007868
0.358	0.007069	-0.001793	0.000372	-0.001672	0.004509	0.00163	-0.017726	0.005774
0.3585	0.001589	-0.001009	-0.001758	0.001159	0.003123	0.000667	-0.013731	0.003438
0.359	-0.000963	-0.000968	-0.003735	0.003841	0.002345	0.001245	-0.011444	0.001893
0.3595	0.000222	-0.000609	-0.004218	0.004563	0.001679	0.002914	-0.013976	0.00229
0.36	0.002556	-0.000893	-0.004293	0.002814	0.000654	0.002362	-0.016687	0.005857
0.3605	0.003223	-0.001256	-0.005868	0.000549	0.000593	0.000455	-0.013117	0.01001
0.361	0.002307	-0.00071	-0.007751	0.000767	0.002186	0.000721	-0.005471	0.010759
0.3615	0.001432	-0.000825	-0.007722	0.004284	0.0033	0.002471	-0.003126	0.008353
0.362	0.00129	-0.002577	-0.006875	0.007283	0.002076	0.002818	-0.011557	0.00516
0.3625	0.000909	-0.004232	-0.007172	0.006626	0.00023	0.001594	-0.028916	0.002767
0.363	-0.000949	-0.00407	-0.006749	0.004135	0.00049	0.001117	-0.049767	0.002452
0.3635	-0.003864	-0.002433	-0.003233	0.002189	0.002377	0.00289	-0.062598	0.004095
0.364	-0.005925	-0.001104	0.001024	0.001255	0.002922	0.005398	-0.04449	0.005313
0.3645	-0.005915	-0.001968	0.002397	0.001645	0.00091	0.005915	0.024905	0.00373
0.365	-0.004583	-0.005916	0.000372	0.002919	-0.001309	0.004462	0.129013	0.000594
0.3655	-0.003429	-0.01114	-0.003164	0.003295	-0.001529	0.003058	0.206088	-0.000369
0.366	-0.003217	-0.01269	-0.005429	0.001262	-0.000459	0.002048	0.202172	0.001259
0.3665	-0.003741	-0.00713	-0.00515	-0.00308	0.000616	0.001314	0.13062	0.002243
0.367	-0.004247	0.002206	-0.003732	-0.007561	0.000783	0.001389	0.053599	0.001437
0.3675	-0.004032	0.008665	-0.002505	-0.009879	-0.000844	0.001143	0.007642	0.000785
0.368	-0.0034	0.009922	-0.001152	-0.010882	-0.003446	-0.000514	-0.024272	0.000283
0.3685	-0.003053	0.0078	0.000491	-0.013285	-0.0055	-0.00171	-0.068565	-0.001803
0.369	-0.002341	0.004982	0.002184	-0.019824	-0.00694	-0.000242	-0.118304	-0.003575
0.3695	-0.000559	0.004383	0.004793	-0.033354	-0.007732	0.002794	-0.141636	-0.002275
0.37	0.000986	0.005717	0.008976	-0.051387	-0.007416	0.004144	-0.117935	4.7e-05
0.3705	0.000775	0.004928	0.012514	-0.065588	-0.006617	0.002955	-0.057332	0.000692
0.371	-0.000941	0.001053	0.012231	-0.072001	-0.00604	0.001688	0.010664	0.00016
0.3715	-0.002549	-0.001628	0.008414	-0.073615	-0.005164	0.001661	0.059185	-0.001066
0.372	-0.002295	-0.00051	0.004372	-0.073004	-0.00424	0.001531	0.075575	-0.002772
0.3725	-2.1e-05	0.00165	0.003109	-0.068004	-0.004995	0.000525	0.062369	-0.003287
0.373	0.003206	0.00193	0.005657	-0.054659	-0.006367	-0.000944	0.035176	-0.002766
0.3735	0.005274	0.000956	0.009636	-0.031411	-0.00492	-0.003404	0.014042	-0.00305
0.374	0.003689	0.000513	0.010901	-0.000651	-0.00157	-0.00671	0.007687	-0.003175
0.3745	0.00055	0.000649	0.008811	0.031555	-0.000191	-0.008369	0.007761	-0.002676
0.375	0.000428	-0.000322	0.006608	0.05994	-0.00134	-0.007751	0.001968	-0.003497
0.3755	0.002316	-0.00158	0.006211	0.081595	-0.003067	-0.007077	-0.010078	-0.004733
0.376	0.002206	0.000595	0.006498	0.093045	-0.004136	-0.00671	-0.017048	-0.004373
0.3765	-0.000126	0.005762	0.006619	0.093762	-0.004817	-0.005804	-0.011865	-0.003622
0.377	-0.003006	0.008366	0.006819	0.089071	-0.006083	-0.005382	-0.002463	-0.003811
0.3775	-0.005872	0.005429	0.00594	0.083822	-0.007821	-0.005845	-0.002328	-0.004419
0.378	-0.007538	0.000705	0.003027	0.077425	-0.008328	-0.005516	-0.017307	-0.004931
0.3785	-0.007219	-0.000289	-0.000177	0.067335	-0.006572	-0.004426	-0.046585	-0.003784
0.379	-0.005667	0.003236	-0.002183	0.052771	-0.003473	-0.004086	-0.085692	-0.00037
0.3795	-0.00253	0.007858	-0.002854	0.036158	-0.000428	-0.003323	-0.118184	0.001483
0.38	0.001752	0.009942	-0.002296	0.025029	0.001074	-0.000383	-0.111942	-0.000113
0.3805	0.00375	0.008868	-0.001986	0.025204	0.001081	0.003632	-0.04599	-0.002313
0.381	0.001351	0.006966	-0.003317	0.03251	0.002037	0.007327	0.05034	-0.003596
0.3815	-0.002744	0.005373	-0.00601	0.039076	0.004913	0.010817	0.109107	-0.003937
0.382	-0.003945	0.002995	-0.009226	0.041	0.007132	0.013409	0.092211	-0.003734
0.3825	-0.001764	-0.000262	-0.01194	0.036243	0.005111	0.01274	0.028506	-0.004709
0.383	0.000599	-0.00232	-0.013457	0.022904	-0.000354	0.008284	-0.029089	-0.006848
0.3835	0.001519	-0.001662	-0.013286	0.003099	-0.004068	0.003584	-0.057939	-0.006993
0.384	0.001632	0.000555	-0.010521	-0.015723	-0.003701	0.001593	-0.064668	-0.004018
0.3845	0.001873	0.002312	-0.006284	-0.026313	-0.001187	0.000922	-0.059966	-0.002008
0.385	0.002012	0.002741	-0.004519	-0.026626	0.000811	-0.00043	-0.053049	-0.003041
0.3855	0.001018	0.002477	-0.007048	-0.021171	0.000643	-0.001775	-0.049861	-0.003551
0.386	-0.000648	0.002815	-0.010571	-0.017442	-0.000505	-0.001384	-0.042477	-0.001659
0.3865	-0.001193	0.003845	-0.011058	-0.018121	9.8e-05	0.000281	-0.014549	0.000854
0.387	0.000103	0.004468	-0.009045	-0.020445	0.002469	0.000358	0.032898	0.002597
0.3875	0.001794	0.003858	-0.007571	-0.022125	0.003668	-0.001373	0.074393	0.002677
0.388	0.001725	0.001908	-0.00652	-0.022311	0.001883	-0.001607	0.0882	0.000848
0.3885	-0.000303	-0.000577	-0.003988	-0.020263	-0.001193	0.00016	0.079247	-0.000435
0.389	-0.002168	-0.0033	-0.000982	-0.017059	-0.002264	0.001353	0.067303	0.000867
0.3895	-0.002231	-0.008244	0.000232	-0.015555	-7.5e-05	0.001011	0.062659	0.002887
0.39	-0.00087	-0.015787	-0.000984	-0.01664	0.003098	-0.00056	0.059592	0.003628
0.3905	0.000563	-0.02056	-0.004073	-0.017733	0.004264	-0.0027	0.05008	0.00363
0.391	0.000336	-0.01681	-0.007947	-0.016618	0.003395	-0.003594	0.035977	0.003114
0.3915	-0.001783	-0.005526	-0.010582	-0.015164	0.003047	-0.001857	0.02409	0.001018
0.392	-0.00334	0.006924	-0.008928	-0.015987	0.004429	0.001042	0.016235	-0.001424
0.3925	-0.002648	0.015121	-0.002151	-0.016969	0.00556	0.00146	0.010073	-0.00073
0.393	-0.000647	0.019211	0.006199	-0.015435	0.004843	-0.001131	0.005271	0.00236
0.3935	0.000773	0.022613	0.011293	-0.013554	0.003617	-0.002725	0.002903	0.003146
0.394	0.000503	0.025203	0.01076	-0.013217	0.002866	-0.001313	0.001444	0.001403
0.3945	-0.000678	0.022277	0.006189	-0.012818	0.001182	0.0012	-0.001738	0.001366
0.395	-0.001268	0.010067	0.001554	-0.011426	-0.002294	0.00292	-0.006357	0.003516
0.3955	-0.000661	-0.009499	0.000433	-0.010084	-0.005644	0.00297	-0.009667	0.004496
0.396	0.000597	-0.030477	0.003818	-0.00915	-0.006287	0.001641	-0.01015	0.004116
0.3965	0.001488	-0.047497	0.007855	-0.007735	-0.004117	0.000325	-0.008671	0.004499
0.397	0.001469	-0.055205	0.0072	-0.005854	-0.001307	8e-05	-0.007173	0.005411
0.3975	0.000554	-0.049893	0.002967	-0.004543	-0.000168	0.000839	-0.006774	0.005813
0.398	0.000262	-0.035823	0.001678	-0.004379	-0.000362	0.001108	-0.006115	0.004863
0.3985	0.002392	-0.023229	0.006289	-0.005012	0.000809	0.000118	-0.004495	0.002422
0.399	0.005101	-0.019026	0.012914	-0.005294	0.003331	-0.000718	-0.004394	0.001118
0.3995	0.005362	-0.020239	0.015317	-0.004832	0.005375	-0.000769	-0.007468	0.002288
0.4	0.003874	-0.016551	0.011957	-0.004552	0.00708	-0.000978	-0.012784	0.002383
0.4005	0.002206	-0.003258	0.007717	-0.004358	0.006938	-0.001715	-0.018228	-0.00116
0.401	-0.000269	0.011804	0.006028	-0.00223	0.002151	-0.002455	-0.020511	-0.00498
0.4015	-0.002744	0.019671	0.004633	0.00177	-0.004807	-0.001835	-0.018294	-0.005202
0.402	-0.002727	0.021171	0.002531	0.003906	-0.008508	0.000235	-0.015632	-0.003466
0.4025	-0.001022	0.021244	0.002308	0.002808	-0.007794	0.000468	-0.016966	-0.003173
0.403	-0.00048	0.020533	0.004595	0.000533	-0.005229	-0.00188	-0.020683	-0.004387
0.4035	-0.001147	0.016878	0.007313	-0.001757	-0.003799	-0.002926	-0.021688	-0.005172
0.404	-0.001348	0.011104	0.008177	-0.002973	-0.005052	-0.001465	-0.017377	-0.004286
0.4045	-0.000572	0.007839	0.006574	-0.002277	-0.006418	0.000799	-0.008164	-0.002695
0.405	0.001024	0.009133	0.004515	-0.000972	-0.004618	0.002731	0.006258	-0.002337
0.4055	0.00319	0.011037	0.003771	7.4e-05	-0.001689	0.003055	0.025052	-0.002496
0.406	0.004611	0.009642	0.003285	0.001594	-0.002146	0.001539	0.039981	-0.000976
0.4065	0.004052	0.006317	0.00124	0.002749	-0.006412	0.000155	0.040795	0.002068
0.407	0.002146	0.004136	-0.002142	0.002321	-0.009795	0.000204	0.027392	0.005625
0.4075	-0.000167	0.003614	-0.004855	0.002142	-0.006519	0.000407	0.00865	0.009214
0.408	-0.001802	0.003927	-0.005374	0.002943	0.006341	-0.000318	-0.007077	0.010546
0.4085	-0.001137	0.003994	-0.004384	0.003433	0.023426	-0.00139	-0.015891	0.008954
0.409	0.001359	0.003176	-0.003602	0.005076	0.03106	-0.002435	-0.017953	0.007938
0.4095	0.003277	0.002502	-0.003786	0.007644	0.023647	-0.00316	-0.015204	0.008949
0.41	0.002921	0.002535	-0.005095	0.006986	0.011919	-0.003093	-0.009995	0.010688
0.4105	0.000864	0.002678	-0.007055	0.002616	0.007006	-0.002892	-0.005487	0.011895
0.411	-0.000405	0.003305	-0.008253	-0.002043	0.008271	-0.002724	-0.003714	0.010118
0.4115	0.00026	0.005179	-0.007817	-0.004442	0.009387	-0.001679	-0.004444	0.005077
0.412	0.001699	0.007335	-0.006037	-0.003343	0.008273	-0.000843	-0.007189	0.000236
0.4125	0.003064	0.008123	-0.0038	5.2e-05	0.008218	-0.001516	-0.011657	-0.003382
0.413	0.004216	0.007789	-0.002433	0.001877	0.011569	-0.001858	-0.015347	-0.008096
0.4135	0.004537	0.006304	-0.002825	0.000649	0.015582	-0.000267	-0.012738	-0.013317
0.414	0.00379	0.00228	-0.004136	-0.000889	0.016423	0.001629	-0.000119	-0.01555
0.4145	0.003117	-0.00224	-0.004852	-0.000788	0.013796	0.00209	0.018152	-0.014211
0.415	0.00311	-0.002967	-0.004807	0.000613	0.005284	0.001529	0.030199	-0.011519
0.4155	0.002631	8.5e-05	-0.004701	0.002717	-0.014824	0.00056	0.026922	-0.00928
0.416	0.001705	0.003156	-0.005066	0.003665	-0.040653	-0.000229	0.012396	-0.008186
0.4165	0.00218	0.003303	-0.006223	0.001648	-0.051282	0.000551	-0.00075	-0.008106
0.417	0.003741	0.000396	-0.007399	-0.000826	-0.033678	0.002482	-0.005654	-0.008354
0.4175	0.004151	-0.002628	-0.006535	-0.000349	-0.001286	0.002837	-0.004953	-0.007477
0.418	0.004187	-0.002054	-0.002355	0.000688	0.018423	0.000914	-0.003082	-0.005801
0.4185	0.005969	0.001152	0.003239	-0.000874	0.011068	-0.001066	-0.001866	-0.006033
0.419	0.007407	-0.000131	0.005765	-0.004417	-0.012818	-0.001902	-0.001917	-0.00798
0.4195	0.004745	-0.009101	0.003433	-0.010772	-0.028554	-0.002075	-0.003517	-0.008542
0.42	-0.000789	-0.018596	-0.000466	-0.01998	-0.02087	-0.001257	-0.005285	-0.006415
0.4205	-0.004005	-0.021674	-0.002385	-0.027659	0.000319	0.000639	-0.004203	-0.002795
0.421	-0.003308	-0.019005	-0.002018	-0.030851	0.010889	0.001438	0.00076	-0.000349
0.4215	-0.002501	-0.011847	-0.000978	-0.031333	-0.000391	0.000482	0.007227	-0.00093
0.422	-0.004194	0.002484	-0.000343	-0.032074	-0.019217	0.001101	0.011896	-0.003088
0.4225	-0.006799	0.022272	5.2e-05	-0.030937	-0.023131	0.003381	0.012026	-0.003563
0.423	-0.008019	0.034989	0.000788	-0.022765	-0.008962	0.002868	0.00638	-0.00106
0.4235	-0.006864	0.030141	0.001961	-0.00908	0.00555	0.000106	-0.003132	0.002288
0.424	-0.00391	0.012821	0.002248	0.004404	0.005588	-0.001415	-0.011869	0.004798
0.4245	-0.001278	-0.005421	0.000954	0.015927	-0.004337	-0.002589	-0.016024	0.007606
0.425	-0.000331	-0.019546	0.00048	0.026062	-0.009186	-0.004372	-0.015142	0.010561
0.4255	-4.2e-05	-0.028355	0.002273	0.034019	-0.004006	-0.004827	-0.011005	0.011042
0.426	0.000552	-0.030189	0.004041	0.038749	0.001589	-0.003242	-0.006033	0.00841
0.4265	0.000714	-0.025695	0.004308	0.041	0.001287	-0.001636	-0.002351	0.004642
0.427	0.000184	-0.018987	0.004256	0.042176	0.00323	-0.001545	-0.001015	0.000298
0.4275	-0.000962	-0.014631	0.004993	0.044125	0.014129	-0.001999	-0.001999	-0.003941
0.428	-0.003252	-0.012187	0.006648	0.047767	0.025247	-0.001936	-0.003478	-0.004894
0.4285	-0.005034	-0.005131	0.008588	0.048084	0.026464	-0.001736	-0.002527	-0.003264
0.429	-0.003968	0.00973	0.010036	0.038841	0.021799	-0.001268	0.000599	-0.003864
0.4295	-0.002273	0.02482	0.010668	0.022103	0.022339	0.000907	0.002306	-0.006792
0.43	-0.004073	0.029398	0.010173	0.005525	0.031106	0.004311	0.001187	-0.008343
0.4305	-0.008023	0.023	0.008336	-0.00513	0.040601	0.005582	-0.001699	-0.007672
0.431	-0.009001	0.014859	0.005256	-0.008073	0.043019	0.004228	-0.006876	-0.00619
0.4315	-0.007025	0.011083	0.001189	-0.005844	0.038391	0.004139	-0.0153	-0.00451
0.432	-0.006456	0.010253	-0.002963	-0.003846	0.032684	0.006304	-0.026123	-0.002594
0.4325	-0.007353	0.008524	-0.0054	-0.004411	0.026084	0.007119	-0.037426	3.3e-05
0.433	-0.006701	0.004977	-0.005482	-0.005231	0.007175	0.00532	-0.045179	0.003089
0.4335	-0.005081	0.002284	-0.005057	-0.004845	-0.029724	0.003386	-0.043944	0.004075
0.434	-0.00505	0.000953	-0.005251	-0.004175	-0.066591	0.002069	-0.035338	0.002206
0.4345	-0.006034	-0.001002	-0.005036	-0.004602	-0.075907	-0.000401	-0.032618	0.000424
0.435	-0.005494	-0.00276	-0.003983	-0.006996	-0.052554	-0.004135	-0.048655	0.000156
0.4355	-0.003551	-0.002871	-0.003093	-0.009204	-0.020143	-0.00611	-0.076092	-8.4e-05
0.436	-0.002495	-0.003065	-0.003438	-0.007283	-0.002692	-0.003451	-0.078306	-0.000199
0.4365	-0.002944	-0.004342	-0.004942	-0.002883	-0.001004	0.001977	-0.010692	0.000848
0.437	-0.003255	-0.004693	-0.006502	-0.002234	-0.002744	0.005106	0.127315	0.001703
0.4375	-0.002395	-0.003316	-0.006991	-0.005076	-0.002595	0.00397	0.259395	0.001362
0.438	-0.00145	-0.001483	-0.005589	-0.005988	-0.002097	0.001684	0.283249	0.000302
0.4385	-0.001172	-0.000344	-0.003195	-0.004103	-0.001682	0.002472	0.178122	-0.001461
0.439	-0.001064	-0.001065	-0.002624	-0.001314	-0.001604	0.00566	0.032883	-0.002102
0.4395	-0.000949	-0.003147	-0.003979	0.00113	-0.002587	0.006617	-0.059346	0.000499
0.44	-0.001041	-0.003834	-0.003904	0.001154	-0.00362	0.004357	-0.095039	0.004723
0.4405	-0.001221	-0.002304	-0.001464	-0.002131	-0.003124	0.001937	-0.116823	0.007961
0.441	-0.000929	-0.000425	0.00107	-0.006482	-0.001905	0.000949	-0.127829	0.009021
0.4415	-0.000511	0.000277	0.002022	-0.008694	-0.002969	0.000771	-0.103079	0.007837
0.442	-0.000897	-9.7e-05	0.001279	-0.008125	-0.006438	0.00094	-0.048768	0.006264
0.4425	-0.001249	-0.000639	-9e-06	-0.007536	-0.00805	0.001511	0.005809	0.00655
0.443	-0.00019	-0.001265	-0.000622	-0.009507	-0.005611	0.001166	0.053679	0.007233
0.4435	0.001332	-0.002621	-0.000737	-0.01285	-0.001988	-0.002616	0.101411	0.005585
0.444	0.001578	-0.004441	-0.000846	-0.014196	4e-05	-0.008484	0.131129	0.003383
0.4445	0.001343	-0.004701	-0.000442	-0.012811	0.000507	-0.010599	0.114975	0.003023
0.445	0.002196	-0.001878	0.000893	-0.011215	-0.000511	-0.00748	0.06034	0.003513
0.4455	0.003697	0.001994	0.001867	-0.011864	-0.002637	-0.004093	0.007595	0.003324
0.446	0.004961	0.002324	0.001201	-0.014666	-0.003941	-0.002988	-0.014468	0.003264
0.4465	0.005789	-0.003724	0.000519	-0.016658	-0.00361	-0.002423	-0.010515	0.006625
0.447	0.006274	-0.013226	0.000544	-0.015563	-0.002526	-0.00158	0.000886	0.013853
0.4475	0.006513	-0.019282	-0.001772	-0.012462	-0.002059	-0.000688	0.008808	0.020732
0.448	0.006359	-0.018083	-0.005519	-0.00946	-0.003657	5.7e-05	0.01005	0.024933
0.4485	0.005926	-0.012802	-0.005188	-0.007256	-0.006289	-0.000216	0.005619	0.027434
0.449	0.005906	-0.010493	-0.000976	-0.005809	-0.007186	-0.001199	0.001304	0.027741
0.4495	0.006811	-0.015948	0.001511	-0.004318	-0.006632	-0.001148	0.000471	0.025426
0.45	0.007678	-0.027142	-0.000434	0.001228	-0.00628	-0.000701	-0.005871	0.023304
0.4505	0.008021	-0.034173	-0.003841	0.012883	-0.004595	-0.002088	-0.031312	0.022257
0.451	0.009134	-0.027728	-0.004452	0.023836	-0.000637	-0.003988	-0.071338	0.020023
