Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
0.537999999999996	-0.004177	0.003206	0.00304	-0.002576	0.005168	0.00789	-0.278309	-0.032634
0.538499999999996	-0.004586	0.020267	0.00025	-0.003568	0.008017	0.010605	-0.104685	-0.065431
0.538999999999996	-0.001447	0.037999	-0.001904	-0.005728	0.006987	0.009077	0.157541	-0.098842
0.539499999999996	0.001962	0.041712	-0.00229	-0.006804	0.003314	0.006485	0.320728	-0.117312
0.539999999999996	0.002938	0.028089	-0.001972	-0.004937	0.001169	0.003861	0.306769	-0.11239
0.540499999999996	0.003219	0.011531	-0.002498	-0.001924	0.003401	0.000898	0.194196	-0.090676
0.540999999999996	0.004939	0.005601	-0.002984	-0.000119	0.010565	-0.000986	0.079493	-0.063918
0.541499999999996	0.006789	0.00907	-0.001488	0.000563	0.018259	-0.001303	-0.015312	-0.040973
0.541999999999996	0.007427	0.012785	0.000938	0.000921	0.019176	-0.000888	-0.09448	-0.02742
0.542499999999996	0.007844	0.01137	0.001307	0.000981	0.011753	-0.000511	-0.137829	-0.022951
0.542999999999996	0.007544	0.00581	0.000332	0.000857	0.001726	-0.00096	-0.125977	-0.019829
0.543499999999996	0.004792	0.000276	0.000926	0.000424	-0.003782	-0.001355	-0.06592	-0.011052
0.543999999999995	0.000411	-0.002311	0.001435	1.8e-05	-0.002087	-0.000261	0.026325	0.003776
0.544499999999995	-0.002917	-0.002093	-0.001448	0.000123	0.002721	0.000825	0.129015	0.021543
0.544999999999995	-0.003522	-0.00098	-0.006281	-3.8e-05	0.004782	-0.000211	0.197537	0.036475
0.545499999999995	-0.002105	-0.001067	-0.008755	-0.000725	0.002819	-0.001995	0.192634	0.039386
0.545999999999995	-0.00095	-0.002223	-0.006076	-0.000649	-0.001619	-0.001855	0.130242	0.025052
0.546499999999995	-0.002222	-0.001847	0.000102	0.001143	-0.007131	-5.7e-05	0.068193	0.00133
0.546999999999995	-0.00595	0.000436	0.004997	0.003561	-0.010874	0.002042	0.043564	-0.014369
0.547499999999995	-0.009649	0.001212	0.006079	0.00482	-0.010567	0.003556	0.043343	-0.008401
0.547999999999995	-0.011332	-0.001127	0.004313	0.004305	-0.008331	0.001853	0.033647	0.018418
0.548499999999995	-0.011184	-0.004207	0.001903	0.002802	-0.007787	-0.002895	0.001421	0.050286
0.548999999999995	-0.010292	-0.005785	0.000405	0.002384	-0.009813	-0.004591	-0.036618	0.068703
0.549499999999995	-0.009478	-0.00595	-0.000391	0.003407	-0.012676	-0.000545	-0.057626	0.067456
0.549999999999995	-0.008359	-0.006139	-0.000779	0.003839	-0.01351	0.003634	-0.056067	0.056795
0.550499999999995	-0.005786	-0.006672	-1.8e-05	0.00321	-0.009913	0.002186	-0.043674	0.051861
0.550999999999995	-0.00241	-0.006203	0.00112	0.002208	-0.00153	-0.003917	-0.034166	0.055616
0.551499999999995	-0.000768	-0.004681	0.000583	0.001307	0.008498	-0.008947	-0.030582	0.060619
0.551999999999995	-0.002188	-0.003349	-0.001241	0.001111	0.014178	-0.008492	-0.024812	0.065731
0.552499999999995	-0.004915	-0.002556	-0.002232	0.000483	0.01228	-0.003393	-0.009976	0.077558
0.552999999999994	-0.005437	-0.002008	-0.001539	-0.001831	0.007301	0.001345	0.007958	0.095147
0.553499999999994	-0.002432	-0.00203	-0.000186	-0.003536	0.008528	0.001533	0.015953	0.103147
0.553999999999994	0.001957	-0.003404	-0.000474	-0.002124	0.019875	-0.001951	0.010258	0.085794
0.554499999999994	0.005426	-0.004369	-0.003346	2.9e-05	0.033037	-0.00502	-0.000713	0.04402
0.554999999999994	0.007285	-0.002012	-0.006929	-0.000329	0.035486	-0.006117	-0.009469	-0.007079
0.555499999999994	0.00773	0.001974	-0.008922	-0.00182	0.025348	-0.006207	-0.016195	-0.054907
0.555999999999994	0.007381	0.003941	-0.007741	-0.002456	0.013087	-0.004441	-0.022252	-0.096534
0.556499999999994	0.006428	0.00335	-0.003177	-0.002101	0.00794	-0.000153	-0.025391	-0.127742
0.556999999999994	0.004824	0.001171	0.001809	-0.000183	0.008908	0.003997	-0.022781	-0.13479
0.557499999999994	0.003941	-0.001247	0.003184	0.002138	0.010498	0.006391	-0.015091	-0.108127
0.557999999999994	0.004703	-0.00247	0.000625	0.00283	0.010042	0.008518	-0.007144	-0.059694
0.558499999999994	0.00511	-0.002731	-0.001867	0.002099	0.00701	0.010502	-0.003859	-0.015706
0.558999999999994	0.003732	-0.00282	-0.001443	0.000239	0.000959	0.010562	-0.00682	0.008587
0.559499999999994	0.002542	-0.002166	0.000132	-0.002149	-0.007392	0.008333	-0.016495	0.020395
0.559999999999994	0.003195	-0.001311	0.000319	-0.003065	-0.01676	0.005229	-0.032151	0.03384
0.560499999999994	0.004284	-0.002316	-0.00058	-0.002181	-0.025497	0.003442	-0.048155	0.049399
0.560999999999994	0.003989	-0.004382	-0.000556	-0.001259	-0.029949	0.004012	-0.056978	0.055149
0.561499999999994	0.001933	-0.005057	0.000924	-0.000723	-0.029001	0.004738	-0.056323	0.045519
0.561999999999994	-0.000855	-0.004168	0.00188	1.3e-05	-0.026772	0.003821	-0.051594	0.027204
0.562499999999993	-0.002251	-0.002649	0.00106	-0.000332	-0.026331	0.002116	-0.054689	0.007455
0.562999999999993	-0.001459	-0.001016	1.5e-05	-0.002255	-0.027121	-0.000747	-0.079395	-0.008142
0.563499999999993	0.000245	0.00021	9.4e-05	-0.003199	-0.027469	-0.005342	-0.127312	-0.01089
0.563999999999993	0.002071	0.000251	-0.000334	-0.002017	-0.026437	-0.00953	-0.171853	0.001696
0.564499999999993	0.00432	-0.000984	-0.002776	-0.001212	-0.024835	-0.010813	-0.172954	0.017787
0.564999999999993	0.00591	-0.00242	-0.0046	-0.002024	-0.02323	-0.009051	-0.128168	0.025644
0.565499999999993	0.004878	-0.003208	-0.002085	-0.002293	-0.020228	-0.006149	-0.091503	0.031247
0.565999999999993	0.002404	-0.003674	0.003629	-0.001059	-0.01526	-0.003878	-0.10478	0.04938
0.566499999999993	0.001471	-0.004286	0.007681	0.001227	-0.01066	-0.002791	-0.117156	0.07905
0.566999999999993	0.002092	-0.004307	0.008236	0.004218	-0.008087	-0.002364	-0.024196	0.099795
0.567499999999993	0.002643	-0.002997	0.007575	0.005674	-0.005847	-0.001793	0.185179	0.096965
0.567999999999993	0.003415	-0.001103	0.007247	0.004833	-0.002773	-0.000321	0.359978	0.080725
0.568499999999993	0.005089	0.000136	0.006354	0.003445	-0.000327	0.003416	0.329507	0.068901
0.568999999999993	0.006452	-0.000224	0.003752	0.001523	0.001238	0.009306	0.11152	0.061756
0.569499999999993	0.005979	-0.001979	0.000909	-0.000378	0.005592	0.013873	-0.095079	0.048647
0.569999999999993	0.003762	-0.003243	0.000849	-0.00016	0.017369	0.013678	-0.143679	0.029981
0.570499999999993	0.001357	-0.002665	0.003116	0.0013	0.035244	0.009851	-0.086308	0.016959
0.570999999999993	0.000212	-0.001016	0.004454	0.001673	0.049731	0.006139	-0.053275	0.012267
0.571499999999992	0.000262	0.000318	0.003338	0.001835	0.050755	0.003372	-0.07958	0.005866
0.571999999999992	0.000555	0.001211	0.000418	0.003236	0.038097	0.000497	-0.11164	-0.007595
0.572499999999992	0.000439	0.001809	-0.002348	0.004453	0.022913	-0.002966	-0.097438	-0.018828
0.572999999999992	0.000223	0.001082	-0.002698	0.004087	0.015879	-0.00788	0.005578	-0.013015
0.573499999999992	0.000647	-0.000215	-0.000533	0.002847	0.016759	-0.013765	0.223716	0.015287
0.573999999999992	0.001726	0.000393	0.001304	0.001839	0.019105	-0.018776	0.471484	0.051992
0.574499999999992	0.002733	0.001127	0.000689	0.000747	0.019285	-0.021537	0.543505	0.069885
0.574999999999992	0.002001	-0.001366	-0.000458	-0.000822	0.017607	-0.020175	0.326039	0.054168
0.575499999999992	-0.001313	-0.004213	0.000802	-0.001477	0.01549	-0.013868	-0.026449	0.016468
0.575999999999992	-0.004516	-0.003056	0.003979	-0.000713	0.01389	-0.005362	-0.242019	-0.023903
0.576499999999992	-0.005002	-0.000234	0.006272	0.000579	0.013373	0.000525	-0.236365	-0.062574
0.576999999999992	-0.004207	9e-05	0.006417	0.001728	0.01456	0.001527	-0.156378	-0.10631
0.577499999999992	-0.003763	-0.000603	0.005412	0.001309	0.016988	0.001384	-0.130499	-0.153671
0.577999999999992	-0.003134	0.001007	0.005006	-1.8e-05	0.018324	0.005299	-0.114342	-0.189898
0.578499999999992	-0.002583	0.003996	0.006101	0.000527	0.017024	0.012419	-0.032501	-0.202035
0.578999999999992	-0.002571	0.005353	0.007102	0.002247	0.014169	0.01729	0.055344	-0.190636
0.579499999999992	-0.001878	0.004303	0.005957	0.002465	0.011297	0.017506	0.041681	-0.168376
0.579999999999992	-0.000514	0.002451	0.003409	0.000371	0.008843	0.015741	-0.04976	-0.152552
0.580499999999991	-0.000677	0.00097	0.000854	-0.002724	0.006892	0.014685	-0.096147	-0.149837
0.580999999999991	-0.002284	-0.000875	-0.001731	-0.004688	0.006035	0.014388	-0.045364	-0.146603
0.581499999999991	-0.003078	-0.003322	-0.003816	-0.005136	0.006867	0.014427	0.064137	-0.122916
0.581999999999991	-0.003429	-0.004936	-0.003823	-0.004573	0.008357	0.014142	0.206577	-0.075508
0.582499999999991	-0.004871	-0.004609	-0.001316	-0.00358	0.008314	0.011556	0.352485	-0.023384
0.582999999999991	-0.005914	-0.002311	0.002009	-0.003687	0.006311	0.005754	0.394189	0.010983
0.583499999999991	-0.004177	0.001111	0.004015	-0.004651	0.003673	-0.000556	0.246882	0.02415
0.583999999999991	-0.001133	0.003875	0.003479	-0.004212	0.001279	-0.004392	-0.000595	0.029047
0.584499999999991	-0.000586	0.005233	0.000592	-0.00266	-0.00022	-0.006371	-0.168872	0.033919
0.584999999999991	-0.002906	0.006085	-0.002772	-0.002351	-0.0015	-0.007772	-0.190968	0.036122
0.585499999999991	-0.004966	0.005765	-0.00533	-0.002282	-0.004983	-0.008443	-0.127709	0.03361
0.585999999999991	-0.004589	0.002946	-0.007381	-0.00017	-0.010122	-0.008435	-0.034191	0.028403
0.586499999999991	-0.002488	-0.000967	-0.009327	0.002112	-0.013516	-0.007561	0.07512	0.021536
0.586999999999991	-0.000923	-0.003123	-0.011716	0.002228	-0.015053	-0.005566	0.160244	0.014658
0.587499999999991	-0.001536	-0.001836	-0.014474	0.001102	-0.017014	-0.002989	0.159812	0.010987
0.587999999999991	-0.004097	0.00177	-0.016455	0.000175	-0.019151	-0.000585	0.070626	0.010968
0.588499999999991	-0.006316	0.004272	-0.018375	-0.000197	-0.020495	0	-0.031765	0.012295
0.588999999999991	-0.00681	0.003564	-0.024369	0.000142	-0.021984	-0.003352	-0.065256	0.013731
0.58949999999999	-0.00669	0.001548	-0.036676	0.001002	-0.023652	-0.009978	-0.017634	0.016039
0.58999999999999	-0.005988	0.001079	-0.05024	0.001432	-0.024012	-0.016033	0.043049	0.020366
0.59049999999999	-0.003987	0.001623	-0.05894	0.001089	-0.023603	-0.018252	0.030089	0.026692
0.59099999999999	-0.001921	0.001998	-0.063582	-0.000158	-0.023735	-0.01624	-0.069696	0.032288
0.59149999999999	-0.001116	0.002726	-0.065678	-0.002025	-0.023919	-0.012074	-0.172068	0.03427
0.59199999999999	-0.001375	0.003259	-0.059475	-0.002053	-0.023977	-0.008071	-0.194337	0.034017
0.59249999999999	-0.001022	0.002705	-0.03948	-2.6e-05	-0.024017	-0.004319	-0.155844	0.034384
0.59299999999999	0.001353	0.002118	-0.009553	0.000806	-0.023324	-0.000393	-0.135898	0.037415
0.59349999999999	0.004055	0.002661	0.021133	0.000436	-0.022219	0.002203	-0.158394	0.046803
0.59399999999999	0.004715	0.003589	0.045167	0.000796	-0.022037	0.002245	-0.175795	0.062688
0.59449999999999	0.003857	0.00378	0.059415	9.1e-05	-0.021916	0.00084	-0.157325	0.074179
0.59499999999999	0.002028	0.003261	0.063548	-0.002567	-0.01974	-0.000559	-0.137511	0.067909
0.59549999999999	-0.000796	0.002386	0.05792	-0.003782	-0.016916	-0.001366	-0.166253	0.043823
0.59599999999999	-0.001662	0.001413	0.043929	-0.002925	-0.015654	-0.000713	-0.237521	0.01734
0.59649999999999	0.000996	0.000167	0.02145	-0.002339	-0.015117	0.001303	-0.275929	0.007103
0.59699999999999	0.003139	-0.001514	-0.009759	-0.001031	-0.014789	0.002722	-0.203074	0.015351
0.59749999999999	0.002202	-0.002462	-0.038263	0.001764	-0.014951	0.00286	-0.043599	0.021388
0.59799999999999	0.001124	-0.001744	-0.045349	0.003659	-0.015001	0.002492	0.059016	0.006468
0.598499999999989	0.002407	-2.8e-05	-0.033995	0.004035	-0.014686	0.001518	0.003167	-0.022934
0.598999999999989	0.004445	0.001732	-0.037689	0.003496	-0.0139	0.000481	-0.112475	-0.048346
0.599499999999989	0.004102	0.002436	-0.082736	0.001135	-0.011992	0.001452	-0.090511	-0.063748
0.599999999999989	0.001083	0.001962	-0.146889	-0.002038	-0.00942	0.004804	0.114118	-0.075269
0.600499999999989	-0.001157	0.002279	-0.172135	-0.002955	-0.008151	0.008131	0.350233	-0.084389
0.600999999999989	0.000293	0.003165	-0.122478	-0.002073	-0.008179	0.010198	0.46391	-0.084479
0.601499999999989	0.004237	0.001294	-0.01989	-0.002258	-0.006857	0.011696	0.430472	-0.071746
0.601999999999989	0.006252	-0.002805	0.078582	-0.002921	-0.003065	0.011969	0.312813	-0.049213
0.602499999999989	0.003518	-0.004329	0.134812	-0.002424	0.001611	0.009966	0.187616	-0.022164
0.602999999999989	-0.001352	-0.001932	0.15892	-0.001842	0.004964	0.006592	0.108302	0.004551
0.603499999999989	-0.003226	0.001385	0.182096	-0.00199	0.005459	0.003342	0.080513	0.028922
0.603999999999989	-0.00069	0.003544	0.207139	-0.001972	0.003139	0.000626	0.075365	0.054167
0.604499999999989	0.002616	0.004845	0.207761	-0.00015	0.000311	-0.001809	0.077692	0.082329
0.604999999999989	0.003842	0.006401	0.180534	0.003391	0.000517	-0.00414	0.094292	0.10456
0.605499999999989	0.004064	0.007907	0.160738	0.005329	0.004147	-0.005864	0.1165	0.108063
0.605999999999989	0.004175	0.007058	0.16357	0.003585	0.006823	-0.00606	0.113348	0.092392
0.606499999999989	0.00319	0.003595	0.150951	2.1e-05	0.005565	-0.005259	0.07229	0.068137
0.606999999999989	0.000968	0.000833	0.091994	-0.001922	0.002723	-0.004595	0.02173	0.043818
0.607499999999988	-0.00085	0.0004	0.018062	-0.001037	0.00209	-0.003576	-0.0043	0.022754
0.607999999999988	-0.000972	0.000219	-0.019614	0.000465	0.004244	-0.002107	-0.00706	0.007493
0.608499999999988	-0.000772	-0.001444	-0.016434	0.001056	0.006813	-0.001283	-0.010983	7.7e-05
0.608999999999988	-0.002627	-0.004262	-0.004505	0.001654	0.007757	-0.001957	-0.027085	-0.001553
0.609499999999988	-0.005844	-0.007532	-5e-06	0.002724	0.006956	-0.004862	-0.045215	-0.003476
0.609999999999988	-0.006888	-0.010253	0.005629	0.00316	0.005969	-0.007925	-0.05367	-0.010417
0.610499999999988	-0.004404	-0.010812	0.015875	0.00302	0.005493	-0.007022	-0.053093	-0.020135
0.610999999999988	-0.001245	-0.009142	0.01963	0.00413	0.004257	-0.002863	-0.050573	-0.026006
0.611499999999988	6.5e-05	-0.006346	0.005646	0.005653	0.002798	0.000237	-0.049447	-0.026735
0.611999999999988	0.000225	-0.002914	-0.029897	0.004526	0.003931	0.002027	-0.048774	-0.025819
0.612499999999988	0.000539	-0.000517	-0.081036	0.001473	0.008364	0.004834	-0.047915	-0.022647
0.612999999999988	0.001249	-0.000976	-0.12566	6.8e-05	0.013266	0.007115	-0.048829	-0.014223
0.613499999999988	0.002357	-0.002701	-0.136991	0.000649	0.015768	0.00666	-0.054738	-0.003523
0.613999999999988	0.003544	-0.002919	-0.116372	0.001212	0.015495	0.005504	-0.06611	0.001773
0.614499999999988	0.004238	-0.000877	-0.093887	0.001287	0.013439	0.006149	-0.078244	-0.001119
0.614999999999988	0.004652	0.002474	-0.080661	0.000758	0.011396	0.007505	-0.084834	-0.007182
0.615499999999988	0.005241	0.004614	-0.052601	-0.000209	0.011097	0.006238	-0.083182	-0.009308
0.615999999999988	0.005642	0.004178	-0.001689	-0.000762	0.012329	0.001811	-0.076914	-0.005188
0.616499999999988	0.004539	0.0033	0.03536	-0.001462	0.013506	-0.001949	-0.074603	0.000446
0.616999999999987	0.000777	0.003962	0.026935	-0.002354	0.013895	-0.002281	-0.082655	0.002965
0.617499999999987	-0.0041	0.005831	-0.00704	-0.00225	0.014554	-0.000181	-0.100823	0.003905
0.617999999999987	-0.006691	0.007194	-0.025293	-0.00162	0.016065	0.001688	-0.121762	0.007764
0.618499999999987	-0.005298	0.005656	-0.018255	-0.001467	0.016614	0.001581	-0.125164	0.015881
0.618999999999987	-0.001418	0.000784	-0.007252	-0.002129	0.014554	0.000458	-0.083132	0.023374
0.619499999999987	0.001696	-0.004168	-0.007966	-0.003425	0.010846	0.00019	0.003233	0.0229
0.619999999999987	0.002934	-0.006149	-0.016554	-0.003323	0.00749	0.001457	0.079749	0.011983
0.620499999999987	0.003501	-0.006119	-0.025049	-0.000225	0.006901	0.003636	0.086232	-0.004057
0.620999999999987	0.003926	-0.005908	-0.034093	0.003089	0.011921	0.005277	0.028139	-0.017109
0.621499999999987	0.004414	-0.00502	-0.047135	0.002955	0.020849	0.004789	-0.030825	-0.022484
0.621999999999987	0.005011	-0.003187	-0.062267	-5.1e-05	0.026929	0.001127	-0.046203	-0.020783
0.622499999999987	0.005142	-0.002431	-0.075927	-0.003168	0.026601	-0.00376	-0.031145	-0.017069
0.622999999999987	0.004969	-0.004252	-0.087211	-0.004709	0.022296	-0.006236	-0.018934	-0.01447
0.623499999999987	0.004923	-0.00605	-0.092516	-0.0042	0.017556	-0.006013	-0.019747	-0.009988
0.623999999999987	0.004195	-0.004113	-0.08383	-0.001872	0.013332	-0.004626	-0.022633	-0.001249
0.624499999999987	0.002352	0.000578	-0.064162	0.000797	0.009702	-0.001116	-0.017772	0.008063
0.624999999999987	0.000952	0.004285	-0.057274	0.001845	0.007388	0.006165	-0.005121	0.013059
0.625499999999987	0.001485	0.005734	-0.082518	0.001208	0.005334	0.015601	0.00846	0.013793
0.625999999999986	0.003236	0.005893	-0.122055	0.000225	0.001982	0.022312	0.014531	0.014191
0.626499999999986	0.003764	0.004939	-0.132731	-1e-06	-0.002504	0.022248	0.010275	0.018394
0.626999999999986	0.001561	0.002825	-0.09318	-0.000183	-0.006744	0.017366	0.00212	0.027239
0.627499999999986	-0.001767	0.001332	-0.02347	-0.002165	-0.00897	0.013453	-0.000713	0.036152
0.627999999999986	-0.003785	0.00149	0.040866	-0.004412	-0.010193	0.010691	0.003153	0.041209
0.628499999999986	-0.004505	0.001843	0.076319	-0.004232	-0.012563	0.002386	0.006525	0.043734
0.628999999999986	-0.004975	0.001199	0.078422	-0.003014	-0.014183	-0.014648	0.001157	0.044089
0.629499999999986	-0.005017	-0.000339	0.060785	-0.002559	-0.012749	-0.031663	-0.020849	0.039535
0.629999999999986	-0.004366	-0.002383	0.044014	-0.002172	-0.009268	-0.033798	-0.062429	0.031597
0.630499999999986	-0.003341	-0.004375	0.036223	-0.001689	-0.004216	-0.017243	-0.103033	0.025716
0.630999999999986	-0.002074	-0.005294	0.029082	-0.001903	0.002189	0.003484	-0.100929	0.02132
0.631499999999986	-0.001109	-0.004612	0.016574	-0.002058	0.006445	0.010238	-0.039462	0.011915
0.631999999999986	-0.000957	-0.00355	0.008563	-0.000491	0.005647	0.001198	0.039245	-0.005953
0.632499999999986	-0.001465	-0.003254	0.015178	0.001627	0.002078	-0.008912	0.074567	-0.030211
0.632999999999986	-0.00283	-0.00297	0.026709	0.001976	0.000149	-0.008392	0.055077	-0.053959
0.633499999999986	-0.004385	-0.002132	0.025971	0.000912	0.001629	-0.000184	0.020417	-0.068414
0.633999999999986	-0.004604	-0.001527	0.015016	-0.000211	0.004118	0.006599	0.007201	-0.070957
0.634499999999986	-0.003336	-0.001683	0.015282	-0.000104	0.003436	0.007107	0.02093	-0.069019
0.634999999999985	-0.001349	-0.002023	0.041739	0.001576	-0.001288	0.001111	0.051401	-0.072415
0.635499999999985	0.000122	-0.001309	0.0844	0.002793	-0.006566	-0.0109	0.085884	-0.080684
0.635999999999985	-0.000711	0.000711	0.117624	0.002695	-0.00981	-0.026845	0.109576	-0.081565
0.636499999999985	-0.003684	0.002173	0.121123	0.002949	-0.012364	-0.038974	0.115789	-0.063562
0.636999999999985	-0.005118	0.001285	0.091762	0.003231	-0.015353	-0.038066	0.109219	-0.02976
0.637499999999985	-0.002743	-0.001008	0.04582	0.002521	-0.016565	-0.024914	0.090839	0.002858
0.637999999999985	0.000241	-0.002029	0.008824	0.00308	-0.014586	-0.011445	0.05902	0.020652
0.638499999999985	0.000603	-0.001047	-0.005165	0.005271	-0.012174	-0.006264	0.025347	0.024493
0.638999999999985	-0.000158	-0.000191	-0.002139	0.005366	-0.012344	-0.00478	0.007332	0.022848
0.639499999999985	0.000467	-0.000791	0.002879	0.002281	-0.014067	0.000929	0.006916	0.020899
0.639999999999985	0.001708	-0.001889	-0.003517	-0.001181	-0.013779	0.00919	0.010937	0.018925
0.640499999999985	0.001521	-0.002015	-0.029835	-0.002111	-0.009856	0.01289	0.010419	0.017396
0.640999999999985	0.000884	-0.000205	-0.070885	-0.00042	-0.004751	0.01066	0.007674	0.016875
0.641499999999985	0.001528	0.002418	-0.102561	0.001424	-0.002111	0.007937	0.005657	0.015426
0.641999999999985	0.00173	0.00381	-0.104599	0.002146	-0.002623	0.009153	0.001852	0.011565
0.642499999999985	-0.000322	0.004161	-0.090088	0.001613	-0.004575	0.012889	-0.004701	0.00632
0.642999999999985	-0.002667	0.004038	-0.089737	-5.1e-05	-0.006682	0.015774	-0.00916	0.002281
0.643499999999985	-0.002769	0.003096	-0.101152	-0.001236	-0.008098	0.016408	-0.00778	0.002151
0.643999999999984	-0.001513	0.001868	-0.083984	-0.000654	-0.00793	0.013665	-0.002611	0.007885
0.644499999999984	-0.000528	0.001253	-0.022142	0.000314	-0.006141	0.007277	0.003454	0.02123
0.644999999999984	0.001363	0.001255	0.043433	-0.000469	-0.004002	0.001278	0.00973	0.041359
0.645499999999984	0.003874	0.001052	0.068311	-0.002177	-0.003476	-0.000171	0.014425	0.061991
0.645999999999984	0.003651	0.000594	0.061003	-0.00289	-0.005016	0.000839	0.015975	0.074648
0.646499999999984	0.000974	0.001273	0.060565	-0.002529	-0.00519	0.001167	0.016701	0.076562
0.646999999999984	-0.000428	0.003176	0.080026	-0.000958	0.00138	0.002196	0.018171	0.072855
0.647499999999984	0.000415	0.004343	0.101705	0.001256	0.016577	0.004414	0.016992	0.067132
0.647999999999984	0.001637	0.00348	0.116028	0.001889	0.035841	0.005314	0.011046	0.056143
0.648499999999984	0.001489	0.001241	0.131781	0.000657	0.050749	0.005084	0.004772	0.037033
0.648999999999984	0.000457	-0.000695	0.150762	-8.8e-05	0.055551	0.006588	0.003578	0.012
0.649499999999984	0.001108	-0.001108	0.158547	0.000488	0.051667	0.010188	0.00879	-0.014762
0.649999999999984	0.003495	-5.5e-05	0.142389	0.00116	0.04463	0.01292	0.020811	-0.03953
0.650499999999984	0.003805	0.000865	0.104535	0.002024	0.03717	0.012358	0.036842	-0.060182
0.650999999999984	0.000568	3.8e-05	0.056387	0.002748	0.028905	0.011229	0.039931	-0.077588
0.651499999999984	-0.003229	-0.002553	0.008138	0.001913	0.021574	0.01405	0.008291	-0.092036
0.651999999999984	-0.00512	-0.005853	-0.033236	9.2e-05	0.016838	0.017917	-0.048151	-0.099329
0.652499999999984	-0.005024	-0.007758	-0.063877	-0.001542	0.008405	0.013844	-0.078204	-0.097674
0.652999999999983	-0.003677	-0.007079	-0.083669	-0.001771	-0.015407	-0.001738	-0.04252	-0.092129
0.653499999999983	-0.002077	-0.00553	-0.091972	-7.5e-05	-0.053744	-0.021248	0.028671	-0.082101
0.653999999999983	-0.001734	-0.004785	-0.084545	0.001514	-0.083413	-0.033334	0.058408	-0.053087
0.654499999999983	-0.003241	-0.004504	-0.057793	0.00116	-0.083865	-0.032101	0.010749	0.001973
0.654999999999983	-0.004689	-0.003618	-0.015375	-0.000762	-0.066325	-0.018658	-0.069527	0.058107
0.655499999999983	-0.004614	-0.001974	0.029637	-0.00174	-0.055301	-0.00073	-0.113983	0.077938
0.655999999999983	-0.003388	-0.000242	0.06274	-0.000496	-0.051102	0.011948	-0.103384	0.054215
0.656499999999983	-0.00186	0.002032	0.077781	0.00067	-0.037976	0.01651	-0.07294	0.01386
0.656999999999983	-0.001863	0.005655	0.073906	0.000492	-0.017096	0.017315	-0.062258	-0.018526
0.657499999999983	-0.003204	0.009642	0.054794	-0.000612	-0.003716	0.019431	-0.079693	-0.042583
0.657999999999983	-0.002937	0.011435	0.040341	-0.002107	-0.002062	0.023436	-0.111971	-0.062233
0.658499999999983	-0.000707	0.009678	0.056099	-0.001675	-0.00311	0.024156	-0.142306	-0.067457
0.658999999999983	0.001239	0.007124	0.092868	0.001607	-0.00038	0.017255	-0.152179	-0.052446
0.659499999999983	0.002047	0.007393	0.098699	0.004837	0.004201	0.00439	-0.130635	-0.031835
0.659999999999983	0.002359	0.008843	0.036853	0.006339	0.006877	-0.013041	-0.094038	-0.022036
0.660499999999983	0.002411	0.006794	-0.061844	0.006877	0.007028	-0.035713	-0.077973	-0.021474
0.660999999999983	0.001717	0.001556	-0.129333	0.005376	0.006736	-0.056813	-0.09486	-0.020079
0.661499999999983	-0.000298	-0.001942	-0.133562	0.001477	0.007647	-0.063284	-0.103223	-0.013565
0.661999999999982	-0.002948	-0.001569	-0.09816	-0.001673	0.009124	-0.051133	-0.030369	-0.003197
0.662499999999982	-0.003933	0.000684	-0.058515	-0.001967	0.010444	-0.030241	0.153248	0.008583
0.662999999999982	-0.00254	0.001378	-0.027856	-0.000593	0.011581	-0.012468	0.370266	0.02037
0.663499999999982	-0.000899	-0.002021	-0.005251	-0.000191	0.011618	-0.001578	0.475825	0.030208
0.663999999999982	-4.8e-05	-0.0069	0.009743	-0.001222	0.010221	0.005151	0.399978	0.035084
0.664499999999982	0.001789	-0.007156	0.017693	-0.00109	0.00935	0.010637	0.233888	0.035252
0.664999999999982	0.005231	-0.002339	0.020674	0.000674	0.010356	0.015001	0.128124	0.034564
0.665499999999982	0.007585	0.001727	0.015643	0.001974	0.011535	0.017436	0.123144	0.035163
0.665999999999982	0.006687	0.002021	-0.00606	0.002219	0.010806	0.018287	0.135114	0.03431
0.666499999999982	0.003543	0.000919	-0.04339	0.001972	0.008533	0.016924	0.090693	0.027922
0.666999999999982	0.000274	0.001959	-0.074845	0.001343	0.006975	0.011811	0.00607	0.017462
0.667499999999982	-0.001603	0.005757	-0.079152	-3.5e-05	0.007482	0.00491	-0.069429	0.009863
0.667999999999982	-0.001124	0.008278	-0.065518	-0.001897	0.00838	0.000219	-0.120786	0.009307
0.668499999999982	0.001472	0.00668	-0.063261	-0.003779	0.007223	-0.000118	-0.155319	0.012556
0.668999999999982	0.003489	0.003416	-0.081497	-0.005443	0.004447	0.003378	-0.174196	0.014132
0.669499999999982	0.002176	0.000348	-0.098925	-0.005456	0.00288	0.006629	-0.184678	0.012584
0.669999999999982	-0.000592	-0.002805	-0.095158	-0.004543	0.003523	0.006389	-0.202415	0.009282
0.670499999999982	-0.000846	-0.00463	-0.075926	-0.005632	0.004146	0.004024	-0.212992	0.006136
0.670999999999982	0.001093	-0.004028	-0.060061	-0.007629	0.003059	0.000777	-0.169019	0.00621
0.671499999999981	0.001692	-0.00316	-0.053662	-0.008088	0.000555	-0.003276	-0.062628	0.011343
