Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
1.03949999999994	-0.002256	0.001314	0.0147	-0.0013	0.019972	-0.000623	-0.00147	-0.0041
1.03999999999994	-0.000707	0.000961	0.019703	0.000804	0.019456	-0.000996	-0.003255	-0.003228
1.04049999999994	-1.7e-05	0.001314	0.019064	0.002172	0.016692	0.000326	-0.003325	-0.00184
1.04099999999994	-0.000782	0.001802	0.017348	0.001153	0.01224	0.000465	-0.003927	0.000763
1.04149999999994	-0.001714	0.001899	0.015981	-0.001952	0.004505	-0.000835	-0.005368	0.003186
1.04199999999994	-0.001704	0.002066	0.014324	-0.004172	-0.007711	-0.002369	-0.005994	0.004818
1.04249999999994	-0.000329	0.00336	0.013574	-0.002818	-0.019136	-0.003664	-0.004588	0.005729
1.04299999999994	0.001755	0.004685	0.013334	-0.000314	-0.018324	-0.004599	-0.002238	0.005209
1.04349999999994	0.002366	0.003237	0.010905	-0.00033	-0.001762	-0.005952	-0.001769	0.003469
1.04399999999994	0.001267	0.000607	0.005265	-0.001961	0.016705	-0.008578	-0.003661	0.001643
1.04449999999994	0.00077	0.000568	-0.002765	-0.002002	0.018629	-0.011592	-0.004907	0.000688
1.04499999999994	0.001708	0.001802	-0.011827	-0.000686	0.002854	-0.012226	-0.004308	0.000743
1.04549999999994	0.002368	0.000342	-0.019419	0.000245	-0.013241	-0.008644	-0.004161	0.001072
1.04599999999994	0.001486	-0.003468	-0.023354	0.00143	-0.015227	-0.003492	-0.005132	0.001482
1.04649999999994	0.000154	-0.005696	-0.025057	0.003059	-0.006222	-0.001341	-0.005159	0.002598
1.04699999999994	-0.000437	-0.005373	-0.030157	0.003806	0.000878	-0.003011	-0.003189	0.004977
1.04749999999994	-0.000634	-0.005271	-0.043814	0.002773	0.000336	-0.005137	-5.4e-05	0.008205
1.04799999999994	-0.000531	-0.00637	-0.062522	0.0004	-0.00095	-0.004445	0.002617	0.01009
1.04849999999994	8.6e-05	-0.005968	-0.072035	-0.000998	0.004563	-0.001993	0.003187	0.008841
1.04899999999994	0.00036	-0.002604	-0.057291	0.000198	0.013889	-0.002481	0.001685	0.006741
1.04949999999994	-7.6e-05	0.000633	-0.014455	0.000902	0.017642	-0.007076	0.000483	0.006264
1.04999999999994	-0.000565	0.001121	0.044532	-0.00269	0.005968	-0.010955	0.000782	0.005129
1.05049999999994	-0.001325	0.000742	0.096436	-0.007027	-0.028405	-0.010199	0.000282	0.001966
1.05099999999994	-0.002505	0.001994	0.120994	-0.005982	-0.077134	-0.004505	-0.001883	-0.000741
1.05149999999994	-0.002958	0.004144	0.115643	-0.000956	-0.110863	0.003797	-0.00271	-0.00151
1.05199999999994	-0.002571	0.004418	0.09368	0.001777	-0.102721	0.008233	-0.000906	-0.000181
1.05249999999994	-0.002731	0.001969	0.066836	-0.000232	-0.052786	0.003737	0.001368	0.002891
1.05299999999994	-0.003413	-0.000493	0.035988	-0.003188	0.013711	-0.004718	0.00225	0.005738
1.05349999999994	-0.003069	-0.000614	0.002419	-0.003415	0.062149	-0.006396	0.001473	0.00708
1.05399999999994	-0.001571	9.5e-05	-0.023359	-0.002528	0.068995	0.001643	0.000175	0.008034
1.05449999999994	-0.000788	-0.001299	-0.030986	-0.002466	0.041231	0.010182	-0.000369	0.009753
1.05499999999994	-0.001662	-0.004274	-0.0187	-0.00219	0.010446	0.009819	-0.000762	0.011444
1.05549999999994	-0.002307	-0.005059	0.008585	-0.00102	-9.7e-05	0.003294	-0.001866	0.011371
1.05599999999994	-0.001184	-0.002135	0.042228	0.000564	0.005716	0.000613	-0.002853	0.008822
1.05649999999994	-6.5e-05	0.001217	0.07305	0.0021	0.012132	0.005138	-0.00266	0.005257
1.05699999999994	-0.000731	0.001315	0.093399	0.002613	0.011116	0.010686	-0.001156	0.003846
1.05749999999994	-0.002007	-0.001317	0.094549	0.001324	0.005076	0.01064	0.001212	0.00606
1.05799999999994	-0.002426	-0.003961	0.068471	0.000332	0.0002	0.00453	0.00296	0.009097
1.05849999999994	-0.00221	-0.005061	0.019398	0.001253	-0.000322	-0.003455	0.001646	0.009013
1.05899999999994	-0.001855	-0.004867	-0.031985	0.001251	0.001667	-0.008465	-0.002646	0.005555
1.05949999999994	-0.001581	-0.004751	-0.064437	-0.000835	0.002428	-0.007491	-0.006118	0.002453
1.05999999999994	-0.001523	-0.004543	-0.072713	-0.00223	-0.000484	-0.001353	-0.006441	0.002879
1.06049999999994	-0.00172	-0.00266	-0.064726	-0.001659	-0.007193	0.004111	-0.005185	0.005591
1.06099999999994	-0.002144	0.00024	-0.049648	-0.000179	-0.014278	0.003111	-0.004231	0.006511
1.06149999999994	-0.002193	0.001548	-0.034727	0.001133	-0.016812	-0.003085	-0.004263	0.003383
1.06199999999994	-0.001048	0.000499	-0.026783	0.002001	-0.012603	-0.008931	-0.005515	-0.002188
1.06249999999994	0.001271	-0.000724	-0.027715	0.002274	-0.000939	-0.012069	-0.006311	-0.006611
1.06299999999994	0.003348	-0.000208	-0.030545	0.002089	0.018364	-0.013822	-0.003982	-0.007394
1.06349999999994	0.003708	0.001564	-0.02648	0.001962	0.040127	-0.014516	0.000628	-0.005851
1.06399999999994	0.003044	0.003061	-0.016051	0.002482	0.052811	-0.013083	0.003242	-0.005835
1.06449999999994	0.002946	0.003187	-0.007443	0.004228	0.048175	-0.009953	0.000854	-0.00815
1.06499999999994	0.003424	0.002775	-0.004717	0.00484	0.031958	-0.004929	-0.005226	-0.010136
1.06549999999994	0.003518	0.00303	-0.005043	0.001885	0.017854	0.004294	-0.010315	-0.010372
1.06599999999994	0.002806	0.002619	-0.005705	-0.000859	0.01168	0.017514	-0.011283	-0.009358
1.06649999999994	0.001893	0.000732	-0.007262	0.000409	0.010155	0.030943	-0.010107	-0.00819
1.06699999999994	0.002147	-0.000422	-0.010898	0.003184	0.009906	0.040485	-0.009996	-0.008261
1.06749999999994	0.003897	0.000692	-0.015828	0.004427	0.009783	0.042418	-0.009905	-0.00956
1.06799999999994	0.005288	0.002143	-0.019044	0.004244	0.009217	0.037089	-0.007149	-0.009152
1.06849999999994	0.00487	0.001386	-0.017781	0.002658	0.008317	0.032554	-0.002322	-0.003473
1.06899999999994	0.003415	-0.000942	-0.012416	0.000328	0.008502	0.03406	0.00228	0.007496
1.06949999999994	0.002118	-0.002133	-0.005619	-0.000337	0.010675	0.034882	0.005064	0.019302
1.06999999999994	0.001296	-0.000988	0.000678	0.000114	0.009152	0.026883	0.005113	0.026026
1.07049999999994	0.000717	0.001329	0.0054	-0.000228	-0.008704	0.011764	0.003114	0.025901
1.07099999999994	0.000467	0.003689	0.006616	-0.000507	-0.044715	-0.002097	0.001525	0.023085
1.07149999999994	0.000565	0.005467	0.002436	-0.000477	-0.073251	-0.007487	0.002456	0.021868
1.07199999999994	7e-05	0.005067	-0.006364	-0.001036	-0.063615	-0.002472	0.005694	0.022254
1.07249999999994	-0.001098	0.002642	-0.015479	-0.001897	-0.024133	0.00954	0.009218	0.021065
1.07299999999994	-0.00126	0.001242	-0.019486	-0.001812	0.002425	0.021753	0.011503	0.01581
1.07349999999994	0.00042	0.002409	-0.016379	-0.000351	-0.0051	0.027398	0.012403	0.007607
1.07399999999994	0.00225	0.004257	-0.009102	0.000475	-0.024074	0.023724	0.011533	-0.000408
1.07449999999994	0.002028	0.004441	-0.002192	-0.000662	-0.02733	0.013257	0.008758	-0.007292
1.07499999999994	0.000425	0.003429	0.001332	-0.002267	-0.015538	0.000274	0.006037	-0.016136
1.07549999999994	-0.000157	0.002697	0.001656	-0.00272	-0.005098	-0.013569	0.00473	-0.02921
1.07599999999994	0.000152	0.001753	0.002253	-0.002112	-0.003512	-0.026662	0.003977	-0.043347
1.07649999999994	-0.000175	0.000391	0.005253	-0.001714	-0.004944	-0.03448	0.003527	-0.052883
1.07699999999994	-0.00044	5.1e-05	0.008436	-0.001744	-0.003472	-0.035655	0.003706	-0.05473
1.07749999999994	0.000479	0.001195	0.009099	-0.001164	-0.000575	-0.036257	0.003775	-0.050569
1.07799999999994	0.001212	0.002382	0.007513	-0.000527	0.000613	-0.043443	0.003257	-0.04397
1.07849999999994	0.000242	0.002721	0.005609	-0.001993	0.000715	-0.056884	0.00289	-0.036269
1.07899999999994	-0.001203	0.002533	0.004716	-0.004963	0.002395	-0.068936	0.003543	-0.02744
1.07949999999994	-0.001623	0.002092	0.005076	-0.005931	0.005559	-0.071008	0.005327	-0.019054
1.07999999999994	-0.001559	0.001813	0.006526	-0.005117	0.007011	-0.056921	0.007897	-0.012806
1.08049999999994	-0.001583	0.001736	0.008567	-0.005473	0.006023	-0.026674	0.01053	-0.006745
1.08099999999994	-0.00146	0.001299	0.009774	-0.005428	0.005508	0.008501	0.010949	0.001427
1.08149999999994	-0.001729	0.000207	0.008977	-0.002554	0.006597	0.030953	0.007006	0.009054
1.08199999999994	-0.003084	-0.001345	0.007125	-8.3e-05	0.007141	0.031032	0.00045	0.012391
1.08249999999994	-0.004179	-0.002757	0.006387	-0.001967	0.006016	0.015976	-0.004982	0.011923
1.08299999999994	-0.003313	-0.004048	0.007705	-0.005673	0.004019	0.002006	-0.007324	0.010991
1.08349999999994	-0.00158	-0.005444	0.009612	-0.005576	0.00145	-0.001658	-0.006865	0.012038
1.08399999999994	-0.000719	-0.005908	0.009688	-0.002118	-0.000599	0.002259	-0.006562	0.013876
1.08449999999994	-0.000677	-0.004933	0.007355	-0.000424	-0.000372	0.004814	-0.00906	0.013867
1.08499999999994	-0.001206	-0.003922	0.003967	-0.001108	0.001787	-0.001566	-0.012207	0.012959
1.08549999999994	-0.002052	-0.003689	0.00123	-0.000852	0.004373	-0.013638	-0.012234	0.013847
1.08599999999994	-0.001957	-0.003289	0.000329	0.001283	0.006113	-0.017208	-0.009269	0.015926
1.08649999999994	-0.000322	-0.002266	0.000614	0.004011	0.006025	-0.003513	-0.005815	0.017267
1.08699999999994	0.001517	-0.001443	0.000823	0.006019	0.004266	0.018801	-0.002605	0.017979
1.08749999999994	0.002335	-0.00083	0.00097	0.005776	0.002579	0.032713	0.000979	0.017447
1.08799999999994	0.002088	0.000194	0.000874	0.003522	0.002263	0.030678	0.004719	0.014363
1.08849999999994	0.000793	0.000698	0.000497	0.002126	0.00255	0.020939	0.007558	0.010064
1.08899999999994	-0.001306	-0.000213	0.000766	0.002003	0.003662	0.013986	0.008636	0.006642
1.08949999999994	-0.003173	-0.001549	0.002051	0.000482	0.006428	0.004975	0.007965	0.005551
1.08999999999994	-0.003804	-0.001983	0.003697	-0.001904	0.008137	-0.017651	0.006611	0.007522
1.09049999999994	-0.00355	-0.001324	0.004379	-0.001742	0.006361	-0.046322	0.006094	0.010651
1.09099999999994	-0.003215	-0.000647	0.003487	0.00045	0.003006	-0.056226	0.006763	0.011005
1.09149999999994	-0.002858	-0.001208	0.002116	0.001022	0.000482	-0.036055	0.007423	0.00698
1.09199999999994	-0.003069	-0.002579	0.001585	-0.000224	-0.000525	-0.001904	0.006316	0.002399
1.09249999999994	-0.004007	-0.002518	0.002279	-0.001071	0.000214	0.022278	0.001976	0.000811
1.09299999999994	-0.00435	-0.000411	0.003896	-0.000832	0.001763	0.027298	-0.004636	0.001635
1.09349999999994	-0.003743	0.0019	0.005921	-0.000276	0.001955	0.019771	-0.009865	0.007951
1.09399999999994	-0.002714	0.003057	0.007365	-3.8e-05	0.000435	0.010044	-0.01176	0.029093
1.09449999999993	-0.001273	0.002113	0.006774	0.001167	-0.001276	0.003223	-0.011703	0.065629
1.09499999999993	-0.00017	-0.000148	0.004305	0.003413	-0.003129	-0.001321	-0.010466	0.093917
1.09549999999993	-0.000734	-0.000362	0.001865	0.003081	-0.005371	-0.004407	-0.007864	0.084875
1.09599999999993	-0.002855	0.002086	0.000498	-0.000788	-0.005856	-0.003879	-0.005084	0.042872
1.09649999999993	-0.005326	0.003843	0.000555	-0.003585	-0.003671	0.000964	-0.00253	0.000513
1.09699999999993	-0.006618	0.003133	0.001678	-0.002528	-0.001877	0.005715	0.000302	-0.024921
1.09749999999993	-0.004417	0.001516	0.00197	-0.000348	-0.002695	0.005907	0.002267	-0.041957
1.09799999999993	0.001639	0.000404	0.000627	0.001369	-0.004456	0.002374	0.002764	-0.056352
1.09849999999993	0.008081	-0.000252	-0.001291	0.003463	-0.004605	-2.6e-05	0.00316	-0.060652
1.09899999999993	0.011237	-0.000404	-0.002808	0.003971	-0.00244	0.001713	0.003934	-0.051687
1.09949999999993	0.010271	9.5e-05	-0.003425	0.002043	0.000666	0.002934	0.003428	-0.036843
1.09999999999993	0.007528	1.7e-05	-0.003187	0.000424	0.00316	-0.002795	0.001259	-0.023661
1.10049999999993	0.006134	-0.002237	-0.003135	0.000132	0.004661	-0.012596	0.000862	-0.014556
1.10099999999993	0.006314	-0.00514	-0.00507	0.000819	0.005101	-0.018521	0.00374	-0.009183
1.10149999999993	0.006606	-0.005734	-0.00846	0.00246	0.004682	-0.01871	0.005775	-0.007651
1.10199999999993	0.006926	-0.004359	-0.009221	0.003366	0.003959	-0.015267	0.003931	-0.010593
1.10249999999993	0.007497	-0.002421	-0.005561	0.001896	0.003467	-0.005565	3.2e-05	-0.014731
1.10299999999993	0.007494	0.000397	-0.000643	0.000141	0.003875	0.013707	-0.002322	-0.013549
1.10349999999993	0.006924	0.003138	0.00248	0.0007	0.004562	0.034003	-0.000974	-0.006873
1.10399999999993	0.007137	0.003546	0.003455	0.002578	0.003999	0.038135	0.002191	-0.00194
1.10449999999993	0.007516	0.001388	0.002892	0.003983	0.001841	0.022325	0.003028	-0.002015
1.10499999999993	0.005857	-0.001711	0.001525	0.003637	-0.00158	0.004371	0.000483	-0.001744
1.10549999999993	0.003136	-0.003311	-0.000146	0.000941	-0.004736	0.000611	-0.0024	0.004789
1.10599999999993	0.002152	-0.001418	-0.001752	-0.002582	-0.005456	0.006065	-0.002053	0.014666
1.10649999999993	0.001786	0.002392	-0.002474	-0.005024	-0.004554	0.006541	0.001436	0.018579
1.10699999999993	-0.002327	0.003701	-0.002198	-0.004699	-0.004757	0.000336	0.004238	0.013005
1.10749999999993	-0.01112	0.001188	-0.002036	-0.001522	-0.005855	-0.002143	0.004425	0.002899
1.10799999999993	-0.01885	-0.001195	-0.003245	0.000995	-0.005083	0.004432	0.004132	-0.006545
1.10849999999993	-0.018533	-0.000573	-0.005593	0.000825	-0.002527	0.012799	0.004774	-0.013157
1.10899999999993	-0.009306	0.00089	-0.007039	0.000591	-0.001172	0.012066	0.005423	-0.015422
1.10949999999993	0.002804	0.001108	-0.006719	0.001996	-0.001012	0.000175	0.005461	-0.012787
1.10999999999993	0.010266	0.000664	-0.005549	0.002466	6.2e-05	-0.01258	0.005066	-0.008311
1.11049999999993	0.010535	-0.000372	-0.004341	0.000625	0.001104	-0.01406	0.004503	-0.007306
1.11099999999993	0.007527	-0.002042	-0.003887	-0.000787	0.000702	-0.004226	0.003308	-0.011804
1.11149999999993	0.006364	-0.003059	-0.003723	-0.000461	-4e-05	0.004612	0.000718	-0.017018
1.11199999999993	0.008163	-0.002828	-0.002679	0.000766	-0.000622	0.002804	-0.002013	-0.015061
1.11249999999993	0.011132	-0.001601	-0.002235	0.002593	-0.001215	-0.003912	-0.002364	-0.005182
1.11299999999993	0.013952	0.000575	-0.003581	0.003526	-0.001225	-0.003301	-0.000177	0.004463
1.11349999999993	0.016078	0.002289	-0.00453	0.002685	-0.000673	0.005425	0.00146	0.007902
1.11399999999993	0.016674	0.00171	-0.003895	0.00201	0.00042	0.013593	-7.7e-05	0.005872
1.11449999999993	0.0125	0.000296	-0.002478	0.002673	0.00172	0.015522	-0.003311	0.001178
1.11499999999993	-0.001672	0.000881	-9.3e-05	0.003482	0.001606	0.011046	-0.004691	-0.00259
1.11549999999993	-0.024487	0.002581	0.002607	0.003652	0.000141	0.003057	-0.003224	-0.002408
1.11599999999993	-0.042264	0.002524	0.003587	0.003452	-0.000461	-0.004694	-0.001183	-0.000523
1.11649999999993	-0.041436	0.000854	0.002983	0.002761	0.000556	-0.009954	-0.001632	-0.001914
1.11699999999993	-0.026278	-0.000286	0.002945	0.001655	0.002213	-0.012365	-0.005626	-0.00654
1.11749999999993	-0.01305	0.000183	0.004182	0.000298	0.00374	-0.009761	-0.010294	-0.010383
1.11799999999993	-0.008984	0.001965	0.005227	-0.000637	0.004217	0.000694	-0.011558	-0.010651
1.11849999999993	-0.008534	0.003652	0.005282	0.000642	0.002795	0.015124	-0.009449	-0.007685
1.11899999999993	-0.006083	0.004521	0.00508	0.002983	0.000215	0.025341	-0.00693	-0.00531
1.11949999999993	-0.003335	0.005517	0.004777	0.002636	-0.001782	0.026086	-0.005203	-0.006059
1.11999999999993	-0.004026	0.00653	0.004052	-0.000874	-0.002183	0.01677	-0.004191	-0.006623
1.12049999999993	-0.007288	0.00556	0.002999	-0.004485	-0.001488	0.002115	-0.004095	-0.003839
1.12099999999993	-0.009055	0.002206	0.002439	-0.005481	-0.000822	-0.010386	-0.00474	-0.001091
1.12149999999993	-0.006232	-0.00133	0.003218	-0.003835	-0.000437	-0.01618	-0.005331	-0.002194
1.12199999999993	0.000377	-0.003453	0.004144	-0.001557	-0.000161	-0.015062	-0.00432	-0.005455
1.12249999999993	0.006776	-0.003984	0.003723	-0.000814	0.000494	-0.006992	-0.000467	-0.008479
1.12299999999993	0.009632	-0.003493	0.002356	-0.001642	0.002521	0.007996	0.004215	-0.009883
1.12349999999993	0.008161	-0.003007	0.000975	-0.001621	0.004881	0.024014	0.004889	-0.008054
1.12399999999993	0.00516	-0.001959	0.000231	-0.000156	0.004957	0.02983	0.000884	-0.004668
1.12449999999993	0.004276	-0.000209	-9.3e-05	0.000431	0.00296	0.019493	-0.001522	-0.002389
1.12499999999993	0.005391	-0.000331	-0.000978	-0.000831	0.001454	0.001876	0.001802	-0.0008
1.12549999999993	0.007044	-0.002526	-0.002406	-0.001676	0.001133	-0.008646	0.006329	-0.000141
1.12599999999993	0.009155	-0.00351	-0.003647	6.8e-05	0.000825	-0.011373	0.00624	-0.001554
1.12649999999993	0.01067	-0.002424	-0.004848	0.002837	0.000586	-0.015349	0.002985	-0.002572
1.12699999999993	0.01005	-0.001305	-0.005467	0.003348	0.001689	-0.019365	0.00183	0.000402
1.12749999999993	0.008485	-0.000261	-0.004005	0.000545	0.003583	-0.013264	0.003798	0.006102
1.12799999999993	0.008212	0.001445	-0.002054	-0.003188	0.003447	0.002545	0.00535	0.010073
1.12849999999993	0.009209	0.001767	-0.002329	-0.004472	0.00013	0.015864	0.004085	0.011203
1.12899999999993	0.010395	1.6e-05	-0.003422	-0.003553	-0.003661	0.020714	0.001088	0.012143
1.12949999999993	0.010894	-0.0013	-0.002783	-0.002974	-0.004887	0.022537	-0.001247	0.014937
1.12999999999993	0.008346	-0.001756	-0.001194	-0.00341	-0.003685	0.026858	-0.00067	0.018876
1.13049999999993	-0.002359	-0.002495	-0.000678	-0.003522	-0.002131	0.03182	0.003483	0.021441
1.13099999999993	-0.022843	-0.002577	-0.000605	-0.001841	-0.00145	0.033139	0.008402	0.021392
1.13149999999993	-0.041177	-0.001335	0.000493	-1.4e-05	-0.001274	0.031765	0.009796	0.01986
1.13199999999993	-0.039229	-0.000789	0.001057	-0.000307	-0.001208	0.03085	0.006105	0.018068
1.13249999999993	-0.015911	-0.001795	-0.000572	-0.001343	-0.00184	0.027771	-0.000167	0.016156
1.13299999999993	0.007622	-0.001247	-0.002281	-0.002081	-0.003147	0.015152	-0.004869	0.014096
1.13349999999993	0.013398	0.002696	-0.001815	-0.00316	-0.003221	-0.010443	-0.006269	0.011923
1.13399999999993	0.00734	0.006568	-0.000111	-0.003599	-0.001194	-0.041382	-0.006184	0.010404
1.13449999999993	0.005703	0.006759	0.001748	-0.002448	0.000576	-0.061077	-0.005927	0.011027
1.13499999999993	0.011648	0.004158	0.003468	-0.001452	0.000435	-0.058232	-0.004571	0.012405
1.13549999999993	0.015736	0.000879	0.004008	-0.001429	-0.000745	-0.040975	-0.002593	0.011698
1.13599999999993	0.012895	-0.001908	0.003133	-0.000381	-0.002355	-0.029561	-0.00174	0.009892
1.13649999999993	0.008554	-0.002324	0.001862	0.000693	-0.004072	-0.031866	-0.001849	0.009359
1.13699999999993	0.008133	-0.000593	0.001302	-0.000989	-0.004849	-0.036614	-0.001873	0.009588
1.13749999999993	0.009682	0.000201	0.002197	-0.003086	-0.004508	-0.033041	-0.001075	0.009126
1.13799999999993	0.009647	-9.2e-05	0.003898	-0.002271	-0.004206	-0.023339	0.000946	0.007857
1.13849999999993	0.007795	0.000481	0.004625	-0.000497	-0.004131	-0.015194	0.003116	0.005536
1.13899999999993	0.004674	0.001149	0.003471	-7.1e-05	-0.00338	-0.012079	0.003935	0.002938
1.13949999999993	0.000946	0.000266	0.001395	0.000621	-0.002086	-0.009542	0.003208	0.002424
1.13999999999993	-0.001454	-0.001179	0.000271	0.001756	-0.000699	-0.001909	0.001804	0.002398
1.14049999999993	-0.00303	-0.000805	0.000959	0.001438	0.000475	0.00504	0.001016	-6.5e-05
1.14099999999993	-0.007629	0.000787	0.002338	0.000702	0.000543	-0.000617	0.001782	-0.002431
1.14149999999993	-0.01529	0.001438	0.002609	0.000858	0.000104	-0.016394	0.003267	-0.00196
1.14199999999993	-0.019933	0.002187	0.001531	0.000967	0.000379	-0.024999	0.003102	0.000104
1.14249999999993	-0.016383	0.003781	0.000406	0.000564	0.000505	-0.01778	0.00085	0.00128
1.14299999999993	-0.006222	0.00371	2e-05	-0.000331	8.7e-05	-0.005917	-0.001497	-0.000155
1.14349999999993	0.00402	0.001392	3.1e-05	-0.001397	0.000604	-0.00292	-0.003058	-0.002516
1.14399999999993	0.009314	-0.00108	0.000388	-0.001391	0.002517	-0.006514	-0.004261	-0.00203
1.14449999999993	0.009767	-0.00285	0.001387	0.000129	0.00397	-0.004842	-0.005156	0.001087
1.14499999999993	0.009647	-0.00352	0.001777	0.001662	0.003159	0.007285	-0.004925	0.002734
1.14549999999993	0.013664	-0.002759	0.000156	0.001443	0.000653	0.022611	-0.002854	0.00216
1.14599999999993	0.021916	-0.001777	-0.002008	0.00021	-0.00089	0.029358	-0.00064	0.002623
1.14649999999993	0.028406	-0.001813	-0.002762	-0.000152	0.000309	0.023621	-0.000184	0.004868
1.14699999999993	0.027675	-0.002388	-0.002554	0.000176	0.002513	0.012593	-0.00039	0.006579
1.14749999999993	0.02339	-0.001999	-0.001928	0.000215	0.003352	0.006796	0.000301	0.005783
1.14799999999993	0.024097	-0.000612	-0.000901	0.000868	0.002696	0.009566	0.001891	0.003018
1.14849999999993	0.028858	0.000119	-0.000612	0.00318	0.000915	0.015078	0.003457	0.000715
1.14899999999993	0.025187	-5.6e-05	-0.000963	0.004532	-0.001328	0.016754	0.003585	-0.001057
1.14949999999993	0.004546	-0.000122	-0.000323	0.002993	-0.002584	0.013133	0.001438	-0.003293
1.14999999999993	-0.023503	4.2e-05	0.00084	0.002155	-0.002487	0.007448	-0.002347	-0.004058
1.15049999999993	-0.036313	0.000557	0.001518	0.003412	-0.001804	0.004596	-0.005277	-0.002348
1.15099999999993	-0.021275	0.002001	0.00225	0.002387	-0.000846	0.005699	-0.004882	-0.001527
1.15149999999993	0.00689	0.003275	0.002555	-0.001609	0.000114	0.007735	-0.002329	-0.00286
1.15199999999993	0.018908	0.00201	0.001223	-0.003206	0.000977	0.010508	-0.000624	-0.002119
1.15249999999993	0.001032	-0.001654	-0.00083	-0.000508	0.002046	0.017331	-0.000314	0.001411
1.15299999999993	-0.033618	-0.004776	-0.001694	0.002955	0.002302	0.024912	-0.000211	0.003001
1.15349999999993	-0.059266	-0.005015	-0.002204	0.004632	0.000588	0.022563	-8.1e-05	0.0014
1.15399999999993	-0.058533	-0.00252	-0.005009	0.003573	-0.002095	0.008096	-0.000871	-0.001
1.15449999999993	-0.036269	0.00028	-0.009517	0.000985	-0.004291	-0.006785	-0.002956	-0.003168
1.15499999999993	-0.014176	0.000843	-0.01245	0.000565	-0.005376	-0.011337	-0.005392	-0.005854
1.15549999999993	-0.008461	-0.00092	-0.013481	0.00214	-0.004471	-0.007773	-0.006995	-0.009533
1.15599999999993	-0.015343	-0.002602	-0.015966	0.002357	-0.001403	-0.008052	-0.007198	-0.012092
1.15649999999993	-0.020108	-0.002495	-0.021087	0.001798	0.001357	-0.02239	-0.005976	-0.011421
1.15699999999993	-0.015075	-0.001319	-0.024505	0.002925	0.001349	-0.051206	-0.003821	-0.010397
1.15749999999993	-0.005293	0.000601	-0.022352	0.004771	0.000451	-0.087095	-0.001962	-0.01382
1.15799999999993	-0.000146	0.002725	-0.017049	0.005246	0.001394	-0.118337	-0.001461	-0.01971
1.15849999999993	-0.001586	0.002765	-0.013202	0.00401	0.002495	-0.127115	-0.002072	-0.021346
1.15899999999993	-0.003064	0.001016	-0.01205	0.001175	0.001647	-0.097905	-0.001535	-0.018251
1.15949999999993	-0.000538	0.000199	-0.011768	-0.001526	0.000513	-0.037109	0.003576	-0.014514
1.15999999999993	0.003262	0.000757	-0.010716	-0.00159	0.001118	0.026071	0.012691	-0.011342
1.16049999999993	0.005478	0.001535	-0.009566	-0.000407	0.002581	0.06225	0.01942	-0.010288
1.16099999999993	0.006484	0.002079	-0.009001	-0.000254	0.003108	0.06277	0.01864	-0.01383
1.16149999999993	0.007631	0.001821	-0.008005	-8.3e-05	0.002638	0.042974	0.012113	-0.019208
1.16199999999993	0.009745	0.000357	-0.007318	0.000508	0.002334	0.026225	0.006033	-0.020888
1.16249999999993	0.013125	-0.000869	-0.009635	-0.000214	0.003111	0.025288	0.00466	-0.017915
1.16299999999993	0.016076	-0.001101	-0.014036	-0.002003	0.004584	0.038033	0.006534	-0.01309
1.16349999999993	0.016111	-0.001653	-0.014581	-0.003354	0.006027	0.052764	0.007425	-0.008906
1.16399999999993	0.014323	-0.002051	-0.005581	-0.004348	0.007681	0.056718	0.005889	-0.006213
1.16449999999993	0.013285	-0.000998	0.013727	-0.004597	0.009025	0.04721	0.004146	-0.003792
1.16499999999993	0.01281	0.000227	0.038513	-0.003518	0.00895	0.036046	0.004015	-0.001457
1.16549999999993	0.010507	-0.000111	0.060976	-0.002556	0.007164	0.036801	0.00398	-0.001174
1.16599999999993	0.003231	-0.001895	0.074498	-0.003154	0.004173	0.047597	0.001467	-0.002309
1.16649999999993	-0.008216	-0.003688	0.074568	-0.004952	0.002308	0.054157	-0.003896	-0.001738
1.16699999999993	-0.014953	-0.004474	0.056639	-0.006001	0.003943	0.048415	-0.009889	0.001114
1.16749999999993	-0.009477	-0.004252	0.02109	-0.004002	0.00742	0.034041	-0.0133	0.003139
1.16799999999993	0.001166	-0.002583	-0.014851	0.001076	0.007849	0.015334	-0.01256	0.002325
1.16849999999993	0.003091	0.000708	-0.023346	0.005933	0.003811	-0.006799	-0.008567	0.00109
1.16899999999993	-0.004118	0.00359	0.003882	0.007817	-0.000537	-0.026358	-0.003636	0.001316
1.16949999999993	-0.005876	0.003596	0.041996	0.008414	-0.002091	-0.031505	-0.000334	0.001391
1.16999999999993	0.008208	0.001447	0.058913	0.010511	-0.001472	-0.017646	0.000388	0.001092
1.17049999999993	0.029553	-7.5e-05	0.046797	0.013285	-0.000437	0.004477	-0.000399	0.002314
1.17099999999993	0.037689	-0.000591	0.020062	0.012974	-0.00035	0.017417	-0.001031	0.004112
1.17149999999993	0.021526	-0.001134	-0.00904	0.007165	-0.0013	0.012957	-0.000994	0.003665
1.17199999999993	-0.009249	-0.001427	-0.037562	-0.001296	-0.003036	-0.000939	-0.001012	0.001774
1.17249999999993	-0.03315	-0.000678	-0.058854	-0.007659	-0.005393	-0.009766	-0.000565	0.001377
1.17299999999993	-0.035929	0.001716	-0.060389	-0.01115	-0.007584	-0.0093	0.00046	0.002618
