Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
0.939499999999952	8.4e-05	-0.00462	0.006357	-0.003651	0.001497	0.009399	0.009316	-0.005873
0.939999999999952	0.000176	-0.004177	0.008311	-0.00262	0.000283	0.011691	0.009228	-0.00416
0.940499999999952	-0.00115	-0.001851	0.01208	-0.001749	-0.000891	0.012091	0.008025	-0.007143
0.940999999999952	-0.002695	-0.000363	0.014877	-0.000551	-0.00067	0.009811	0.005964	-0.010782
0.941499999999952	-0.002183	-0.000999	0.014028	0.000929	0.001588	0.006315	0.003505	-0.012651
0.941999999999952	0.002284	-0.002498	0.010128	0.001415	0.004861	0.004053	0.00087	-0.014418
0.942499999999952	0.01104	-0.002945	0.0066	0.001129	0.006976	0.002903	-0.000889	-0.01612
0.942999999999952	0.020601	-0.001018	0.005524	0.001344	0.007659	0.000948	-0.000179	-0.017167
0.943499999999951	0.024224	0.002017	0.005979	0.001407	0.008274	-0.0027	0.001704	-0.019022
0.943999999999951	0.018002	0.003305	0.006027	0.000599	0.009131	-0.006692	0.001171	-0.021139
0.944499999999951	0.006396	0.002239	0.0057	0.00034	0.008967	-0.008091	-0.00256	-0.021173
0.944999999999951	-0.001595	0.001095	0.007089	0.000249	0.006882	-0.005444	-0.006117	-0.019901
0.945499999999951	-0.00218	0.001467	0.01029	-0.001331	0.003703	-0.002293	-0.006327	-0.018735
0.945999999999951	0.001058	0.001741	0.012639	-0.002925	0.001603	-0.004271	-0.005624	-0.015971
0.946499999999951	0.004253	0.00013	0.0125	-0.002625	0.002746	-0.010299	-0.008826	-0.01101
0.946999999999951	0.006863	-0.001941	0.010798	-0.000508	0.005606	-0.013204	-0.013982	-0.006247
0.947499999999951	0.008279	-0.001738	0.009805	0.001389	0.00544	-0.01005	-0.014259	-0.003058
0.947999999999951	0.006678	0.000758	0.011322	0.000575	0.001959	-0.004922	-0.008335	-0.000347
0.948499999999951	0.001997	0.00258	0.01501	-0.001796	-8.2e-05	-0.002695	-0.002159	0.003538
0.948999999999951	-0.0031	0.002113	0.018384	-0.00255	0.000684	-0.004463	-0.000862	0.008821
0.949499999999951	-0.004904	0.001118	0.018883	-0.000896	0.000997	-0.008224	-0.002332	0.014218
0.949999999999951	-0.001239	0.001235	0.016763	0.000859	-0.000282	-0.010591	-0.00067	0.017383
0.950499999999951	0.005096	0.001502	0.013679	0.001386	-0.00142	-0.009128	0.004819	0.016854
0.950999999999951	0.008091	0.000665	0.005239	0.002554	-0.002631	-0.006223	0.008332	0.014682
0.951499999999951	0.005815	-0.000761	-0.01716	0.003835	-0.005525	-0.007232	0.005523	0.013222
0.951999999999951	0.001746	-0.001861	-0.050604	0.003441	-0.008903	-0.013195	-0.001662	0.011856
0.95249999999995	1.9e-05	-0.002603	-0.078221	0.003033	-0.009213	-0.018793	-0.00847	0.010633
0.95299999999995	0.001719	-0.003432	-0.088958	0.002718	-0.005854	-0.019305	-0.012188	0.014149
0.95349999999995	0.004385	-0.003877	-0.087899	0.000115	-0.002821	-0.01769	-0.012756	0.027692
0.95399999999995	0.005793	-0.002493	-0.082728	-0.003618	-0.002599	-0.019672	-0.010849	0.047968
0.95449999999995	0.006766	0.000143	-0.071856	-0.004385	-0.002865	-0.022385	-0.007481	0.062988
0.95499999999995	0.008201	0.001382	-0.048885	-0.001535	-0.001251	-0.015889	-0.004923	0.066058
0.95549999999995	0.008938	0.000153	-0.01073	0.001353	0.001232	0.003595	-0.004924	0.06381
0.95599999999995	0.008604	-0.001499	0.039904	0.001793	0.002829	0.029147	-0.00582	0.063539
0.95649999999995	0.008185	-0.00068	0.095038	0.000672	0.003455	0.050828	-0.004592	0.062016
0.95699999999995	0.00718	0.001576	0.141057	0.000564	0.003081	0.063382	-0.001435	0.053866
0.95749999999995	0.004622	0.001885	0.162037	0.001886	0.001052	0.066909	0.000572	0.037729
0.95799999999995	0.001557	0.000744	0.151089	0.002078	-0.002332	0.061335	-0.000232	0.014204
0.95849999999995	-0.001139	0.000915	0.118155	0.000646	-0.005747	0.044434	-0.002143	-0.010646
0.95899999999995	-0.005562	0.003035	0.081707	0.000272	-0.007775	0.01752	-0.002787	-0.025488
0.95949999999995	-0.01489	0.005186	0.052773	0.001863	-0.007386	-0.011529	-0.00242	-0.022401
0.95999999999995	-0.028607	0.004938	0.029906	0.003172	-0.004538	-0.032742	-0.002608	-0.005633
0.96049999999995	-0.039775	0.002611	0.008146	0.00299	-0.001361	-0.040788	-0.00304	0.007096
0.96099999999995	-0.038646	0.001142	-0.011621	0.001928	-0.000424	-0.038193	-0.00261	-0.00201
0.96149999999995	-0.022422	0.001879	-0.023636	0.000382	-0.000646	-0.032159	-0.001622	-0.030706
0.961999999999949	-0.000788	0.002822	-0.026298	0.000221	6.3e-05	-0.028332	-0.000988	-0.053968
0.962499999999949	0.012458	0.00253	-0.027014	0.00268	0.000768	-0.02627	-0.000927	-0.050223
0.962999999999949	0.012572	0.002066	-0.034722	0.004597	0.000885	-0.021371	-0.00111	-0.026821
0.963499999999949	0.006226	0.002175	-0.048394	0.00319	0.002102	-0.012566	-0.001767	-0.009995
0.963999999999949	0.002196	0.002214	-0.056728	0.000315	0.004933	-0.004002	-0.002881	-0.014534
0.964499999999949	0.002541	0.001451	-0.052591	-0.000631	0.007599	0.001173	-0.002731	-0.031497
0.964999999999949	0.004107	0.000372	-0.043451	0.000855	0.009186	0.005435	-0.00018	-0.044566
0.965499999999949	0.004643	-0.000277	-0.039768	0.001447	0.010099	0.013621	0.003627	-0.049822
0.965999999999949	0.003738	-0.00133	-0.039472	-0.00113	0.009598	0.023819	0.007267	-0.053326
0.966499999999949	0.001378	-0.003728	-0.03388	-0.003984	0.007593	0.027686	0.010049	-0.058379
0.966999999999949	-0.001415	-0.00622	-0.021807	-0.004594	0.006048	0.022686	0.011233	-0.064832
0.967499999999949	-0.003411	-0.006603	-0.010027	-0.004841	0.005177	0.01488	0.0101	-0.073368
0.967999999999949	-0.004814	-0.004637	-0.006157	-0.004658	0.00293	0.008689	0.006461	-0.084024
0.968499999999949	-0.005225	-0.001658	-0.012595	-0.002175	-9.4e-05	0.004403	0.001471	-0.094365
0.968999999999949	-0.003705	0.0013	-0.021847	0.000335	-0.000802	0.002508	-0.002177	-0.096236
0.969499999999949	-0.002243	0.002651	-0.020492	0.000732	0.000469	0.001552	-0.002901	-0.076262
0.969999999999949	-0.00289	0.001185	-0.003029	5.2e-05	0.00017	-0.000136	-0.001695	-0.033513
0.970499999999949	-0.003957	-0.001051	0.019908	-0.001441	-0.002526	-0.000122	-2.6e-05	0.010685
0.970999999999948	-0.003436	-0.001656	0.031477	-0.003258	-0.005445	0.001559	0.001048	0.034491
0.971499999999948	-0.001271	-0.001187	0.028417	-0.003543	-0.007117	-0.001573	0.000278	0.036363
0.971999999999948	0.002079	-0.000427	0.025305	-0.002283	-0.006716	-0.012542	-0.002475	0.030464
0.972499999999948	0.005021	0.000382	0.032928	-0.000981	-0.003917	-0.023588	-0.005674	0.029266
0.972999999999948	0.004935	0.000326	0.042843	0.000327	-0.001195	-0.024049	-0.008058	0.031847
0.973499999999948	0.002281	-5.8e-05	0.041534	0.001532	-0.00163	-0.011398	-0.00944	0.030831
0.973999999999948	0.00093	0.000893	0.025899	0.001241	-0.004473	0.00568	-0.010181	0.025987
0.974499999999948	0.001841	0.002222	0.000585	0.000377	-0.006766	0.013052	-0.010919	0.023081
0.974999999999948	0.001938	0.001751	-0.026042	0.000292	-0.007012	0.005991	-0.01071	0.023048
0.975499999999948	9.3e-05	-0.000205	-0.042504	-0.000413	-0.005654	-0.004899	-0.006983	0.021869
0.975999999999948	-0.001374	-0.002341	-0.042605	-0.001502	-0.0036	-0.008056	-0.00057	0.019124
0.976499999999948	-0.000968	-0.003902	-0.034886	-0.0018	-0.001189	-0.002304	0.003591	0.01783
0.976999999999948	0.000153	-0.004803	-0.034796	-0.002496	0.000423	0.006347	0.003651	0.018971
0.977499999999948	0.000367	-0.005677	-0.045308	-0.003458	-0.000558	0.011902	0.003267	0.02059
0.977999999999948	-0.00094	-0.005389	-0.053979	-0.003458	-0.003371	0.014433	0.004996	0.021091
0.978499999999948	-0.003144	-0.00248	-0.050664	-0.003479	-0.004892	0.018446	0.007273	0.021555
0.978999999999948	-0.004733	0.001409	-0.037098	-0.003858	-0.004014	0.024618	0.008982	0.022697
0.979499999999948	-0.004982	0.003701	-0.019518	-0.00264	-0.002903	0.027496	0.009981	0.022964
0.979999999999947	-0.004307	0.003695	-0.003187	0.000371	-0.002659	0.021197	0.008167	0.020998
0.980499999999947	-0.003461	0.002353	0.007529	0.002359	-0.002173	0.005073	0.003172	0.017636
0.980999999999947	-0.003285	0.001006	0.010627	0.001037	-0.001075	-0.01715	-0.000946	0.015118
0.981499999999947	-0.003567	0.000547	0.00792	-0.002266	0.000558	-0.042557	-0.001994	0.01432
0.981999999999947	-0.003265	0.000772	0.003764	-0.003312	0.002388	-0.069476	-0.001534	0.014834
0.982499999999947	-0.002355	0.000793	0.002601	-0.000525	0.003094	-0.09014	0.000468	0.01664
0.982999999999947	-0.000961	8.2e-05	0.00638	0.002885	0.00201	-0.087894	0.004385	0.018484
0.983499999999947	0.001511	-0.001692	0.013272	0.004427	-0.00015	-0.051557	0.007686	0.017672
0.983999999999947	0.004277	-0.003746	0.020301	0.004625	-0.002117	0.005853	0.007945	0.013604
0.984499999999947	0.005288	-0.003996	0.026552	0.004094	-0.002734	0.050667	0.005182	0.008501
0.984999999999947	0.004844	-0.001677	0.032568	0.003997	-0.001888	0.058051	0.001	0.005193
0.985499999999947	0.005132	0.000861	0.036322	0.006707	-0.000922	0.035993	-0.002242	0.005629
0.985999999999947	0.006192	0.000929	0.030391	0.010138	-0.000257	0.013384	-0.002703	0.007955
0.986499999999947	0.006458	2.4e-05	0.010008	0.008306	0.001831	0.007369	-0.001055	0.007456
0.986999999999947	0.005115	0.000998	-0.013403	0.0018	0.005319	0.010899	0.000302	0.003759
0.987499999999947	0.002577	0.002824	-0.017799	-0.003477	0.007705	0.011219	0.00053	0.000387
0.987999999999947	0.000384	0.003317	0.003575	-0.0051	0.007772	0.007986	0.000635	-0.001403
0.988499999999947	-0.000731	0.002622	0.029839	-0.002715	0.006018	0.006364	0.000646	-0.002447
0.988999999999946	-0.000868	0.001446	0.035916	0.002707	0.004171	0.005334	-0.000213	-0.002808
0.989499999999946	0.000352	0.000238	0.023033	0.00664	0.004329	0.00223	-0.000579	-0.000879
0.989999999999946	0.001806	-0.000383	0.01084	0.005881	0.005629	-0.001205	0.001575	0.004454
0.990499999999946	0.001671	-0.001246	0.005595	0.003119	0.004772	-0.002498	0.004759	0.011389
0.990999999999946	0.000969	-0.002454	-0.002844	0.002256	0.000917	-0.001835	0.005489	0.017126
0.991499999999946	0.001235	-0.001489	-0.017153	0.003378	-0.00326	-0.000526	0.003683	0.024378
0.991999999999946	0.001423	0.001245	-0.026428	0.005564	-0.005104	0.000971	0.00279	0.043725
0.992499999999946	0.000862	0.002654	-0.023246	0.007489	-0.003767	0.003148	0.004013	0.077632
0.992999999999946	0.000402	0.001938	-0.012082	0.006757	-0.000743	0.004932	0.004762	0.10558
0.993499999999946	0.000115	-0.000409	-0.000639	0.003994	0.000341	0.003797	0.003739	0.101493
0.993999999999946	-0.000258	-0.002457	0.008245	0.001551	-0.001178	0.000666	0.002732	0.063195
0.994499999999946	-0.000298	-0.002185	0.015499	0.000399	-0.001881	-0.000851	0.003256	0.01464
0.994999999999946	-2.4e-05	-0.001346	0.020864	0.001283	-0.001197	-0.000546	0.004354	-0.020648
0.995499999999946	-0.000364	-0.001965	0.022461	0.002805	-0.001697	-0.000858	0.003899	-0.040243
0.995999999999946	-0.001238	-0.002542	0.020037	0.001268	-0.003426	-0.0015	0.001736	-0.052705
0.996499999999946	-0.001557	-0.001762	0.015291	-0.002849	-0.005163	-0.000311	0.000315	-0.059312
0.996999999999946	-0.001592	-0.00082	0.010063	-0.005115	-0.007726	0.002234	0.00125	-0.058356
0.997499999999946	-0.001673	-0.000182	0.005587	-0.005172	-0.010852	0.004223	0.00338	-0.056265
0.997999999999945	-0.001152	0.000611	0.00304	-0.005236	-0.011562	0.005568	0.004678	-0.059292
0.998499999999945	-0.000738	0.00099	0.002649	-0.004931	-0.008519	0.006385	0.003993	-0.063706
0.998999999999945	-0.001481	0.001127	0.001707	-0.003982	-0.003401	0.005946	0.001301	-0.063557
0.999499999999945	-0.002168	0.001469	-0.003694	-0.002999	0.00153	0.004367	-0.002765	-0.05873
0.999999999999945	-0.001015	0.00113	-0.014574	-0.002525	0.005124	0.002845	-0.006727	-0.051796
1.00049999999995	0.00142	-0.000129	-0.027278	-0.003691	0.008125	0.003003	-0.008499	-0.042964
1.00099999999995	0.003079	-0.00163	-0.03554	-0.005755	0.01092	0.005221	-0.008188	-0.032011
1.00149999999995	0.003159	-0.002718	-0.036097	-0.005782	0.011171	0.007764	-0.008232	-0.02187
1.00199999999995	0.00233	-0.002584	-0.031668	-0.003458	0.007343	0.009815	-0.008958	-0.015026
1.00249999999995	0.001336	-0.001268	-0.026711	-0.002206	0.002514	0.013092	-0.008245	-0.009957
1.00299999999995	0.000803	0.000219	-0.023188	-0.003309	0.00067	0.018169	-0.006059	-0.003675
1.00349999999994	0.001011	0.001136	-0.021616	-0.004015	0.001691	0.021632	-0.004756	0.003785
1.00399999999994	0.001451	0.001421	-0.022313	-0.00326	0.002839	0.018962	-0.00533	0.008357
1.00449999999994	0.001817	0.001505	-0.023127	-0.00296	0.002434	0.008842	-0.006656	0.00762
1.00499999999994	0.002288	0.001768	-0.018826	-0.003607	0.001159	-0.006544	-0.00768	0.004277
1.00549999999994	0.002191	0.001773	-0.008155	-0.003341	0.000975	-0.022461	-0.008292	0.002796
1.00599999999994	0.000935	0.000771	0.000357	-0.001865	0.00198	-0.031034	-0.008125	0.005348
1.00649999999994	-7.9e-05	-0.00017	-0.004587	-0.001872	0.001917	-0.024695	-0.006036	0.00898
1.00699999999994	-1.2e-05	0.000887	-0.024451	-0.00406	-0.000476	-0.005241	-0.002125	0.0093
1.00749999999994	-7.8e-05	0.00269	-0.047276	-0.005426	-0.003582	0.014147	0.001272	0.006564
1.00799999999994	-0.000198	0.002987	-0.056926	-0.004001	-0.004622	0.022502	0.002584	0.003054
1.00849999999994	0.000407	0.002842	-0.043594	-0.001112	-0.002844	0.022886	0.002545	0.000375
1.00899999999994	0.000438	0.00305	-0.00587	0.000715	-0.000451	0.023696	0.001976	0.000685
1.00949999999994	-0.001156	0.001864	0.049608	0.000583	-3.3e-05	0.024558	0.001581	0.004062
1.00999999999994	-0.002927	-0.000551	0.106138	-0.000692	-0.001598	0.018187	0.002368	0.007414
1.01049999999994	-0.00354	-0.001407	0.140065	-0.001404	-0.00317	0.001708	0.003788	0.009219
1.01099999999994	-0.003493	0.000152	0.134912	-0.000517	-0.003272	-0.016919	0.003546	0.010263
1.01149999999994	-0.002803	0.002247	0.094809	-7.6e-05	-0.001635	-0.025042	0.000495	0.010054
1.01199999999994	-0.00165	0.00346	0.042182	-0.000768	-0.000198	-0.020336	-0.002634	0.008272
1.01249999999994	-0.002161	0.003712	0.002426	0.000156	-0.00124	-0.012733	-0.002381	0.005995
1.01299999999994	-0.004188	0.003521	-0.01191	0.00225	-0.002711	-0.009989	4.1e-05	0.003502
1.01349999999994	-0.004304	0.003642	-0.006354	0.002534	-0.001382	-0.010819	0.001155	0.001352
1.01399999999994	-0.001778	0.004095	0.004223	0.000959	0.001427	-0.010464	0.000519	0.000581
1.01449999999994	0.000975	0.004025	0.009499	-0.000384	0.002985	-0.007104	0.000448	-0.000158
1.01499999999994	0.002737	0.003357	0.009069	-0.000485	0.002796	-0.003997	0.001716	-0.002866
1.01549999999994	0.003388	0.002372	0.006027	0.00052	0.000833	-0.005331	0.002398	-0.005273
1.01599999999994	0.003226	0.000252	0.001376	0.002727	-0.001864	-0.01016	0.003147	-0.004231
1.01649999999994	0.003389	-0.002732	-0.003807	0.004698	-0.002981	-0.013058	0.008178	-0.002849
1.01699999999994	0.004112	-0.004494	-0.007291	0.004861	-0.002449	-0.011589	0.017371	-0.004462
1.01749999999994	0.004374	-0.003385	-0.008378	0.003939	-0.001142	-0.00926	0.024522	-0.005561
1.01799999999994	0.003331	-0.000152	-0.00781	0.002087	0.001115	-0.009019	0.025732	-0.003003
1.01849999999994	0.001454	0.001833	-0.006792	-4.7e-05	0.003151	-0.009303	0.022781	0.000988
1.01899999999994	0.000818	0.001232	-0.006761	-0.000501	0.003088	-0.008285	0.019184	0.003398
1.01949999999994	0.002621	0.000287	-0.007373	0.000109	0.000901	-0.007051	0.017705	0.003656
1.01999999999994	0.005104	-0.000163	-0.008038	-0.000189	-0.0012	-0.007435	0.019096	0.003083
1.02049999999994	0.005365	-0.001122	-0.010467	-0.000822	-0.000916	-0.010102	0.021455	0.004181
1.02099999999994	0.002903	-0.002058	-0.015599	-0.000836	0.001213	-0.014147	0.021956	0.008598
1.02149999999994	-0.000473	-0.002244	-0.022196	-0.001341	0.002735	-0.015635	0.019341	0.014014
1.02199999999994	-0.005288	-0.00281	-0.028905	-0.001346	0.002194	-0.010232	0.014427	0.016682
1.02249999999994	-0.012562	-0.00373	-0.034137	0.00114	0.000954	0.001048	0.007084	0.016078
1.02299999999994	-0.01751	-0.003617	-0.036511	0.003755	0.001552	0.012673	-0.004193	0.013858
1.02349999999994	-0.014568	-0.002898	-0.036629	0.003944	0.003342	0.019378	-0.017423	0.010419
1.02399999999994	-0.006258	-0.002341	-0.035992	0.003199	0.003606	0.018988	-0.027327	0.005395
1.02449999999994	0.000106	-0.001775	-0.034486	0.002992	0.002194	0.013916	-0.031399	0.000869
1.02499999999994	0.001164	-0.001364	-0.030244	0.002501	0.000702	0.008161	-0.031362	-0.000421
1.02549999999994	-0.00098	-0.001584	-0.021789	0.001969	-0.000812	0.00319	-0.03007	0.001424
1.02599999999994	-0.002901	-0.002122	-0.009898	0.001697	-0.002182	0.000279	-0.030307	0.004107
1.02649999999994	-0.00332	-0.001342	0.002796	0.000562	-0.001606	0.001336	-0.033591	0.005299
1.02699999999994	-0.003124	0.000883	0.013898	-8.7e-05	0.000806	0.004343	-0.037188	0.005009
1.02749999999994	-0.002669	0.002287	0.020913	0.000491	0.002865	0.004995	-0.035746	0.003561
1.02799999999994	-0.001829	0.001678	0.019203	-0.000541	0.003965	0.002829	-0.02661	-0.000743
1.02849999999994	-0.001549	-0.000354	0.005628	-0.002855	0.004177	0.000176	-0.012829	-0.007758
1.02899999999994	-0.00187	-0.002252	-0.015727	-0.002569	0.003054	-0.002366	-0.001004	-0.015087
1.02949999999994	-0.001062	-0.002696	-0.034806	0.000865	0.002242	-0.004657	0.006527	-0.021613
1.02999999999994	0.001097	-0.002631	-0.042623	0.004071	0.004384	-0.004278	0.012919	-0.026444
1.03049999999994	0.002423	-0.003327	-0.036489	0.004142	0.007985	-0.000475	0.018613	-0.026658
1.03099999999994	0.001873	-0.003661	-0.01844	0.001935	0.008266	0.002832	0.020132	-0.020285
1.03149999999994	0.000559	-0.002191	0.008111	0.000521	0.003994	0.00257	0.016176	-0.011619
1.03199999999994	-0.000373	0.000256	0.03787	0.000605	-0.001076	8.5e-05	0.009659	-0.007598
1.03249999999994	-0.000348	0.001706	0.062892	0.000858	-0.003224	-0.002351	0.004397	-0.008117
1.03299999999994	0.000255	0.001149	0.074846	0.000926	-0.001957	-0.004162	0.001667	-0.007
1.03349999999994	0.000342	-0.000206	0.069324	0.00124	0.000436	-0.004965	0.000639	-0.002174
1.03399999999994	0.000138	1.6e-05	0.049871	0.002027	0.001188	-0.00366	0.00074	0.002255
1.03449999999994	0.000641	0.001209	0.02767	0.002846	-0.000751	-0.00059	0.002322	0.004274
1.03499999999994	0.001863	0.00072	0.014467	0.001867	-0.003977	0.003469	0.005111	0.005359
1.03549999999994	0.003775	-0.001118	0.012943	-0.001344	-0.006036	0.009306	0.006991	0.005205
1.03599999999994	0.006334	-0.00204	0.014663	-0.003311	-0.006101	0.014394	0.0063	0.003725
1.03649999999994	0.00834	-0.001197	0.010435	-0.002363	-0.005265	0.012531	0.004454	0.003139
1.03699999999994	0.008727	-0.000421	0.000698	-0.000981	-0.00502	0.002144	0.00376	0.004282
1.03749999999994	0.007998	-0.002425	-0.007923	-0.000419	-0.005908	-0.011449	0.0044	0.005355
1.03799999999994	0.00695	-0.006813	-0.01149	-0.0001	-0.007432	-0.021037	0.00499	0.005614
1.03849999999994	0.005827	-0.010015	-0.010496	0.000484	-0.008987	-0.023049	0.004164	0.006417
1.03899999999994	0.006076	-0.008826	-0.007777	0.001243	-0.009877	-0.020504	0.001737	0.007458
1.03949999999994	0.010362	-0.004504	-0.005708	0.001328	-0.009713	-0.018549	-0.000949	0.007686
1.03999999999994	0.019118	-0.001499	-0.004318	-4.1e-05	-0.008382	-0.016491	-0.003033	0.007566
1.04049999999994	0.027118	-0.000686	-0.003437	-0.002432	-0.006034	-0.009879	-0.005516	0.007017
1.04099999999994	0.024685	0.000375	-0.003507	-0.00338	-0.00399	-0.000492	-0.009088	0.005848
1.04149999999994	0.006108	0.002174	-0.003735	-0.002096	-0.002452	0.003809	-0.012471	0.004368
1.04199999999994	-0.021478	0.003229	-0.002864	-0.001244	1.9e-05	-0.002427	-0.014036	0.002704
1.04249999999994	-0.040303	0.002567	-0.001388	-0.001947	0.002949	-0.017803	-0.013081	0.00211
1.04299999999994	-0.036959	0.001304	-0.001435	-0.002918	0.00419	-0.031084	-0.009696	0.003682
1.04349999999994	-0.015696	0.001789	-0.002892	-0.003278	0.003245	-0.024157	-0.006002	0.005511
1.04399999999994	0.00658	0.003459	-0.002251	-0.002721	0.001729	0.009797	-0.005177	0.004776
1.04449999999994	0.018325	0.003235	0.001819	-0.001686	0.001379	0.050811	-0.006253	0.002324
1.04499999999994	0.021657	0.001533	0.006835	-0.001862	0.003054	0.067414	-0.003808	0.001768
1.04549999999994	0.024188	0.001141	0.010493	-0.003009	0.005513	0.05148	0.004769	0.005039
1.04599999999994	0.0313	0.002215	0.012256	-0.002095	0.005639	0.026015	0.015129	0.009639
1.04649999999994	0.044372	0.003416	0.013189	0.000203	0.003278	0.014183	0.020118	0.009843
1.04699999999994	0.055212	0.00314	0.014344	0.000537	0.002055	0.01397	0.016831	0.00424
1.04749999999994	0.046837	0.001672	0.015049	-0.000145	0.0036	0.010345	0.008465	-0.002184
1.04799999999994	0.013131	0.002313	0.013732	0.000218	0.005893	0.00026	8.8e-05	-0.005719
1.04849999999994	-0.026405	0.004492	0.008497	0.001004	0.007163	-0.006919	-0.00411	-0.006193
1.04899999999994	-0.044567	0.003577	-0.002086	0.001484	0.007778	-0.006568	-0.002003	-0.004496
1.04949999999994	-0.036352	7e-05	-0.016789	0.001435	0.0081	-0.005238	0.004436	-0.002238
1.04999999999994	-0.019214	-0.001047	-0.031177	0.00046	0.007505	-0.011527	0.0106	-0.0011
1.05049999999994	-0.009236	0.001236	-0.039911	-0.000337	0.005973	-0.022631	0.013604	-0.000961
1.05099999999994	-0.011099	0.003014	-0.041109	0.000862	0.0045	-0.02217	0.014168	0.000488
1.05149999999994	-0.024946	0.002197	-0.038941	0.002662	0.00438	0.002153	0.013713	0.003207
1.05199999999994	-0.045866	0.001293	-0.039584	0.002284	0.005692	0.039024	0.011759	0.003879
1.05249999999994	-0.058525	0.001576	-0.043556	-0.000359	0.00662	0.059707	0.008563	0.002014
1.05299999999994	-0.048063	0.000823	-0.043421	-0.003044	0.005622	0.044299	0.0057	0.000332
1.05349999999994	-0.01835	-0.000689	-0.032498	-0.003039	0.003389	-0.002755	0.002974	0.000193
1.05399999999994	0.010659	0.000389	-0.015719	-0.000182	0.001779	-0.056915	-0.000547	0.001703
1.05449999999994	0.024086	0.004461	-0.005034	0.002201	0.000907	-0.087669	-0.005097	0.00493
1.05499999999994	0.024165	0.008525	-0.00537	0.001165	-0.000211	-0.079066	-0.010415	0.00797
1.05549999999994	0.021789	0.009982	-0.01045	-0.001596	-0.001115	-0.044649	-0.013504	0.008357
1.05599999999994	0.022485	0.008577	-0.008314	-0.001614	-0.001533	-0.012559	-0.009466	0.006531
1.05649999999994	0.023834	0.006549	0.007989	0.001223	-0.002667	0.008249	0.001825	0.004347
1.05699999999994	0.02222	0.005826	0.030235	0.003133	-0.004705	0.030981	0.012618	0.003004
1.05749999999994	0.017208	0.005631	0.0396	0.002621	-0.006038	0.057446	0.014373	0.003537
1.05799999999994	0.010798	0.004191	0.025406	0.000964	-0.005986	0.065197	0.006192	0.007198
1.05849999999994	0.004553	0.00077	-0.002489	5.7e-05	-0.005383	0.039222	-0.005489	0.013173
1.05899999999994	-0.003021	-0.003087	-0.024131	0.000646	-0.004887	-0.001032	-0.013622	0.017423
1.05949999999994	-0.014731	-0.004781	-0.031277	0.001986	-0.005097	-0.021922	-0.016848	0.019959
1.05999999999994	-0.030348	-0.004318	-0.031676	0.003516	-0.006072	-0.015081	-0.018781	0.026996
1.06049999999994	-0.046091	-0.003599	-0.033505	0.004	-0.006714	-0.001047	-0.02194	0.038168
1.06099999999994	-0.056177	-0.003278	-0.035552	0.002287	-0.006325	0.002416	-0.024814	0.04327
1.06149999999994	-0.054068	-0.003189	-0.032451	0.000296	-0.005164	-0.001232	-0.024532	0.036568
1.06199999999994	-0.038107	-0.002894	-0.021247	-0.000107	-0.004	-0.001761	-0.021229	0.023403
1.06249999999994	-0.017385	-0.001602	-0.00223	-2.6e-05	-0.003735	0.000402	-0.017445	0.011248
1.06299999999994	-0.004914	0.000237	0.021579	-0.000481	-0.004382	-0.002336	-0.014574	0.001355
1.06349999999994	-0.003797	0.001258	0.045635	-0.001141	-0.005378	-0.013713	-0.013017	-0.00939
1.06399999999994	-0.006074	0.001242	0.065313	-0.002457	-0.005793	-0.031917	-0.012263	-0.022324
1.06449999999994	-0.004764	0.000208	0.075199	-0.00461	-0.004447	-0.051891	-0.010023	-0.03322
1.06499999999994	-0.000874	-0.002055	0.070436	-0.00556	-0.001957	-0.062996	-0.005106	-0.036343
1.06549999999994	0.001886	-0.004305	0.052337	-0.003751	-0.000579	-0.054415	0.000643	-0.033506
1.06599999999994	0.003273	-0.005023	0.030257	-0.000268	-0.001388	-0.029785	0.004554	-0.031936
1.06649999999994	0.005187	-0.004428	0.014527	0.00225	-0.002679	-0.001118	0.005075	-0.034068
1.06699999999994	0.007757	-0.004169	0.007713	0.002159	-0.002209	0.032014	0.003252	-0.036519
1.06749999999994	0.009517	-0.005028	0.005146	0.000834	-0.000692	0.076133	0.002418	-0.038097
1.06799999999994	0.009947	-0.005707	0.003389	0.000866	-0.000909	0.118482	0.003662	-0.041296
1.06849999999994	0.009851	-0.005172	0.003243	0.002553	-0.003874	0.12983	0.004187	-0.044426
1.06899999999994	0.010074	-0.003041	0.005497	0.002886	-0.007622	0.098447	0.002106	-0.041811
1.06949999999994	0.010342	0.000304	0.008264	0.000364	-0.009779	0.046628	-0.000475	-0.031103
1.06999999999994	0.00992	0.002608	0.008083	-0.001971	-0.009052	0.006575	-0.000639	-0.016621
1.07049999999994	0.0095	0.002874	0.003959	-0.002346	-0.005711	-0.009041	0.001744	-0.007371
1.07099999999994	0.010371	0.002094	-0.000773	-0.001174	-0.002554	-0.006308	0.004886	-0.006288
1.07149999999994	0.012235	0.000974	-0.00266	0.001685	-0.001671	0.007852	0.007587	-0.006311
1.07199999999994	0.013358	0.000622	-0.001431	0.003701	-0.001826	0.026586	0.009648	-0.002881
1.07249999999994	0.012372	0.000764	0.001466	0.002195	-0.001682	0.03203	0.010211	0.001233
1.07299999999994	0.009786	-0.000609	0.003956	-0.000616	-0.001197	0.007849	0.007991	0.003482
