Time	L_BF	L_GAL	L_TA	L_VL	R_BF	R_GAL	R_TA	R_VL
0.281	0.002898	0.005529	0.009549	0.013578	-0.003933	-0.004664	-0.020225	-0.002268
0.2815	0.004483	0.005588	0.027143	0.011814	-0.002438	-0.00507	-0.020344	-0.004759
0.282	0.004067	0.001886	-0.014504	0.010928	-0.000992	-0.005051	-0.020073	-0.003998
0.2825	0.002417	-0.001516	-0.106666	0.010621	0.00117	-0.004662	-0.020326	-0.001308
0.283	0.001999	-0.001824	-0.184963	0.010029	0.003155	-0.002887	-0.022149	0.001356
0.2835	0.003705	-0.000782	-0.208626	0.010073	0.003446	-4e-05	-0.024583	0.002894
0.284	0.006435	-0.00155	-0.203792	0.011454	0.002758	0.001738	-0.02638	0.002874
0.2845	0.0079	-0.003867	-0.20234	0.013357	0.002601	0.001657	-0.028936	0.002305
0.285	0.006365	-0.005878	-0.183772	0.013111	0.003134	0.000863	-0.034109	0.00273
0.2855	0.00277	-0.007777	-0.113456	0.008811	0.003464	0.000234	-0.040695	0.004037
0.286	-0.000657	-0.009296	-0.000936	0.002463	0.002691	0.000127	-0.046458	0.004004
0.2865	-0.002986	-0.00911	0.110741	-0.002323	0.000953	0.000117	-0.050491	0.001627
0.287	-0.004199	-0.008175	0.182871	-0.005106	-0.000402	-0.000206	-0.052445	-0.001763
0.2875	-0.003905	-0.008639	0.192465	-0.007134	-8.3e-05	-0.000131	-0.051506	-0.005192
0.288	-0.002407	-0.010725	0.140321	-0.006524	0.001589	0.000146	-0.046817	-0.007913
0.2885	-0.001523	-0.0126	0.062832	-0.002395	0.003154	-0.000242	-0.039471	-0.008638
0.289	-0.002158	-0.01298	0.007808	0.000295	0.004188	-0.000721	-0.032879	-0.006911
0.2895	-0.002867	-0.012251	-0.015731	-0.002356	0.005328	-0.00028	-0.029642	-0.003595
0.29	-0.002172	-0.010636	-0.045065	-0.008095	0.00607	0.001171	-0.026827	0.000116
0.2905	-0.000665	-0.007538	-0.112774	-0.013371	0.005613	0.00288	-0.016625	0.002527
0.291	-0.000271	-0.002582	-0.205757	-0.016224	0.004737	0.003564	0.003553	0.00242
0.2915	-0.001766	0.003313	-0.286914	-0.015421	0.004278	0.002425	0.023711	0.001853
0.292	-0.003507	0.008604	-0.342684	-0.01324	0.004609	0.0008	0.02903	0.003165
0.2925	-0.003783	0.012417	-0.383004	-0.014108	0.005238	0.0006	0.016639	0.00553
0.293	-0.003147	0.014376	-0.388696	-0.017703	0.004521	0.001376	0.000617	0.007262
0.2935	-0.002672	0.014708	-0.289335	-0.02127	0.003106	0.002012	-0.004697	0.006752
0.294	-0.00225	0.013365	-0.031985	-0.024097	0.003165	0.002482	-0.000453	0.003672
0.2945	-0.001499	0.009451	0.321767	-0.024362	0.004269	0.002224	0.002793	0.001244
0.295	-0.001174	0.003773	0.596848	-0.021081	0.005152	0.000554	4e-05	0.002834
0.2955	-0.002994	-0.000886	0.640561	-0.020203	0.00577	-0.001594	-0.004071	0.006497
0.296	-0.006842	-0.00437	0.465117	-0.03021	0.005576	-0.002508	-0.00348	0.007798
0.2965	-0.009344	-0.009916	0.229864	-0.051061	0.004366	-0.001438	0.00113	0.006537
0.297	-0.007463	-0.016935	0.079461	-0.073187	0.00435	0.001026	0.004105	0.004697
0.2975	-0.002445	-0.018436	0.030321	-0.086837	0.006006	0.003221	0.002865	0.003389
0.298	0.001769	-0.010059	0.01329	-0.090226	0.005826	0.003737	0.000864	0.003619
0.2985	0.002687	0.002062	-0.022872	-0.090972	0.003041	0.004299	0.001658	0.003497
0.299	0.000753	0.006607	-0.0741	-0.09557	0.000851	0.006569	0.004408	0.000534
0.2995	-0.001054	0.001894	-0.114104	-0.097418	0.000297	0.007328	0.00677	-0.002892
0.3	0.000124	-0.001079	-0.128275	-0.083052	0.000301	0.004592	0.007932	-0.003368
0.3005	0.003463	0.004167	-0.11061	-0.046878	0.000401	0.000777	0.008113	-0.001498
0.301	0.005523	0.011835	-0.051553	0.006559	-0.000123	-0.003344	0.008016	-0.000345
0.3015	0.004331	0.016727	0.0391	0.068697	-0.00211	-0.007876	0.008643	-0.001485
0.302	0.000914	0.019888	0.096195	0.12812	-0.004525	-0.010109	0.009811	-0.003434
0.3025	-0.00187	0.02234	0.039264	0.172968	-0.005458	-0.0086	0.009966	-0.003836
0.303	-0.001569	0.022867	-0.107191	0.198466	-0.005099	-0.006291	0.007611	-0.002589
0.3035	0.00156	0.019948	-0.189348	0.206991	-0.00509	-0.005552	0.002073	-0.002481
0.304	0.005488	0.014103	-0.095782	0.201051	-0.005727	-0.0051	-0.005264	-0.005394
0.3045	0.009529	0.007565	0.092901	0.179524	-0.00628	-0.003701	-0.010087	-0.00853
0.305	0.013732	0.000513	0.202168	0.140534	-0.006791	-0.001724	-0.00869	-0.008224
0.3055	0.016208	-0.007658	0.169676	0.089186	-0.006785	0.000296	-0.00349	-0.005869
0.306	0.01454	-0.014044	0.082401	0.039631	-0.004571	0.001634	-0.000432	-0.004444
0.3065	0.010055	-0.015535	0.0325	0.005242	-0.000102	0.001909	-0.000221	-0.003361
0.307	0.006961	-0.015266	0.004563	-0.010703	0.003463	0.001768	0.00241	-0.001833
0.3075	0.00679	-0.01948	-0.075178	-0.012565	0.00294	0.001637	0.011359	-0.001283
0.308	0.007534	-0.027713	-0.214521	-0.006759	-0.000461	0.001226	0.02508	-0.002638
0.3085	0.007125	-0.034023	-0.327287	-0.00138	-0.003589	0.000955	0.039008	-0.004215
0.309	0.005217	-0.036375	-0.340133	-0.003244	-0.005707	0.00152	0.049172	-0.003072
0.3095	0.003208	-0.035302	-0.28175	-0.011586	-0.006197	0.002292	0.052547	-0.00021
0.31	0.002406	-0.027228	-0.225956	-0.019691	-0.004556	0.002412	0.046017	0.000627
0.3105	0.002168	-0.008736	-0.187464	-0.023933	-0.002366	0.001919	0.029133	0.000142
0.311	0.001181	0.013948	-0.129943	-0.026526	-0.000299	0.000933	0.008589	0.001186
0.3115	-0.001018	0.028077	-0.038412	-0.028463	0.002002	-0.000536	-0.00555	0.003108
0.312	-0.003537	0.028369	0.081152	-0.027089	0.002986	-0.001368	-0.009601	0.003325
0.3125	-0.004636	0.021563	0.233392	-0.022622	0.000973	-0.00015	-0.007821	0.001097
0.313	-0.004394	0.016016	0.392437	-0.020149	-0.002544	0.001909	-0.004993	-0.000985
0.3135	-0.004391	0.012706	0.468841	-0.02342	-0.004639	0.002291	-0.002388	-0.000549
0.314	-0.004242	0.008019	0.394618	-0.030066	-0.004333	0.000827	-0.00025	0.000811
0.3145	-0.002507	0.000955	0.217804	-0.034682	-0.001935	-0.000528	0.001268	-0.000173
0.315	4e-05	-0.005145	0.055449	-0.034876	0.001353	0.000224	0.002993	-0.00335
0.3155	0.001291	-0.006727	-0.026145	-0.032752	0.003124	0.002461	0.004999	-0.004798
0.316	0.000426	-0.003538	-0.045043	-0.03217	0.002955	0.002826	0.006016	-0.003335
0.3165	-0.001522	0.000946	-0.044878	-0.03295	0.002345	0.000302	0.005148	-0.001567
0.317	-0.002295	0.002785	-0.04637	-0.030707	0.001564	-0.00209	0.002249	-0.000324
0.3175	-0.000999	0.002386	-0.049515	-0.02604	0.001134	-0.001094	-0.001981	0.000741
0.318	-6.3e-05	0.0026	-0.054845	-0.023477	0.001486	0.002761	-0.005524	0.00103
0.3185	-0.001246	0.004192	-0.075192	-0.02212	0.0005	0.004813	-0.00694	0.001083
0.319	-0.002444	0.006254	-0.120822	-0.019442	-0.002748	0.002898	-0.007361	0.001718
0.3195	-0.001446	0.006774	-0.168383	-0.017726	-0.005139	0.00087	-0.008249	0.001953
0.32	0.000268	0.002676	-0.167893	-0.018475	-0.004698	0.00132	-0.00898	0.002291
0.3205	-0.000128	-0.00641	-0.099693	-0.018956	-0.003711	0.001432	-0.008364	0.004904
0.321	-0.002467	-0.014305	-0.003451	-0.017508	-0.003892	-0.000762	-0.006541	0.007751
0.3215	-0.004688	-0.012366	0.067228	-0.014504	-0.004416	-0.002949	-0.004472	0.007512
0.322	-0.005603	0.000829	0.097387	-0.010814	-0.004424	-0.00247	-0.001872	0.006141
0.3225	-0.005276	0.016651	0.100823	-0.008505	-0.003656	0.00028	0.003124	0.006499
0.323	-0.005381	0.024338	0.083091	-0.00794	-0.003596	0.001847	0.009898	0.007709
0.3235	-0.007097	0.021492	0.04324	-0.007468	-0.005504	-9.1e-05	0.013306	0.008115
0.324	-0.008918	0.015697	-0.000271	-0.006548	-0.006538	-0.003089	0.010518	0.007585
0.3245	-0.008678	0.014192	-0.013601	-0.00514	-0.004521	-0.003653	0.006184	0.006326
0.325	-0.006434	0.015598	0.014489	-0.003182	-0.001968	-0.002617	0.005484	0.00397
0.3255	-0.004229	0.014205	0.050655	-0.00281	-0.000317	-0.002839	0.006191	0.000194
0.326	-0.003419	0.007816	0.056042	-0.006234	0.002223	-0.003736	0.000903	-0.003741
0.3265	-0.004138	-0.002167	0.043623	-0.009618	0.005017	-0.003393	-0.013849	-0.005331
0.327	-0.005427	-0.014473	0.05303	-0.008092	0.005193	-0.002453	-0.030116	-0.005807
0.3275	-0.005522	-0.026279	0.070327	-0.0039	0.003527	-0.00175	-0.032125	-0.008647
0.328	-0.005169	-0.031913	0.041718	-0.00114	0.002957	-0.001261	-0.013581	-0.011097
0.3285	-0.006157	-0.029453	-0.027117	-0.001321	0.004159	-0.001789	0.010854	-0.008922
0.329	-0.006801	-0.024673	-0.068741	-0.003613	0.006314	-0.003128	0.021151	-0.004766
0.3295	-0.005359	-0.023433	-0.069532	-0.003999	0.007532	-0.003097	0.01538	-0.002776
0.33	-0.003604	-0.023322	-0.103482	-0.000159	0.006151	-0.001012	0.007872	-0.003749
0.3305	-0.002565	-0.017242	-0.215443	0.00532	0.00396	0.001218	0.008194	-0.006594
0.331	-0.000379	-0.004641	-0.338116	0.008946	0.003766	0.002021	0.011573	-0.008996
0.3315	0.003301	0.006773	-0.373719	0.008945	0.004847	0.001537	0.00961	-0.009321
0.332	0.006323	0.012191	-0.319032	0.005953	0.005272	0.001102	0.000709	-0.007983
0.3325	0.007657	0.014245	-0.253055	0.00364	0.005249	0.001297	-0.013146	-0.005308
0.333	0.008293	0.01553	-0.209434	0.004535	0.004933	0.001301	-0.030717	-0.002215
0.3335	0.008688	0.01477	-0.117901	0.0065	0.003476	0.001948	-0.046852	-0.001224
0.334	0.00715	0.011109	0.098535	0.007128	0.000948	0.004118	-0.048459	-0.002022
0.3345	0.004044	0.007437	0.388353	0.005394	-0.001028	0.005278	-0.023347	-0.00246
0.335	0.003153	0.006017	0.572034	0.001172	-0.000617	0.003671	0.021684	-0.00378
0.3355	0.0044	0.003527	0.504015	-0.001234	0.00092	0.001179	0.055417	-0.00665
0.336	0.004079	-0.002518	0.229154	0.001956	0.00032	-0.000135	0.047348	-0.00776
0.3365	0.002606	-0.006848	-0.045428	0.007281	-0.002524	-8.6e-05	0.004372	-0.004959
0.337	0.002492	-0.003641	-0.147991	0.010571	-0.004749	0.000395	-0.026123	-0.000466
0.3375	0.002239	0.005404	-0.101063	0.013013	-0.00471	0.000405	-0.005031	0.002313
0.338	-0.000408	0.01389	-0.054623	0.016453	-0.003974	0.000559	0.046663	0.002919
0.3385	-0.0031	0.016526	-0.073155	0.019193	-0.004614	0.002382	0.067499	0.003139
0.339	-0.002533	0.012341	-0.065936	0.019461	-0.005301	0.004706	0.028214	0.004066
0.3395	9.1e-05	0.006578	0.045019	0.017815	-0.003455	0.00489	-0.040541	0.004757
0.34	0.001586	0.007997	0.186004	0.014905	4.2e-05	0.003252	-0.088687	0.004143
0.3405	0.001213	0.019034	0.236328	0.011578	0.002172	0.000749	-0.091713	0.003555
0.341	0.000533	0.032317	0.193229	0.008436	0.002125	-0.002753	-0.060346	0.004205
0.3415	0.000892	0.039918	0.140089	0.004053	0.001217	-0.005627	-0.023359	0.005101
0.342	0.00168	0.039905	0.1106	-0.001648	0.001023	-0.005758	-0.003824	0.004767
0.3425	0.001264	0.034521	0.076098	-0.004649	0.002421	-0.003421	-0.004658	0.003415
0.343	-0.000341	0.027085	0.027388	-0.003056	0.003977	-0.000645	-0.011862	0.002533
0.3435	-0.001108	0.019197	-0.009015	-0.001571	0.003287	0.001632	-0.01255	0.002244
0.344	-0.000268	0.007463	-0.018313	-0.00464	0.000442	0.004194	-0.008429	0.002537
0.3445	0.000724	-0.014655	-0.010902	-0.011024	-0.001769	0.006007	-0.007448	0.00405
0.345	0.000574	-0.046443	0.002742	-0.015891	-0.000103	0.004377	-0.009133	0.006119
0.3455	-0.000965	-0.074524	0.020581	-0.015861	0.00603	-0.000349	-0.00669	0.007672
0.346	-0.002323	-0.082931	0.035673	-0.012233	0.012983	-0.004927	0.00234	0.008745
0.3465	-0.001807	-0.067062	0.032341	-0.007089	0.015434	-0.006827	0.013804	0.011267
0.347	-0.000698	-0.036354	0.001279	-0.002297	0.011854	-0.005563	0.0228	0.016299
0.3475	-0.000768	-0.005734	-0.045041	5e-05	0.006549	-0.003153	0.028513	0.021328
0.348	-0.001636	0.013655	-0.077354	0.002116	0.00299	-0.002549	0.032664	0.024772
0.3485	-0.001591	0.018294	-0.074859	0.005589	0.000124	-0.003694	0.03542	0.027606
0.349	0.000122	0.012059	-0.044553	0.007672	-0.002343	-0.0038	0.034617	0.029677
0.3495	0.00127	0.002244	-0.009811	0.008354	-0.002688	-0.002194	0.028436	0.030189
0.35	-0.000418	-0.005652	0.013703	0.011031	-0.000893	-0.000798	0.018884	0.029705
0.3505	-0.003124	-0.008894	0.021175	0.017169	0.000414	3.1e-05	0.011315	0.02871
0.351	-0.003377	-0.00755	0.009543	0.025204	-0.000804	0.000857	0.008604	0.02692
0.3515	-0.000984	-0.00431	-0.01886	0.031794	-0.003398	0.000967	0.008738	0.025559
0.352	0.001537	-0.000769	-0.047661	0.034004	-0.005296	0.000691	0.008831	0.024914
0.3525	0.002109	0.002221	-0.058485	0.031159	-0.006234	0.001256	0.007277	0.020478
0.353	0.000528	0.001776	-0.058043	0.023713	-0.007632	0.002291	0.003595	0.009146
0.3535	-0.000911	-0.002745	-0.075923	0.011011	-0.009844	0.002624	-0.000648	-0.004799
0.354	-0.000249	-0.006094	-0.120819	-0.005205	-0.011303	0.001995	-0.002957	-0.015438
0.3545	0.000972	-0.003082	-0.15805	-0.018345	-0.01266	0.001706	-0.002207	-0.022243
0.355	0.000733	0.003557	-0.15231	-0.024474	-0.016252	0.002456	0.000687	-0.028001
0.3555	-0.000174	0.006128	-0.114667	-0.027633	-0.02023	0.002595	0.00321	-0.033306
0.356	-0.000297	0.002373	-0.08392	-0.033365	-0.019753	0.001617	0.003308	-0.036249
0.3565	0.000491	-0.003417	-0.07662	-0.039601	-0.013076	0.00033	0.001144	-0.035449
0.357	0.002284	-0.007478	-0.074163	-0.040207	-0.00257	-0.001237	-0.000558	-0.032185
0.3575	0.005219	-0.008994	-0.046863	-0.035247	0.00688	-0.002042	0.001869	-0.029256
0.358	0.007729	-0.00805	0.01083	-0.030136	0.009666	-0.001334	0.00854	-0.027382
0.3585	0.007274	-0.004206	0.052319	-0.028662	0.005022	0.000192	0.01439	-0.024906
0.359	0.003759	0.001397	0.021375	-0.02948	-0.001322	0.001868	0.013256	-0.020826
0.3595	-8.3e-05	0.003782	-0.040945	-0.028436	-0.004448	0.002528	0.003394	-0.016232
0.36	-0.002822	-0.001402	-0.008057	-0.024956	-0.004583	0.001696	-0.010267	-0.013291
0.3605	-0.005247	-0.01024	0.149121	-0.021704	-0.002881	0.000398	-0.02041	-0.01376
0.361	-0.007025	-0.011659	0.284203	-0.018148	0.001828	-0.000974	-0.023793	-0.016478
0.3615	-0.007073	-3.7e-05	0.260826	-0.010945	0.008494	-0.00228	-0.02264	-0.01773
0.362	-0.00591	0.016759	0.126308	-0.001305	0.01044	-0.002311	-0.021698	-0.017042
0.3625	-0.003973	0.025379	0.015841	0.005872	0.002558	-0.00132	-0.025664	-0.016074
0.363	-0.000676	0.020729	-0.034047	0.011263	-0.009355	-0.001155	-0.036695	-0.013915
0.3635	0.002914	0.009551	-0.080698	0.020246	-0.012743	-0.001166	-0.04825	-0.01115
0.364	0.004346	0.000972	-0.139658	0.033453	-0.004721	0.000223	-0.038674	-0.010212
0.3645	0.003813	-0.001727	-0.155149	0.045188	0.003501	0.002471	0.016681	-0.010983
0.365	0.004404	6.8e-05	-0.097977	0.051671	0.003327	0.004488	0.101743	-0.012017
0.3655	0.006766	0.003193	-0.016011	0.056921	-0.000566	0.005449	0.133789	-0.011565
0.366	0.007556	0.004579	0.030081	0.065644	-0.00079	0.005433	0.039242	-0.008171
0.3665	0.005792	0.003732	0.032165	0.073089	0.001772	0.005375	-0.124482	-0.002727
0.367	0.004532	0.001626	0.016991	0.068612	0.002119	0.005302	-0.196471	0.0019
0.3675	0.004857	-0.001291	-0.001198	0.049537	7.6e-05	0.004247	-0.1051	0.003668
0.368	0.005169	-0.003135	-0.028766	0.025846	0.000841	0.001795	0.03495	0.003458
0.3685	0.004709	-0.002785	-0.072192	0.009091	0.007105	-0.000989	0.074996	0.00295
0.369	0.003479	-0.003565	-0.124562	0.002891	0.014226	-0.003047	0.01912	0.002145
0.3695	0.001872	-0.007188	-0.161821	0.003871	0.016486	-0.004484	-0.015114	0.001105
0.37	0.000753	-0.009541	-0.150386	0.005851	0.014483	-0.005349	0.027887	0.001825
0.3705	-3.3e-05	-0.006377	-0.076445	0.004377	0.012826	-0.005264	0.090426	0.005796
0.371	-0.001444	0.001849	0.026328	-0.000467	0.013359	-0.004354	0.102851	0.011086
0.3715	-0.003856	0.010191	0.097275	-0.005319	0.014348	-0.002854	0.063682	0.014452
0.372	-0.006611	0.014543	0.115438	-0.007923	0.015339	-0.000811	0.015345	0.014935
0.3725	-0.007695	0.016577	0.126131	-0.009304	0.016962	0.000773	-0.012779	0.014303
0.373	-0.006256	0.019698	0.169708	-0.01068	0.017746	0.000992	-0.020849	0.014292
0.3735	-0.004527	0.023196	0.210743	-0.011849	0.017017	0.000598	-0.019409	0.013909
0.374	-0.004004	0.023518	0.187361	-0.013247	0.015553	0.000234	-0.012718	0.011543
0.3745	-0.003831	0.019091	0.109635	-0.015565	0.011325	-0.000305	-0.00172	0.007863
0.375	-0.003879	0.012187	0.048851	-0.017195	-0.000542	-0.00123	0.009428	0.005024
0.3755	-0.003994	0.006909	0.035447	-0.01593	-0.022671	-0.002278	0.015706	0.004011
0.376	-0.002645	0.005519	0.028345	-0.013418	-0.047934	-0.002081	0.014385	0.002142
0.3765	-9.2e-05	0.005018	-0.00822	-0.012567	-0.059585	-0.000784	0.007205	-0.003475
0.377	0.001396	-0.001019	-0.052948	-0.012219	-0.04659	-0.000521	0.000523	-0.009648
0.3775	0.000969	-0.014909	-0.068933	-0.011236	-0.017282	-0.000798	-0.001596	-0.011198
0.378	-0.000179	-0.031577	-0.055108	-0.011703	0.007319	-0.000508	-0.00201	-0.009162
0.3785	-0.000321	-0.043418	-0.03516	-0.014107	0.013794	-0.001577	-0.004658	-0.007986
0.379	0.001242	-0.045714	-0.021603	-0.018068	0.007321	-0.004536	-0.008133	-0.007996
0.3795	0.003489	-0.037559	-0.011337	-0.024949	0.001549	-0.006682	-0.00847	-0.006349
0.38	0.004577	-0.021434	-0.002351	-0.032645	0.002157	-0.006658	-0.005249	-0.002485
0.3805	0.004118	-0.003658	0.001872	-0.035943	0.004843	-0.005783	-0.001603	0.001073
0.381	0.003702	0.008859	-0.000592	-0.035155	0.005438	-0.00473	0.00064	0.002079
0.3815	0.003495	0.013918	-0.006269	-0.035291	0.004505	-0.003257	0.002527	0.001337
0.382	0.002392	0.014582	-0.009368	-0.038341	0.00372	-0.002101	0.003882	0.000313
0.3825	0.00094	0.014525	-0.009579	-0.04237	0.003698	-0.001832	0.003042	-0.001094
0.383	-0.000619	0.013259	-0.013787	-0.045828	0.003505	-0.002707	0.001279	-0.001499
0.3835	-0.002591	0.009074	-0.025522	-0.049871	0.001557	-0.004466	0.00028	0.000783
0.384	-0.003595	0.00437	-0.035417	-0.053759	-0.000972	-0.004587	-0.001196	0.003658
0.3845	-0.00284	0.001886	-0.026673	-0.052922	-0.000969	-0.001329	-0.002686	0.003801
0.385	-0.002274	0.000805	0.007633	-0.045211	0.001553	0.002934	-0.002442	0.00125
0.3855	-0.00362	0.000561	0.05521	-0.03295	0.003241	0.005417	-0.001916	-0.000231
0.386	-0.005224	0.002132	0.095862	-0.02032	0.002515	0.006655	-0.003072	0.003301
0.3865	-0.005661	0.004897	0.115916	-0.009962	0.001196	0.007836	-0.005697	0.014072
0.387	-0.006421	0.006378	0.107947	-0.001028	0.001009	0.008807	-0.007741	0.033393
0.3875	-0.007682	0.004939	0.067911	0.00809	0.001475	0.009256	-0.007706	0.05792
0.388	-0.008583	0.001722	0.00561	0.018648	0.001445	0.008283	-0.007389	0.075403
0.3885	-0.008761	-0.000892	-0.045561	0.030821	0.00071	0.005619	-0.008443	0.072395
0.389	-0.005909	-0.002321	-0.051409	0.042386	-0.000187	0.003285	-0.00984	0.048322
0.3895	-2e-06	-0.003766	-0.017348	0.05403	0.000134	0.002614	-0.01038	0.017175
0.39	0.003496	-0.00597	0.01834	0.071588	0.002217	0.002488	-0.010022	-0.005536
0.3905	0.002451	-0.007	0.039441	0.095914	0.003908	0.002204	-0.010873	-0.016292
0.391	0.00144	-0.004051	0.068953	0.117439	0.003575	0.002185	-0.016431	-0.022532
0.3915	0.002664	0.000918	0.113296	0.12584	0.001433	0.001952	-0.026653	-0.02805
0.392	0.004053	0.003338	0.119867	0.115905	-0.002533	0.001405	-0.035089	-0.028779
0.3925	0.004209	0.002679	0.040353	0.085521	-0.00691	0.001141	-0.034417	-0.023911
0.393	0.00291	0.001345	-0.071551	0.041438	-0.008828	0.000122	-0.025184	-0.018515
0.3935	0.001364	0.001601	-0.105096	0.001676	-0.007405	-0.001833	-0.014554	-0.01553
0.394	0.000969	0.004603	-0.057768	-0.018364	-0.004022	-0.002554	-0.007377	-0.013442
0.3945	0.000821	0.009381	-0.065283	-0.018506	-0.00131	-0.001135	-0.005327	-0.011074
0.395	-0.000184	0.013243	-0.212781	-0.009501	-0.002557	0.001483	-0.010628	-0.009863
0.3955	-0.000971	0.013029	-0.392005	-0.001833	-0.008112	0.003653	-0.023824	-0.009869
0.396	-0.000105	0.007693	-0.424216	-0.001384	-0.013346	0.00369	-0.04308	-0.007305
0.3965	0.001175	0.000318	-0.280432	-0.006544	-0.013631	0.001481	-0.065361	0.000235
0.397	0.000617	-0.003965	-0.09412	-0.00979	-0.009484	-0.001221	-0.081206	0.008462
0.3975	-0.00027	-0.002311	0.020589	-0.009387	-0.005577	-0.002403	-0.074371	0.012078
0.398	0.001429	0.003141	0.070454	-0.010301	-0.004404	-0.002428	-0.043713	0.013909
0.3985	0.00382	0.006607	0.109069	-0.013105	-0.002552	-0.003204	-0.024762	0.02087
0.399	0.00328	0.003624	0.148917	-0.013935	0.001669	-0.004876	-0.063057	0.032724
0.3995	0.001117	-0.004102	0.169245	-0.013038	0.004488	-0.006659	-0.15428	0.042022
0.4	0.000942	-0.010033	0.160807	-0.014303	0.005884	-0.007955	-0.231433	0.044596
0.4005	0.002671	-0.009581	0.131407	-0.017526	0.010521	-0.008069	-0.230007	0.042955
0.401	0.00336	-0.00378	0.084892	-0.018836	0.019072	-0.007194	-0.154373	0.038515
0.4015	0.001638	0.002169	0.01859	-0.017533	0.026403	-0.00587	-0.054526	0.028946
0.402	-0.000905	0.00279	-0.061101	-0.016354	0.026683	-0.004186	0.056544	0.013816
0.4025	-0.001689	-0.002675	-0.13178	-0.016582	0.019008	-0.001888	0.213312	-0.004578
0.403	9.6e-05	-0.008925	-0.167844	-0.016921	0.00817	0.001958	0.397054	-0.024408
0.4035	0.002465	-0.012001	-0.161309	-0.0164	-0.00063	0.007013	0.482768	-0.043549
0.404	0.002468	-0.015827	-0.126758	-0.01502	-0.00638	0.010176	0.371062	-0.057985
0.4045	0.000272	-0.024972	-0.083066	-0.013395	-0.010351	0.010367	0.152424	-0.064455
0.405	-0.000208	-0.035945	-0.033882	-0.012924	-0.012706	0.010234	0.037467	-0.064062
0.4055	0.002053	-0.040516	0.031255	-0.013643	-0.013937	0.009758	0.101665	-0.061094
0.406	0.003751	-0.032292	0.118658	-0.016009	-0.016081	0.007147	0.194537	-0.058962
0.4065	0.003722	-0.012809	0.212295	-0.021477	-0.020661	0.004427	0.154442	-0.056954
0.407	0.003262	0.005685	0.271566	-0.026641	-0.028809	0.003838	0.021825	-0.05141
0.4075	0.002733	0.011505	0.25758	-0.026654	-0.041267	0.004051	-0.048382	-0.04331
0.408	0.001129	0.00626	0.174774	-0.022476	-0.051923	0.002825	-0.012133	-0.038069
0.4085	-0.001942	0.000253	0.07951	-0.018004	-0.044591	-0.000151	0.037908	-0.03462
0.409	-0.004194	0.000833	0.029998	-0.014974	-0.007186	-0.003572	0.032209	-0.026147
0.4095	-0.00323	0.008142	0.030069	-0.012597	0.047564	-0.006205	-0.001152	-0.012399
0.41	0.000942	0.016417	0.038161	-0.010148	0.084777	-0.007284	-0.016882	-0.000108
0.4105	0.006219	0.019287	0.025972	-0.007815	0.081097	-0.007131	-0.017682	0.00784
0.411	0.00888	0.017248	0.004864	-0.005528	0.049747	-0.006944	-0.022602	0.013437
0.4115	0.006272	0.016077	-0.007611	-0.002445	0.02041	-0.007469	-0.027869	0.01717
0.412	-0.000251	0.017979	-0.018551	0.001851	0.005894	-0.008857	-0.022219	0.018193
0.4125	-0.006292	0.020533	-0.041369	0.006582	0.001188	-0.00975	-0.011908	0.016481
0.413	-0.009015	0.021781	-0.067228	0.012856	-6e-05	-0.008114	-0.010383	0.015294
0.4135	-0.009307	0.021759	-0.073543	0.022472	-7.4e-05	-0.004312	-0.01827	0.022034
0.414	-0.009205	0.020593	-0.054856	0.031471	0.000151	-0.001009	-0.027857	0.038878
0.4145	-0.009795	0.017956	-0.029319	0.032786	-0.00071	-4e-06	-0.035777	0.05708
0.415	-0.010481	0.014648	-0.012933	0.026136	-0.002858	-0.000434	-0.040952	0.067931
0.4155	-0.00946	0.011849	-0.004243	0.018107	-0.004795	-0.00039	-0.038373	0.072082
0.416	-0.006817	0.008391	0.001445	0.012753	-0.005839	0.001427	-0.025349	0.074767
0.4165	-0.005735	0.001807	-0.000518	0.009433	-0.006854	0.004702	-0.011465	0.079054
0.417	-0.007402	-0.00669	-0.012606	0.007083	-0.007656	0.006995	-0.011017	0.083281
0.4175	-0.008295	-0.011691	-0.022923	0.005047	-0.006882	0.006204	-0.024586	0.08067
0.418	-0.006076	-0.011533	-0.019656	0.00317	-0.004347	0.003162	-0.038271	0.065119
0.4185	-0.003286	-0.013524	-0.008372	0.00178	-0.001653	0.001268	-0.041993	0.038271
0.419	-0.002936	-0.024819	-0.001685	5e-06	-0.000787	0.002318	-0.042491	0.00712
0.4195	-0.004615	-0.039811	-0.002376	-0.003625	-0.0015	0.002726	-0.057215	-0.02295
0.42	-0.007614	-0.045201	-0.005877	-0.007891	-0.000707	-0.000918	-0.093896	-0.050375
0.4205	-0.011188	-0.03671	-0.009828	-0.009397	0.003424	-0.005019	-0.137447	-0.074547
0.421	-0.008253	-0.021179	-0.013183	-0.007402	0.008407	-0.004695	-0.16321	-0.091678
0.4215	0.006773	-0.005368	-0.012836	-0.004084	0.010473	-0.001109	-0.161697	-0.09637
0.422	0.02124	0.007063	-0.008257	-0.001055	0.008225	0.001736	-0.145663	-0.090051
0.4225	0.015759	0.013378	-0.003365	0.000952	0.002906	0.00218	-0.133679	-0.082499
0.423	-0.004638	0.015226	-0.000777	0.001581	-0.001969	0.001387	-0.13062	-0.081296
0.4235	-0.01313	0.017682	0.000658	0.001334	-0.003186	0.001309	-0.123162	-0.085653
