Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.760000000000001	596.53	-415.492	954.286	344.035	-434.428	945.57	528.942	-606.387	977.32	442.319	-612.877	973.23	635.497	-508.186	887.32	302.069	-523.132	873.408	562.335	-335.763	762.054	617.457	-348.799	488.045	511.209	-357.427	477.521	637.01	-372.6	225.168	605.252	-380.564	58.044	521.02	-348.812	74.878	531.447	-196.218	22.096	588.343	-202.778	33.485	638.207	-244.175	-1.529	356.405	-377.768	684.748	293.731	-466.099	471.398	411.57	-429.698	443.795	295.308	-669.012	322.896	327.844	-805.172	227.056	411.541	-767.799	212.466	371.634	-761.711	57.147	308.837	-729.869	65.511	276.291	-788.732	99.056
0.765000000000001	597.162	-409.659	955	344.139	-429.521	946.238	529.932	-600.656	978.37	443.417	-607.33	974.072	636.071	-502.839	888.053	302.756	-517.463	874.507	563.023	-330.995	761.94	617.936	-346.515	487.832	511.476	-353.842	477.525	636.987	-372.062	225.249	605.193	-380.478	58.131	521.015	-348.514	74.747	531.386	-196.19	21.589	588.271	-202.571	33.09	638.117	-243.963	-1.743	356.409	-370.093	687.379	293.412	-455.654	473.613	411.117	-418.224	445.679	296.743	-658.756	326.029	329.987	-794.47	230.12	413.194	-755.994	214.484	370.917	-750.195	59.352	308.377	-718.796	68.859	276.678	-777.579	103.066
0.770000000000001	597.838	-403.824	955.718	344.469	-424.674	946.977	530.839	-594.867	979.596	444.38	-601.744	975.121	636.584	-497.399	888.812	303.246	-511.835	875.516	563.327	-326.594	762.047	618.397	-344.333	487.771	511.809	-350.789	477.6	636.913	-371.332	225.5	605.049	-380.517	58.345	520.931	-348.371	74.62	531.182	-196.167	21.293	588.118	-202.538	32.818	638.154	-243.884	-1.684	356.569	-362.456	689.954	293.083	-445.425	475.865	410.677	-407.097	447.817	298.126	-648.172	328.866	332.177	-783.619	232.528	414.758	-743.924	216.214	369.819	-736.526	62.466	308.254	-707.277	71.955	277.155	-766.14	106.35
0.775000000000001	598.569	-398.073	956.593	344.869	-419.854	947.713	531.584	-589.015	980.896	445.329	-596.099	976.115	637.013	-492.266	889.838	303.859	-506.071	876.46	563.774	-322.259	762.215	618.841	-342.291	487.589	512.048	-347.936	477.824	636.932	-370.545	225.717	605.023	-380.458	58.432	520.84	-348.238	74.635	530.978	-196.2	20.881	587.92	-202.425	32.531	638.129	-243.995	-1.537	356.767	-354.663	692.803	292.904	-435.089	477.986	410.26	-395.917	450.296	299.39	-637.436	331.627	334.072	-772.083	234.41	416.258	-732.18	217.555	370.006	-724.812	64.362	308.028	-695.849	74.486	277.942	-754.428	109.149
0.780000000000001	599.256	-392.375	957.481	345.399	-414.664	948.735	532.297	-583.336	981.974	446.075	-590.578	977.388	637.38	-486.932	890.994	304.375	-500.552	877.615	563.794	-318.284	762.066	619.167	-340.17	487.528	512.387	-345.638	477.683	636.881	-369.858	225.656	604.945	-380.254	58.558	520.769	-348.131	74.697	530.821	-196.2	20.505	587.663	-202.377	32.317	638.104	-243.911	-1.508	356.933	-347.008	695.548	292.719	-425.072	480.267	409.926	-385.12	452.24	300.499	-626.628	333.884	335.947	-760.775	235.533	417.768	-719.899	218.789	370.302	-711.993	65.472	308.301	-683.338	76.596	278.682	-742.196	111.072
0.785000000000001	599.882	-386.74	958.36	345.875	-408.07	950.276	532.972	-577.652	983.268	446.685	-584.978	978.681	637.595	-481.771	892.038	304.913	-494.711	878.769	563.745	-314.099	761.906	619.363	-338.056	487.398	512.512	-343.609	477.718	636.846	-369.086	225.588	604.843	-380.205	58.557	520.662	-348.008	74.583	530.656	-196.206	20.164	587.476	-202.312	32.08	638.032	-243.864	-1.478	357.091	-339.293	698.385	292.351	-415.058	482.673	409.402	-374.167	454.695	301.676	-615.763	335.879	337.626	-748.984	236.64	419.22	-707.716	219.453	370.929	-698.678	66.315	306.991	-669.66	79.34	279.828	-729.98	112.331
0.790000000000001	600.489	-381.125	959.093	345.87	-400.14	952.621	533.572	-571.962	984.339	447.238	-579.422	980.016	637.871	-476.017	892.909	305.44	-488.969	880.145	563.641	-310.122	762.147	619.488	-335.723	487.37	512.739	-342.465	477.553	636.926	-368.049	225.728	604.851	-379.985	58.716	520.639	-347.925	74.604	530.386	-196.247	19.825	587.272	-202.238	31.807	637.987	-243.784	-1.462	357.199	-331.563	701.258	292.002	-405.324	484.945	408.725	-363.427	457.177	302.626	-604.834	337.335	339.256	-737.24	237.018	420.611	-695.679	219.856	371.738	-684.942	67.458	308.008	-656.089	81.149	281.021	-717.037	113.189
0.795000000000001	600.907	-375.614	959.701	346.476	-394.518	953.958	534.066	-566.246	985.609	447.763	-573.832	981.207	638.016	-471.034	893.91	305.767	-483.151	881.596	563.537	-306.041	762.292	619.616	-333.453	487.382	512.537	-340.719	477.626	637.032	-366.856	225.794	604.861	-379.938	58.684	520.614	-347.843	74.604	530.226	-196.3	19.511	587.055	-202.2	31.654	637.922	-243.714	-1.464	357.392	-323.917	704.191	291.664	-395.647	487.051	408.274	-352.577	459.164	303.507	-593.951	338.677	340.755	-725.041	236.743	421.792	-683.265	220.252	372.844	-670.99	67.834	309.045	-642.31	81.713	282.235	-704.039	113.229
0.800000000000001	601.449	-370.095	960.504	347.309	-389.123	955.283	534.447	-560.606	986.832	448.21	-568.338	982.285	638.275	-465.429	894.712	306.058	-477.288	883.091	563.51	-301.831	761.777	619.647	-331.067	487.419	512.525	-339.211	477.486	637.207	-365.71	225.738	604.87	-379.722	58.75	520.671	-347.815	74.658	530.071	-196.363	19.2	586.916	-202.155	31.502	637.934	-243.701	-1.426	357.443	-316.375	706.987	291.44	-385.879	489.138	407.753	-342.163	461.556	304.25	-582.945	339.271	342.146	-712.805	235.752	422.876	-670.534	219.953	373.962	-656.651	67.866	310.253	-628.33	81.949	283.559	-690.559	112.807
0.805000000000001	601.932	-364.687	961.291	348.123	-383.361	956.731	534.928	-555.06	987.921	448.665	-562.712	983.613	638.536	-460.239	895.551	306.293	-471.449	884.587	563.697	-297.684	761.564	619.643	-328.745	487.176	512.857	-338.237	477.122	637.438	-364.696	225.866	605.071	-379.722	58.859	520.65	-347.629	74.644	529.968	-196.431	18.908	586.768	-202.155	31.324	637.911	-243.681	-1.45	357.489	-309.645	709.244	291.164	-376.441	491.255	407.163	-331.677	464.258	304.997	-571.853	339.596	343.359	-700.562	234.539	424.041	-657.545	219.193	375.426	-641.994	67.605	311.721	-614.155	81.796	284.83	-676.899	111.813
0.810000000000001	602.522	-359.237	961.986	348.929	-377.666	957.985	535.346	-549.443	988.984	449.031	-557.145	985.044	638.775	-455.321	896.43	306.488	-465.527	886.173	563.781	-293.464	761.347	619.68	-326.438	487.098	512.868	-336.49	476.917	637.661	-363.718	225.812	605.145	-379.508	58.988	520.695	-347.584	74.672	529.85	-196.45	18.716	586.642	-202.146	31.175	637.901	-243.643	-1.449	357.774	-301.582	712.447	290.935	-367.074	493.243	406.547	-321.298	466.869	305.617	-560.815	339.532	344.589	-687.696	232.741	425.104	-644.486	218.17	376.876	-626.769	67.246	313.17	-599.599	81.205	286.336	-662.578	110.311
0.815000000000001	602.874	-353.951	962.379	349.683	-372.175	959.28	535.758	-543.883	989.998	449.492	-551.51	986.22	639.033	-449.759	896.935	307.096	-459.168	887.462	563.943	-289.296	760.744	619.846	-324.279	487.029	512.761	-334.68	476.539	637.859	-362.755	225.878	605.251	-379.39	59.002	520.737	-347.663	74.796	529.805	-196.476	18.541	586.587	-202.101	30.967	637.991	-243.625	-1.54	357.515	-293.557	715.338	290.628	-357.57	495.249	406.032	-311.147	469.2	306.19	-549.51	339.254	345.68	-674.958	230.745	426.144	-631.313	216.967	378.459	-611.275	66.359	314.737	-584.509	80.413	287.727	-648.162	108.402
0.820000000000001	603.294	-348.623	962.945	350.376	-366.541	960.627	536.078	-538.362	991.122	449.757	-546.006	987.396	639.401	-444.909	897.572	307.199	-453.271	888.992	564.029	-285.191	760.234	620.023	-322.168	486.901	512.766	-332.652	475.67	638.048	-361.863	225.895	605.435	-379.171	59.138	520.848	-347.616	74.789	529.809	-196.513	18.375	586.534	-202.065	30.815	638.056	-243.507	-1.714	357.411	-285.632	718.443	290.271	-348.141	497.025	405.684	-301.276	471.566	306.61	-538.367	338.498	346.704	-662.177	228.135	427.127	-617.797	215.512	379.946	-595.521	65.347	316.537	-568.808	79.256	289.139	-633.49	106.466
0.825000000000001	603.771	-343.218	963.667	350.883	-360.601	961.887	536.355	-532.877	992.169	450.101	-540.427	988.456	639.684	-439.876	898.143	307.278	-447.391	890.56	564.188	-281.034	760.097	620.341	-320.146	486.768	512.666	-329.96	475.816	638.175	-361.141	225.959	605.424	-379.051	59.232	520.852	-347.484	74.854	529.747	-196.516	18.176	586.528	-201.995	30.621	638.128	-243.451	-1.751	357.383	-279.406	720.035	290.018	-338.89	498.878	405.247	-291.477	474.216	306.992	-527.236	337.395	347.822	-649.095	225.324	428.069	-604.463	213.677	381.464	-579.154	63.808	318.137	-553.048	78.055	290.596	-618.113	103.768
0.830000000000001	604.152	-338.089	964.236	351.566	-355.259	963.13	536.699	-527.424	993.057	450.394	-534.846	989.576	640	-434.882	898.627	307.282	-441.629	891.988	564.317	-276.981	759.195	620.574	-318.161	486.598	512.898	-327.867	475.831	638.271	-360.523	226.08	605.504	-378.963	59.288	520.884	-347.486	75.016	529.773	-196.592	17.923	586.498	-201.935	30.471	638.147	-243.403	-1.853	357.318	-271.532	722.979	289.748	-329.916	500.64	404.743	-281.909	476.687	307.418	-515.864	336.106	348.743	-636.1	221.964	428.92	-591.045	211.807	383.05	-562.577	62.714	319.769	-536.942	76.523	292.058	-602.263	100.895
0.835000000000001	604.719	-332.92	964.7	351.775	-348.311	964.768	536.944	-521.995	993.976	450.555	-529.32	990.861	640.26	-429.867	899.261	307.292	-435.783	893.449	564.421	-272.876	758.846	620.843	-316.192	486.353	513.101	-325.659	475.653	638.316	-359.934	226.109	605.506	-378.766	59.382	520.851	-347.273	74.903	529.751	-196.562	17.647	586.467	-201.885	30.317	638.202	-243.479	-2	357.538	-264.803	725.297	289.506	-320.857	502.365	404.286	-272.587	479.196	307.716	-504.581	334.594	349.519	-622.551	218.395	429.765	-577.346	209.573	384.401	-545.463	60.98	321.284	-520.543	75.029	293.306	-586.398	97.747
0.840000000000001	605.163	-327.601	965.102	351.83	-342.521	965.863	537.203	-516.562	994.751	450.641	-523.739	991.76	640.493	-424.701	899.489	307.218	-429.727	894.851	564.756	-268.813	758.382	621.15	-314.433	486.21	513.253	-323.248	475.651	638.24	-359.187	226.11	605.384	-378.66	59.433	520.898	-347.129	75.008	529.746	-196.533	17.332	586.452	-201.843	30.056	638.226	-243.419	-2.07	357.601	-258.1	727.47	289.142	-311.921	504.211	403.873	-263.235	481.356	307.929	-493.089	332.889	350.298	-608.927	214.562	430.435	-563.617	207.048	385.879	-528.192	59.261	322.628	-503.893	73.352	294.584	-570.145	94.411
0.845000000000001	605.482	-322.555	965.215	352.343	-337.553	966.66	537.355	-511.214	995.463	450.81	-519.603	993.645	640.566	-420.136	900.108	307.268	-423.571	896.167	564.994	-264.747	757.635	621.396	-312.519	485.971	513.697	-320.864	475.103	638.212	-358.355	225.952	605.291	-378.472	59.488	520.624	-346.905	74.773	529.782	-196.47	16.989	586.418	-201.726	29.851	638.337	-243.298	-1.996	357.111	-249.408	730.044	288.847	-303.261	505.837	403.551	-254.023	483.683	308.104	-481.542	330.775	350.964	-595.2	210.3	431.135	-550.029	204.377	387.226	-510.609	57.284	323.987	-486.861	71.72	295.916	-553.638	90.863
0.850000000000001	606.092	-317.39	965.687	352.929	-332.735	967.421	537.487	-505.905	996.151	450.977	-514.061	994.357	640.669	-415.556	900.686	307.208	-417.611	897.456	565.373	-260.756	757.469	621.637	-310.712	485.73	513.942	-318.982	474.557	638.103	-357.784	225.942	605.135	-378.399	59.559	520.52	-346.79	74.734	529.756	-196.372	16.644	586.58	-201.629	29.76	638.345	-243.378	-2.153	357.321	-243.7	731.655	288.714	-294.571	507.389	403.263	-245.417	486.152	308.265	-469.918	328.563	351.576	-581.12	205.824	431.621	-535.466	201.34	388.707	-492.978	55.497	325.171	-469.405	69.853	297.057	-536.805	87.135
0.855000000000001	606.629	-312.272	966.06	353.346	-327.772	968.184	537.615	-500.553	996.647	450.982	-508.669	995.151	640.237	-411.422	901.351	307.172	-411.465	898.836	565.719	-256.811	756.773	621.73	-308.894	485.282	513.758	-316.226	474.587	638.001	-357.393	226.099	604.888	-378.16	59.6	520.387	-346.75	74.766	529.73	-196.321	16.23	586.521	-201.503	29.493	638.322	-243.318	-2.17	357.243	-236.73	733.787	288.566	-286.08	508.847	402.882	-236.61	488.546	308.278	-458.114	326.276	351.975	-566.834	201.216	432.131	-521.53	198.138	389.827	-474.764	53.559	326.297	-452.468	68.162	298.119	-519.443	83.399
0.860000000000001	607.051	-307.331	966.172	353.735	-322.298	969.118	537.558	-495.389	997.194	451.059	-503.229	995.811	640.18	-406.586	901.612	307.096	-405.388	900.088	566.166	-252.729	756.433	621.853	-307.059	485.043	513.853	-314.052	474.301	637.788	-356.528	226.023	604.64	-377.929	59.67	520.057	-346.592	74.71	529.633	-196.235	15.729	586.163	-201.311	29.05	638.303	-243.317	-2.193	357.081	-229.842	735.967	288.429	-277.662	510.51	402.517	-228.103	490.765	308.248	-446.414	323.565	352.332	-552.282	196.529	432.618	-507.137	194.852	391.003	-456.45	51.66	327.379	-434.481	66.405	299.138	-502.118	79.588
0.865000000000001	607.53	-302.18	966.232	354.058	-316.592	969.927	537.54	-490.145	997.595	451.055	-497.735	996.422	640.119	-401.922	901.886	307.013	-399.492	901.156	566.558	-248.812	756.017	621.926	-305.122	484.637	513.84	-311.882	473.914	637.675	-355.786	225.969	604.371	-377.744	59.638	519.727	-346.29	74.603	529.558	-196.179	15.362	586.33	-201.199	28.993	638.362	-243.244	-2.154	356.697	-222.223	738.316	288.292	-269.581	511.848	402.075	-219.66	492.916	308.245	-434.522	320.979	352.562	-537.755	191.55	433.093	-492.514	191.53	392.001	-437.726	49.524	328.363	-416.253	64.843	300.019	-484.301	75.758
0.870000000000001	607.934	-297.392	966.208	354.438	-311.035	970.603	537.485	-484.905	997.837	451.015	-492.425	996.93	640.064	-397.348	902.097	306.949	-393.875	902.245	567.034	-244.936	755.537	621.95	-303.305	484.454	513.837	-309.768	473.376	637.483	-354.896	226.054	604.017	-377.338	59.691	519.379	-346.111	74.454	529.559	-196.047	14.952	586.191	-200.975	28.746	638.286	-243.178	-2.096	356.978	-215.864	740.189	288.089	-261.507	513.285	401.867	-211.553	494.8	308.141	-422.642	318.024	352.858	-522.899	186.258	433.224	-477.929	187.986	393.025	-419.177	47.679	329.37	-397.796	63.045	300.79	-466.066	72.074
0.875000000000001	608.537	-292.37	966.387	354.87	-305.41	971.102	537.469	-479.751	998.312	450.879	-487.03	997.44	640.003	-392.576	902.2	306.811	-388.29	903.421	567.464	-240.983	754.996	621.737	-301.066	484.084	513.712	-307.752	473.185	637.207	-353.599	225.915	603.716	-377.087	59.614	518.956	-346.128	74.325	529.496	-195.947	14.509	586.14	-200.812	28.512	638.318	-243.097	-2.072	357.01	-209.138	742.128	287.916	-253.667	514.643	401.73	-203.584	496.887	307.998	-410.665	315.035	352.884	-507.673	181.053	433.384	-463.193	184.445	393.988	-400.228	45.813	330.303	-379.193	61.525	301.546	-447.48	68.25
0.880000000000001	608.976	-287.475	966.049	355.399	-299.799	971.576	537.425	-474.531	998.499	450.787	-481.615	997.835	639.982	-387.604	902.157	306.855	-381.104	904.348	567.898	-237.071	754.618	621.466	-298.962	483.709	513.406	-305.77	473.048	636.93	-352.251	225.777	603.308	-376.659	59.546	518.548	-345.973	74.189	529.47	-195.772	14.197	586.112	-200.533	28.258	638.315	-243.054	-2.095	356.886	-202.093	743.901	287.924	-245.855	515.772	401.637	-196.068	498.837	307.949	-398.566	311.976	352.926	-492.299	175.725	433.556	-448.385	180.493	394.771	-381.043	43.942	331.143	-360.299	60.022	302.162	-428.731	64.503
0.885000000000001	609.458	-282.455	966.077	355.91	-294.264	972.191	537.314	-469.31	998.708	450.577	-476.302	998.24	639.951	-382.729	901.816	306.843	-375.295	905.392	568.306	-233.192	753.815	621.243	-296.786	483.391	513.182	-303.854	472.778	636.581	-351.163	225.55	602.846	-376.209	59.623	517.886	-345.292	73.796	529.403	-195.628	13.856	586.046	-200.329	28.011	638.301	-242.968	-1.997	357.128	-195.45	745.556	287.949	-238.037	516.934	401.605	-188.774	500.62	307.748	-386.386	308.806	352.872	-476.537	170.231	433.466	-433.161	176.598	395.465	-361.758	42.064	331.925	-341.273	58.624	302.586	-409.68	60.899
0.890000000000001	609.939	-277.499	965.795	356.075	-287.939	972.654	537.202	-464.159	998.92	450.425	-470.86	998.334	639.869	-377.71	901.489	306.733	-369.608	906.175	568.777	-229.115	753.204	620.865	-294.398	482.903	512.826	-301.894	472.573	636.214	-349.956	225.368	602.367	-375.822	59.71	517.456	-345.783	73.87	529.422	-195.513	13.439	585.96	-199.982	27.643	638.292	-242.913	-1.972	357.473	-188.758	747.026	287.992	-230.412	517.793	401.634	-181.596	502.294	307.512	-374.243	305.603	352.604	-460.752	164.824	433.464	-417.87	172.711	396.043	-342.395	40.33	332.628	-322.188	57.292	302.858	-390.427	57.352
0.895000000000001	610.387	-272.628	965.405	356.741	-282.567	972.826	537.044	-458.992	998.765	450.323	-465.511	998.793	639.759	-372.82	901.282	306.608	-363.969	906.915	569.132	-225.085	752.548	620.467	-292.127	482.531	512.76	-299.62	472.189	635.827	-348.586	225.215	601.816	-375.382	59.732	516.858	-345.56	73.759	529.412	-195.316	13.073	585.919	-199.64	27.309	638.257	-242.769	-2.011	357.939	-182.125	748.279	288.017	-223.194	518.87	401.609	-174.614	503.647	307.288	-361.937	302.314	352.258	-444.947	159.189	432.999	-402.527	168.815	396.426	-322.919	38.642	333.024	-303.046	56.048	303.101	-371.231	53.819
0.900000000000001	610.91	-267.655	965.179	357.53	-277.277	972.978	536.901	-453.799	998.849	450.191	-460.187	999.106	639.623	-368.421	900.958	306.471	-357.113	907.488	569.382	-221.124	751.531	620.044	-289.761	482.123	512.836	-297.28	471.62	635.411	-347.067	224.993	601.251	-374.974	59.827	516.188	-345.258	73.618	529.345	-194.983	12.715	585.826	-199.295	27.042	638.251	-243.11	-1.88	358.436	-175.62	749.471	288.156	-215.825	519.591	401.699	-167.829	504.681	306.8	-349.491	298.938	351.805	-429.072	153.608	432.757	-387.489	164.671	396.691	-303.457	37.315	333.382	-283.689	54.705	303.143	-351.814	50.236
0.905000000000001	611.485	-262.635	964.677	358.13	-272.11	973.037	536.798	-448.598	998.838	450.028	-454.71	999.356	639.409	-365.272	901.155	306.334	-349.816	907.957	569.555	-217.115	751.018	619.518	-287.406	481.556	512.234	-295.144	471.237	634.893	-345.646	224.842	600.668	-374.685	59.941	515.469	-344.918	73.25	529.196	-194.742	12.251	585.621	-198.966	26.757	638.233	-242.974	-1.741	359.001	-169.215	750.437	288.359	-208.667	520.057	401.812	-161.341	505.89	306.334	-337.278	295.73	350.938	-412.339	148.71	432.04	-371.829	160.627	396.968	-284.069	35.421	333.426	-264.465	53.481	303.022	-332.267	46.853
0.910000000000001	611.961	-257.696	964.226	358.691	-266.725	973.116	536.685	-443.325	998.797	449.803	-449.507	999.7	639.191	-360.605	900.876	306.412	-343.872	908.582	569.574	-213.022	750.056	618.931	-284.932	481.054	511.048	-293.607	471.209	634.315	-344.33	224.791	600.19	-374.339	60.036	514.865	-344.551	72.997	529.096	-194.7	11.999	585.589	-198.825	26.731	638.063	-242.836	-1.565	359.508	-162.961	751.317	288.57	-201.692	520.466	402.072	-154.772	506.965	305.913	-324.811	292.532	350.188	-395.778	142.797	431.395	-356.399	156.132	396.865	-264.489	33.983	333.345	-245.409	52.346	302.793	-312.836	43.385
0.915000000000001	612.593	-252.609	964.019	359.233	-261.013	973.215	536.59	-438.198	998.629	449.638	-444.079	999.893	638.931	-356.219	900.49	306.526	-337.969	909.166	569.554	-208.948	749.235	618.613	-282.653	480.811	510.36	-291.587	470.797	633.746	-342.963	224.367	599.76	-374.038	60.068	514.333	-344.141	72.634	528.933	-194.39	11.765	585.303	-198.596	26.472	638.052	-242.808	-1.406	360.236	-156.7	751.849	288.724	-194.799	520.843	402.437	-147.937	507.905	305.395	-312.413	289.317	349.053	-379.327	137.335	430.554	-340.209	152.051	396.585	-244.819	32.805	333.104	-226.271	51.207	302.238	-293.152	40.15
0.920000000000001	613.459	-247.626	963.354	359.593	-255.542	973.25	536.417	-432.97	998.571	449.538	-438.619	999.886	638.61	-351.3	900.083	306.628	-331.798	909.428	569.382	-204.79	748.472	618.074	-280.102	480.111	510.021	-289.292	470.053	633.161	-341.971	224.046	599.254	-373.797	60.161	513.886	-344.328	72.609	528.857	-194.541	11.459	585.5	-198.677	26.554	637.95	-242.734	-1.3	360.851	-150.583	752.324	289.053	-188.111	520.906	402.524	-141.666	508.485	304.877	-299.969	285.988	348.221	-362.5	131.881	429.464	-324.518	147.5	396.068	-225.158	31.64	332.607	-207.056	50.287	301.736	-273.395	37.209
0.925000000000001	613.848	-242.509	962.978	359.936	-249.945	973.055	536.259	-427.73	998.469	449.471	-433.282	999.941	638.467	-346.172	899.48	306.743	-326.099	909.82	569.106	-200.569	747.471	617.628	-277.583	479.577	509.536	-287.167	469.83	632.794	-340.705	223.821	598.838	-373.51	60.237	513.322	-343.358	72.196	528.746	-194.41	11.227	585.238	-198.476	25.997	637.926	-242.822	-1.159	361.629	-144.592	752.787	289.34	-181.405	521.097	402.704	-135.363	509.357	304.218	-287.558	282.753	346.838	-345.643	126.612	428.305	-308.03	143.506	395.478	-205.388	30.491	331.94	-187.645	49.547	300.925	-253.479	34.038
0.930000000000001	613.62	-237.529	962.193	360.297	-244.383	973.144	536.142	-422.475	998.326	449.438	-427.714	999.962	638.119	-341.684	899.198	306.645	-319.892	910.27	568.848	-196.284	746.675	617.37	-275.113	479.274	509.214	-284.859	469.491	632.481	-339.715	223.764	598.504	-373.248	60.395	512.951	-343.052	72.062	528.585	-193.803	11.054	585.208	-198.336	25.813	637.889	-242.842	-1.153	362.479	-138.646	752.809	289.717	-174.834	521.103	403.001	-129.29	509.467	303.577	-275.133	279.503	345.61	-328.445	121.168	427.089	-291.997	138.972	394.643	-185.773	29.681	331.206	-168.181	48.988	299.936	-233.422	31.382
0.935000000000001	614.179	-232.444	961.637	360.433	-238.827	972.982	535.978	-417.241	998.177	449.198	-422.365	1000.002	637.831	-337.08	898.869	306.655	-314.078	910.623	568.444	-192.09	745.673	616.956	-272.433	478.856	508.875	-282.56	469.137	632.253	-338.697	223.827	598.241	-373.066	60.474	512.665	-342.895	71.924	528.714	-194.4	11.028	584.819	-198.048	25.345	637.811	-242.58	-1.23	363.144	-132.951	752.963	290.172	-168.316	520.989	403.271	-123.431	509.668	302.855	-262.818	276.39	344.056	-311.207	116.144	425.811	-275.383	135.031	393.821	-166.497	28.444	330.21	-148.922	48.774	298.855	-213.406	29.013
0.940000000000001	614.418	-227.308	961.066	360.291	-233.018	972.72	535.806	-411.885	998.098	448.998	-416.966	999.988	637.734	-331.347	898.069	306.562	-308.058	910.458	567.936	-187.894	745.18	616.728	-269.987	478.398	508.919	-279.921	468.567	632.061	-337.656	223.819	598.032	-372.867	60.596	512.344	-342.574	71.639	528.692	-194.437	10.973	584.916	-198.361	25.173	637.821	-242.515	-1.16	363.978	-127.457	752.885	290.778	-161.986	520.853	403.707	-117.637	509.77	301.987	-250.546	273.358	342.28	-293.833	111.447	424.238	-259.062	130.869	392.667	-146.316	28.097	329.251	-129.386	48.578	297.343	-193.372	27.03
0.945000000000001	614.31	-222.217	960.431	360.409	-227.374	972.564	535.546	-406.549	998.019	448.751	-411.444	999.597	637.513	-326.88	897.869	306.381	-302.612	910.5	567.497	-183.682	744.018	616.556	-267.53	478.105	508.935	-277.32	468.026	631.94	-336.749	223.651	597.885	-372.675	60.685	512.154	-342.341	71.665	528.468	-194.05	10.678	584.628	-197.877	24.917	637.886	-242.549	-1.161	364.709	-121.834	752.601	291.327	-155.945	520.634	404.098	-112.128	509.43	301.304	-238.133	270.369	340.325	-276.231	106.908	422.561	-242.364	126.823	391.209	-126.632	27.698	327.991	-110.167	48.85	295.907	-173.119	25.506
0.950000000000001	614.371	-216.97	959.873	360.398	-221.95	972.26	535.318	-401.369	997.76	448.509	-405.974	999.572	637.219	-322.15	897.618	306.114	-297.079	910.18	567.068	-179.551	743.415	616.447	-265.051	477.616	508.785	-274.907	467.81	631.792	-335.664	223.495	597.8	-372.555	60.788	512.098	-342.345	71.613	528.421	-194.015	10.616	584.779	-198.184	24.895	637.851	-242.558	-1.153	365.427	-116.333	752.37	292.05	-150.087	520.152	404.639	-106.761	509.503	300.501	-225.758	267.352	338.402	-258.795	102.232	421.036	-225.37	123.242	389.625	-106.852	27.629	326.72	-90.658	49.106	294.123	-152.905	24.305
0.955000000000001	614.318	-211.731	959.315	360.403	-216.384	971.78	535.058	-395.868	997.672	448.279	-400.737	999.383	636.987	-317.046	897.297	305.806	-291.568	909.929	566.49	-175.439	742.589	616.352	-262.509	477.202	508.699	-272.384	467.632	631.785	-334.692	223.426	597.713	-372.429	60.88	512.116	-341.801	71.497	528.519	-194.172	10.764	584.571	-197.645	24.755	637.892	-242.562	-1.143	366.047	-110.933	751.947	292.68	-144.504	519.808	405.395	-101.532	508.734	299.508	-213.309	264.888	336.275	-241.04	98.067	419.014	-208.706	119.538	387.96	-87.125	27.58	325.481	-71.008	49.774	292.338	-132.496	23.296
0.960000000000001	614.051	-206.583	958.738	360.266	-210.938	971.377	534.819	-390.436	997.43	447.885	-394.947	999.273	636.763	-311.891	896.898	305.562	-286.17	909.56	566.088	-171.311	741.759	616.351	-260.116	476.843	508.917	-269.615	466.816	631.735	-333.499	223.302	597.731	-372.239	60.901	511.838	-341.974	71.621	528.43	-194.25	10.553	584.589	-197.564	24.661	637.877	-242.571	-1.232	366.68	-105.706	751.412	293.643	-138.818	519.132	406.082	-96.695	508.299	298.676	-200.752	262.034	334.115	-223.079	94.047	417.08	-191.77	115.92	386.076	-67.729	27.942	323.694	-51.83	50.906	290.243	-112.234	22.549
0.965000000000001	613.902	-201.279	958.106	360.111	-205.341	970.693	534.477	-385.074	997.355	447.461	-389.405	998.803	636.466	-306.922	896.682	305.206	-279.903	908.759	565.631	-167.146	741.055	616.231	-257.559	476.261	508.84	-267.064	466.328	631.749	-332.306	223.287	597.767	-372.004	61.005	511.799	-341.869	71.574	528.34	-193.717	10.378	584.617	-197.5	24.586	637.918	-242.471	-1.171	367.343	-100.525	750.821	294.58	-133.577	518.574	407.12	-91.869	507.444	297.698	-188.397	259.55	331.709	-205.023	90.529	414.966	-174.587	112.759	384.163	-48.217	28.516	321.928	-32.562	52.39	288.182	-92.211	22.499
