Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.595	592.735	-622.652	940.606	344.401	-683.707	936.641	555.814	-823.66	963.044	470.859	-844.738	961.07	642.373	-709.259	872.675	318.242	-783.063	867.009	540.868	-540.891	763.685	597.933	-521.327	486.037	492.719	-533.397	476.487	612.238	-520.025	221.874	577.955	-515.208	56.7	492.559	-485.908	75.683	506.143	-329.484	28.984	562.852	-338.98	41.585	610.23	-378.894	2.42	352.377	-649.48	664.685	312.832	-781.741	460.626	420.919	-731.494	432.364	335.579	-979.4	296.958	379.369	-1104.401	189.604	459.578	-1059.243	182.407	443.826	-1062.82	22.508	378.176	-1037.797	21.248	345.857	-1096.835	47.143
0.6	593.672	-616.058	941.819	345.163	-675.021	937.831	555.47	-817.044	963.587	471.039	-838.093	961.514	642.804	-702.824	873.861	318.894	-774.85	867.466	541.544	-534.562	763.377	598.947	-517.378	485.744	492.818	-529.826	476.412	613.318	-517.108	221.819	578.436	-514.543	56.588	493.042	-485.367	75.678	505.753	-329.238	27.852	562.455	-338.374	40.331	610.216	-378.187	1.66	352.257	-639.702	666.181	312.483	-768.021	460.512	420.638	-717.19	432.628	335.765	-967.601	300.635	380.18	-1094.166	195.805	459.629	-1048.392	186.531	443.205	-1057.346	27.763	376.742	-1033.246	23.249	345.745	-1091.321	52.865
0.605	594.619	-609.281	942.98	346.385	-667.773	938.804	555.298	-810.468	964.16	470.917	-831.376	962.189	643.407	-696.201	874.923	319.455	-766.582	867.589	542.708	-528.402	762.355	599.693	-513.211	485.579	493.289	-526.603	475.968	614.196	-514.579	221.626	578.949	-513.949	56.499	493.314	-484.754	75.508	505.338	-328.984	26.534	562.093	-337.727	39.235	610.002	-377.696	1.549	352.29	-629.951	667.481	311.823	-753.565	460.735	420.621	-703.411	432.856	335.948	-955.386	304.038	380.79	-1083.38	201.566	459.75	-1037.129	190.664	441.514	-1049.588	32.172	375.5	-1027.236	26.014	345.449	-1084.972	59.117
0.61	595.453	-602.584	944.312	347.564	-660.852	938.983	555.324	-803.94	964.699	471.294	-824.776	963.166	644.141	-689.338	875.784	319.723	-758.807	867.947	543.989	-522.485	761.321	600.456	-509.246	485.524	493.736	-523.807	475.996	614.952	-511.754	221.806	579.373	-513.254	56.418	493.707	-484.253	75.427	505.028	-328.64	25.514	561.791	-337.186	38.219	609.785	-377.472	1.601	352.244	-620.493	669.139	311.277	-740.196	460.847	420.745	-689.951	433.301	335.903	-943.051	307.478	381.378	-1072.296	206.969	459.729	-1025.511	194.482	440.63	-1041.755	36.145	374.365	-1020.891	29.124	345.029	-1077.472	64.762
0.615	596.182	-595.646	945.55	348.601	-653.965	939.776	555.714	-797.427	965.471	471.595	-818.078	963.86	644.962	-682.757	876.857	319.962	-751.19	868.398	545.016	-516.899	760.881	601.145	-505.323	485.87	494.022	-521.089	476.153	615.347	-509.389	221.768	580.099	-512.487	56.464	493.966	-483.917	75.343	504.758	-328.579	24.729	561.654	-336.757	37.438	609.686	-377.294	1.576	352.834	-611.441	671.035	310.912	-726.647	461.732	420.926	-676.955	433.956	335.967	-930.751	310.9	381.833	-1060.651	212.048	459.883	-1013.546	197.941	440.535	-1033.74	40.128	375.017	-1013.948	32.059	345.132	-1069.317	70.247
0.62	597.12	-588.673	946.659	349.441	-647.458	940.606	556.337	-790.954	966.461	472.203	-811.539	964.459	645.732	-676.467	877.92	320.204	-743.626	868.543	546.371	-511.546	759.92	601.581	-501.257	486.003	494.072	-518.336	476.407	615.688	-507.355	221.863	580.315	-512.408	56.307	494.166	-483.561	75.402	504.508	-328.547	24.123	561.438	-336.44	36.654	609.709	-377.098	1.439	353.195	-601.916	672.761	310.523	-713.741	462.579	421.369	-664.382	435.373	335.876	-918.399	314.201	382.372	-1048.871	216.818	460.179	-1001.685	201.53	440.675	-1025.258	44.307	375.303	-1004.791	35.857	345.225	-1059.238	75.397
0.625	597.951	-581.423	947.874	350.118	-640.952	941.424	557.138	-784.486	967.484	472.446	-804.028	964.855	646.577	-669.936	878.946	320.509	-736.358	869.051	547.438	-506.084	759.804	601.894	-497.116	485.954	494.44	-515.417	476.817	615.952	-505.899	221.896	580.535	-512.049	56.292	494.426	-483.306	75.466	504.335	-328.529	23.632	561.292	-336.268	35.96	609.861	-376.983	1.306	353.701	-592.452	674.6	310.047	-700.547	463.564	422.04	-651.814	436.512	335.806	-905.765	317.361	382.947	-1037.014	221.179	460.954	-989.916	205.639	440.731	-1015.547	48.66	375.26	-993.277	40.644	345.265	-1047.599	80.299
0.63	597.265	-578.374	947.895	350.583	-634.232	942.092	558.007	-777.98	968.549	473.06	-797.513	965.46	647.354	-663.491	879.621	320.808	-729.083	869.503	548.285	-500.525	759.769	602.322	-493.433	486.221	494.91	-512.221	477.092	616.309	-504.84	221.993	580.664	-512.046	56.294	494.681	-482.948	75.305	504.292	-328.565	23.27	561.332	-336.095	35.452	610.036	-376.846	0.993	354.538	-583.078	676.454	309.566	-687.635	464.972	422.674	-639.341	438.366	335.953	-893.329	320.56	383.54	-1024.869	225.111	461.687	-978.401	209.676	440.651	-1003.385	52.198	375.52	-980.914	45.129	345.088	-1034.963	84.81
0.635	597.722	-571.919	948.819	350.768	-625.657	943.609	558.869	-771.556	969.844	473.635	-790.971	966.367	647.925	-657.3	880.447	321.229	-721.881	869.981	548.809	-495.069	759.947	602.889	-489.999	486.431	495.59	-508.261	476.958	616.653	-504.107	221.843	580.809	-512.146	56.323	494.893	-482.721	75.356	504.241	-328.627	23.077	561.385	-335.949	35.056	610.173	-376.898	0.885	355.593	-573.693	678.648	309.28	-674.961	466.376	422.711	-626.474	439.811	336.268	-880.728	323.514	384.209	-1012.908	228.87	462.6	-966.796	213.586	440.773	-990.013	55.845	375.71	-967.555	49.092	345.091	-1021.778	89.046
0.64	597.91	-565.8	949.29	350.769	-618.879	944.232	559.618	-765.212	971.102	474.211	-784.561	967.291	648.593	-651.113	881.35	321.579	-714.992	870.783	549.296	-489.669	760.312	603.502	-486.784	486.471	496.318	-504.863	477.233	617.024	-503.772	221.928	580.539	-512.693	56.451	495.18	-482.495	75.426	504.351	-328.702	22.866	561.41	-335.934	34.838	610.253	-376.847	0.827	357.022	-564.353	680.899	309.075	-662.596	468.184	422.821	-613.895	441.765	336.585	-868.225	326.182	384.783	-1000.73	232.138	463.391	-954.828	217.244	440.932	-976.42	59.365	376.165	-953.358	52.442	345.034	-1007.758	92.071
0.645	598.417	-559.394	950.113	351.075	-613.302	944.604	560.231	-758.767	972.387	474.786	-778.081	968.13	649.229	-645.034	882.424	321.977	-708.009	871.513	549.523	-484.34	760.585	604.25	-483.858	486.371	497.135	-500.924	477.387	617.096	-503.878	222.061	580.626	-512.94	56.506	495.447	-482.498	75.678	504.33	-328.802	22.809	561.471	-335.939	34.712	610.365	-376.863	0.737	358.506	-554.882	683.178	309.181	-650.254	469.461	422.908	-601.321	443.35	336.977	-855.671	328.831	385.22	-987.839	234.462	464.017	-942.351	220.119	441.092	-962.54	62.016	376.445	-939.188	55.534	345.276	-993.958	95.163
0.65	598.943	-553.087	951.14	351.331	-607.818	945.116	560.709	-752.52	973.718	475.326	-771.726	969.214	649.642	-639.961	883.402	322.317	-701.183	872.377	549.73	-479.301	760.978	605.036	-481.322	486.196	498.063	-497.163	477.452	617.242	-503.69	222.256	580.759	-513.134	56.599	495.726	-482.363	75.788	504.367	-328.912	22.9	561.562	-335.941	34.618	610.436	-376.859	0.676	359.839	-546.473	684.828	309.279	-637.914	471.236	422.925	-588.621	445.563	337.468	-842.951	331.134	385.789	-974.985	236.591	464.394	-929.218	222.162	441.442	-948.514	64.245	377.044	-924.716	58.249	345.521	-979.634	97.06
0.655	599.236	-547.039	952.091	351.558	-602.384	945.685	560.965	-746.435	975.386	475.793	-765.342	970.343	649.994	-634.993	884.53	322.707	-694.392	873.391	550.095	-474.344	760.96	605.828	-478.838	486.094	499.385	-493.536	477.013	617.509	-503.524	222.248	580.902	-513.299	56.643	495.995	-482.198	75.91	504.453	-328.979	23.037	561.667	-335.968	34.543	610.534	-376.905	0.612	361.532	-536.382	688.026	309.375	-625.804	473.096	422.937	-575.97	447.354	337.893	-830.129	333.067	386.17	-961.519	237.899	464.968	-916.054	224.353	441.815	-933.978	66.065	377.533	-909.87	60.26	345.963	-965.098	98.75
0.66	599.809	-540.779	953.049	351.807	-596.531	946.271	561.351	-740.068	976.866	476.511	-759.296	971.588	650.489	-628.923	885.991	323.041	-687.526	874.27	550.365	-469.753	761.196	606.817	-476.8	486.123	499.745	-488.788	477.583	617.665	-503.345	222.618	581.001	-513.488	56.636	496.27	-482.151	75.999	504.571	-329.028	23.176	561.792	-336.003	34.519	610.621	-376.889	0.509	362.922	-527.082	690.72	309.51	-614.112	475.391	423.167	-563.717	449.815	338.093	-817.12	334.79	386.543	-948.15	238.828	465.356	-902.487	225.515	442.14	-919.065	67.609	377.714	-894.553	62.111	346.213	-950.252	99.923
0.665	600.3	-534.741	953.728	351.902	-589.964	947.473	561.68	-733.829	978.132	476.767	-752.935	972.848	651.037	-622.816	887.389	323.454	-680.648	875.309	550.722	-465.174	761.408	607.58	-474.72	486.145	501.727	-488.694	477.44	618.051	-503.125	222.734	581.184	-513.655	56.774	496.578	-482.044	76.116	504.645	-329.097	23.337	561.94	-336.004	34.452	610.765	-376.833	0.346	364.249	-517.882	693.463	309.522	-601.872	477.196	423.281	-551.22	452.113	338.105	-804.047	335.892	387.034	-934.862	239.316	465.857	-889.087	226.943	442.341	-903.415	68.652	377.939	-878.834	63.42	346.354	-934.777	100.848
0.67	600.816	-528.644	954.607	352.141	-583.44	948.738	561.972	-727.564	979.561	477.075	-746.516	974.046	651.447	-616.852	888.816	323.736	-673.815	876.458	551.082	-460.695	761.208	608.328	-472.641	486.226	502.187	-485.419	477.973	618.424	-502.785	222.844	581.356	-513.924	56.99	496.952	-481.982	76.262	504.714	-329.213	23.411	562.023	-336.046	34.461	610.82	-376.819	0.241	365.341	-508.88	696.301	309.711	-589.909	479.305	423.823	-539.354	454.658	338.185	-790.798	336.672	387.531	-921.589	239.226	466.342	-875.555	227.473	442.319	-887.246	69.629	378.013	-862.527	64.635	346.494	-919.139	101.094
0.675	601.17	-522.89	955.459	352.331	-576.981	950.023	562.231	-721.387	980.98	477.319	-740.165	975.338	651.847	-611.155	890.044	324	-666.995	877.731	551.547	-456.016	761.076	609.056	-470.463	485.895	502.667	-483.11	478.433	618.816	-502.395	223.017	581.517	-514	57.039	497.184	-481.913	76.372	504.843	-329.272	23.548	562.133	-336.108	34.485	610.876	-376.808	0.105	366.252	-500.563	698.721	309.728	-577.699	481.147	424.092	-527.336	457.277	338.406	-777.632	337.234	388.013	-908.074	238.818	466.869	-861.772	227.77	442.298	-870.6	70.2	378.057	-845.559	66.07	346.671	-902.931	101.147
0.68	601.822	-517.042	956.425	352.644	-570.346	951.332	562.458	-715.23	982.409	477.428	-733.829	976.742	652.126	-605.54	891.043	324.248	-659.915	878.963	552.044	-451.369	761.393	609.756	-468.405	485.761	503.101	-480.829	478.911	619.106	-501.821	223.123	581.77	-514.136	57.104	497.478	-481.892	76.479	504.906	-329.372	23.794	562.266	-336.202	34.471	610.981	-376.759	-0.06	367.102	-491.333	702.069	309.897	-565.94	483.012	424.336	-515.115	460.034	338.515	-764.531	337.337	388.527	-894.445	238.064	467.467	-847.988	227.78	442.161	-853.271	69.897	377.855	-828.232	67.077	346.594	-886.502	101.178
0.685	602.494	-511.127	957.388	353.18	-563.631	952.423	562.579	-709.136	983.841	477.495	-727.509	978.032	652.514	-600.036	892.172	324.491	-652.745	880	552.683	-446.77	761.237	610.429	-466.334	485.758	503.619	-478.998	479.149	619.463	-501.228	223.26	582.087	-514.191	57.134	497.781	-481.933	76.626	505.013	-329.549	23.929	562.442	-336.243	34.497	611.064	-376.771	-0.071	368.136	-482.648	705.236	310.011	-554.463	485.111	424.673	-504.143	462.185	338.761	-751.529	337.227	389.089	-880.664	236.965	467.978	-834.025	227.246	442.053	-835.567	69.565	377.599	-810.509	67.941	346.567	-869.556	100.829
0.690000000000001	603.217	-505.289	958.265	353.805	-556.874	953.62	562.304	-704.146	984.655	477.42	-721.134	979.472	652.841	-594.501	893.469	324.664	-645.643	881.427	553.552	-442.068	761.17	610.975	-464.2	485.703	504.096	-476.989	478.999	619.88	-500.418	223.112	582.399	-514.283	57.19	498.106	-482.032	76.812	505.121	-329.682	24.093	562.53	-336.363	34.566	611.146	-376.811	-0.139	368.874	-474.397	707.411	310.03	-542.843	486.991	424.937	-492.309	465.006	339.027	-738.568	336.811	389.679	-866.62	235.277	468.571	-819.945	226.316	441.688	-817.762	69.2	377.396	-792.338	68.514	346.515	-852.225	99.754
0.695000000000001	604.242	-499.374	959.672	354.563	-550.084	954.821	562.229	-698.102	985.744	477.398	-714.846	980.717	653.115	-589.353	894.588	324.751	-638.568	882.961	554.585	-437.52	761.431	611.573	-462.165	485.647	505.034	-476.082	478.159	620.564	-499.898	223.098	582.827	-514.416	57.246	498.488	-482.147	77.07	505.211	-329.826	24.298	562.625	-336.502	34.645	611.248	-376.849	-0.203	369.855	-465.803	710.123	310.138	-531.601	488.956	425.202	-480.932	467.741	339.341	-725.285	336.397	390.154	-852.401	233.084	469.134	-805.631	225.333	441.321	-799.12	68.77	377.194	-773.506	68.959	346.335	-834.929	99.043
0.700000000000001	605.082	-493.603	960.345	354.838	-542.291	956.668	562.096	-692.071	986.796	477.269	-708.503	982.105	653.453	-584.139	895.619	324.754	-631.518	884.319	555.702	-432.72	761.281	612.102	-460.052	485.537	505.69	-474.491	477.874	621.141	-499.216	223.2	583.18	-514.463	57.337	498.778	-482.312	77.396	505.293	-329.967	24.57	562.739	-336.676	34.722	611.306	-376.897	-0.212	370.018	-454.925	713.263	310.46	-520.621	490.78	425.33	-469.377	469.805	339.759	-712.533	335.674	390.708	-838.186	230.814	469.447	-790.967	223.325	440.754	-780.616	67.548	376.178	-754.461	69.359	346.248	-817.637	97.695
0.705000000000001	605.931	-487.922	961.194	355.671	-535.7	957.887	561.982	-686.115	987.905	477.085	-702.188	983.335	653.803	-579.017	896.539	324.829	-624.898	885.465	557.044	-427.977	761.187	612.703	-458.124	485.377	506.148	-472.699	477.667	621.776	-498.632	223.222	583.607	-514.511	57.252	499.164	-482.38	77.54	505.476	-330.15	24.867	562.883	-336.844	34.904	611.373	-376.909	-0.337	370.964	-447.752	715.171	310.63	-509.506	492.594	425.566	-458.211	472.804	340.128	-699.695	334.557	391.133	-823.604	227.866	470.013	-775.999	220.991	440.484	-762.123	66.096	375.776	-735.827	69.196	345.983	-799.526	95.783
0.710000000000001	606.742	-482.478	962.059	356.571	-529.289	958.971	561.827	-680.013	988.944	476.881	-695.862	984.554	654.149	-573.811	897.317	324.888	-618.086	886.823	558.366	-423.333	760.848	613.33	-456.259	485.238	506.716	-470.777	477.6	622.288	-498.053	223.202	583.998	-514.542	57.178	499.562	-482.374	77.599	505.664	-330.32	25.221	563.141	-337.015	35.042	611.478	-377.003	-0.389	371.6	-439.235	717.624	310.909	-498.932	494.567	425.779	-447.337	475.358	340.454	-686.802	333.289	391.628	-808.849	224.554	470.418	-761.08	218.784	439.899	-742.968	64.574	375.506	-717.163	68.703	345.705	-781.535	93.919
0.715000000000001	607.558	-476.891	962.781	357.519	-522.884	960.155	561.571	-673.975	989.894	476.572	-689.578	985.882	654.587	-568.456	897.911	325.002	-609.812	888.566	560.346	-419.687	760.825	614.015	-454.486	485.052	507.268	-468.641	477.533	622.781	-497.492	223.234	584.261	-514.627	57.061	499.992	-482.49	77.736	505.796	-330.598	25.812	563.445	-337.166	35.271	611.641	-377.056	-0.533	372.152	-430.825	720.153	311.076	-488.147	496.367	425.831	-436.655	477.931	340.861	-673.815	331.741	391.979	-793.973	220.892	470.775	-745.795	215.962	439.211	-723.752	62.539	374.92	-698.054	67.748	345.638	-763.277	91.612
0.720000000000001	608.487	-471.386	963.503	358.393	-516.15	961.28	561.378	-667.893	990.759	476.269	-683.328	986.968	654.837	-563.402	898.609	324.524	-601.469	889.873	561.788	-415.132	760.103	614.877	-452.81	484.918	508.122	-467.321	477.161	623.314	-497.052	223.318	584.452	-514.774	56.974	500.141	-482.167	78.129	505.989	-330.857	26.304	563.693	-337.284	35.38	611.744	-377.07	-0.687	372.611	-422.461	722.702	311.456	-477.811	497.979	425.987	-426.008	480.193	340.973	-660.798	330.041	392.332	-778.773	216.892	471.059	-730.525	213.564	438.65	-704.423	60.545	374.544	-679.241	66.656	345.375	-744.938	88.813
0.725000000000001	609.311	-466.037	964.045	359.061	-509.117	962.522	561.15	-661.988	991.636	475.954	-677.008	987.882	655.068	-558.537	899.366	324.458	-594.083	891.265	563.238	-410.415	759.809	615.76	-451.213	484.937	508.259	-463.891	476.964	623.775	-496.86	223.439	585.03	-514.668	57.44	500.553	-482.125	78.205	506.197	-331.019	26.69	563.984	-337.404	35.565	611.875	-377.145	-0.764	372.77	-413.495	725.296	311.605	-467.659	499.853	426.241	-415.754	482.643	341.175	-647.551	327.88	392.616	-763.535	212.709	471.302	-715.016	210.167	438.322	-684.979	58.44	374.204	-660.326	65.553	345.08	-726.835	86.475
0.730000000000001	610.302	-460.448	964.664	359.878	-502.139	963.438	560.858	-656.033	992.341	475.64	-670.784	988.859	655.278	-553.7	900.027	324.646	-587.541	892.597	564.52	-405.688	759.055	616.72	-449.668	484.829	508.968	-461.229	477.113	624.206	-496.899	223.676	585.185	-514.803	57.428	500.933	-482.053	78.249	506.423	-331.117	26.971	564.29	-337.515	35.671	612.062	-377.202	-0.951	373.064	-405.415	727.728	311.825	-457.372	501.463	426.453	-405.567	485.114	341.251	-634.458	325.772	392.742	-748.091	208.225	471.359	-699.515	206.573	437.837	-665.161	56.114	373.7	-640.851	64.309	344.834	-707.971	83.116
0.735000000000001	611.571	-454.489	965.124	360.665	-495.383	964.494	560.602	-649.997	993.127	475.174	-664.525	989.718	655.476	-548.72	900.666	325.043	-581.732	893.493	565.917	-401.05	758.519	617.497	-448.114	484.621	509.945	-458.925	477.212	624.537	-496.772	223.607	585.349	-514.963	57.431	501.263	-482.026	78.413	506.708	-331.244	27.419	564.68	-337.621	35.756	612.258	-377.262	-1.092	373.343	-397.29	730.093	312.126	-447.231	503.034	426.658	-395.706	487.614	341.187	-621.266	323.423	392.715	-732.284	203.335	471.564	-683.869	203.358	437.003	-644.906	53.266	373.143	-621.431	62.697	344.601	-689.032	79.829
0.740000000000001	612.542	-448.984	965.811	361.496	-488.652	965.587	560.358	-644.013	993.879	474.781	-658.217	990.51	655.632	-543.521	901.18	325.081	-574.86	894.294	567.363	-396.653	757.917	618.377	-446.56	484.403	510.995	-456.499	477.273	624.841	-496.815	223.627	585.493	-515.098	57.424	501.475	-481.794	78.552	507.033	-331.339	27.793	565.076	-337.705	35.932	612.503	-377.391	-1.398	373.768	-389.167	732.413	312.376	-437.363	504.628	426.876	-385.873	489.401	341.159	-607.923	320.64	392.676	-716.4	198.394	471.477	-667.936	199.396	436.703	-624.826	51.012	372.753	-601.819	61.178	344.45	-669.674	76.108
0.745000000000001	613.574	-443.468	966.248	362.287	-481.912	966.296	560.021	-638.102	994.491	474.349	-652.014	991.073	655.839	-538.073	901.543	324.653	-566.272	895.674	568.751	-392.261	757.187	619.133	-445.117	484.09	511.761	-453.839	477.346	625.119	-496.947	223.714	585.608	-515.32	57.521	501.857	-481.805	78.568	507.397	-331.402	28.131	565.47	-337.821	36.075	612.704	-377.517	-1.549	374.169	-381.063	734.449	312.663	-427.569	506.027	427.141	-376.534	491.656	341.187	-594.477	317.797	392.553	-700.194	192.949	471.619	-652.162	195.215	436.225	-604.202	48.391	372.346	-581.843	59.416	344.174	-649.607	72.886
0.750000000000001	614.118	-438.609	966.356	363.139	-475.112	966.801	559.609	-632.167	995.046	473.92	-645.859	991.721	656.04	-533.231	902.169	324.213	-557.446	896.965	569.863	-387.868	756.966	620.094	-443.755	483.859	512.263	-451.704	476.595	625.232	-497.174	223.837	585.649	-515.454	57.531	501.976	-481.558	78.664	507.701	-331.438	28.458	565.762	-337.932	36.128	612.981	-377.599	-1.788	374.589	-373.055	736.381	312.934	-418.031	507.365	427.366	-367.388	493.713	341.118	-581.024	314.865	392.316	-683.302	187.557	471.161	-635.588	190.978	436.246	-583.967	45.935	371.992	-561.961	57.736	343.882	-629.77	69.091
0.755000000000001	615.153	-432.654	966.608	363.868	-468.281	967.602	559.314	-626.247	995.542	473.5	-639.576	992.121	656.177	-528.178	902.246	324.255	-549.995	897.772	570.89	-383.607	756.488	620.888	-442.445	483.655	513.023	-448.575	476.364	625.437	-497.134	223.792	585.646	-515.568	57.558	502.147	-481.393	78.704	507.87	-331.469	28.714	566.051	-338.018	36.144	613.16	-377.748	-2.002	375.079	-365.198	738.386	313.282	-408.576	508.492	427.63	-358.312	495.744	340.999	-567.477	311.791	391.701	-666.643	182.054	471.1	-619.246	186.635	436.158	-563.3	43.474	371.902	-541.619	55.871	343.708	-609.506	65.044
0.760000000000001	616.247	-427.098	966.947	364.6	-461.422	968.111	558.913	-620.39	995.997	473.052	-633.258	992.517	656.357	-524.976	902.56	324.276	-542.546	898.783	572.175	-379.611	756.017	621.759	-440.999	483.4	513.786	-446.088	476.191	625.618	-497.055	223.849	585.665	-515.683	57.526	502.653	-481.702	78.393	508.098	-331.514	28.894	566.389	-338.078	36.117	613.356	-377.879	-2.157	375.607	-357.328	740.227	313.659	-399.326	509.576	428.254	-349.133	497.245	340.803	-553.904	308.673	391.097	-649.692	176.517	470.881	-602.978	182.215	436.119	-542.785	40.931	371.994	-521.052	54.118	343.59	-588.88	61.015
0.765000000000001	617.19	-421.694	967.146	365.367	-454.457	968.374	558.547	-614.518	996.294	472.53	-627.107	993.023	656.683	-519.384	902.388	324.21	-535.153	899.379	573.342	-375.59	755.63	622.397	-439.586	483.169	514.59	-443.601	475.994	625.808	-496.866	223.863	585.694	-515.683	57.507	502.602	-481.484	78.264	508.382	-331.533	29.093	566.631	-338.154	36.167	613.373	-378.343	-2.657	376.317	-349.435	741.723	314.09	-390.337	510.541	428.658	-340.363	498.926	340.602	-540.223	305.437	390.749	-632.408	170.646	470.765	-586.682	178	436.076	-521.684	38.523	372.239	-500.193	52.23	343.413	-568.216	57.1
0.770000000000001	618.034	-416.338	966.809	366.015	-447.547	968.628	558.157	-608.712	996.574	472.004	-620.855	993.26	656.744	-515.291	902.9	323.822	-525.751	900.074	574.636	-371.401	755.268	623.022	-438.15	483.036	515.438	-441.096	475.692	626.126	-496.682	224.052	585.735	-515.862	57.61	502.768	-481.308	78.498	508.574	-331.602	29.335	566.922	-338.219	36.249	613.499	-378.403	-2.688	377.046	-341.623	743.027	314.686	-381.561	511.409	428.997	-331.739	500.664	340.425	-526.377	302.069	390.188	-615.057	164.732	470.39	-569.992	173.551	436.355	-500.788	36.274	372.452	-479.114	50.56	343.143	-547.202	53.365
0.775000000000001	618.926	-410.819	967.093	366.757	-440.671	968.82	557.745	-602.879	996.815	471.608	-614.495	993.47	656.906	-510.945	903.408	323.904	-518.467	900.578	575.737	-367.069	754.433	623.587	-436.59	482.688	515.677	-439.218	475.141	626.31	-496.339	224.078	585.53	-515.891	57.387	502.881	-481.249	78.523	508.821	-331.69	29.549	567.112	-338.279	36.305	613.601	-378.459	-2.801	377.827	-333.832	744.078	315.134	-372.841	512.176	429.478	-323.301	501.896	340.128	-512.545	298.704	389.557	-597.471	158.514	470.016	-553.561	169.033	436.52	-479.772	33.842	372.725	-457.879	49.013	343.089	-525.726	49.528
0.780000000000001	619.73	-405.427	966.776	367.378	-433.764	968.895	557.256	-597.073	996.852	471.058	-608.218	993.609	656.934	-506.849	903.965	324.043	-511.512	900.789	576.961	-362.905	754.137	624.044	-434.827	482.341	516.297	-437.011	474.787	626.51	-495.929	224.103	585.603	-515.989	57.431	502.795	-480.391	78.669	509.04	-331.744	29.706	567.265	-338.315	36.336	613.719	-378.498	-2.871	378.557	-326.13	744.976	315.734	-364.243	512.8	429.905	-314.862	502.91	339.795	-498.588	295.298	388.918	-579.614	152.506	469.505	-536.83	164.423	436.741	-458.358	31.81	372.977	-436.714	47.563	343.117	-504.058	45.856
0.785000000000001	620.408	-400.007	966.665	367.985	-426.853	968.904	556.883	-591.318	997.04	470.585	-601.975	993.869	657.197	-500.394	903.06	324.395	-505.144	900.886	578.236	-358.567	753.189	624.47	-433.084	482.052	516.721	-434.943	474.578	626.704	-495.436	224.14	585.567	-515.986	57.446	503.09	-481.538	78.401	509.17	-331.795	29.901	567.668	-338.407	36.512	613.827	-378.505	-2.962	379.264	-318.601	745.919	316.255	-355.653	513.382	430.354	-306.605	504.41	339.361	-484.316	291.416	388.155	-561.572	146.511	469.1	-519.848	159.485	437.038	-436.795	29.934	373.624	-415.152	46.194	342.948	-482.113	42.253
0.790000000000001	621.264	-394.477	966.623	368.587	-419.952	968.823	556.427	-585.478	997.198	469.951	-595.612	994.024	657.205	-496.276	903.484	324.319	-497.851	901.052	579.631	-354.242	752.423	624.869	-431.24	481.761	517.002	-433.077	474.381	626.881	-495.033	224.055	585.605	-515.987	57.461	503.179	-481.493	78.428	509.3	-331.783	30.054	567.84	-338.502	36.519	613.952	-378.552	-3.072	380.089	-310.907	746.436	316.918	-347.171	513.7	430.886	-298.467	504.721	338.774	-470.379	288.232	386.985	-543.119	140.741	468.277	-502.028	155.579	437.339	-415.099	28.379	374.178	-393.456	44.997	342.755	-460.211	38.873
0.795000000000001	621.991	-389.147	966.072	369.203	-413.011	968.555	555.935	-579.768	997.036	469.485	-589.259	993.998	657.163	-492.103	903.691	324.415	-490.405	901.048	580.688	-349.589	751.489	625.23	-429.381	481.59	517.241	-431.055	474.289	626.673	-495.118	224.181	585.611	-515.988	57.488	503.217	-481.457	78.416	509.617	-331.897	30.012	567.953	-338.515	36.528	613.999	-378.476	-3.331	380.804	-303.449	747.042	317.569	-338.775	513.952	431.466	-290.338	505.961	338.514	-456.152	284.652	386.405	-525.233	134.401	467.962	-485.747	150.579	437.609	-393.413	26.931	374.771	-371.806	43.909	342.62	-438.048	35.608
0.800000000000001	622.907	-383.638	965.791	369.692	-406.103	968.468	555.461	-573.798	997.205	468.849	-582.807	994.023	657.422	-485.804	902.796	324.225	-482.405	901.492	581.492	-345.251	750.606	625.561	-427.488	481.326	517.507	-429.053	474.099	626.832	-494.456	224.185	585.614	-515.923	57.504	503.314	-481.273	78.421	509.745	-331.921	30.016	568.001	-338.108	36.702	614.107	-378.445	-3.496	381.529	-296.071	747.482	318.45	-330.378	514.072	432.033	-282.642	506.763	338.226	-441.833	280.955	385.22	-505.655	129.001	467.174	-468.057	145.976	437.935	-371.751	25.419	375.218	-350.077	43.024	342.736	-415.583	32.199
