Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.685	622.907	-378.945	961.536	373.553	-421.26	956.183	576.147	-575.138	986.9	490.465	-590.848	982.383	669.031	-469.852	895.002	339.113	-508.533	885.072	571.535	-317.355	759.496	618.466	-349.204	481.878	511.191	-366.231	476.881	629.71	-398.442	222.209	592.713	-426.944	59.149	505.118	-401.205	75.295	506.786	-250.539	12.447	563.679	-252.431	25.907	618.675	-292.977	-1.212	384.585	-330.108	719.469	320.065	-387.842	497.864	435.927	-337.4	474.558	343.2	-581.787	348.402	388.913	-710.314	245.179	467.943	-664.021	233.382	435.31	-663.799	76.77	371.394	-638.969	76.286	341.573	-698.277	111.074
0.690000000000001	623.39	-372.942	962.109	373.995	-414.969	957.286	575.958	-569.137	987.82	490.177	-584.646	983.431	669.184	-464.427	895.715	338.995	-501.62	886.359	572.091	-312.351	759.213	618.951	-347.237	481.758	512.013	-365.396	475.405	629.961	-397.82	222.339	592.707	-426.783	59.206	505.375	-401.079	75.59	506.817	-250.5	12.434	563.806	-252.34	25.796	618.812	-292.947	-1.371	384.863	-321.853	722.086	319.751	-377.065	499.92	435.601	-326.566	477.083	343.022	-569.479	348.088	388.835	-696.166	243.024	467.451	-649.546	231.134	434.6	-646.47	75.5	370.493	-621.671	75.989	340.959	-681.895	109.406
0.695000000000001	623.761	-367.388	963.128	374.414	-408.574	958.634	575.724	-563.127	988.542	489.881	-578.53	984.514	669.259	-459.101	896.413	339.009	-493.083	887.826	572.488	-307.656	758.296	619.449	-345.151	481.546	512.075	-362.842	475.219	630.071	-397.161	222.286	592.969	-426.287	59.833	505.413	-400.908	75.712	506.649	-250.434	12.478	563.933	-252.277	25.697	618.955	-292.971	-1.406	385.172	-313.423	724.683	319.559	-366.552	501.947	435.389	-316.022	479.897	342.882	-557.137	347.317	388.643	-682.347	240.549	467.308	-635.431	229.322	433.693	-629.034	74.055	369.802	-604.427	75.491	340.48	-664.65	108.101
0.700000000000001	624.072	-361.727	963.286	373.668	-398.948	960.606	575.511	-557.208	989.376	489.571	-572.335	985.356	669.271	-453.877	897.061	338.791	-485.928	889.164	573.088	-302.86	758.226	619.966	-343.089	481.238	512.788	-360.502	475.327	630.146	-396.6	222.417	592.918	-426.168	60.007	505.403	-400.735	75.819	506.718	-250.372	12.496	564.034	-252.192	25.612	619.129	-292.88	-1.578	385.648	-306.137	726.935	319.419	-356.245	503.745	435.317	-305.361	482.551	342.676	-544.779	346.316	388.407	-668.512	237.365	467.133	-621.347	227.423	432.904	-611.216	72.432	368.593	-586.361	74.98	340.001	-647.998	105.931
0.705000000000001	624.535	-355.794	963.722	373.917	-392.909	961.284	575.274	-551.231	990.014	489.285	-566.226	986.351	669.322	-448.489	897.58	338.312	-478.966	890.45	573.669	-298.033	757.142	620.447	-341.267	481.093	513.201	-358.164	475.454	630.242	-396.1	222.485	592.778	-426.014	60.183	505.334	-400.51	75.825	506.809	-250.323	12.466	564.155	-252.014	25.433	619.212	-292.877	-1.665	386.01	-297.702	729.757	319.26	-346.161	505.873	435.18	-295.078	484.701	342.498	-532.576	345.12	388.293	-654.352	234.158	466.977	-606.957	224.93	432.22	-593.402	70.692	367.874	-568.335	74.18	339.385	-630.613	103.505
0.710000000000001	625.004	-350.102	964.408	374.406	-387.326	961.805	574.899	-545.304	990.638	488.959	-560.101	987.148	669.276	-443.107	897.927	337.843	-472.08	891.788	574.333	-293.45	756.899	620.724	-339.306	480.777	513.637	-355.821	475.437	630.216	-395.573	222.477	592.644	-425.835	60.345	505.306	-400.387	75.794	506.94	-250.229	12.394	564.209	-251.881	25.268	619.328	-292.869	-1.691	386.39	-289.979	732.115	319.091	-335.895	507.699	434.938	-284.956	487.376	342.226	-520.282	343.638	387.94	-640.041	230.599	466.986	-592.762	222.534	431.695	-575.399	68.598	367.111	-549.997	73.07	338.772	-612.948	100.858
0.715000000000001	625.344	-344.866	965.105	374.864	-381.878	962.643	574.621	-539.417	991.274	488.66	-554.032	987.903	669.222	-437.871	898.463	337.337	-465.394	893.242	575.054	-288.742	756.443	621.047	-337.522	480.521	513.59	-353.478	474.82	630.168	-394.761	222.324	592.392	-425.725	60.56	505.108	-400.166	75.826	506.979	-250.123	12.259	564.275	-251.651	25.02	619.363	-292.789	-1.71	386.136	-279.936	735.44	318.96	-326.131	509.552	434.677	-275	489.888	341.905	-507.964	342.018	387.568	-625.605	226.743	466.596	-578.236	219.663	430.532	-555.897	66.607	366.738	-531.049	71.911	338.159	-595.178	98.223
0.720000000000001	625.603	-339.286	965.179	375.265	-375.998	963.357	574.127	-533.61	992.086	488.336	-547.928	988.613	668.998	-432.657	898.957	336.867	-458.443	894.295	575.678	-284.199	755.866	621.22	-335.574	480.088	513.915	-350.676	474.513	630.044	-393.998	222.356	592.106	-425.484	60.787	504.819	-399.905	75.834	506.962	-249.968	12.176	564.267	-251.438	24.824	619.405	-292.782	-1.673	386.494	-273.767	736.989	318.795	-316.3	511.251	434.417	-265.332	492.376	341.658	-495.539	340.117	387.055	-610.876	222.354	466.171	-563.639	216.654	429.946	-537.157	64.446	366.364	-512.074	70.358	337.32	-577.03	95.131
0.725000000000001	626.092	-333.153	965.546	375.258	-369.13	964.522	573.781	-527.747	992.521	487.971	-541.882	989.163	668.878	-427.13	899.145	336.555	-451.483	895.456	576.205	-279.766	755.425	621.368	-333.652	479.735	514.34	-347.998	474.202	629.888	-393.132	222.424	591.835	-425.323	60.926	504.562	-399.635	75.814	506.988	-249.83	12	564.267	-251.219	24.608	619.359	-292.757	-1.734	386.635	-266.382	739.085	318.725	-306.621	512.898	434.073	-255.702	494.524	341.236	-483.057	338.155	386.514	-596.029	218.049	465.736	-548.625	213.071	429.369	-518.399	62.113	365.74	-493.064	68.9	336.686	-558.694	91.873
0.730000000000001	626.513	-327.737	965.902	375.632	-362.651	965.174	573.405	-521.967	992.995	487.572	-535.872	989.779	668.821	-421.904	899.849	336.144	-444.723	896.606	576.775	-275.282	755.203	621.505	-331.788	479.677	514.472	-345.621	473.902	629.75	-392.125	222.482	591.518	-425.089	61.067	504.273	-399.42	75.845	506.977	-249.702	11.909	564.219	-251.077	24.431	619.363	-292.749	-1.659	386.766	-258.662	741.312	318.678	-296.958	514.417	434.083	-246.395	496.645	340.723	-470.516	335.858	385.821	-581.077	213.122	465.113	-533.793	209.766	428.699	-499.052	59.67	365.027	-474.091	67.356	336.004	-540.184	88.289
0.735000000000001	626.934	-322.285	965.9	375.884	-356.123	965.832	573.089	-516.108	993.364	487.132	-529.842	990.243	668.635	-416.478	899.979	335.922	-438.711	897.421	577.355	-271.018	754.603	621.615	-329.696	479.629	513.76	-344.044	473.823	629.549	-390.927	222.652	591.252	-424.951	61.274	503.987	-399.148	75.892	506.893	-249.535	11.724	564.147	-250.908	24.227	619.313	-292.735	-1.633	386.973	-251.112	743.242	318.607	-287.746	516.154	433.937	-237.653	498.711	340.182	-457.893	333.284	385.022	-565.837	208.196	464.684	-518.899	206.12	427.923	-479.684	57.347	364.572	-455.022	65.646	335.185	-521.492	84.788
0.740000000000001	627.326	-316.641	966.253	376.123	-349.677	966.666	572.791	-510.319	993.782	486.683	-523.802	990.623	668.599	-411.217	900.102	335.808	-432.679	898.191	577.873	-266.562	754.424	621.539	-327.506	479.197	513.576	-341.915	473.497	629.333	-389.828	222.668	590.983	-424.702	61.494	503.746	-398.938	75.953	507.008	-249.442	11.513	564.109	-250.711	24.098	619.302	-292.695	-1.596	387.165	-242.994	745.477	318.602	-278.496	517.539	433.936	-228.733	500.949	339.604	-445.178	330.607	384.08	-550.389	202.907	464.129	-504.118	201.951	427.361	-459.898	54.816	363.78	-435.589	63.906	334.532	-502.477	80.907
0.745000000000001	627.662	-311.16	966.327	376.377	-343.527	967.412	572.378	-504.446	994.111	486.258	-517.877	991.112	668.66	-406.195	900.077	335.641	-426.127	898.854	578.394	-262.098	753.447	621.414	-325.238	478.821	513.52	-339.661	473.098	629.183	-388.849	222.76	590.684	-424.496	61.723	503.524	-398.619	76.005	506.975	-249.311	11.364	564.065	-250.534	23.896	619.294	-292.718	-1.55	387.38	-235.432	747.063	318.642	-269.407	518.727	433.949	-220.003	502.843	338.859	-432.46	327.644	382.982	-534.812	198.026	463.247	-488.638	197.884	426.449	-439.938	52.303	363.049	-416.056	62.264	333.802	-483.309	77.051
0.750000000000001	628.035	-305.817	966.155	376.487	-336.262	968.015	571.923	-498.681	994.382	485.751	-511.861	991.416	668.622	-402.679	900.1	335.177	-417.65	900.612	578.813	-257.872	753.02	621.351	-322.87	478.503	513.344	-337.631	473.052	628.978	-387.788	222.766	590.454	-424.409	61.927	503.344	-398.239	75.934	506.961	-249.148	11.211	563.983	-250.338	23.793	619.236	-292.667	-1.533	387.886	-228.012	748.86	318.605	-260.569	520.052	433.891	-211.559	504.366	338.082	-419.614	324.483	381.96	-518.964	192.239	462.339	-473.167	193.553	425.853	-419.851	49.836	362.542	-396.256	60.557	332.894	-463.713	72.972
0.755000000000001	628.373	-300.371	966.173	376.827	-330.074	968.313	571.544	-493	994.638	485.23	-505.909	991.73	668.314	-397.927	900.255	335.157	-412.082	901.101	579.23	-253.177	752.491	621.347	-320.626	478.503	513.147	-335.549	473.135	628.831	-386.65	222.807	590.011	-424.572	61.697	502.956	-397.204	76.117	506.983	-249.037	11.107	563.956	-250.172	23.604	619.234	-292.637	-1.481	388.443	-220.518	750.334	318.571	-251.845	521.196	433.844	-203.441	506.33	337.218	-406.708	321.161	380.927	-502.995	186.307	461.569	-457.865	189.472	425.37	-400.283	47.078	361.907	-376.21	58.766	332.212	-443.962	69.042
0.760000000000001	628.748	-294.96	966.095	377.055	-324.194	968.699	571.08	-487.287	994.949	484.689	-500.015	992.018	668.237	-392.37	899.934	334.906	-405.881	901.278	579.511	-248.994	751.77	621.263	-318.231	478.205	513.035	-333.312	473.122	628.69	-385.718	222.95	589.802	-424.315	62.082	503.023	-397.91	76.141	506.999	-248.871	11.066	563.918	-249.979	23.474	619.251	-292.609	-1.47	388.94	-213.162	751.804	318.6	-243.383	522.179	434.003	-195.088	508.217	336.357	-393.783	317.864	379.715	-486.668	180.67	460.664	-442.352	185.14	424.645	-379.935	44.713	361.414	-355.985	57.095	331.457	-423.709	65.2
0.765000000000001	629.02	-289.568	965.742	377.466	-318.24	968.848	570.56	-481.525	995.026	484.115	-494.06	992.39	667.961	-387.55	900.142	334.648	-398.677	901.696	579.674	-244.612	751.443	621.192	-315.883	477.9	512.936	-330.946	473.17	628.538	-384.775	223.209	589.621	-424.263	62.523	502.83	-397.502	76.634	506.918	-248.668	11.093	564.166	-249.849	23.512	619.273	-292.632	-1.481	389.535	-205.852	753.124	318.712	-235.064	523.028	434.19	-187.459	509.72	335.434	-380.726	314.333	378.74	-470.911	174.791	459.566	-426.656	180.695	423.995	-359.344	42.344	361.153	-335.583	55.6	330.526	-403.314	61.423
0.770000000000001	629.236	-284.271	965.721	377.824	-312.128	968.864	570.009	-475.925	995.252	483.515	-488.107	992.55	667.614	-382.802	900.09	333.558	-389.439	903.435	579.796	-240.347	750.529	621.21	-313.573	477.715	512.985	-328.231	472.772	628.384	-383.965	223.32	589.544	-424.102	63.016	502.636	-397.18	76.83	507.001	-248.55	11.026	564.183	-249.672	23.377	619.257	-292.597	-1.392	390.04	-198.669	754.277	318.817	-226.964	523.719	434.375	-180.091	510.829	334.433	-367.699	310.682	377.012	-453.831	168.389	458.506	-410.778	176.091	423.629	-338.863	40.127	360.598	-315.197	54.185	329.844	-382.61	57.823
0.775000000000001	629.527	-278.842	965.59	377.796	-305.917	969.183	569.433	-470.267	995.487	482.855	-482.18	992.814	667.333	-378.233	900.181	333.272	-382.58	903.633	579.883	-235.982	750.351	621.305	-311.25	477.527	513.164	-325.381	472.429	628.215	-383.104	223.434	589.318	-423.883	63.35	502.449	-396.728	77.042	507.114	-248.427	11.083	564.166	-249.227	23.555	619.38	-292.832	-1.367	390.592	-191.451	755.168	318.894	-219.136	524.365	434.539	-173.123	512.074	333.428	-354.469	307.045	375.705	-436.946	162.337	457.391	-395.133	171.447	423.065	-318.031	38.186	360.547	-294.402	52.895	328.896	-361.468	54.158
0.780000000000001	629.704	-273.452	965.13	377.883	-299.507	969.217	568.847	-464.621	995.529	482.21	-476.269	992.948	667.07	-373.112	900.073	333.189	-376.035	904.184	579.904	-231.705	749.669	621.446	-308.991	477.354	513.125	-322.573	472.37	628.118	-382.296	223.509	589.137	-423.605	63.66	502.268	-396.245	77.242	507.191	-247.831	11.44	564.324	-249.327	23.341	619.391	-292.838	-1.4	391.095	-184.433	756.114	319.06	-211.359	524.733	434.848	-166.407	513.215	332.139	-341.173	303.187	373.918	-419.918	156.153	456.141	-379.238	166.761	422.675	-297.154	36.301	360.51	-273.453	51.797	328.063	-340.361	50.755
0.785000000000001	629.926	-268.113	965.049	377.975	-293.127	969.227	568.291	-459.13	995.424	481.517	-470.31	993.211	666.598	-368.292	900.074	332.828	-369.392	904.539	579.894	-227.413	748.997	621.498	-306.585	477.05	513.142	-319.737	472.337	628.062	-381.198	223.735	588.94	-423.303	63.957	502.026	-396.06	77.353	507.572	-248.307	11.133	564.372	-249.186	23.291	619.404	-292.87	-1.288	391.577	-177.541	756.788	319.247	-203.863	525.231	435.166	-159.694	513.715	331.037	-327.963	299.544	372.558	-402.016	150.253	454.92	-363.094	162.04	422.278	-276.328	34.504	360.402	-252.416	50.821	327.259	-318.968	47.646
0.790000000000001	630.14	-262.746	964.628	377.903	-286.809	969.52	567.498	-453.555	995.55	480.912	-465.378	994.761	665.764	-364.227	900.039	332.316	-362.133	904.813	579.906	-223.175	748.693	621.495	-304.231	476.951	513.324	-316.717	472.047	627.937	-379.969	223.718	588.758	-423.06	64.185	501.994	-395.612	77.784	507.557	-247.153	11.64	564.119	-248.376	23.141	619.379	-292.833	-1.304	392.176	-170.684	757.191	319.658	-196.168	525.285	435.424	-153.223	514.402	330.076	-314.593	295.812	370.541	-384.358	144.472	453.612	-346.593	157.377	421.872	-255.244	33.069	360.249	-231.435	49.942	326.253	-297.591	44.561
0.795000000000001	630.153	-257.357	964.5	377.622	-280.14	969.36	566.795	-447.974	995.723	480.183	-459.345	994.645	665.475	-359.013	899.798	331.859	-355.453	904.996	580.011	-218.627	747.81	621.527	-301.792	476.749	513.774	-313.537	471.476	627.804	-379.119	223.906	588.635	-422.736	64.485	501.876	-394.544	78.281	507.641	-248.108	10.944	564.586	-249.057	23.233	619.379	-292.835	-1.288	392.653	-163.988	757.658	319.781	-188.919	525.422	435.613	-146.928	515.073	328.896	-301.283	291.963	369.008	-366.311	138.121	452.124	-330.307	152.266	421.496	-234.294	31.544	360.086	-210.55	49.241	325.573	-275.905	41.343
0.800000000000001	630.3	-251.911	964.433	377.723	-273.808	969.288	565.945	-442.31	995.697	479.345	-453.464	994.991	665.107	-354.687	900.183	331.374	-348.993	905.255	579.94	-214.243	747.357	621.583	-299.326	476.401	513.915	-310.6	471.179	627.747	-378.03	224.148	588.465	-422.404	64.797	501.514	-394.33	78.351	507.639	-248.006	10.894	564.496	-249.089	22.957	619.392	-292.861	-1.242	393.065	-157.412	757.949	320.095	-181.614	525.331	435.986	-140.708	514.985	327.86	-287.884	288.393	366.931	-348.453	132.368	450.358	-313.885	147.535	421.102	-213.272	30.466	359.978	-189.462	48.735	324.709	-254.181	38.389
0.805000000000001	630.228	-246.662	963.806	377.627	-267.522	969.18	565.164	-436.646	995.657	478.565	-447.6	994.873	665.1	-349.395	900.337	331.036	-342.209	904.903	580.05	-209.766	746.625	621.721	-296.948	476.327	513.913	-307.844	471.003	627.592	-376.808	224.581	588.023	-422.525	65.263	501.513	-394.053	79.032	507.673	-247.911	10.842	564.317	-248.783	22.78	619.246	-292.642	-1.302	393.488	-150.972	757.921	320.278	-174.668	525.317	436.199	-134.601	515.321	326.777	-274.383	284.48	365.18	-330.784	126.053	448.596	-297.858	143.098	420.543	-192.362	29.564	359.873	-168.419	48.367	323.881	-232.433	35.714
0.810000000000001	630.634	-241.656	963.213	377.54	-261.276	968.867	564.362	-430.979	995.629	477.678	-441.508	994.836	664.778	-343.35	899.595	330.747	-336.073	904.981	580.125	-205.414	745.862	621.598	-294.39	476.064	512.908	-305.768	471.162	627.432	-375.628	224.716	587.947	-422.208	65.602	501.482	-393.666	79.305	507.784	-247.842	10.772	564.365	-248.695	22.714	619.192	-292.628	-1.273	393.881	-144.663	758.048	320.696	-167.757	524.909	436.623	-128.602	515.604	325.459	-260.801	280.646	362.838	-312.045	120.501	447.019	-280.838	138.704	420.233	-171.416	28.483	359.672	-147.213	48.321	322.974	-210.73	33.344
0.815000000000001	630.647	-236.362	962.708	377.558	-255.089	968.66	563.604	-425.293	995.575	476.806	-435.589	994.711	664.278	-338.508	899.872	330.337	-329.623	904.68	580.275	-200.904	745.404	621.47	-291.848	475.767	513.306	-302.719	470.327	627.259	-374.637	224.952	587.849	-422.068	66.175	501.303	-393.28	79.638	507.89	-247.897	10.663	564.545	-248.846	22.755	619.237	-292.641	-1.25	394.187	-138.403	757.686	321.067	-161.273	524.695	436.761	-122.877	515.407	324.376	-247.343	277.094	360.903	-293.605	115.134	445.671	-263.291	134.582	419.79	-150.381	27.65	359.177	-126.629	48.521	322.058	-188.924	31.1
0.820000000000001	630.518	-230.574	962.45	377.339	-248.82	968.163	562.759	-419.616	995.618	475.962	-429.56	994.673	663.864	-333.218	899.514	329.777	-323.369	904.328	580.417	-196.327	744.365	621.475	-289.209	475.445	513.187	-300.129	470.213	627.126	-373.532	225.233	587.649	-421.856	66.583	501.166	-392.909	79.894	507.634	-247.749	10.443	564.351	-248.507	22.46	619.234	-292.642	-1.183	394.468	-132.303	757.427	321.551	-154.737	523.977	437.095	-117.041	515.203	323.168	-233.737	273.536	358.827	-274.422	109.562	443.986	-245.829	130.078	419.257	-129.513	27.42	359.066	-105.566	48.617	321.2	-167.201	29.224
0.825000000000001	630.399	-224.965	962.266	377.137	-242.673	967.898	561.805	-413.872	995.572	475.047	-423.518	994.604	662.522	-329.037	899.437	329.182	-316.933	904.023	580.584	-191.738	743.953	621.509	-286.664	475.277	512.911	-297.575	470.094	626.908	-372.439	225.497	587.52	-421.543	67.032	501.627	-391.927	79.973	507.816	-248.028	10.273	564.27	-248.246	22.293	619.261	-292.632	-1.218	394.771	-126.329	756.888	322.01	-148.611	523.402	437.237	-111.548	514.141	321.901	-220.037	269.901	356.563	-255.501	104.758	441.841	-228.181	125.666	418.595	-108.626	27.235	358.555	-84.889	49.23	320.004	-145.412	27.588
0.830000000000001	630.164	-219.272	961.805	376.827	-236.3	967.123	560.955	-408.091	995.435	474.186	-417.493	994.463	661.775	-324.385	899.728	328.328	-309.286	903.674	580.682	-187.138	742.857	621.324	-283.942	474.957	512.567	-294.957	470.004	626.669	-371.37	225.753	587.331	-421.306	67.49	500.813	-392.102	80.402	507.719	-247.627	10.333	564.281	-248.109	22.257	619.207	-292.642	-1.192	394.954	-120.468	756.376	322.612	-142.638	522.502	437.765	-106.361	513.792	320.766	-206.619	266.734	354.513	-236.375	99.878	440.213	-210.392	121.656	417.874	-87.859	27.126	357.957	-64.19	49.72	319.215	-123.587	26.162
0.835000000000001	629.982	-213.684	961.519	376.208	-230.13	966.815	560.029	-402.373	995.327	473.293	-411.295	994.079	661.223	-319.541	899.832	327.948	-303.646	903.082	580.907	-182.496	742.319	621.19	-281.305	474.488	512.583	-291.896	469.549	626.389	-370.246	226.033	587.112	-420.993	67.945	500.596	-391.625	80.637	507.557	-247.141	10.147	564.351	-247.915	22.162	619.152	-292.667	-1.155	395.166	-114.791	755.395	323.146	-136.926	521.711	438.222	-101.137	512.925	319.475	-193.094	263.665	352.223	-217.281	95.506	438.289	-192.732	117.723	417.216	-67.189	27.456	357.463	-43.695	50.605	318.011	-101.972	25.164
0.840000000000001	629.852	-208.293	961.072	375.876	-223.776	966.044	559.179	-396.574	995.153	472.498	-405.207	993.867	660.625	-313.437	899.12	327.71	-298.252	902.318	581.113	-177.754	741.263	621.095	-278.619	474.305	512.566	-288.905	469.097	626.097	-369.124	226.221	586.861	-420.661	68.299	499.977	-391.742	80.986	507.931	-246.798	10.205	564.335	-247.787	22.103	619.141	-292.661	-1.156	395.346	-109.17	754.638	323.655	-131.509	520.685	438.662	-96.521	511.307	318.423	-179.459	260.54	350.078	-198.144	91.594	436.404	-174.872	114.266	416.383	-46.61	27.927	356.754	-23.279	51.634	317.092	-80.278	24.24
0.845000000000001	629.445	-202.666	960.452	375.445	-217.527	965.374	558.25	-390.769	995.021	471.545	-399.103	993.584	660.082	-308.638	899.17	327.309	-292.807	901.691	581.288	-173.167	740.492	620.964	-276	473.974	512.136	-286.138	469.095	625.755	-367.837	226.457	586.583	-420.374	68.659	500.009	-390.975	81.41	507.944	-246.634	10.011	564.326	-247.62	22.044	619.121	-292.682	-1.095	395.474	-103.589	753.507	324.245	-126.135	519.484	439.454	-91.851	510.614	317.293	-166.209	258.088	347.709	-179.01	88.311	434.498	-157.069	111.066	415.644	-26.196	28.617	356.008	-3.082	53.13	315.894	-58.722	23.984
0.850000000000001	629.206	-197.217	960.094	375.121	-211.102	964.52	557.33	-384.96	994.811	470.659	-392.93	993.26	659.645	-303.241	899.022	326.757	-286.959	900.778	581.438	-168.49	739.399	620.72	-273.171	473.56	511.82	-283.376	468.971	625.44	-366.542	226.724	586.208	-420.014	69.143	499.65	-390.651	81.685	507.455	-246.825	9.715	564.3	-247.456	21.987	619.045	-292.753	-0.962	395.477	-98.27	752.292	324.911	-121.049	518.349	440.091	-87.771	508.485	316.185	-152.672	255.479	345.396	-159.827	85.243	432.267	-139.763	107.796	414.748	-5.871	29.605	355.431	17.07	54.765	314.813	-37.538	24.269
0.855000000000001	628.563	-191.547	959.281	374.587	-204.949	963.895	556.358	-379.092	994.553	469.673	-386.738	992.945	659.094	-298.79	899.23	325.881	-280.41	899.822	581.585	-163.84	738.747	620.577	-270.543	473.248	511.782	-280.064	468.278	625.052	-365.198	226.781	585.828	-419.635	69.762	499.274	-390.203	82.027	507.463	-246.722	9.576	564.269	-247.291	21.95	618.957	-292.75	-0.842	395.513	-92.858	750.98	325.532	-115.942	516.925	440.863	-83.601	507.226	315.214	-139.351	253.336	343.41	-140.686	82.599	430.77	-121.195	106.162	413.815	14.288	31.131	354.799	37.099	56.503	313.72	-16.404	24.706
0.860000000000001	628.223	-185.953	958.902	374.07	-198.492	962.875	555.508	-373.179	994.165	468.865	-380.465	992.358	657.361	-293.56	898.485	325.383	-274.357	898.95	581.724	-159.091	737.719	620.27	-267.758	472.976	511.366	-277.24	468.072	624.648	-363.949	227.132	585.337	-419.33	70.435	498.864	-389.674	82.481	507.251	-246.773	9.45	564.188	-247.126	21.908	618.916	-292.834	-0.617	395.58	-87.639	749.329	326.195	-110.994	515.686	441.728	-79.605	505.346	313.929	-126.371	251.709	341.279	-121.549	80.431	429.195	-103.232	104.739	413.04	34.246	32.869	354.12	56.851	58.828	312.748	4.623	25.558
0.865000000000001	627.755	-180.218	958.015	373.398	-192.13	961.989	554.476	-367.196	993.77	467.853	-374.126	991.883	658.287	-288.909	898.59	324.836	-268.396	897.925	581.787	-154.373	736.85	620.028	-264.806	472.424	510.812	-274.538	468.077	624.252	-362.589	227.33	584.813	-419.065	71.048	498.427	-389.466	82.873	507.213	-246.618	9.256	564.091	-246.988	21.824	618.776	-292.855	-0.491	395.461	-82.503	747.699	326.773	-106.211	514.299	442.424	-75.787	503.491	312.928	-113.131	249.841	339.214	-102.581	78.683	427.523	-85.571	103.161	412.265	53.997	35.029	353.389	76.323	61.558	311.747	25.3	26.946
0.870000000000001	627.441	-174.536	957.588	372.962	-185.662	960.998	553.566	-361.179	993.409	467.018	-367.813	991.438	657.841	-284.769	899.071	324.142	-262.575	896.963	581.74	-149.696	735.783	619.614	-262.011	472.099	510.473	-271.43	467.569	623.672	-360.964	227.38	584.309	-418.566	71.525	497.903	-388.981	83.198	507.144	-246.479	9.063	563.99	-246.768	21.714	618.618	-292.809	-0.364	395.418	-77.681	745.586	327.363	-101.418	512.849	443.083	-71.773	501.83	311.961	-100.338	248.638	337.385	-83.738	77.335	425.753	-68.416	101.986	411.55	73.34	37.73	352.722	95.534	64.622	310.888	45.862	29.166
0.875000000000001	627.073	-168.733	956.712	372.502	-179.172	959.929	552.685	-354.983	993.068	466.106	-361.431	990.963	657.431	-278.495	898.112	323.591	-256.423	895.657	581.725	-145.056	734.822	619.191	-259.039	471.666	510.378	-268.254	466.872	623.069	-359.444	227.213	583.881	-418.606	72.065	497.412	-388.411	83.357	507.064	-246.332	8.849	563.836	-246.607	21.585	618.487	-292.823	-0.245	395.299	-72.598	743.295	327.827	-96.605	511.3	443.878	-67.993	499.45	310.859	-87.844	247.797	335.484	-65.34	76.786	424.302	-51.059	101.306	411.087	92.395	40.819	352.343	114.445	68.184	310.113	66.06	31.313
0.880000000000001	626.726	-162.998	956.047	371.939	-172.696	958.912	551.83	-348.883	992.542	465.156	-355.074	990.244	656.988	-272.178	897.333	323.041	-250.49	894.426	581.317	-139.856	733.994	618.694	-256.079	471.1	509.952	-265.451	466.795	622.548	-357.887	227.476	583.366	-418.212	72.443	496.835	-387.861	83.602	506.971	-246.131	8.604	563.719	-246.426	21.495	618.282	-292.801	-0.103	395.482	-68.26	740.599	328.078	-91.916	509.75	444.965	-63.432	497.334	310.086	-75.482	247.343	334.062	-47.059	76.486	422.798	-34.179	101.075	410.566	111.169	44.498	352.637	133.049	72.146	309.509	85.877	34.141
0.885000000000001	626.44	-157.107	955.224	371.531	-165.933	957.652	550.807	-342.715	992.017	464.235	-348.544	989.534	656.453	-266.868	897.099	322.626	-244.426	893.212	581.008	-134.575	733.292	618.355	-253.144	471.073	509.306	-262.715	466.657	621.931	-356.917	228.223	582.711	-417.251	73.26	496.145	-387.402	83.911	506.247	-246.511	8.395	563.58	-246.234	21.42	618.091	-292.806	0.064	395.261	-63.28	738.062	328.116	-87.323	508.185	445.587	-59.5	495.201	309.32	-63.249	246.891	332.721	-29.533	76.799	421.635	-17.481	101.499	410.26	129.374	48.498	352.318	150.835	76.864	309.078	105.03	37.53
0.890000000000001	626.093	-151.195	954.656	370.875	-159.305	956.46	549.855	-336.501	991.34	463.251	-342.067	988.821	656.041	-261.632	896.685	322.116	-238.296	891.787	580.441	-129.408	732.464	617.795	-250.072	470.479	508.591	-260.009	466.662	621.283	-355.483	228.466	582.06	-417.354	74.129	495.4	-386.924	84.331	506.7	-245.964	8.277	563.453	-246.093	21.349	617.896	-292.864	0.229	395.119	-58.461	735.624	327.977	-82.546	506.675	446.252	-55.638	492.806	308.373	-51.453	246.564	331.717	-12.406	77.407	420.622	-1.272	102.135	410.043	147.027	52.916	352.357	168.129	81.665	308.702	123.388	41.274
