Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ	RPSISX	RPSISY	RPSISZ	LPSISX	LPSISY	LPSISZ	RTROCX	RTROCY	RTROCZ	LTROCX	LTROCY	LTROCZ	RTH1X	RTH1Y	RTH1Z	RLKX	RLKY	RLKZ	RMKX	RMKY	RMKZ	RSK1X	RSK1Y	RSK1Z	RLAX	RLAY	RLAZ	RMAX	RMAY	RMAZ	RFM1X	RFM1Y	RFM1Z	RFM2X	RFM2Y	RFM2Z	RFM5X	RFM5Y	RFM5Z	LTH1X	LTH1Y	LTH1Z	LLKX	LLKY	LLKZ	LMKX	LMKY	LMKZ	LSK1X	LSK1Y	LSK1Z	LLAX	LLAY	LLAZ	LMAX	LMAY	LMAZ	LFM1X	LFM1Y	LFM1Z	LFM2X	LFM2Y	LFM2Z	LFM5X	LFM5Y	LFM5Z
0.445	520.423	-814.216	969.59	268.392	-819.7	957.857	444.882	-1000.198	997.489	357.649	-1003.497	994.729	563.587	-911.063	906.856	225.529	-911.998	893.129	502.61	-721.236	792.982	576.333	-709.729	513.108	466.94	-687.065	501.961	572.966	-815.809	272.715	535.156	-867.557	112.828	461.511	-810.053	117.338	515.161	-683.812	29.57	569.9	-706.527	51.194	602.44	-764.387	21.354	307.395	-777.823	698.516	253.017	-871.431	484.465	365.927	-851.604	472.564	248.153	-916.938	220.593	283.344	-930.681	51.816	370.697	-917.295	77.588	375.915	-783.388	4.034	319.545	-754.678	28.773	269.462	-802.086	1.682
0.45	520.015	-809.751	969.275	267.969	-814.415	957.772	445.099	-994.953	997.704	357.806	-998.276	994.904	563.651	-905.716	907.081	225.466	-907.414	892.692	502.347	-715.518	793.188	576.088	-704.007	513.553	466.722	-681.6	502.427	573.823	-803.072	270.14	536.739	-849.852	108.461	463.105	-793.077	114.194	515.815	-663.669	30.955	570.856	-687.068	51.867	603.56	-743.654	19.723	307.554	-775.962	697.831	252.884	-869.755	484.297	365.71	-849.987	472.252	247.933	-916.448	220.694	283.188	-930.649	51.835	370.553	-917.229	77.625	375.799	-783.468	4.321	319.286	-754.742	28.917	269.339	-802.117	1.613
0.455	520.31	-804.225	969.279	267.957	-811.022	957.047	445.285	-989.707	997.803	358.042	-993.223	995.011	563.74	-900.424	907.131	225.585	-903.134	892.922	502.333	-709.844	793.508	575.747	-698.152	513.445	466.278	-676.545	502.897	574.709	-789.973	266.761	538.273	-832.064	104.035	464.19	-775.871	111.201	516.706	-643.791	32.413	571.863	-667.554	52.454	604.651	-722.758	18.581	307.109	-772.642	696.986	252.741	-868.251	484.096	365.45	-848.512	471.857	247.734	-915.988	220.828	283.11	-930.681	51.8	370.417	-917.203	77.695	375.728	-783.53	4.505	319.102	-754.575	29.169	269.28	-802.169	1.593
0.46	519.58	-799.825	968.62	267.602	-805.492	957.219	445.529	-984.463	997.848	358.32	-988.184	994.861	563.882	-894.512	906.976	225.614	-898.724	892.925	502.062	-704.326	793.581	575.415	-692.603	513.635	465.695	-671.402	503.299	575.696	-777.337	264.312	540.153	-813.655	100.22	466.215	-759.516	108.668	517.571	-623.728	34.148	572.791	-647.904	53.336	605.653	-702.373	18.007	306.345	-767.929	696.678	252.635	-866.707	483.882	365.184	-846.941	471.442	247.53	-915.55	220.861	283.023	-930.69	51.787	370.443	-917.348	77.821	375.571	-783.227	4.839	318.919	-754.636	29.291	269.224	-802.234	1.578
0.465	519.409	-794.744	968.23	267.395	-800.117	956.919	445.798	-979.073	997.927	358.599	-983.029	994.898	563.617	-887.65	907.026	225.731	-894.292	892.896	501.999	-698.813	793.834	575.031	-687.223	513.414	465.031	-665.957	502.811	576.618	-764.917	262.069	541.814	-795.558	96.505	467.6	-742.296	106.021	518.306	-603.978	35.818	573.647	-627.881	54.575	606.717	-681.371	17.149	305.94	-764.384	695.902	252.523	-865.274	483.796	364.981	-845.316	471.053	247.379	-915.17	220.913	282.992	-930.753	51.758	370.18	-917.126	77.79	375.515	-783.275	4.976	318.83	-754.709	29.42	269.15	-802.222	1.505
0.47	519.587	-789.057	968.07	267.224	-795.29	956.632	446.012	-973.636	997.732	358.771	-977.806	995.098	563.5	-882.458	906.913	226.024	-889.605	892.706	501.845	-693.417	793.392	574.654	-681.944	513.254	464.514	-661.367	502.714	577.607	-751.86	259.414	543.698	-777.716	93.079	469.37	-725.971	103.92	518.895	-584.49	37.884	574.456	-608.589	55.944	607.814	-660.67	16.951	305.497	-761.015	695.049	252.45	-863.958	483.703	364.808	-843.546	470.434	247.23	-914.67	220.94	282.936	-930.67	51.751	370.157	-917.115	77.756	375.579	-783.341	4.983	318.709	-754.732	29.467	269.104	-802.305	1.454
0.475	519.315	-783.809	967.605	267.146	-790.463	956.334	446.273	-968.243	997.618	359.124	-972.666	994.824	563.638	-876.947	906.463	226.169	-885.075	892.494	501.843	-688.3	793.134	574.197	-676.78	512.761	464.039	-656.886	502.381	578.706	-739.032	257.184	545.63	-759.972	90.282	470.928	-708.74	101.76	519.577	-565.081	40.084	575.088	-589.172	57.552	608.859	-639.922	16.886	304.869	-757.793	694.03	252.408	-862.602	483.641	364.617	-842	470.212	247.133	-914.289	220.938	282.908	-930.778	51.697	370.123	-917.072	77.766	375.505	-783.366	5.054	318.615	-754.809	29.533	269.05	-802.314	1.457
0.48	519.21	-778.236	967.075	267.004	-785.297	955.792	446.543	-962.857	997.45	359.409	-967.41	994.703	563.621	-871.671	906.231	226.272	-879.665	892.292	501.736	-683.074	792.609	573.675	-671.716	512.284	463.812	-652.346	501.297	579.741	-726.82	255.446	547.363	-741.864	87.266	472.317	-691.436	100.587	520.006	-545.832	42.66	575.854	-570.145	59.452	610.028	-619.579	17.782	304.209	-754.419	693.244	252.334	-861.205	483.487	364.447	-840.385	470.022	247.057	-913.779	221.001	282.955	-930.755	51.695	369.973	-916.957	77.941	375.5	-783.434	5.131	318.564	-754.874	29.6	269.016	-802.354	1.383
0.485	519.51	-772.472	966.741	267.087	-780.298	955.438	446.802	-957.4	997.141	359.619	-962.055	994.614	563.467	-867.409	905.89	225.484	-875.89	892.632	501.707	-678.148	791.829	573.24	-666.514	511.758	463.26	-647.982	500.74	580.713	-714.275	253.742	549.102	-723.792	84.672	473.69	-673.747	99.063	520.262	-526.486	45.906	576.561	-551.161	61.964	610.963	-598.86	18.475	303.648	-750.494	692.392	252.326	-859.66	483.139	364.333	-838.95	469.736	247.028	-913.375	221.027	282.989	-930.734	51.7	370.037	-916.978	77.929	375.499	-783.467	5.075	318.558	-754.954	29.701	268.988	-802.412	1.433
0.49	519.325	-767.037	966.091	266.792	-776.172	954.401	447.106	-951.877	996.778	359.946	-956.662	994.273	563.611	-860.967	905.255	225.618	-871.199	892.388	501.498	-673.269	790.767	572.743	-661.57	511.032	463.012	-643.598	499.624	581.666	-701.614	251.811	550.98	-706.412	82.536	475.056	-656.857	98.393	520.646	-507.738	49.222	577.089	-532.469	64.515	611.929	-578.392	19.713	303.143	-747.173	691.303	252.34	-858.242	482.888	364.164	-837.486	469.479	247.039	-912.905	221.032	283.038	-930.751	51.673	370.109	-916.934	77.883	375.461	-783.503	5.077	318.495	-754.993	29.681	269.003	-802.429	1.391
0.495	519.251	-761.438	965.432	266.721	-770.581	953.909	447.433	-946.273	996.43	360.356	-951.444	993.938	563.644	-855.653	904.779	225.85	-866.487	891.999	501.436	-668.427	789.675	572.239	-656.672	510.059	462.395	-639.197	498.806	582.461	-689.191	250.271	552.873	-688.692	80.544	476.684	-639.632	98.237	520.99	-489.239	52.886	577.261	-514.04	67.983	612.882	-558.306	21.566	302.691	-743.642	690.148	252.422	-856.936	482.731	363.897	-835.954	469.044	247.048	-912.489	221.113	283.067	-930.738	51.695	370.216	-916.966	77.907	375.425	-783.523	5.023	318.469	-754.991	29.685	268.969	-802.444	1.393
0.5	519.715	-755.458	965.058	266.694	-764.783	953.65	447.698	-940.691	996.015	360.702	-945.915	993.564	563.709	-850.068	904.244	226.005	-861.78	891.733	501.187	-663.844	788.274	571.979	-651.877	509.132	461.976	-634.723	497.447	583.267	-677.705	248.78	554.607	-671.485	79.435	478.231	-623.409	97.708	521.209	-471.267	57.14	577.773	-495.895	71.509	613.794	-538.54	23.866	302.708	-739.48	689.428	252.525	-855.56	482.481	363.658	-834.406	468.366	247.118	-912.192	221.061	283.191	-930.718	51.717	370.283	-916.868	77.837	375.185	-783.277	5.023	318.486	-754.99	29.64	268.94	-802.44	1.38
0.505	519.423	-750.046	964.193	266.83	-759.319	953.072	448.006	-935.089	995.588	361.077	-940.356	993.082	563.875	-844.11	903.472	226.34	-856.729	891.085	501.043	-659.221	786.547	571.449	-646.884	508.092	461.562	-630.479	496.283	584.308	-664.969	247.743	556.333	-654.214	78.041	479.663	-607.126	97.572	521.423	-453.703	61.718	578.139	-478.266	75.35	614.636	-519.139	26.408	301.768	-736.49	687.651	252.54	-854.29	482.408	363.682	-833.19	468.063	247.189	-911.808	221.093	283.417	-930.524	51.611	370.501	-916.835	77.811	375.347	-783.358	4.697	318.532	-755.043	29.562	268.925	-802.5	1.387
0.51	519.491	-744.296	963.341	266.684	-754.146	952.566	448.373	-929.439	994.936	361.398	-934.805	992.787	563.881	-838.678	902.574	226.344	-851.516	890.608	500.563	-655.862	783.775	570.826	-641.875	507.148	461.225	-625.956	494.801	585.191	-653.749	246.777	558.067	-637.482	77.493	481.11	-591.166	97.676	521.576	-436.755	66.78	578.614	-460.984	79.416	615.302	-500.023	29.145	301.328	-733.089	686.735	252.571	-852.93	482.233	363.753	-831.807	467.622	247.286	-911.349	221.141	283.628	-930.376	51.718	370.711	-916.771	77.847	375.446	-783.296	4.341	318.711	-755.065	29.369	268.951	-802.454	1.411
0.515	519.829	-738.136	962.688	266.697	-748.842	952.12	448.708	-923.692	994.324	361.734	-929.316	992.198	563.945	-832.85	901.699	226.524	-846.81	890.499	500.254	-650.826	782.354	570.381	-637.124	505.999	460.748	-621.757	493.663	586.099	-642.074	246.082	559.948	-620.858	76.982	482.438	-575.68	98.248	521.642	-420.32	72.038	578.955	-444.168	83.621	615.927	-481.419	32.337	300.901	-729.613	685.301	252.657	-851.568	482.076	363.962	-830.712	467.33	247.48	-910.744	221.2	283.872	-930.27	51.777	371.001	-916.65	77.856	375.767	-783.532	3.847	318.97	-755.086	29.091	269.005	-802.497	1.445
0.52	519.845	-732.349	961.887	266.687	-743.503	951.373	449.05	-917.965	993.538	362.142	-923.705	991.689	563.993	-826.997	900.831	226.85	-841.545	889.656	500.044	-646.259	780.249	570.116	-632.283	504.924	460.388	-617.258	492.183	587.109	-630.663	245.861	561.481	-604.572	76.613	483.713	-560.756	99.387	521.823	-404.303	77.175	579.245	-427.846	87.922	616.597	-462.757	35.945	300.537	-726.227	684.019	252.746	-850.109	481.968	364.095	-829.571	467.049	247.67	-910.081	221.184	284.18	-930.109	51.892	371.344	-916.514	77.909	375.82	-783.282	3.479	319.261	-755.076	28.809	269.099	-802.437	1.528
0.525	519.658	-726.771	960.73	266.663	-738.093	950.92	449.423	-912.229	992.735	362.647	-918.076	990.843	563.882	-821.475	899.763	226.413	-837.284	889.541	499.643	-641.643	778.062	569.834	-627.171	503.776	460.214	-612.851	490.777	588.031	-619.298	245.411	562.89	-588.724	76.842	484.933	-546.092	100.33	521.996	-388.823	82.319	579.495	-411.842	92.006	617.102	-445.355	39.29	300.291	-722.694	682.926	252.94	-848.591	481.744	364.23	-828.261	466.8	247.923	-909.386	221.178	284.562	-929.863	51.995	371.902	-916.542	77.869	376.087	-783.239	3.053	319.614	-755	28.421	269.155	-802.426	1.568
0.53	520.018	-720.675	959.959	266.596	-732.676	950.145	449.789	-906.405	991.865	363.001	-912.441	990.11	563.906	-815.373	898.527	226.958	-832.043	889.199	499.196	-636.953	776.059	569.665	-622.199	502.753	459.942	-608.318	489.568	588.87	-608.085	245.042	564.277	-572.915	77.451	485.952	-531.87	101.513	521.866	-373.943	87.313	579.591	-396.583	96.543	617.428	-428.454	42.441	300.123	-718.958	681.507	253.108	-847.015	481.522	364.406	-826.949	466.623	248.252	-908.643	221.11	285.079	-929.623	52.058	372.284	-916.259	77.859	376.282	-783.049	2.348	319.849	-754.88	28.138	269.221	-802.376	1.595
0.535	520.055	-714.739	958.821	266.672	-727.19	949.457	449.689	-900.511	990.138	363.406	-906.816	989.383	563.834	-809.398	897.6	227.535	-826.481	888.398	498.751	-632.116	773.669	569.571	-616.86	501.779	459.907	-603.711	488.543	589.722	-596.986	244.613	565.608	-557.969	78.024	486.822	-518.22	102.844	521.72	-359.597	92.048	579.499	-381.74	100.494	617.555	-412.367	46.215	300.297	-715.289	680.363	253.355	-845.25	481.321	364.563	-825.298	466.055	248.746	-907.878	220.935	285.523	-929.463	52.202	372.867	-915.969	77.88	376.47	-782.978	1.887	320.053	-754.813	27.831	269.265	-802.418	1.709
0.54	520.048	-708.818	957.829	266.719	-721.754	948.809	450.115	-894.684	989.062	363.65	-899.359	987.184	563.859	-803.455	896.358	227.844	-821.37	887.986	498.238	-627.278	771.411	569.5	-611.597	500.936	459.842	-598.834	487.216	590.997	-585.75	244.825	566.769	-543.392	79.009	487.68	-504.91	103.95	521.258	-345.781	96.422	579.309	-367.32	104.118	617.567	-396.755	49.506	300.888	-711.095	679.166	253.522	-843.317	481.021	364.819	-823.666	465.419	249.078	-907.051	220.921	285.976	-929.386	52.633	373.325	-915.685	77.952	376.656	-782.895	1.265	320.282	-754.703	27.54	269.33	-802.308	1.743
0.545	519.876	-703.189	956.467	266.778	-716.169	947.95	450.497	-888.907	987.996	363.935	-893.527	986.292	563.778	-797.242	895.039	228.022	-816.193	887.567	497.663	-622.326	769.275	569.53	-606.175	500.096	459.89	-594.158	486.528	591.638	-574.928	244.571	567.584	-529.544	79.856	488.235	-492.191	105.506	520.617	-332.407	100.273	578.847	-353.804	108.115	617.334	-382.009	52.833	301.619	-706.802	678.167	253.688	-841.325	480.789	365.293	-822.101	465.185	249.463	-906.108	220.798	286.345	-929.256	52.74	373.83	-915.369	77.9	376.732	-782.685	0.628	320.514	-754.588	27.305	269.436	-802.314	1.806
0.55	519.814	-697.295	955.282	266.76	-710.586	947.226	450.93	-883.113	986.819	364.309	-887.84	985.47	563.868	-791.526	893.929	228.221	-810.81	886.684	497.175	-617.292	767.342	569.54	-600.951	499.487	459.914	-589.192	485.515	592.376	-564.665	244.612	568.259	-516.608	80.811	488.659	-479.915	106.96	519.975	-319.691	104.037	578.293	-340.793	111.539	616.978	-367.847	55.902	300.818	-704.108	676.756	253.848	-839.259	480.561	365.614	-820.5	464.991	249.797	-905.26	220.867	286.744	-929.069	52.866	374.298	-915.102	77.938	376.909	-782.591	0.263	320.72	-754.368	26.909	269.503	-802.303	1.88
0.555	520.231	-690.983	954.165	266.848	-704.976	946.353	451.368	-877.337	985.699	364.742	-882.142	984.428	564.006	-784.995	892.158	228.317	-805.703	886.183	496.802	-612.089	765.329	569.701	-595.511	498.787	460.022	-584.267	484.78	592.882	-554.907	244.506	568.717	-503.969	81.296	489.069	-468.237	108.09	519.253	-307.552	107.597	577.664	-328.415	114.731	616.616	-354.532	58.908	300.987	-700.096	675.423	253.969	-837.036	480.54	365.894	-818.672	464.903	250.191	-904.411	220.91	287.088	-928.864	53.04	374.757	-914.763	77.985	377.385	-782.722	0.046	320.843	-754.218	26.641	269.575	-802.293	1.969
0.56	520.239	-685.072	952.983	266.848	-699.427	945.617	451.784	-871.561	984.569	365.155	-876.467	983.363	564.048	-779.338	890.955	228.434	-800.13	885.196	496.452	-606.826	763.927	569.878	-590.019	498.096	460.199	-579.13	483.86	593.434	-545.331	244.503	568.904	-491.886	81.64	489.255	-457.098	109.217	518.472	-296.077	110.923	577.164	-316.867	117.902	616.127	-341.655	61.146	300.452	-697.297	674.079	254.14	-834.533	480.236	366.12	-816.427	464.737	250.479	-903.614	220.924	287.467	-928.581	53.297	375.155	-914.393	78.059	377.433	-782.484	-0.252	320.997	-754.083	26.37	269.659	-802.217	1.987
0.565	520.32	-679.265	951.502	267.037	-693.693	944.746	452.243	-865.789	983.31	365.542	-870.694	982.356	564.107	-773.333	889.487	228.429	-794.842	884.7	495.976	-601.217	762.331	569.959	-584.194	497.341	460.362	-573.985	483.05	593.773	-535.908	243.924	568.935	-480.627	82.169	489.319	-446.532	110.339	517.679	-285.251	113.936	576.664	-305.827	120.441	615.415	-329.733	63.333	301.842	-691.962	673.564	254.121	-831.971	479.884	366.234	-813.906	464.132	250.677	-902.601	220.981	287.718	-928.388	53.503	375.447	-913.983	78.139	377.587	-782.383	-0.459	321.104	-753.894	26.074	269.682	-802.229	2.031
0.57	520.411	-673.443	950.341	267.327	-687.936	943.923	452.645	-860.004	982.14	365.888	-864.996	981.285	564.123	-767.41	888.128	228.536	-789.343	883.882	495.381	-595.291	761.072	570.177	-578.282	496.745	460.476	-568.516	481.928	593.904	-527.32	243.683	568.855	-470.12	82.588	489.264	-436.371	111.206	517.083	-275.318	117.114	576.117	-295.468	122.64	614.667	-318.37	64.997	301.355	-687.353	671.523	254.197	-829.223	479.575	366.337	-811.402	463.697	250.783	-901.595	221.217	288.029	-928.22	53.944	375.735	-913.544	78.376	377.718	-782.243	-0.611	321.407	-753.871	25.671	269.816	-802.246	2.045
0.575	520.504	-667.519	948.983	267.677	-682.08	942.903	453.076	-854.22	980.914	366.304	-859.346	980.255	564.168	-761.966	886.854	228.551	-783.865	883.3	494.842	-589.091	760.268	570.239	-572.11	495.915	460.522	-562.988	481.4	593.852	-519.267	243.588	568.704	-460.038	82.769	489.139	-426.958	111.934	516.513	-266.026	119.666	575.612	-285.685	124.39	613.789	-307.679	66.189	301.742	-682.704	670.539	254.225	-826.481	479.511	366.313	-808.791	463.467	250.885	-900.52	221.41	288.167	-928.171	54.527	375.93	-913.077	78.574	377.86	-782.105	-0.784	321.412	-753.651	25.504	269.866	-802.189	2.066
0.58	520.649	-661.731	947.474	267.755	-676.461	942.218	453.447	-848.469	979.712	366.665	-853.618	979.239	564.23	-755.481	885.171	228.498	-778.264	882.496	494.277	-582.666	759.714	570.304	-565.796	495.187	460.674	-557.034	480.241	593.82	-511.145	242.825	568.429	-450.497	82.411	489.034	-417.967	112.296	515.922	-257.338	121.89	574.999	-276.551	125.768	612.966	-297.961	67.165	300.406	-679.793	669.751	254.239	-823.357	479.181	366.281	-805.793	463.137	250.905	-899.195	221.612	288.323	-927.936	54.845	376.091	-912.596	78.841	377.96	-781.99	-0.916	321.374	-753.393	25.36	269.863	-802.105	2.154
0.585	520.898	-655.771	946.475	267.332	-671.004	940.875	453.801	-842.715	978.526	367.038	-847.946	978.188	564.17	-750.124	883.931	228.606	-772.83	881.788	493.819	-576.048	759.325	570.371	-559.327	494.563	460.878	-550.885	479.369	593.685	-503.63	242.333	568.244	-442.144	82.727	488.716	-409.659	112.694	515.357	-249.121	123.299	574.336	-268.117	126.708	612.234	-288.504	67.21	301.224	-674.42	668.766	254.232	-820.142	478.754	366.286	-802.586	462.594	250.964	-897.755	221.934	288.453	-927.603	55.194	376.172	-912.167	79.146	378.116	-781.905	-1.011	321.37	-753.155	25.166	269.872	-802.036	2.169
0.59	521.145	-649.974	945.123	267.521	-665.363	940.123	454.142	-837.003	977.385	367.34	-842.212	977.258	564.32	-744.074	882.621	228.705	-767.169	881.017	493.678	-569.283	759.035	570.257	-552.56	493.701	461.095	-544.555	478.857	593.46	-496.736	241.862	567.962	-433.872	82.275	488.459	-401.774	112.251	514.487	-241.73	124.382	573.741	-259.97	126.924	611.394	-280.225	67.572	301.793	-669.314	667.926	254.235	-816.724	478.475	366.253	-799.206	462.047	250.924	-896.165	222.266	288.456	-927.413	55.618	376.217	-911.693	79.531	378.242	-781.833	-1.119	321.469	-752.992	25.016	269.9	-802	2.137
0.595	521.533	-644.174	944.257	267.766	-659.625	939.17	454.482	-831.24	976.237	367.662	-836.378	976.167	564.22	-738.58	881.403	228.815	-761.807	880.667	493.659	-562.511	758.984	570.312	-546.047	493.438	461.232	-537.988	478.538	593.074	-489.696	240.929	567.508	-426.391	81.559	487.908	-394.604	112.13	513.796	-234.656	124.587	572.929	-252.725	126.92	610.374	-272.665	67.419	301.979	-664.252	666.812	254.272	-813.129	478.246	366.244	-795.701	461.772	251.02	-894.545	222.563	288.48	-926.984	56.066	376.14	-911.145	80.048	378.29	-781.74	-1.128	321.505	-752.826	24.814	269.937	-801.971	2.235
0.6	521.974	-638.075	943.132	268.075	-653.895	938.516	454.833	-825.488	975.144	367.995	-830.555	975.264	564.466	-732.566	880.22	229.034	-756.096	879.756	493.912	-555.722	759.192	570.117	-539.198	492.549	461.615	-531.001	478.154	592.763	-483.152	240.46	567.052	-420.035	81.312	487.401	-387.925	111.391	513.031	-228.053	124.12	572.073	-245.921	126.243	609.626	-265.769	66.737	301.921	-659.297	665.981	254.283	-809.381	477.823	366.332	-791.999	461.319	250.944	-892.774	222.926	288.46	-926.611	56.601	376.186	-910.683	80.587	378.414	-781.709	-1.232	321.607	-752.62	24.655	269.925	-801.917	2.243
0.605	522.456	-632.236	942.392	268.468	-648.012	937.691	455.142	-819.614	974.053	368.327	-824.778	974.439	564.43	-726.814	878.917	229.207	-750.422	879.099	494.366	-548.666	758.929	570.086	-532.68	492.246	461.682	-524.146	478.185	592.217	-476.634	239.487	566.341	-413.654	80.207	486.686	-381.907	110.596	512.151	-221.844	122.897	571.082	-239.756	125.321	608.865	-259.811	66.192	301.808	-654.195	664.922	254.467	-805.224	477.286	366.269	-787.893	460.354	251.026	-890.888	223.307	288.358	-926.104	57.183	376.182	-910.225	81.159	378.442	-781.66	-1.292	321.647	-752.404	24.405	269.959	-801.882	2.227
0.61	522.682	-626.443	941.273	268.831	-642.207	936.916	455.509	-813.724	972.971	368.75	-818.903	973.417	564.666	-720.913	878.013	229.639	-745.036	878.517	494.831	-541.77	759.254	569.879	-525.879	491.454	461.808	-516.836	477.924	591.766	-470.539	238.715	565.448	-408.192	79.168	485.887	-376.348	109.473	511.032	-216.079	120.947	570.179	-234.194	123.973	608.228	-254.262	64.463	301.606	-649.037	664.052	254.513	-801.221	477.098	366.416	-784.019	460.015	251.044	-888.822	223.823	288.324	-925.578	57.798	376.097	-909.645	81.701	378.501	-781.567	-1.34	321.683	-752.18	24.139	269.987	-801.749	2.245
0.615	523.261	-620.435	940.526	269.465	-636.055	935.866	455.837	-807.736	971.962	369.139	-812.942	972.588	565.599	-712.403	876.699	229.901	-739.215	877.818	495.412	-534.745	759.269	569.59	-519.142	490.877	461.675	-509.816	477.884	591.048	-464.706	237.971	564.748	-403.259	78.13	485.09	-371.238	107.976	510.032	-210.814	118.694	569.329	-228.992	121.882	607.392	-249.488	62.937	301.443	-643.668	663.065	254.544	-797.09	476.941	366.298	-779.441	458.98	251.178	-886.612	224.253	288.189	-925.032	58.555	376.02	-908.861	82.483	378.48	-781.498	-1.394	321.745	-751.94	23.916	270.004	-801.727	2.276
0.62	524.03	-614.122	940.004	269.995	-630.013	935.296	456.227	-801.69	971.047	369.524	-806.983	971.917	566.022	-706.479	876.243	230.258	-733.292	877.178	495.882	-527.689	759.37	569.219	-512.397	490.339	461.703	-502.805	477.82	590.457	-458.592	236.49	563.938	-398.676	76.383	484.069	-366.746	106.522	509.078	-206.093	116.001	568.261	-224.487	119.652	606.55	-245.291	60.956	301.151	-638.352	662.428	254.845	-792.296	476.079	366.76	-775.536	458.5	251.272	-884.271	224.886	288.075	-924.591	59.443	375.914	-908.238	83.054	378.463	-781.399	-1.502	321.776	-751.696	23.728	270	-801.69	2.254
0.625	524.729	-607.978	939.425	270.528	-623.942	934.51	456.631	-795.594	970.114	369.993	-800.927	971.21	566.242	-700.01	874.999	230.639	-727.361	876.599	496.403	-520.53	759.411	568.854	-505.566	489.767	461.5	-495.991	477.855	589.886	-453.519	235.997	563.151	-395.003	75.382	482.964	-362.823	104.705	508.072	-201.916	112.937	567.222	-220.455	117.191	605.704	-241.871	58.846	300.908	-632.916	661.514	254.906	-787.906	476.068	366.928	-770.904	457.871	251.412	-881.99	225.313	287.893	-923.815	60.189	375.931	-907.652	84.007	378.534	-781.356	-1.49	321.794	-751.462	23.504	270.06	-801.57	2.209
0.63	525.087	-601.927	938.681	271.197	-617.741	933.825	457.047	-789.363	969.296	370.51	-794.873	970.614	566.617	-694.293	874.722	231.042	-721.364	875.946	497.034	-513.349	759.293	568.187	-498.632	489.298	461.169	-489.349	477.542	589.208	-447.751	234.417	562.103	-391.417	73.543	481.819	-359.326	102.584	506.6	-198.25	109.481	565.931	-217.046	114.417	604.903	-238.889	56.485	300.513	-627.33	660.964	255.27	-782.836	475.479	367.125	-765.98	457.323	251.498	-879.611	226.085	287.864	-923.079	60.946	375.842	-906.881	85.097	378.54	-781.278	-1.48	321.808	-751.161	23.276	270.073	-801.605	2.263
0.635	525.872	-595.629	938.242	271.924	-611.44	933.366	457.519	-783.08	968.588	370.98	-788.671	969.962	566.901	-687.946	873.652	231.208	-715.297	875.295	497.637	-506.324	758.879	567.54	-491.596	488.468	460.773	-482.962	477.598	588.411	-442.877	233.524	561.069	-388.74	72.181	480.56	-356.434	100.522	505.363	-195.071	105.798	564.841	-213.921	111.463	604.158	-236.729	54.248	300.338	-621.729	660.129	255.503	-777.962	475.222	367.414	-760.878	456.699	251.431	-877.257	226.847	287.756	-922.368	62.007	375.772	-906.095	85.969	378.551	-781.218	-1.465	321.849	-750.892	23.034	270.103	-801.521	2.241
0.64	526.549	-589.223	937.752	272.673	-604.97	932.725	458.077	-776.666	967.958	371.558	-782.233	969.438	567.383	-681.83	873.37	231.799	-709.06	874.703	498.035	-499.237	758.523	566.788	-484.827	488.307	460.106	-476.616	476.907	587.573	-438.263	232.377	560.08	-386.012	69.926	479.307	-354.02	98.142	504.089	-192.43	101.832	563.403	-211.281	108.112	603.3	-234.542	51.169	299.718	-616.185	659.01	255.773	-772.989	475.034	367.625	-755.406	456.193	251.616	-874.665	227.567	287.694	-921.723	63.219	375.684	-905.22	86.96	378.539	-781.108	-1.471	321.868	-750.582	22.809	270.112	-801.436	2.269
0.645	527.356	-582.663	937.369	273.227	-598.601	932.196	458.736	-770.156	967.391	372.22	-775.748	968.827	567.779	-675.294	872.606	232.402	-702.883	874.413	498.434	-492.464	757.939	565.775	-477.805	487.719	459.071	-470.587	476.648	586.78	-433.561	231.026	559.244	-384.212	68.37	478.009	-352.066	95.68	502.646	-190.196	97.592	561.744	-208.985	104.628	602.077	-233.033	48.514	299.957	-610.202	658.658	256.113	-767.051	474.471	368.325	-750.082	455.981	251.786	-871.932	228.515	287.572	-920.919	64.65	375.653	-904.16	88.086	378.566	-781.059	-1.381	321.876	-750.213	22.472	270.161	-801.422	2.33
0.65	527.991	-576.072	937.073	273.968	-592.07	931.731	459.465	-763.575	966.807	372.859	-769.197	968.346	568.391	-668.862	872.396	233.099	-696.435	873.751	498.572	-485.733	757.25	564.649	-470.907	487.077	457.928	-464.657	475.858	585.911	-429.261	229.687	558.302	-382.247	66.067	476.684	-350.535	93.227	500.96	-188.369	93.122	560.097	-207.139	101.007	600.796	-231.888	45.642	300.312	-604.132	658.281	256.472	-761.546	474.294	368.793	-744.382	455.727	251.975	-868.944	229.433	287.557	-920.004	65.84	375.598	-903.107	89.207	378.496	-780.904	-1.401	321.856	-749.872	22.245	270.168	-801.315	2.335
