Time	L_BF	L_VL	R_BF	R_VL
1.301000	-0.007164	0.006363	-0.007768	0.002842
1.301500	0.000219	0.005661	0.009795	0.005528
1.302000	0.000022	0.006386	-0.009854	0.009980
1.302500	0.006441	-0.004254	0.002088	-0.003009
1.303000	-0.005967	-0.006580	-0.002653	-0.009004
1.303500	-0.001683	0.000082	-0.001081	0.005168
1.304000	-0.008101	0.005858	0.003023	-0.001188
1.304500	0.002676	-0.001846	-0.006988	0.001733
1.305000	-0.005090	-0.004612	-0.007124	0.001439
1.305500	-0.007269	-0.005926	0.004960	0.010392
1.306000	-0.001195	0.005757	-0.005091	0.001303
1.306500	0.000545	0.002721	-0.002580	0.002879
1.307000	-0.004042	-0.005294	-0.003020	0.001439
1.307500	-0.001461	0.008385	-0.000950	0.002729
1.308000	-0.000301	-0.000123	0.008729	-0.008617
1.308500	-0.005480	0.003859	-0.001982	-0.003577
1.309000	-0.004347	0.001578	-0.005064	-0.003248
1.309500	-0.003779	-0.003996	0.003345	-0.003178
1.310000	-0.007248	-0.000440	-0.004390	-0.001096
1.310500	0.006522	0.004797	0.000531	-0.001784
1.311000	-0.000648	-0.003301	0.002644	0.004453
1.311500	0.007866	-0.000339	0.001487	0.009917
1.312000	-0.000222	-0.001199	-0.000130	0.002029
1.312500	0.004078	0.001699	0.003674	-0.001888
1.313000	-0.001349	0.003898	-0.005909	0.004963
1.313500	0.003283	-0.001561	-0.003954	0.003040
1.314000	-0.008255	-0.002683	-0.004627	-0.005391
1.314500	-0.006183	-0.000146	0.000400	-0.003899
1.315000	0.003485	-0.006294	0.008077	0.001132
1.315500	-0.004210	-0.007063	-0.003716	0.011368
1.316000	-0.000787	0.007765	0.009132	0.000806
1.316500	-0.009599	-0.003007	-0.004768	-0.006169
1.317000	-0.000923	0.004971	-0.004175	-0.003183
1.317500	0.003967	-0.003341	0.018888	-0.000072
1.318000	0.009572	-0.012553	-0.000509	-0.004094
1.318500	0.002920	0.006382	-0.000877	-0.006088
1.319000	-0.000092	-0.003691	-0.000374	0.003368
1.319500	0.004329	-0.000319	0.005166	-0.002260
1.320000	-0.000284	0.005600	-0.000195	0.001029
1.320500	0.000231	-0.002470	-0.000109	0.002872
1.321000	-0.003940	0.009677	-0.003170	-0.004261
1.321500	0.008218	0.004782	0.004870	-0.000917
1.322000	0.000667	0.004301	0.002622	0.000290
1.322500	-0.003481	-0.004971	0.002857	-0.000613
1.323000	0.010584	0.001236	0.005801	-0.003809
1.323500	-0.002709	-0.003427	-0.003912	0.002302
1.324000	-0.004050	0.004584	0.002708	-0.004579
1.324500	-0.001299	-0.006472	-0.001552	-0.006753
1.325000	0.002159	0.003524	0.005694	0.005311
1.325500	-0.007632	0.000354	0.000926	0.001622
1.326000	0.004112	-0.010936	0.001179	-0.002040
1.326500	-0.004075	-0.003876	0.006210	0.011603
1.327000	0.001134	0.000977	0.001354	-0.002356
1.327500	-0.002510	0.002611	0.003708	-0.001668
1.328000	-0.007210	0.008023	-0.000591	0.000593
1.328500	0.000501	0.000749	0.001976	0.003277
1.329000	-0.000297	-0.002859	-0.000652	0.006198
1.329500	0.006458	-0.000219	0.005095	-0.003637
1.330000	0.001750	0.009244	-0.003580	-0.005021
1.330500	-0.000976	-0.003380	-0.000342	0.000842
1.331000	0.003606	0.005088	-0.005010	-0.002042
1.331500	-0.002957	-0.000030	-0.003528	-0.001230
1.332000	-0.003317	0.013539	0.006860	-0.002699
1.332500	0.004585	-0.001333	-0.004281	0.003178
1.333000	-0.010436	0.004020	0.006270	0.004379
1.333500	-0.003246	-0.006073	0.007446	0.000693
1.334000	0.005154	-0.002182	0.005873	-0.002050
1.334500	0.004799	-0.002967	-0.001559	-0.002743
1.335000	-0.004541	0.004545	-0.005829	-0.005742
1.335500	-0.009024	-0.001409	-0.003950	-0.000614
1.336000	-0.003014	0.005610	-0.011146	0.005276
1.336500	-0.006097	-0.013688	0.003337	-0.001838
1.337000	-0.001985	0.000081	-0.003147	0.006761
1.337500	0.001855	-0.004363	0.000393	0.006395
1.338000	0.000085	0.003170	0.010500	-0.003191
1.338500	0.004773	-0.007541	0.002408	0.002866
1.339000	-0.002394	0.007528	-0.003998	-0.003899
1.339500	-0.006489	0.004500	0.003345	0.009429
1.340000	-0.001733	0.007598	0.006711	0.001245
1.340500	-0.008793	0.004054	0.001539	0.002740
1.341000	0.004371	0.003628	0.003102	-0.004829
1.341500	-0.000888	-0.001133	-0.006610	0.004047
1.342000	-0.001815	0.001776	-0.003546	-0.003053
1.342500	0.008044	-0.002379	0.002026	-0.000016
1.343000	-0.001200	0.008475	-0.003538	-0.000327
1.343500	0.006867	0.003114	-0.009500	-0.002291
1.344000	-0.003002	-0.006882	0.007282	-0.004336
1.344500	-0.001960	-0.008215	0.000871	0.000036
1.345000	0.014116	0.000048	0.000519	0.006402
1.345500	-0.007214	0.005792	0.003370	-0.003707
1.346000	0.003935	0.003266	0.000681	-0.005968
1.346500	0.000281	0.004650	0.007033	-0.000075
1.347000	0.002115	0.008513	-0.005180	0.005303
1.347500	0.011799	0.002111	-0.006299	0.000294
1.348000	0.000029	0.008270	-0.004973	-0.005692
1.348500	-0.008535	0.000817	-0.002111	0.001904
1.349000	0.000927	-0.004484	0.001203	0.003521
1.349500	-0.003267	0.001074	0.006184	0.002251
1.350000	-0.008873	0.001710	-0.000975	-0.006301
1.350500	-0.002242	0.004161	0.000585	0.002777
1.351000	0.009715	-0.002292	0.004328	-0.003998
1.351500	0.008670	-0.006830	-0.003949	0.000895
1.352000	0.005508	-0.002086	-0.004651	-0.002536
1.352500	0.001616	-0.003076	0.001505	-0.003696
1.353000	-0.010597	0.000578	-0.000819	-0.009699
1.353500	-0.001423	-0.006691	-0.002048	0.000755
1.354000	0.000367	0.000160	-0.002602	0.004299
1.354500	-0.002741	-0.011070	-0.010813	0.003747
1.355000	0.001844	-0.008792	0.004835	-0.003736
1.355500	-0.003458	0.004241	-0.011393	0.000368
1.356000	-0.004630	0.001831	0.001110	0.001043
1.356500	0.000015	0.003550	0.002491	-0.000325
1.357000	0.005639	0.000846	-0.005421	-0.001017
1.357500	0.000571	-0.003120	-0.001801	0.001884
1.358000	-0.001716	0.004065	-0.000891	0.000738
1.358500	0.002727	0.000098	0.005259	0.007460
1.359000	-0.000290	-0.001727	-0.001988	-0.001634
1.359500	0.000913	-0.000516	0.001154	-0.003051
1.360000	-0.002520	-0.008186	0.002650	0.004731
1.360500	0.000855	-0.005821	0.006704	0.006315
1.361000	-0.005770	0.001310	-0.014611	-0.002337
1.361500	0.013189	-0.001898	0.004624	0.002950
1.362000	-0.004810	-0.003699	-0.000162	0.006275
1.362500	0.003095	-0.000526	-0.006462	-0.003082
1.363000	-0.004287	0.002517	-0.008865	-0.000266
1.363500	0.000326	-0.010031	-0.000009	0.003448
1.364000	-0.005424	0.007767	-0.002222	-0.000348
1.364500	-0.001964	-0.005684	-0.006825	-0.002105
1.365000	-0.003508	-0.001498	0.001607	-0.001654
1.365500	0.003832	0.000998	0.000825	-0.004391
1.366000	0.002289	-0.000324	0.002871	0.000781
1.366500	0.000813	-0.006020	-0.001034	0.008284
1.367000	0.006370	0.003528	-0.000286	-0.007051
1.367500	0.001318	-0.002480	-0.002526	-0.001755
1.368000	-0.009553	-0.007246	-0.002873	-0.001870
1.368500	-0.000232	0.004775	-0.001881	-0.002497
1.369000	-0.003235	0.001001	-0.003868	0.003336
1.369500	-0.001950	-0.001878	-0.007734	0.004978
1.370000	-0.004993	0.003711	0.002844	-0.006358
1.370500	-0.004980	-0.002712	-0.003537	0.000782
1.371000	-0.004665	-0.000477	0.006530	-0.000634
1.371500	-0.005173	0.002197	-0.001659	-0.006722
1.372000	-0.001024	-0.001983	-0.003502	-0.005824
1.372500	-0.004377	-0.002055	0.003189	-0.000285
1.373000	0.003444	0.004600	0.004646	-0.003366
1.373500	-0.002125	0.001011	-0.002215	0.003979
1.374000	0.001933	0.003844	-0.005814	0.002319
1.374500	0.002756	-0.000486	-0.001697	-0.000247
1.375000	-0.000211	-0.003326	0.000991	-0.010283
1.375500	-0.000807	0.007555	-0.000229	-0.008379
1.376000	-0.010441	0.007728	-0.004412	0.000048
1.376500	-0.005147	0.001500	0.010330	0.007198
1.377000	0.004900	-0.000170	0.000463	-0.002912
1.377500	-0.001392	-0.005387	-0.000895	0.002497
1.378000	-0.006383	0.002841	-0.000939	-0.005635
1.378500	0.005356	0.007896	-0.001197	0.003484
1.379000	-0.002212	-0.003527	-0.000921	0.013351
1.379500	0.011632	0.011408	-0.005067	0.011337
1.380000	-0.002375	-0.000983	0.000565	-0.001709
1.380500	0.000640	0.001301	0.003198	0.012343
1.381000	0.001578	0.003440	-0.000202	0.002325
1.381500	0.002453	0.001192	-0.002922	-0.002638
1.382000	-0.001663	0.001749	-0.001668	0.007197
1.382500	-0.002276	0.000146	-0.010854	-0.004199
1.383000	0.001798	0.000236	-0.000532	0.011220
1.383500	-0.007883	-0.002080	-0.004229	-0.001496
1.384000	-0.005918	-0.008909	0.003700	0.007204
1.384500	-0.001597	-0.009858	0.003640	-0.002214
1.385000	0.003564	0.007516	-0.000636	0.005673
1.385500	0.003066	0.001367	0.002985	-0.003180
1.386000	0.000155	0.004190	-0.007025	0.001663
1.386500	0.000542	0.001939	-0.002336	-0.000568
1.387000	0.004454	0.004347	-0.004116	-0.004959
1.387500	-0.008368	0.007768	-0.006927	-0.004127
1.388000	0.001162	0.003827	0.001564	0.003727
1.388500	-0.004601	0.003459	0.006636	-0.007798
1.389000	-0.000276	-0.000677	-0.001075	0.001708
1.389500	0.002368	-0.001548	0.000160	-0.005109
1.390000	0.004111	-0.001263	-0.002958	0.002103
1.390500	-0.006214	0.000029	0.004113	0.008300
1.391000	0.003539	-0.004007	-0.004873	0.003501
1.391500	-0.002749	0.000055	0.003278	-0.007497
1.392000	-0.001770	0.000517	0.003712	0.006164
1.392500	-0.003368	-0.003336	0.007836	0.001045
1.393000	-0.009420	0.000171	0.001603	0.004401
1.393500	0.004766	-0.000286	-0.002086	0.003415
1.394000	-0.001859	0.003025	-0.004796	-0.003728
1.394500	-0.007963	-0.000967	0.008015	-0.004540
1.395000	-0.001927	-0.005447	-0.008469	-0.005281
1.395500	-0.005541	0.002983	-0.003446	-0.006287
1.396000	0.003403	-0.001308	-0.004401	-0.002969
1.396500	-0.001880	0.003040	0.007284	0.002060
1.397000	-0.002247	0.003731	-0.005884	-0.007558
1.397500	-0.004410	0.003207	0.004535	-0.004381
1.398000	-0.000641	-0.006437	0.002179	0.000601
1.398500	-0.004084	0.004809	-0.001951	0.001989
1.399000	0.001499	0.004626	-0.000585	-0.004734
1.399500	0.000375	-0.004434	-0.002548	0.005630
1.400000	0.001017	-0.008346	0.000692	0.003437
1.400500	0.003105	0.003451	0.004902	-0.002843
1.401000	0.004946	-0.004910	-0.005484	-0.008729
1.401500	0.002520	-0.011465	0.009612	-0.000833
1.402000	0.000914	0.005911	0.007749	-0.008934
1.402500	-0.000012	-0.004506	-0.003182	0.000378
1.403000	-0.002704	-0.011145	0.003015	-0.001890
1.403500	0.003169	-0.007854	0.014614	-0.013614
1.404000	-0.003527	-0.005731	-0.002578	0.008484
1.404500	0.002645	-0.008047	0.000562	-0.007779
1.405000	0.002346	0.007835	0.002488	0.006604
1.405500	-0.002750	-0.007113	0.004453	-0.003196
1.406000	0.002524	0.006421	0.004173	0.007011
1.406500	-0.001777	-0.000382	-0.006057	0.005991
1.407000	-0.000137	0.000257	0.002105	0.001778
1.407500	0.012671	-0.004152	-0.001190	0.000249
1.408000	0.000259	-0.006896	0.002541	0.013911
1.408500	0.006074	-0.001224	0.001370	0.001433
1.409000	0.004339	0.004471	-0.005243	-0.008024
1.409500	-0.003048	0.001662	-0.002316	-0.002683
1.410000	0.000962	0.001646	-0.002348	0.002838
1.410500	0.001962	-0.005404	0.000842	-0.001274
1.411000	0.001219	0.008572	-0.000054	-0.007607
1.411500	0.001538	-0.005092	0.005441	0.000236
1.412000	0.003627	-0.003154	0.002646	0.005994
1.412500	0.005560	-0.001245	0.006065	0.002617
1.413000	0.004625	0.004193	0.006357	0.003771
1.413500	-0.005667	-0.002908	-0.001127	0.000957
1.414000	0.002669	0.008157	-0.006342	-0.001311
1.414500	-0.002326	0.004111	-0.005009	0.003745
1.415000	-0.001067	0.011929	0.003049	0.003185
1.415500	-0.005176	0.005718	0.004988	0.002028
1.416000	0.003977	0.008842	0.003564	-0.000402
1.416500	-0.001219	-0.001035	-0.006029	-0.008284
1.417000	0.007138	-0.000762	0.000161	0.003990
1.417500	0.003165	0.004696	0.003283	0.002896
1.418000	-0.005633	0.004687	0.000305	0.006700
1.418500	-0.009082	-0.004402	0.004172	0.008706
1.419000	-0.000750	0.004431	-0.006533	0.001034
1.419500	0.001289	0.000595	-0.000377	-0.009300
1.420000	0.004688	-0.001938	0.005261	-0.001086
1.420500	-0.007411	0.005574	-0.002968	-0.004395
1.421000	-0.002604	-0.002264	-0.000441	-0.005175
1.421500	-0.001601	0.001351	0.014442	-0.009141
1.422000	-0.000412	-0.000981	0.003526	0.005129
1.422500	-0.000683	0.002331	0.000260	-0.005907
1.423000	0.000567	-0.004412	0.008984	-0.003162
1.423500	-0.005200	0.003394	0.003050	-0.001139
1.424000	-0.003682	-0.002990	-0.003024	0.003668
1.424500	-0.010669	0.005251	-0.000298	-0.001441
1.425000	-0.008376	-0.011132	0.002242	0.006252
1.425500	-0.003976	0.005054	0.001214	-0.005212
1.426000	0.003529	-0.012880	0.000835	0.004336
1.426500	-0.009810	-0.004563	0.001538	-0.004550
1.427000	-0.003144	-0.001125	-0.006995	-0.001648
1.427500	-0.007616	-0.002332	-0.000730	0.011089
1.428000	-0.008857	-0.003301	0.002187	-0.008411
1.428500	0.002750	-0.001953	0.001802	-0.001658
1.429000	0.000396	0.003932	0.003384	0.001499
1.429500	-0.000037	0.000890	-0.009825	-0.004662
1.430000	0.007637	0.001317	-0.003819	0.009432
1.430500	0.003213	-0.001522	-0.004530	-0.004706
1.431000	-0.000183	0.006550	0.001181	0.000865
1.431500	0.003152	-0.001298	-0.000627	0.004886
1.432000	-0.000723	-0.000067	0.004425	-0.005110
1.432500	0.004283	-0.003167	0.002134	-0.006100
1.433000	0.008853	-0.005452	0.003607	0.000671
1.433500	0.000645	-0.005297	0.006208	-0.017879
1.434000	0.000321	0.004859	-0.003949	0.000385
1.434500	0.000953	0.008133	-0.004711	0.002841
1.435000	0.004017	0.005350	-0.001178	-0.002367
1.435500	-0.007060	-0.005478	-0.004119	0.000033
1.436000	-0.012389	-0.008394	0.005011	0.005972
1.436500	-0.000776	0.002489	-0.008485	-0.002623
1.437000	0.006879	-0.000042	-0.002366	-0.000636
1.437500	0.012364	0.001155	0.001072	0.002463
1.438000	-0.003766	0.011381	-0.002578	-0.000838
1.438500	0.008299	-0.006953	0.002323	0.000387
1.439000	0.002224	-0.001548	0.001412	-0.000009
1.439500	-0.014385	0.000127	-0.006818	0.003877
1.440000	-0.001512	-0.002671	0.002413	0.003708
1.440500	0.007621	0.000888	-0.007044	0.002646
1.441000	0.008385	-0.000117	0.008355	0.002835
1.441500	-0.012497	0.002570	-0.003092	0.005399
1.442000	-0.009195	-0.001798	0.009233	0.002524
1.442500	0.000514	0.009606	-0.000881	0.006136
1.443000	-0.009833	-0.007310	0.005242	0.003042
1.443500	-0.001071	-0.001150	-0.006919	0.005988
1.444000	-0.010962	-0.007377	0.001136	0.009014
1.444500	0.006215	0.000743	0.002013	0.004054
1.445000	-0.000341	0.000431	-0.003045	-0.001712
1.445500	-0.003162	-0.002108	-0.008658	0.005595
1.446000	-0.003860	-0.000402	0.000665	0.014596
1.446500	-0.000863	0.001368	-0.002097	-0.001793
1.447000	-0.000556	-0.003247	-0.010301	0.008343
1.447500	-0.001101	-0.009666	-0.002162	0.000105
1.448000	-0.008407	0.003122	0.003918	0.004823
1.448500	0.000634	0.000442	0.003969	0.003164
1.449000	0.001422	-0.002153	0.000569	0.000309
1.449500	0.004815	-0.002177	0.003594	0.006410
1.450000	0.004457	-0.001427	0.004740	0.008013
1.450500	0.001244	0.000995	0.002343	0.001941
1.451000	-0.002351	-0.002212	0.003051	0.004935
1.451500	0.000439	0.005503	-0.003650	0.005052
1.452000	0.005690	-0.004189	0.006902	-0.000176
1.452500	0.001917	0.004922	0.004885	-0.008704
1.453000	0.003509	-0.010684	0.002606	0.005966
1.453500	-0.003964	0.007265	-0.009060	0.003127
1.454000	-0.005397	-0.002583	0.006939	0.001369
1.454500	-0.002923	-0.001707	-0.009727	0.003386
1.455000	0.001134	-0.005387	-0.007658	0.002611
1.455500	0.000650	-0.001834	0.002096	-0.000038
1.456000	-0.004221	0.001361	0.001808	0.001933
1.456500	0.002211	-0.007167	-0.001650	0.004967
1.457000	0.004837	-0.004370	0.002419	0.002162
1.457500	-0.003932	0.006269	0.000793	-0.004849
1.458000	0.001904	0.003725	-0.006700	0.006430
1.458500	0.002346	0.012810	-0.009482	-0.000534
1.459000	0.006319	0.000794	0.008567	-0.006239
1.459500	-0.001906	0.007466	0.001166	0.002626
1.460000	-0.002669	0.002090	0.002142	0.001437
1.460500	0.001145	0.004133	-0.009441	0.008103
1.461000	0.004512	-0.002356	0.007579	0.006813
1.461500	0.000869	-0.003999	0.006121	-0.004273
1.462000	0.003901	0.000401	-0.008616	-0.001584
1.462500	-0.004128	0.001596	0.002017	0.002662
1.463000	-0.001165	0.003826	0.006795	-0.011851
1.463500	-0.007541	0.013414	0.002775	-0.001703
1.464000	-0.005456	0.000881	0.004976	-0.007767
1.464500	0.002912	0.003792	0.007992	0.007808
1.465000	0.001271	0.008977	-0.004182	0.000019
1.465500	0.010310	0.007517	-0.001952	-0.007059
1.466000	-0.001199	-0.002175	-0.004022	0.000355
1.466500	0.003354	0.001220	0.004290	0.002491
1.467000	-0.009957	0.005731	-0.001064	0.007413
1.467500	-0.004185	0.006850	-0.009506	0.009049
1.468000	0.001220	0.000100	0.002918	-0.009065
1.468500	0.000512	0.003473	0.003367	-0.003060
1.469000	0.002356	-0.004741	-0.009318	-0.003368
1.469500	-0.006704	0.009691	0.001009	0.004622
1.470000	0.002214	0.001503	-0.001095	-0.004619
1.470500	0.002494	0.005932	-0.014449	0.000318
1.471000	0.002066	0.005134	0.003160	0.000296
1.471500	0.000596	0.000180	-0.004056	-0.008437
1.472000	0.004627	0.006142	-0.006508	-0.000202
1.472500	-0.003597	0.002924	0.005607	0.001653
1.473000	-0.000065	0.006802	0.003732	0.004623
1.473500	0.000398	-0.003229	-0.000117	-0.006124
1.474000	0.001331	-0.000967	-0.002818	-0.000215
1.474500	-0.001600	-0.003358	0.009737	-0.004799
1.475000	0.000337	0.009798	0.005241	-0.001446
1.475500	-0.002803	-0.005032	0.002342	0.002999
1.476000	0.000581	-0.010009	-0.001972	0.000373
1.476500	0.000741	-0.000304	-0.001416	0.003787
1.477000	0.009750	-0.006463	-0.004297	-0.005503
1.477500	-0.008202	-0.001122	-0.004621	0.003853
1.478000	-0.004654	-0.010527	-0.003210	-0.008743
1.478500	0.008075	0.001094	-0.014997	-0.002105
1.479000	0.000947	-0.000896	0.001737	-0.006695
1.479500	0.004709	-0.004721	-0.005938	-0.009895
1.480000	0.003946	-0.001596	0.000892	0.002300
1.480500	0.001389	-0.005392	0.009405	0.000102
1.481000	-0.002126	0.000704	0.006971	0.004921
1.481500	0.001043	0.007260	0.001020	0.005207
1.482000	0.008968	-0.001704	0.005701	-0.004344
1.482500	-0.003159	-0.001991	0.000441	-0.000351
1.483000	-0.000951	-0.001254	-0.005442	0.000826
1.483500	0.007865	-0.008506	-0.001879	-0.001067
1.484000	0.006808	-0.005204	0.000426	0.004813
1.484500	0.009153	-0.005371	0.001038	-0.004457
1.485000	-0.006214	-0.002282	0.000083	0.006072
1.485500	0.008552	0.004930	0.010687	-0.004806
1.486000	-0.002063	-0.007795	0.010585	-0.001153
1.486500	-0.000907	0.001916	-0.001249	0.006539
1.487000	0.010100	0.002310	-0.004239	-0.001931
1.487500	-0.005325	-0.001282	-0.002535	0.004686
1.488000	0.008349	-0.003605	0.005372	0.003423
1.488500	0.002903	-0.007738	0.005898	0.004250
1.489000	0.002110	-0.001012	-0.003188	-0.004682
1.489500	0.003561	0.007727	0.002751	0.001365
1.490000	0.004751	0.004541	-0.000457	-0.007117
1.490500	-0.009999	-0.002452	-0.008420	-0.005325
1.491000	-0.004419	0.010451	-0.002360	0.001651
1.491500	-0.000851	0.007906	0.008270	0.005714
1.492000	0.007642	0.000527	0.006712	-0.000951
1.492500	0.007053	0.001679	0.008634	-0.000370
1.493000	-0.004239	-0.005076	-0.001597	-0.001051
1.493500	-0.002340	0.007178	0.000620	-0.002655
1.494000	0.003467	-0.001787	0.005455	0.002205
1.494500	0.008792	-0.003131	0.002192	0.002531
1.495000	-0.004884	0.009016	0.008873	0.003105
1.495500	0.000134	-0.004968	0.006805	-0.003346
1.496000	-0.005112	0.004726	-0.000358	0.002910
1.496500	0.000539	-0.011739	-0.004987	0.003239
1.497000	-0.003848	-0.005049	0.001485	-0.007757
1.497500	-0.004223	0.000102	0.002998	-0.012577
1.498000	-0.004685	0.005376	0.002179	-0.006866
1.498500	-0.002611	-0.006797	0.007821	0.001521
1.499000	-0.008758	0.002246	-0.000242	-0.000551
1.499500	-0.007288	-0.003561	-0.001203	0.009772
1.500000	-0.001326	0.003947	0.002563	-0.006935
1.500500	-0.011888	0.001534	0.003093	-0.001479
1.501000	0.003834	-0.007758	0.008561	-0.006185
1.501500	0.003727	0.011882	-0.005320	0.000916
1.502000	0.004026	0.004455	0.002664	-0.004800
1.502500	-0.004601	-0.008518	-0.005776	0.004243
1.503000	-0.001430	0.001052	0.007532	-0.002245
1.503500	-0.015024	-0.006129	-0.000756	-0.009260
1.504000	-0.002189	-0.007221	-0.001105	-0.010572
1.504500	-0.005097	0.001394	0.004802	-0.014032
1.505000	-0.000863	-0.007390	-0.007266	-0.001094
1.505500	-0.008193	0.002089	0.007588	-0.004974
1.506000	-0.004144	0.002213	-0.008569	0.005705
1.506500	-0.000179	-0.001979	0.000074	0.001920
1.507000	-0.002835	0.001531	0.002421	-0.000313
1.507500	-0.006887	-0.003343	-0.007321	0.003841
1.508000	-0.004143	0.003062	-0.002275	-0.002904
1.508500	-0.000832	0.002637	0.004007	-0.009968
1.509000	-0.006197	0.005412	0.000648	0.004999
1.509500	-0.001180	-0.002904	0.000999	-0.007583
1.510000	-0.001525	-0.003091	0.002702	-0.004056
1.510500	-0.000994	-0.002737	0.005230	0.002051
1.511000	-0.009666	-0.001468	0.001261	0.004525
1.511500	0.002659	0.009474	0.002230	-0.008425
1.512000	0.005293	0.001191	0.000646	-0.001873
1.512500	0.003372	0.000386	0.006941	-0.003743
1.513000	0.000173	0.005254	-0.005671	-0.000742
1.513500	-0.000780	0.001157	0.004718	-0.004473
1.514000	0.005925	0.001629	-0.002085	0.004468
1.514500	-0.003920	-0.008269	-0.006151	0.009122
1.515000	0.003481	0.007452	-0.004272	-0.005527
1.515500	0.001769	0.001368	-0.002719	0.003635
1.516000	0.002316	0.005119	-0.000475	-0.004986
1.516500	0.002316	-0.002639	0.005172	-0.005454
1.517000	0.002512	0.004613	-0.002735	-0.002910
1.517500	-0.001081	-0.000633	0.000260	-0.000939
1.518000	0.007547	-0.001061	0.003690	0.005698
1.518500	-0.006616	-0.000046	-0.006499	-0.005172
1.519000	-0.007047	-0.002857	0.004684	0.005156
1.519500	0.016695	-0.002015	0.000732	0.000347
1.520000	0.009946	-0.001156	0.002636	-0.001240
1.520500	-0.000897	-0.002950	-0.003349	-0.000853
1.521000	-0.006451	-0.005636	0.001263	0.006673
1.521500	0.002034	0.001043	0.002108	0.005277
1.522000	-0.003502	-0.003276	-0.000918	0.000871
1.522500	0.001850	0.003081	-0.008793	0.005540
1.523000	0.008777	0.001088	0.003069	0.011194
1.523500	0.001713	-0.006690	-0.009712	-0.002448
1.524000	-0.010680	0.005039	-0.000945	0.009301
1.524500	-0.006082	-0.003504	-0.001604	0.003463
1.525000	-0.004567	-0.002163	0.002250	0.004949
1.525500	-0.001747	0.000883	0.002318	0.003616
1.526000	0.004295	0.008073	-0.001867	0.004276
1.526500	-0.010558	0.006942	-0.004656	0.004317
1.527000	-0.000307	0.002200	-0.009355	-0.009330
1.527500	-0.001441	-0.001591	-0.000776	0.004381
1.528000	-0.006689	-0.000226	0.007587	-0.005026
1.528500	-0.002627	-0.003526	-0.000103	-0.002369
1.529000	-0.006428	-0.006860	0.006540	-0.002769
1.529500	-0.004625	0.000020	-0.001360	-0.000430
1.530000	-0.002269	0.003401	-0.002781	-0.005684
1.530500	0.004146	-0.004043	0.001907	-0.000869
1.531000	0.000551	-0.013292	-0.009004	0.005923
1.531500	-0.004925	0.001367	-0.002062	-0.000306
1.532000	-0.014327	0.003994	0.004182	-0.004038
1.532500	-0.007549	0.001382	0.007294	0.011851
1.533000	-0.000543	0.004111	-0.004386	0.001589
1.533500	0.000166	-0.002524	0.002977	-0.003070
1.534000	0.002264	-0.005496	-0.005374	-0.003506
1.534500	-0.002540	-0.004705	-0.011731	-0.004081
1.535000	-0.004036	-0.002023	-0.008349	0.008680
1.535500	-0.005596	0.012184	-0.002125	0.009013
1.536000	0.002522	0.003126	-0.005856	-0.000208
1.536500	0.008132	0.006855	0.010115	-0.002960
1.537000	0.004444	0.010412	0.003467	-0.000208
1.537500	-0.006084	0.001680	0.002555	-0.002582
1.538000	0.006599	-0.002112	-0.004387	-0.000455
1.538500	0.010113	-0.003024	0.000271	0.003044
1.539000	-0.011106	-0.006831	-0.003653	-0.001198
1.539500	0.002057	0.004683	0.007114	-0.004755
1.540000	-0.000338	-0.003329	0.006140	0.000093
1.540500	-0.001327	0.003259	0.003507	0.003323
1.541000	-0.008831	0.003241	-0.004238	-0.001986
1.541500	0.000602	-0.008071	-0.002919	-0.005758
1.542000	0.006358	0.010201	-0.000460	-0.004559
1.542500	-0.005216	-0.003130	0.005860	0.005833
1.543000	0.007518	0.001182	-0.006927	0.004355
1.543500	-0.003541	0.002386	-0.003060	-0.012588
1.544000	0.000242	-0.007475	0.009002	-0.002523
1.544500	-0.002112	0.004097	0.000915	-0.002000
1.545000	-0.001277	-0.003431	-0.003858	0.001759
1.545500	0.004764	0.010768	-0.004505	0.003246
1.546000	0.002940	0.003003	0.003566	0.001478
1.546500	0.011314	0.001360	-0.000877	-0.005271
1.547000	0.004509	0.004416	0.004845	0.003496
1.547500	-0.001386	0.002046	-0.002328	0.000565
1.548000	-0.002126	0.007212	0.006264	0.000318
1.548500	-0.002161	-0.003405	-0.003629	-0.003156
1.549000	0.008328	0.004335	-0.004567	0.002722
1.549500	0.001014	0.003581	0.001411	0.006436
1.550000	-0.000126	-0.004051	-0.001770	-0.000456
1.550500	0.003364	0.002327	-0.005251	-0.000086
1.551000	-0.005287	0.003076	0.006991	-0.014710
1.551500	-0.006735	-0.002624	0.004210	-0.001128
1.552000	-0.000001	0.002290	-0.006459	0.000457
1.552500	-0.003829	0.006538	0.000443	0.007231
1.553000	0.002668	0.000204	0.000528	0.002726
1.553500	0.001248	-0.012584	-0.000224	0.007448
1.554000	0.000466	-0.010122	-0.003402	0.004183
1.554500	0.003122	0.005665	0.000991	0.000445
1.555000	-0.003251	0.007658	0.003430	0.001678
1.555500	-0.009122	0.000802	-0.001005	-0.001887
1.556000	-0.005233	-0.007992	0.006258	-0.005118
1.556500	0.000406	0.006746	-0.006950	0.006339
1.557000	-0.001562	-0.002896	0.000856	-0.000438
1.557500	0.001871	0.002915	-0.001903	0.000049
1.558000	-0.000951	-0.011300	-0.008511	-0.001430
1.558500	-0.001309	-0.002099	0.000491	-0.007719
1.559000	-0.005163	-0.003939	0.000911	0.004022
