Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ
2.485	587.033	636.405	617.428	581.543	622.565	614.744
2.490	586.258	636.734	616.814	580.934	623.318	615.157
2.495	586.848	636.204	618.158	580.884	622.145	615.269
2.500	586.162	636.952	616.943	580.503	622.981	615.077
2.505	586.440	637.587	617.479	580.002	622.054	616.063
2.510	586.690	636.697	617.414	579.915	622.401	614.858
2.515	586.209	637.150	617.133	580.791	622.799	616.781
2.520	586.069	637.340	617.435	581.050	623.012	615.918
2.525	586.891	637.188	617.453	580.827	621.673	616.071
2.530	584.661	636.779	617.374	580.565	623.366	615.850
2.535	586.034	636.719	617.627	580.326	621.698	614.949
2.540	586.429	636.437	617.892	580.666	623.100	616.056
2.545	585.579	637.005	617.563	580.318	621.920	616.447
2.550	585.280	636.801	617.795	580.620	622.182	615.668
2.555	585.003	636.327	617.595	579.494	622.184	617.050
2.560	585.090	637.124	617.674	580.030	622.918	616.768
2.565	584.686	637.505	617.794	580.259	623.175	617.012
2.570	585.447	637.779	618.684	578.708	623.155	616.922
2.575	584.732	637.381	617.962	580.151	623.159	616.424
2.580	585.000	638.154	617.855	579.901	623.272	616.893
2.585	586.031	637.546	618.840	579.457	623.044	617.092
2.590	584.694	637.972	619.004	579.684	623.005	615.752
2.595	586.503	636.926	619.484	580.631	622.782	616.139
2.600	585.419	636.946	619.174	578.628	624.111	616.910
2.605	586.095	638.232	618.472	579.298	623.793	615.846
2.610	585.913	636.810	619.317	579.049	623.028	615.999
2.615	585.642	637.547	619.089	579.683	623.237	615.958
2.620	585.819	637.607	618.680	579.443	623.321	616.488
2.625	585.560	636.821	619.125	578.546	623.102	616.431
2.630	586.279	637.669	618.565	579.752	624.041	616.734
2.635	584.906	637.986	618.838	578.988	623.404	616.093
2.640	584.906	638.152	619.111	579.285	624.097	617.770
2.645	585.199	637.996	618.646	579.900	623.152	616.275
2.650	585.782	637.850	619.511	578.164	624.145	616.950
2.655	584.810	638.222	619.369	579.708	623.408	616.520
2.660	586.517	637.626	620.145	578.764	622.502	617.472
2.665	585.496	637.741	618.698	578.284	623.145	617.097
2.670	584.405	637.785	619.699	578.768	623.060	616.374
2.675	585.698	638.855	618.901	578.931	624.336	616.919
2.680	584.696	638.134	620.352	578.679	623.890	616.413
2.685	585.154	637.477	618.770	578.817	623.741	617.048
2.690	585.299	638.307	620.635	579.367	623.399	616.803
2.695	584.806	638.136	619.939	578.601	623.748	616.093
2.700	584.777	638.749	619.652	577.720	625.086	615.887
2.705	585.395	637.379	619.694	579.025	623.201	616.821
2.710	585.439	638.696	618.885	578.425	624.381	617.079
2.715	585.898	637.739	619.561	579.014	623.787	616.308
2.720	584.876	638.249	619.262	578.666	623.829	616.758
2.725	585.371	638.072	619.495	578.024	623.975	615.535
2.730	585.746	637.970	619.536	577.928	624.038	615.460
2.735	585.472	638.246	619.034	578.619	622.523	616.106
2.740	584.950	638.237	619.462	578.499	624.661	616.238
2.745	585.124	638.386	620.218	577.581	624.367	616.649
2.750	584.262	638.561	619.769	578.556	624.227	615.300
2.755	584.861	638.727	620.318	577.433	623.178	616.391
2.760	584.640	637.935	620.451	578.669	623.453	616.022
2.765	584.115	638.796	619.838	578.222	623.572	615.882
2.770	583.686	637.998	620.042	577.613	624.383	616.295
2.775	584.390	638.966	620.093	577.631	625.109	615.994
2.780	584.671	638.977	620.390	577.265	624.466	616.856
2.785	584.741	637.611	619.902	578.247	624.730	616.846
2.790	584.184	639.155	620.417	577.396	624.641	615.935
2.795	585.005	638.846	619.834	578.323	623.993	616.248
2.800	584.375	637.767	619.846	577.973	624.248	616.101
2.805	585.696	638.746	620.359	577.706	624.559	616.219
2.810	584.388	638.949	620.036	576.552	623.688	616.153
2.815	583.224	639.260	621.275	577.597	624.794	616.485
2.820	584.964	638.821	620.011	577.109	624.991	615.924
2.825	584.304	638.817	619.999	577.700	624.099	614.780
2.830	583.542	638.129	620.811	577.055	624.206	615.408
2.835	584.382	638.622	620.867	576.285	624.000	616.405
2.840	583.894	638.075	620.208	577.309	624.675	616.649
2.845	584.197	638.654	620.487	577.213	624.522	615.939
2.850	583.455	638.751	619.996	577.625	624.521	614.127
2.855	583.764	638.842	620.122	577.470	624.906	615.447
2.860	583.683	639.935	619.989	576.837	624.559	615.772
2.865	585.124	638.723	619.969	575.825	625.080	615.232
2.870	583.987	639.601	619.468	576.562	624.588	616.592
2.875	584.149	640.394	620.109	578.064	625.193	616.328
2.880	583.749	639.665	619.753	575.957	624.889	615.840
2.885	583.570	638.811	620.647	576.634	624.843	615.619
2.890	583.904	638.348	620.742	575.706	624.928	615.529
2.895	584.152	638.245	620.201	577.216	625.143	615.705
2.900	583.606	639.232	621.186	576.683	625.234	616.311
2.905	583.353	638.776	620.047	576.696	625.476	615.873
2.910	583.125	638.381	621.285	576.742	625.710	615.453
2.915	582.955	638.763	621.729	576.347	624.930	615.340
2.920	583.300	637.797	621.928	577.285	625.480	615.792
2.925	584.037	639.082	621.941	575.883	624.281	615.408
2.930	583.058	638.896	621.193	577.082	624.808	615.912
2.935	582.749	638.985	621.139	576.666	625.577	615.813
2.940	582.067	638.286	622.063	575.240	625.505	615.493
2.945	582.332	639.505	620.668	575.781	626.160	615.870
2.950	583.211	638.575	620.319	574.576	625.294	616.746
2.955	582.214	637.758	621.988	575.514	625.629	615.481
2.960	581.712	638.970	621.535	576.858	625.812	616.005
2.965	582.451	638.721	622.755	575.439	626.014	616.272
2.970	581.298	637.576	622.477	575.887	625.865	615.530
2.975	581.440	638.853	621.857	575.873	626.774	616.002
2.980	582.730	639.861	621.677	575.719	624.984	615.193
2.985	582.734	639.215	621.044	576.580	626.267	615.701
2.990	581.726	639.209	621.932	575.519	625.183	615.876
2.995	582.903	639.458	621.154	576.225	625.426	615.708
3.000	582.678	639.367	620.136	575.465	625.685	615.304
3.005	581.625	639.653	621.550	574.577	625.590	615.663
3.010	582.277	638.968	621.376	575.120	626.689	615.150
3.015	582.817	638.592	621.490	575.506	625.842	615.620
3.020	582.825	639.234	622.099	574.505	627.180	615.839
3.025	582.884	639.360	621.219	575.532	626.462	615.449
3.030	583.053	639.017	621.828	575.415	627.406	615.727
3.035	582.079	638.440	620.225	575.746	626.609	615.960
3.040	581.418	639.238	621.842	575.298	627.022	614.970
3.045	582.175	638.927	621.185	575.271	626.722	614.092
3.050	582.567	639.831	621.325	576.473	626.268	614.691
3.055	582.073	639.617	622.196	575.499	625.995	615.137
3.060	581.913	639.063	621.653	575.170	627.256	616.185
3.065	581.085	638.946	621.606	576.463	626.930	615.549
3.070	582.125	639.751	620.425	574.821	626.775	615.869
3.075	581.623	638.364	621.056	576.178	626.666	616.123
3.080	581.370	639.897	620.511	575.790	627.702	616.220
3.085	582.270	639.563	620.616	575.854	626.763	615.433
3.090	581.838	639.349	621.033	574.654	626.673	615.111
3.095	581.184	638.506	621.364	575.589	627.502	615.104
3.100	581.496	638.609	621.788	576.371	627.210	615.822
3.105	581.723	638.503	621.695	575.841	627.512	615.715
3.110	581.044	639.604	621.941	574.512	627.330	615.161
3.115	582.554	638.934	620.782	575.722	627.246	615.526
3.120	582.216	639.040	621.147	575.353	627.390	615.351
3.125	582.044	638.201	621.062	575.613	626.845	614.126
3.130	581.449	638.485	620.908	576.522	627.413	616.202
3.135	581.892	638.431	621.832	575.260	626.978	616.678
3.140	581.958	638.038	621.367	574.707	626.635	615.426
3.145	581.803	638.921	621.905	576.117	626.640	615.519
3.150	581.838	637.487	621.369	574.906	626.938	615.226
3.155	581.919	639.065	621.914	575.849	627.730	616.419
3.160	581.903	638.073	621.576	574.284	627.982	615.765
3.165	581.332	638.171	621.533	574.558	628.124	615.739
3.170	581.029	638.460	620.776	574.582	628.341	615.910
3.175	580.735	638.195	620.349	575.413	627.055	615.803
3.180	581.043	637.947	621.218	575.245	628.295	615.806
3.185	581.298	638.370	621.121	575.026	627.865	615.580
3.190	580.883	637.942	621.061	575.317	627.560	614.942
3.195	581.424	638.281	621.357	575.718	628.262	615.267
3.200	581.717	637.874	620.959	575.483	628.508	615.444
3.205	581.923	638.176	621.783	575.258	627.259	615.813
3.210	580.726	637.543	621.386	575.193	628.112	615.681
3.215	581.629	638.783	620.890	575.975	628.066	616.189
3.220	582.276	637.858	621.099	574.972	629.523	614.986
3.225	582.500	638.341	621.588	574.455	628.769	615.538
3.230	581.605	637.572	621.812	575.385	628.560	616.669
3.235	581.623	637.386	620.694	574.777	628.359	616.463
3.240	581.563	636.976	621.227	575.426	629.179	615.696
3.245	582.193	637.590	621.007	575.328	628.131	616.522
3.250	581.282	636.883	621.329	575.775	627.825	615.398
3.255	582.204	637.502	620.280	575.136	628.572	615.947
3.260	581.970	637.338	621.215	574.317	629.039	614.924
3.265	581.188	637.868	621.265	575.177	629.363	615.872
3.270	581.671	638.160	620.819	575.132	629.863	614.700
3.275	581.305	636.844	620.267	576.193	629.095	615.288
3.280	580.965	637.507	621.010	575.750	629.575	615.155
3.285	581.247	637.719	621.527	575.450	630.191	615.468
3.290	581.482	636.857	620.281	574.392	630.541	615.410
3.295	580.784	637.307	621.076	575.263	629.204	615.134
3.300	581.678	636.923	620.920	575.293	630.060	615.538
3.305	581.851	637.431	620.185	574.750	629.417	615.267
3.310	582.002	636.451	621.752	575.453	630.237	615.086
3.315	581.543	636.889	620.446	574.880	630.239	614.298
3.320	580.833	637.334	620.176	575.546	629.907	615.827
3.325	583.173	636.568	620.470	574.616	631.543	615.089
3.330	581.191	636.388	620.750	575.695	630.122	616.578
3.335	580.678	636.103	619.843	576.059	628.985	614.749
3.340	580.840	636.484	620.839	575.851	630.563	616.141
3.345	581.599	637.362	620.245	575.213	631.076	614.948
3.350	581.424	636.754	620.521	576.003	630.465	615.688
3.355	580.663	636.317	620.166	576.584	630.170	614.843
3.360	579.955	636.770	620.297	576.176	631.100	615.047
3.365	581.238	636.192	619.688	575.946	629.321	614.759
3.370	581.671	636.620	620.159	576.055	630.679	614.907
3.375	581.670	636.754	619.634	576.050	631.078	615.113
3.380	581.713	636.082	620.555	575.009	630.837	615.680
3.385	581.247	635.566	620.283	575.707	631.213	615.521
3.390	580.967	636.830	619.276	575.202	630.712	615.118
3.395	581.219	636.502	620.634	576.210	631.447	615.371
3.400	581.171	637.617	619.940	575.491	631.274	615.933
3.405	581.707	636.277	619.029	575.841	631.568	614.541
3.410	581.781	636.049	619.661	575.862	631.439	616.359
3.415	581.565	635.196	619.461	575.730	631.955	615.005
3.420	581.232	635.177	619.210	575.170	631.661	616.141
3.425	580.778	636.367	619.810	576.144	631.748	614.818
3.430	582.164	636.749	619.275	576.440	631.768	615.139
3.435	581.398	636.396	619.674	576.137	632.124	615.370
3.440	581.204	636.939	619.874	575.565	631.127	615.417
3.445	582.261	636.467	620.129	576.735	631.177	616.613
3.450	581.545	636.418	619.744	575.536	631.862	615.966
3.455	581.775	636.028	620.518	575.887	631.376	615.879
3.460	581.860	635.213	620.881	575.710	631.983	615.038
3.465	581.672	635.933	619.061	576.474	631.807	615.969
3.470	581.287	635.728	619.719	575.033	632.008	615.292
3.475	580.984	636.242	619.824	575.533	631.570	614.781
3.480	581.840	635.351	620.095	575.133	631.932	615.241
3.485	582.449	635.604	620.492	576.072	632.801	615.022
3.490	581.098	634.254	620.263	575.296	633.285	615.190
3.495	581.779	636.497	619.582	576.073	632.457	614.799
3.500	580.848	635.689	619.778	576.174	632.245	615.720
3.505	581.076	635.948	619.141	576.698	632.434	615.588
3.510	580.451	635.896	620.498	575.644	633.155	615.883
3.515	580.709	635.408	619.735	575.996	633.543	614.931
3.520	580.559	636.659	619.285	576.059	633.529	616.319
3.525	581.367	635.310	619.713	575.325	633.329	614.325
3.530	580.577	635.021	619.660	575.556	632.939	615.057
3.535	580.019	635.106	620.698	576.179	633.560	615.359
3.540	580.421	635.768	620.084	576.107	633.623	614.961
3.545	579.553	634.648	619.875	575.486	634.052	614.915
3.550	581.028	634.581	620.283	575.551	633.231	615.529
3.555	581.166	635.241	620.410	576.209	634.845	614.197
3.560	580.161	635.260	620.202	576.047	633.951	614.438
3.565	579.566	635.788	620.199	577.397	633.968	614.589
3.570	579.558	634.404	619.704	576.938	635.010	614.435
3.575	580.113	635.104	619.573	576.985	633.169	614.998
3.580	580.068	635.237	619.965	576.094	633.780	614.271
3.585	580.170	634.607	619.974	575.908	633.737	614.412
3.590	579.781	634.608	619.567	576.959	634.125	614.152
3.595	579.761	635.046	619.213	576.994	633.818	613.448
3.600	580.071	634.587	620.758	576.444	634.847	614.495
3.605	579.994	634.804	619.381	576.616	633.805	614.046
3.610	579.806	634.802	620.618	577.202	633.881	614.797
3.615	578.582	634.172	620.132	576.160	634.450	614.342
3.620	579.947	633.384	619.861	575.520	635.222	613.708
3.625	579.630	633.614	619.785	576.730	634.846	613.929
3.630	579.623	633.127	620.484	576.715	634.731	614.192
3.635	579.120	633.546	619.579	576.670	634.091	614.537
3.640	580.324	634.205	620.552	576.203	634.311	613.346
3.645	580.925	633.789	619.529	575.451	633.961	613.657
3.650	580.551	632.972	620.277	575.846	633.944	612.615
3.655	579.507	632.505	620.249	576.011	635.887	614.533
3.660	579.923	633.931	619.558	575.967	635.182	613.703
3.665	579.998	632.822	620.246	576.218	635.222	613.077
3.670	580.571	633.567	620.323	577.128	635.133	613.129
3.675	580.477	633.355	619.174	577.044	634.723	612.989
3.680	580.611	633.135	619.711	577.122	635.192	612.360
3.685	581.209	633.657	619.564	576.999	635.114	614.004
3.690	580.611	633.634	621.122	577.059	634.864	613.641
3.695	580.955	634.442	618.907	576.368	634.818	613.741
3.700	580.633	633.899	618.904	576.783	635.630	613.404
3.705	580.785	632.853	619.664	576.437	635.421	612.946
3.710	580.884	633.188	619.607	576.974	635.077	612.893
3.715	581.194	634.178	619.543	577.362	634.779	612.524
3.720	580.703	634.065	620.077	577.136	634.679	612.133
3.725	580.587	633.463	619.952	577.188	635.197	611.657
3.730	580.875	634.052	619.080	577.556	634.755	612.747
3.735	581.029	633.887	619.831	577.320	635.150	611.744
3.740	579.092	632.676	619.117	576.790	634.322	612.183
3.745	580.326	633.290	618.963	576.697	635.100	612.318
3.750	580.453	632.993	619.587	578.322	635.436	612.540
3.755	581.242	633.983	618.968	576.188	634.867	612.259
3.760	580.739	633.362	620.148	577.226	634.321	612.533
3.765	580.330	633.227	620.140	577.221	635.638	611.035
3.770	580.927	632.610	619.626	577.315	634.751	612.624
3.775	579.947	633.238	619.108	576.466	635.507	612.073
3.780	580.808	632.468	619.144	577.341	635.145	612.823
3.785	580.506	632.850	620.066	576.831	635.934	611.672
3.790	581.410	633.022	618.782	576.817	635.033	612.561
3.795	580.254	631.690	619.688	577.237	636.068	612.540
3.800	580.102	632.856	619.893	577.471	635.501	611.724
3.805	581.301	633.232	619.106	577.761	634.806	611.804
3.810	581.438	632.548	618.551	577.864	635.366	612.429
3.815	581.098	633.144	619.073	576.988	635.989	611.602
3.820	580.709	632.698	618.772	578.022	635.583	611.550
3.825	582.538	632.393	619.265	577.934	636.396	611.735
3.830	581.319	633.447	619.899	576.881	635.399	611.917
3.835	580.478	633.146	619.587	577.731	635.745	612.486
3.840	581.118	633.769	619.308	577.766	635.802	611.590
3.845	580.601	632.989	619.183	576.354	635.644	611.258
3.850	581.004	633.673	618.783	577.266	636.196	612.037
3.855	580.785	633.144	619.080	577.959	635.567	611.864
3.860	580.850	633.414	618.011	577.203	636.347	611.759
3.865	581.283	632.736	619.412	578.268	636.590	610.947
3.870	580.594	632.774	619.521	577.569	635.732	611.668
3.875	581.455	632.963	618.587	577.677	636.012	611.178
3.880	581.066	632.160	619.424	579.123	636.302	611.835
3.885	580.292	632.924	619.279	577.621	635.516	611.771
3.890	581.261	633.563	618.762	578.536	636.292	612.472
3.895	581.754	632.003	618.445	578.332	636.495	611.684
3.900	581.883	632.885	618.601	577.982	636.546	611.539
3.905	582.714	631.525	619.715	579.282	635.763	611.334
3.910	581.208	632.256	618.411	578.457	635.883	612.006
3.915	581.769	632.448	618.191	577.822	635.494	611.896
3.920	582.092	632.004	619.370	579.257	636.279	611.417
3.925	582.051	633.213	618.449	579.325	635.366	610.562
3.930	581.961	632.340	618.351	578.813	636.205	611.418
3.935	581.381	632.253	618.847	578.364	635.869	611.013
3.940	582.098	632.179	617.715	579.548	636.157	611.170
3.945	582.023	631.707	618.252	579.639	636.019	611.000
3.950	581.361	631.532	619.253	579.648	635.974	610.727
3.955	582.454	631.759	618.783	578.479	635.790	610.710
3.960	582.083	632.165	618.732	580.245	635.446	610.320
3.965	582.316	631.441	617.491	579.947	637.106	611.665
3.970	582.803	631.906	618.739	580.365	636.497	611.845
3.975	582.449	632.017	618.280	579.733	636.348	611.308
3.980	582.545	631.523	617.879	579.641	635.808	611.267
3.985	582.377	632.462	617.955	579.107	636.291	611.009
3.990	581.871	631.689	618.525	580.010	636.480	611.411
3.995	582.226	631.594	617.695	580.637	635.908	611.369
4.000	582.507	631.284	617.993	580.238	635.866	611.483
4.005	582.264	631.216	617.601	580.744	636.985	610.813
4.010	582.220	631.263	617.482	580.222	636.377	610.580
4.015	582.564	631.369	618.478	580.775	636.279	611.121
4.020	582.129	631.048	618.341	579.679	636.515	610.958
4.025	581.464	629.996	618.413	580.722	635.718	610.480
4.030	583.081	631.210	616.920	580.942	637.082	610.971
4.035	582.135	630.890	618.058	579.963	636.299	611.122
4.040	582.248	630.714	616.921	579.589	636.357	610.940
4.045	583.544	631.621	617.488	580.159	637.026	609.373
4.050	582.248	630.872	617.805	580.532	637.186	612.295
4.055	582.522	631.563	618.238	581.019	636.415	610.586
4.060	583.136	631.502	618.536	580.695	636.531	610.500
4.065	582.318	631.548	617.354	580.806	636.994	610.922
4.070	583.281	631.166	617.307	579.986	636.538	610.627
4.075	583.505	631.456	617.816	581.572	636.640	610.896
4.080	584.106	631.142	617.682	581.823	636.910	610.406
4.085	583.490	631.434	616.786	581.471	636.052	610.542
4.090	584.218	631.024	617.448	581.944	637.537	610.114
4.095	583.335	631.980	616.913	581.436	636.896	610.139
4.100	584.052	632.505	616.763	581.982	637.149	609.623
4.105	583.784	631.121	617.878	581.873	637.983	610.049
4.110	583.859	631.140	617.119	582.028	637.575	610.617
4.115	583.640	630.826	617.570	582.430	637.707	611.206
4.120	583.647	631.009	617.366	582.024	637.278	610.482
4.125	584.217	631.024	616.127	582.112	637.061	611.158
4.130	584.157	630.557	617.385	581.819	636.548	610.538
4.135	583.877	631.419	616.683	582.380	636.642	610.666
4.140	583.814	630.456	617.530	582.506	636.925	611.563
4.145	583.670	630.292	616.952	581.902	636.511	610.567
4.150	583.715	630.642	616.503	583.421	635.341	611.335
4.155	583.442	630.652	616.361	582.052	637.471	610.659
4.160	584.625	630.581	617.229	582.935	636.654	611.761
4.165	584.772	631.671	617.688	582.773	636.431	610.608
4.170	584.465	630.743	616.663	583.044	636.767	610.182
4.175	584.847	630.012	617.871	582.384	636.856	611.179
4.180	585.157	630.161	617.431	583.042	637.172	611.085
4.185	584.125	630.590	618.165	583.065	636.324	610.751
4.190	585.018	629.675	617.326	583.060	636.818	610.652
4.195	585.195	630.740	617.213	583.827	636.912	611.762
4.200	584.755	630.987	617.530	583.154	637.078	611.104
4.205	584.376	630.777	616.855	583.958	636.473	610.950
4.210	585.830	630.433	617.745	583.826	638.157	611.137
4.215	585.443	630.089	617.820	583.638	637.961	611.209
4.220	584.522	631.158	617.810	583.942	637.656	610.718
4.225	585.652	630.923	617.460	582.995	637.671	612.210
4.230	584.969	631.078	617.043	584.213	636.977	611.485
4.235	585.878	631.473	617.184	583.989	637.757	611.539
4.240	584.320	630.676	617.059	583.492	637.270	611.150
4.245	584.824	630.719	617.340	583.988	637.623	611.485
4.250	584.561	631.147	617.408	585.400	637.993	611.518
4.255	584.813	630.650	616.612	585.024	637.138	610.658
4.260	584.259	631.122	616.812	584.840	637.184	610.338
4.265	585.299	631.599	616.994	584.058	637.539	610.723
4.270	584.193	631.217	615.891	584.987	636.914	610.914
4.275	585.426	630.758	616.638	584.245	638.016	610.102
4.280	585.399	630.452	616.726	583.525	637.514	609.560
4.285	584.701	630.313	617.796	585.407	637.391	610.364
4.290	584.236	631.896	617.034	583.319	637.230	611.219
4.295	585.911	630.409	616.935	583.865	637.369	611.423
4.300	585.878	630.611	616.763	584.099	637.110	611.292
4.305	585.051	632.041	617.531	584.305	637.009	610.777
4.310	586.840	630.788	617.395	583.956	636.218	611.158
4.315	586.065	630.456	617.836	584.800	636.940	610.397
4.320	586.638	630.851	617.475	584.821	636.793	610.742
4.325	586.825	631.849	617.352	583.644	637.096	611.023
4.330	586.307	630.620	617.123	584.228	637.474	610.374
4.335	586.624	630.882	617.610	584.596	637.231	609.692
4.340	585.258	631.408	617.299	583.564	638.249	611.402
4.345	586.534	631.345	617.605	584.755	637.902	611.279
4.350	586.442	630.752	616.187	583.739	636.956	611.356
4.355	586.733	631.674	617.285	583.937	636.687	611.226
4.360	586.205	630.587	616.918	584.810	636.682	611.567
4.365	587.195	630.243	616.584	584.356	636.933	610.952
4.370	586.876	630.736	616.385	583.835	637.213	609.722
4.375	586.003	630.738	617.137	584.123	637.645	611.264
4.380	587.460	630.349	617.046	583.931	638.484	610.900
4.385	586.277	630.166	616.383	584.972	637.449	611.268
4.390	586.660	630.695	616.692	584.638	637.366	611.254
4.395	587.336	630.409	616.802	583.924	638.105	612.382
4.400	587.155	630.260	616.035	584.023	637.454	611.701
4.405	586.394	630.984	615.939	583.875	637.376	611.427
4.410	586.495	629.943	617.167	584.786	636.975	611.953
4.415	585.426	629.435	616.902	584.315	636.968	610.939
4.420	586.832	629.832	616.586	583.958	636.968	611.243
4.425	587.469	630.175	617.114	583.971	638.200	611.211
4.430	586.418	631.210	617.149	584.949	637.161	612.184
4.435	587.242	631.029	617.720	582.669	636.655	611.572
4.440	586.747	629.783	618.208	584.789	637.581	611.749
4.445	586.501	629.610	617.263	584.306	636.672	610.868
4.450	587.154	630.105	617.332	584.105	636.391	610.927
4.455	587.077	630.590	617.313	584.176	637.422	611.871
4.460	587.192	630.350	618.013	583.155	636.667	610.963
4.465	587.292	631.602	618.462	585.346	637.074	611.483
4.470	587.558	629.944	617.892	584.175	636.594	611.127
4.475	587.405	630.649	616.895	584.894	636.658	611.845
4.480	586.455	630.101	617.217	584.582	635.556	611.949
4.485	588.304	630.503	617.288	584.766	636.645	612.217
4.490	587.024	629.904	616.273	584.807	636.340	611.680
4.495	586.763	630.287	617.932	584.616	636.701	611.079
4.500	587.846	630.519	617.944	585.139	636.213	611.951
4.505	587.792	630.497	617.198	584.899	636.647	611.120
4.510	587.871	629.754	617.733	585.080	635.629	611.332
4.515	587.954	630.634	617.067	583.533	636.787	611.236
4.520	587.793	630.690	615.882	584.249	636.283	610.817
4.525	588.583	630.670	616.380	584.405	635.667	610.529
4.530	588.506	630.166	617.432	584.464	635.993	611.139
4.535	587.877	631.015	616.547	584.829	635.999	611.452
4.540	588.031	630.348	617.863	584.508	637.659	610.924
4.545	589.244	630.196	617.428	584.764	635.735	611.026
4.550	588.349	631.701	618.537	584.607	635.663	612.175
4.555	589.129	630.033	617.818	585.270	636.160	612.132
4.560	588.742	630.885	617.310	585.907	636.457	611.711
4.565	587.581	629.945	617.737	585.870	636.352	611.187
4.570	588.555	631.077	618.152	585.579	636.019	612.420
4.575	588.551	629.804	617.803	584.438	636.155	611.173
4.580	589.256	630.921	617.404	585.079	635.390	611.827
4.585	590.285	630.690	617.714	585.405	636.605	612.256
4.590	588.787	630.133	617.877	584.897	636.778	612.106
4.595	589.796	630.041	618.491	584.690	635.956	611.678
4.600	588.786	630.190	617.525	585.478	636.227	612.200
4.605	590.031	630.901	618.450	584.623	635.172	612.218
4.610	589.295	630.991	618.466	584.298	635.687	611.502
4.615	588.641	630.259	617.708	585.222	635.104	612.203
4.620	589.335	630.245	617.416	585.112	635.447	611.418
4.625	588.828	630.180	617.960	585.663	634.920	612.237
4.630	589.894	630.348	617.135	585.858	635.399	612.955
4.635	589.513	631.014	617.661	585.332	636.104	611.523
4.640	589.840	630.875	617.739	585.271	635.218	611.065
4.645	588.676	629.349	618.129	585.374	635.835	612.015
4.650	590.376	630.584	618.561	585.802	634.810	611.367
4.655	588.987	630.592	618.031	586.170	635.296	611.465
4.660	589.932	630.739	619.643	586.091	636.035	611.773
4.665	589.735	630.611	617.788	586.126	635.695	612.600
4.670	589.796	630.962	617.991	585.462	635.534	611.557
4.675	589.160	631.027	617.262	586.339	635.930	610.876
4.680	590.223	631.070	618.184	585.791	636.327	611.982
4.685	589.064	631.082	617.962	585.380	635.792	610.839
4.690	590.441	631.005	617.934	586.078	635.973	611.632
4.695	589.604	630.819	617.669	586.395	635.181	611.553
4.700	589.489	630.348	618.607	585.763	635.493	611.955
4.705	589.817	631.149	618.349	585.413	636.397	611.371
4.710	590.404	630.356	617.804	585.411	635.249	611.817
4.715	589.679	630.295	618.709	585.782	635.757	611.326
4.720	589.798	631.259	617.669	586.198	634.833	610.985
4.725	589.597	630.269	618.029	585.013	634.770	611.280
4.730	589.882	630.582	618.393	584.737	635.664	611.020
4.735	589.055	630.036	617.540	586.366	635.588	611.092
4.740	589.857	630.785	617.372	586.045	635.498	611.507
4.745	589.467	630.912	617.538	585.516	635.727	611.422
4.750	589.960	630.736	618.753	585.507	635.226	611.599
4.755	590.234	631.193	617.287	586.365	636.281	611.678
4.760	589.674	631.020	617.889	585.942	636.131	611.009
4.765	590.654	630.634	617.601	586.111	635.758	611.326
4.770	590.198	630.839	618.004	586.731	635.612	611.653
4.775	590.409	630.673	617.817	586.638	635.504	612.018
4.780	589.510	631.692	617.579	586.473	635.858	611.737
4.785	590.298	630.880	618.229	586.634	635.959	611.234
4.790	590.666	630.649	617.950	586.053	635.459	611.545
4.795	590.714	630.905	617.697	586.423	634.234	611.476
4.800	590.779	631.421	618.262	586.387	634.972	612.875
4.805	590.945	632.008	617.967	585.913	635.416	612.350
4.810	589.916	630.979	619.090	585.168	634.700	612.444
4.815	589.488	630.764	618.893	586.163	634.484	613.162
4.820	590.071	631.430	618.502	586.175	634.479	611.932
4.825	589.907	631.620	618.699	586.199	635.384	612.069
4.830	590.156	632.099	618.903	586.292	635.285	613.079
4.835	589.941	629.833	618.817	586.190	634.947	612.146
4.840	590.538	630.802	618.610	586.017	634.040	611.889
4.845	590.318	630.195	618.682	586.513	633.708	611.321
4.850	589.923	631.303	618.853	587.267	633.635	612.631
4.855	589.784	630.596	619.181	585.459	634.859	612.773
4.860	589.754	630.626	618.104	587.217	634.391	612.149
4.865	589.081	630.688	618.488	587.716	633.737	612.394
4.870	590.402	631.004	619.768	586.513	633.456	612.535
4.875	589.871	631.603	617.887	585.644	633.779	613.087
4.880	590.106	629.771	618.754	587.557	633.423	612.610
4.885	590.396	631.822	618.636	587.807	633.766	613.340
4.890	589.638	631.456	618.949	587.601	634.710	612.806
4.895	589.118	631.172	618.469	587.374	633.240	613.270
4.900	590.072	631.937	618.724	587.319	633.739	613.278
4.905	589.691	632.106	618.956	586.731	632.742	613.081
4.910	589.479	632.090	619.033	587.069	633.023	613.303
4.915	590.962	631.579	620.251	586.990	632.823	612.194
4.920	589.652	632.265	619.043	587.174	632.940	612.866
4.925	589.700	631.789	618.974	587.186	633.032	612.988
4.930	590.310	632.876	620.855	587.411	633.345	613.312
4.935	590.616	632.343	619.378	588.559	631.887	613.132
4.940	590.437	632.144	619.634	587.945	633.224	613.194
4.945	589.719	632.311	619.831	587.645	632.226	613.326
4.950	589.830	631.951	619.365	587.455	633.754	613.253
4.955	589.980	632.198	619.661	587.616	632.501	613.169
4.960	589.629	632.976	619.642	588.088	633.135	613.302
4.965	590.020	632.160	618.901	587.121	632.277	613.252
4.970	590.735	633.216	619.512	588.017	633.773	613.514
