Time	RASISX	RASISY	RASISZ	LASISX	LASISY	LASISZ
2.485	663.201	593.044	603.042	589.398	632.652	546.976
2.490	664.100	592.962	605.046	589.247	631.575	546.705
2.495	664.012	592.683	603.004	590.064	632.351	547.317
2.500	664.514	594.206	605.111	590.362	630.834	547.104
2.505	664.975	593.337	604.569	590.889	632.149	547.670
2.510	665.282	593.429	604.846	589.547	632.754	546.853
2.515	665.327	593.119	604.824	589.758	632.778	547.270
2.520	665.005	593.872	604.158	589.740	632.899	547.491
2.525	664.956	594.008	603.403	590.575	632.852	546.922
2.530	666.046	593.099	604.439	590.917	632.719	547.543
2.535	664.624	592.711	604.537	589.825	632.785	547.908
2.540	665.077	593.718	604.492	590.976	632.192	547.162
2.545	665.276	593.942	604.860	589.910	632.724	546.477
2.550	665.651	593.538	604.226	590.299	633.188	547.452
2.555	664.255	592.913	605.435	590.628	632.607	546.936
2.560	665.246	594.658	604.998	589.996	633.275	548.526
2.565	665.627	593.853	604.564	591.075	633.539	547.304
2.570	665.726	593.996	604.700	591.094	633.680	547.058
2.575	665.811	595.226	605.100	590.501	632.748	547.866
2.580	665.299	593.519	603.949	590.303	632.661	548.412
2.585	665.622	594.408	604.140	590.091	633.676	547.864
2.590	664.664	593.665	604.142	589.847	633.311	548.255
2.595	664.875	594.650	604.878	590.975	633.886	548.209
2.600	666.799	593.813	604.473	589.917	632.877	547.700
2.605	666.016	594.880	604.284	590.062	632.903	547.839
2.610	665.318	594.601	604.323	591.113	634.093	547.023
2.615	665.367	595.232	604.750	591.597	634.387	548.162
2.620	665.756	594.595	604.762	590.038	633.610	547.993
2.625	665.828	594.086	603.615	590.264	634.271	548.440
2.630	666.127	593.962	604.104	590.609	634.263	547.622
2.635	666.753	594.829	603.851	590.366	634.253	548.803
2.640	666.363	594.988	603.995	590.788	634.440	548.416
2.645	665.245	595.172	603.771	591.055	634.637	548.952
2.650	665.057	594.111	602.610	589.874	634.136	550.231
2.655	666.481	594.152	603.930	591.011	634.670	549.209
2.660	666.664	594.352	604.850	590.961	635.172	548.672
2.665	666.347	593.862	603.690	591.484	634.704	549.098
2.670	667.245	593.601	604.246	591.366	634.519	549.474
2.675	666.552	594.162	603.829	590.247	634.194	548.648
2.680	666.633	595.569	604.169	592.218	633.879	549.590
2.685	666.852	594.984	603.770	591.914	634.467	549.022
2.690	666.174	594.981	604.234	592.123	635.713	549.164
2.695	666.033	593.671	604.008	592.139	634.679	548.817
2.700	667.063	594.657	603.007	591.970	635.167	548.288
2.705	666.546	594.253	603.812	592.196	635.354	549.063
2.710	667.282	595.165	602.949	591.372	635.317	549.440
2.715	666.314	595.071	603.585	591.994	635.476	549.248
2.720	666.721	595.343	604.302	593.113	635.439	548.525
2.725	666.653	595.117	603.865	592.296	635.978	548.033
2.730	667.683	595.411	603.544	592.030	635.411	549.594
2.735	665.585	595.316	603.345	591.633	635.729	549.600
2.740	666.891	595.551	603.274	592.569	634.254	549.355
2.745	666.109	595.300	602.943	592.401	635.450	549.057
2.750	667.055	595.573	603.089	592.513	635.069	548.745
2.755	666.543	595.744	603.310	592.892	635.817	549.851
2.760	666.265	596.290	604.071	592.011	634.737	549.728
2.765	666.355	596.213	603.604	591.763	636.075	549.547
2.770	667.234	595.803	604.113	592.034	634.550	550.003
2.775	666.496	596.192	603.458	591.830	634.080	549.231
2.780	667.272	595.341	604.003	593.093	635.852	549.749
2.785	666.900	596.114	603.755	592.060	635.539	549.762
2.790	667.222	596.099	603.369	593.245	635.475	549.067
2.795	667.489	595.302	603.182	593.080	635.561	549.957
2.800	666.981	595.463	603.741	593.484	634.647	549.896
2.805	667.969	596.484	604.075	594.010	635.608	548.498
2.810	666.536	596.998	603.821	593.742	635.172	549.909
2.815	667.190	596.298	603.991	593.102	636.131	549.418
2.820	666.197	596.236	604.170	593.668	635.961	550.658
2.825	667.183	596.077	604.058	593.338	636.276	549.508
2.830	666.718	596.637	603.634	593.236	635.191	551.177
2.835	666.488	597.083	603.371	593.773	635.642	550.184
2.840	667.644	596.611	603.376	593.722	635.821	549.525
2.845	667.133	596.682	602.805	593.203	635.757	550.811
2.850	666.805	597.098	603.100	592.426	635.884	549.943
2.855	668.734	597.019	603.146	592.559	636.460	550.728
2.860	667.708	596.566	602.515	593.053	635.510	550.714
2.865	667.243	597.236	602.240	593.574	636.819	549.977
2.870	668.084	597.123	603.251	593.962	635.922	550.853
2.875	668.034	597.712	603.541	593.457	637.070	550.273
2.880	667.398	597.803	603.182	593.552	635.413	550.579
2.885	669.021	597.235	603.591	592.828	636.048	550.219
2.890	668.282	597.197	602.490	593.560	636.240	550.134
2.895	667.403	597.537	603.080	593.040	637.200	551.042
2.900	668.315	598.161	602.905	594.055	635.786	549.959
2.905	667.849	598.132	603.037	592.715	636.642	551.002
2.910	667.739	597.160	603.427	593.092	637.061	551.035
2.915	668.214	596.645	603.685	593.685	635.284	550.287
2.920	668.436	596.602	602.923	593.914	636.180	550.174
2.925	668.693	597.142	603.409	594.032	635.412	549.469
2.930	668.741	598.224	602.671	593.542	636.615	550.103
2.935	668.396	596.737	602.972	594.652	636.485	550.475
2.940	667.851	597.807	603.085	594.171	636.374	550.370
2.945	668.619	596.763	601.676	594.004	636.735	550.119
2.950	668.635	597.622	603.428	594.464	636.696	550.855
2.955	668.596	598.477	603.446	594.321	638.060	551.244
2.960	668.874	597.254	602.431	594.694	637.234	551.215
2.965	668.285	597.805	603.008	595.024	636.046	550.302
2.970	668.209	598.148	602.410	594.391	636.879	550.474
2.975	668.345	597.839	603.519	594.100	635.852	550.634
2.980	669.439	597.254	603.009	594.935	636.609	550.827
2.985	667.781	596.780	603.472	595.135	635.890	549.775
2.990	669.425	596.796	602.190	595.361	636.431	549.717
2.995	668.474	597.659	603.617	595.483	636.848	549.813
3.000	668.051	598.736	602.815	595.677	636.474	549.757
3.005	668.719	598.530	601.454	596.066	637.097	550.840
3.010	668.393	598.454	602.370	595.378	636.696	551.388
3.015	669.089	598.915	601.949	595.106	635.608	551.380
3.020	667.411	597.508	602.391	595.427	636.513	551.233
3.025	668.340	598.460	602.270	596.464	636.478	551.657
3.030	668.101	598.398	601.675	595.273	636.499	551.653
3.035	668.511	599.087	602.500	596.547	636.759	551.853
3.040	669.441	598.710	602.823	595.245	637.072	551.490
3.045	668.273	598.454	602.243	595.945	636.775	551.583
3.050	668.043	598.661	602.087	596.158	636.514	551.199
3.055	669.066	598.762	602.742	595.658	635.735	549.716
3.060	668.379	598.627	601.545	595.729	636.233	550.586
3.065	668.499	599.119	601.989	596.386	635.923	551.606
3.070	668.246	599.065	601.894	596.308	636.853	551.218
3.075	668.708	599.602	600.815	596.596	637.285	550.923
3.080	668.836	599.876	601.870	597.618	637.264	550.794
3.085	669.768	600.355	602.146	597.252	636.942	550.601
3.090	669.759	598.949	601.566	596.797	636.051	549.873
3.095	669.410	599.941	602.405	597.467	637.090	550.659
3.100	670.021	600.095	601.300	597.621	638.509	551.084
3.105	669.884	599.329	601.789	597.587	636.710	550.866
3.110	669.242	599.543	601.772	597.964	636.126	550.355
3.115	669.293	599.803	601.809	597.571	636.820	549.999
3.120	670.085	599.650	601.601	597.291	637.450	552.159
3.125	669.812	599.429	601.807	597.430	637.031	551.244
3.130	670.158	600.066	602.050	598.291	637.580	549.835
3.135	669.819	599.314	600.895	597.917	636.881	550.963
3.140	669.000	599.908	601.560	598.899	636.700	550.497
3.145	669.474	599.732	600.974	597.954	636.752	550.809
3.150	669.240	598.860	601.021	598.208	636.703	550.345
3.155	671.113	600.108	601.712	598.997	637.739	551.185
3.160	670.588	599.604	601.490	598.814	637.211	551.237
3.165	669.819	600.225	601.372	598.687	637.331	551.350
3.170	669.750	599.824	600.997	598.582	637.318	551.613
3.175	670.542	599.156	601.444	597.719	638.126	551.071
3.180	670.269	599.977	600.435	597.662	636.523	551.894
3.185	670.748	599.761	600.604	598.704	637.293	551.590
3.190	671.476	599.868	600.050	599.150	636.499	551.499
3.195	670.402	600.138	599.935	599.218	637.006	550.813
3.200	670.927	600.767	600.318	598.558	636.291	551.976
3.205	671.297	600.585	599.952	599.117	637.158	551.100
3.210	671.330	599.985	599.719	599.334	638.188	551.239
3.215	672.134	599.659	600.707	599.141	636.687	551.623
3.220	670.054	599.804	600.481	598.998	637.226	551.693
3.225	670.731	600.181	599.698	598.546	637.490	551.510
3.230	670.423	600.617	600.696	599.484	636.683	552.439
3.235	671.086	600.199	599.713	598.457	637.034	551.173
3.240	670.184	599.572	599.539	598.840	637.122	551.239
3.245	670.062	600.701	599.993	598.625	637.604	551.585
3.250	671.193	600.566	599.554	598.343	636.970	551.839
3.255	670.858	599.891	600.550	599.683	637.744	551.738
3.260	670.223	599.457	599.959	599.064	637.750	551.923
3.265	670.442	600.811	599.264	598.651	637.170	552.375
3.270	670.762	601.242	599.866	599.395	637.487	551.487
3.275	670.674	600.732	599.431	599.687	637.451	551.865
3.280	670.650	600.877	599.163	599.203	637.975	551.771
3.285	671.308	600.866	599.954	599.859	637.651	551.306
3.290	670.429	600.418	599.790	599.577	636.813	552.439
3.295	670.153	600.795	599.605	599.741	638.189	551.500
3.300	670.781	600.975	599.678	599.691	637.161	552.268
3.305	671.014	601.129	599.738	599.953	636.885	551.438
3.310	671.205	600.459	599.271	599.543	636.938	551.240
3.315	671.696	600.552	599.345	600.635	637.280	552.798
3.320	670.678	601.208	599.396	600.135	637.160	552.109
3.325	671.239	601.299	599.464	601.047	637.080	551.706
3.330	670.565	601.007	598.996	599.601	637.481	551.547
3.335	670.852	600.522	599.621	600.093	637.600	551.123
3.340	671.018	601.495	598.880	600.452	637.421	552.014
3.345	671.162	600.824	599.070	600.204	637.813	552.385
3.350	670.398	601.115	598.306	600.937	637.551	552.293
3.355	670.900	601.142	599.509	600.146	637.814	552.186
3.360	671.168	600.400	599.168	601.162	637.924	551.152
3.365	671.696	599.754	598.375	601.344	638.155	551.765
3.370	670.836	600.035	599.825	601.110	638.161	551.649
3.375	672.295	599.752	598.203	600.984	638.195	551.748
3.380	671.322	600.748	598.555	601.049	638.024	552.067
3.385	670.823	600.755	597.773	601.246	637.853	550.778
3.390	670.967	601.034	598.562	600.674	637.300	551.279
3.395	671.121	600.529	597.950	600.533	637.604	550.788
3.400	672.105	599.874	597.986	600.210	637.498	551.513
3.405	671.733	599.627	598.452	600.390	637.271	551.108
3.410	670.691	600.119	598.481	600.638	638.222	551.369
3.415	672.325	600.634	598.375	600.405	638.057	551.466
3.420	671.797	599.984	598.170	601.591	637.695	550.820
3.425	672.110	601.417	598.553	600.439	638.599	552.228
3.430	672.006	601.359	599.035	600.470	636.983	551.780
3.435	672.075	601.237	598.978	600.683	637.678	551.541
3.440	671.605	600.256	598.182	601.326	638.455	551.443
3.445	672.287	601.387	599.026	600.276	637.900	551.358
3.450	671.961	600.687	598.554	601.525	638.839	551.333
3.455	671.903	599.964	598.506	600.559	638.047	551.706
3.460	672.162	602.193	599.275	601.270	637.900	553.079
3.465	671.660	600.416	599.007	600.771	638.716	552.410
3.470	671.694	601.168	598.821	600.857	637.904	552.257
3.475	671.125	600.668	598.330	601.351	637.444	552.697
3.480	670.582	602.133	598.751	600.835	637.787	551.531
3.485	671.444	601.357	598.586	600.660	637.578	552.047
3.490	671.038	601.362	598.934	601.178	636.904	551.701
3.495	670.834	601.826	598.314	601.895	638.363	552.461
3.500	670.214	601.574	598.778	600.776	637.384	551.540
3.505	670.875	603.096	598.454	601.009	638.123	551.819
3.510	671.257	602.469	598.132	600.662	638.109	551.832
3.515	670.745	602.453	597.315	600.804	639.026	552.548
3.520	671.435	600.913	598.694	601.158	638.040	552.062
3.525	671.248	600.985	598.853	601.033	638.239	552.281
3.530	671.520	601.307	598.543	600.569	637.989	553.686
3.535	670.674	601.213	598.855	600.600	638.613	552.005
3.540	671.494	601.313	598.368	601.956	638.055	552.334
3.545	671.525	601.275	598.279	601.266	637.866	551.823
3.550	671.743	600.998	598.965	601.136	638.278	552.943
3.555	670.978	601.706	597.798	602.232	638.752	553.641
3.560	670.725	601.270	598.077	600.971	637.310	553.029
3.565	671.852	601.179	597.951	601.187	637.422	552.160
3.570	670.775	601.002	598.863	602.172	638.325	553.775
3.575	671.674	601.187	598.398	602.110	637.736	553.298
3.580	670.564	601.170	598.804	602.129	637.661	552.761
3.585	671.349	601.404	598.425	602.199	637.161	552.553
3.590	670.601	600.719	598.936	602.475	638.446	553.838
3.595	671.114	600.348	598.846	601.826	637.425	553.491
3.600	671.119	600.742	599.090	601.318	637.917	552.958
3.605	672.055	599.730	599.000	600.967	638.252	552.697
3.610	671.035	601.355	599.453	602.449	637.947	553.234
3.615	670.803	600.787	598.740	601.019	638.339	551.840
3.620	670.968	600.692	598.668	601.636	638.091	553.316
3.625	671.355	600.975	598.545	602.533	637.489	552.335
3.630	671.622	599.970	599.614	601.274	637.431	552.406
3.635	671.163	600.647	598.245	601.627	637.692	550.927
3.640	671.296	600.861	598.419	601.670	638.395	552.452
3.645	671.118	599.742	598.028	602.279	638.731	552.263
3.650	671.468	600.693	598.598	602.412	638.906	553.329
3.655	670.837	600.471	598.419	602.798	637.587	552.280
3.660	670.669	600.308	598.230	602.822	637.601	552.564
3.665	670.496	600.707	599.491	602.622	637.482	552.250
3.670	670.522	600.816	597.921	602.255	636.818	551.924
3.675	671.140	601.334	598.270	602.372	637.024	552.571
3.680	671.485	601.986	598.698	602.838	637.419	552.170
3.685	671.113	601.241	598.342	602.349	638.531	552.707
3.690	671.814	600.531	597.599	602.226	637.805	552.797
3.695	671.188	601.527	598.673	602.380	637.346	551.599
3.700	671.218	599.984	599.087	602.340	637.251	551.373
3.705	672.165	599.984	598.524	602.927	636.671	551.852
3.710	670.440	600.395	597.445	602.923	636.792	551.259
3.715	670.980	600.580	598.669	602.383	637.411	551.342
3.720	670.243	601.723	597.835	602.783	636.994	551.088
3.725	671.174	600.653	598.244	603.247	636.839	552.311
3.730	669.951	599.903	597.817	603.467	636.733	551.443
3.735	671.389	600.450	597.887	603.237	635.800	551.424
3.740	670.504	600.702	598.873	604.032	636.291	552.241
3.745	671.685	599.388	598.319	603.511	636.081	551.632
3.750	670.940	600.039	597.048	602.210	635.752	551.471
3.755	670.049	600.382	598.276	602.800	635.966	551.816
3.760	670.526	599.633	598.032	602.533	636.081	551.748
3.765	670.563	600.890	597.956	602.715	635.421	552.043
3.770	669.509	599.622	597.341	604.001	635.926	550.639
3.775	670.221	600.018	598.056	603.297	635.999	549.247
3.780	669.887	600.590	597.632	604.097	635.093	550.624
3.785	670.462	600.652	598.457	603.805	634.729	550.636
3.790	670.302	600.634	598.236	603.837	635.589	551.596
3.795	670.035	601.080	598.423	604.015	635.618	551.093
3.800	670.101	600.035	596.981	603.482	634.870	551.300
3.805	671.016	600.116	596.558	603.273	635.272	551.178
3.810	670.466	601.022	597.109	603.197	634.240	550.123
3.815	669.976	600.088	598.482	604.267	634.852	550.693
3.820	670.404	601.394	597.248	604.232	634.241	550.886
3.825	669.959	600.445	597.598	604.559	634.261	549.733
3.830	669.816	600.236	597.805	604.133	635.402	550.337
3.835	670.285	600.409	597.129	603.600	634.807	549.515
3.840	670.138	601.155	598.011	603.829	634.019	549.987
3.845	669.269	600.972	597.757	603.601	634.102	550.868
3.850	669.682	600.608	596.707	603.266	634.575	550.725
3.855	670.416	601.152	597.420	603.926	633.762	550.392
3.860	670.075	600.829	596.976	604.048	633.773	549.792
3.865	670.107	599.977	596.553	604.151	634.224	549.757
3.870	670.256	600.245	595.561	603.635	632.992	549.150
3.875	669.988	600.018	597.229	602.394	633.456	550.062
3.880	669.097	599.920	597.055	604.136	632.723	549.706
3.885	669.450	599.647	596.792	604.691	633.403	549.903
3.890	669.673	600.731	596.659	604.028	632.848	550.317
3.895	669.047	600.859	598.177	604.588	633.564	550.345
3.900	669.612	600.050	596.977	603.714	631.999	549.535
3.905	670.159	599.787	596.958	603.137	633.265	549.248
3.910	669.589	600.717	597.376	603.471	633.236	549.081
3.915	668.454	600.234	596.755	603.442	633.249	549.281
3.920	669.758	600.066	596.987	603.302	632.941	548.671
3.925	669.309	600.074	596.893	603.689	632.863	549.259
3.930	668.406	600.081	596.769	603.057	633.067	549.197
3.935	669.310	600.317	597.591	603.604	632.565	549.036
3.940	668.488	600.487	596.527	603.185	632.189	548.621
3.945	667.578	599.987	597.216	603.506	632.962	549.342
3.950	668.887	599.877	597.326	603.996	632.276	548.684
3.955	669.250	599.384	596.481	603.029	633.593	549.012
3.960	668.345	599.576	595.778	604.213	633.416	549.090
3.965	668.553	600.225	597.768	603.894	633.753	548.586
3.970	668.080	600.260	596.388	603.927	632.623	548.392
3.975	668.574	600.172	596.947	604.104	632.974	549.035
3.980	668.742	599.803	596.328	603.885	633.349	548.768
3.985	668.564	599.756	597.421	604.344	631.892	548.882
3.990	668.860	598.910	597.021	604.089	632.521	549.408
3.995	668.209	598.758	596.540	602.842	632.033	547.725
4.000	667.822	599.170	597.227	604.410	633.146	548.425
4.005	668.713	599.903	596.456	603.737	633.126	548.109
4.010	668.354	598.849	596.885	604.652	632.185	547.952
4.015	668.465	600.291	597.366	604.040	632.995	548.312
4.020	667.820	599.603	597.021	604.309	632.626	548.451
4.025	667.883	600.096	597.075	604.722	633.420	548.054
4.030	668.120	599.779	596.349	604.181	633.184	548.095
4.035	667.628	600.171	597.585	604.128	631.720	548.119
4.040	667.424	600.439	597.680	604.425	632.298	548.267
4.045	667.456	600.087	595.696	604.002	633.166	547.307
4.050	668.351	599.103	596.698	604.428	632.437	547.734
4.055	668.168	600.499	596.333	604.868	632.865	547.841
4.060	667.493	599.927	597.112	604.275	633.130	548.196
4.065	668.207	599.321	596.840	603.125	633.158	548.258
4.070	667.922	599.552	596.278	604.046	632.401	547.971
4.075	667.348	600.117	596.840	603.958	632.612	548.282
4.080	667.927	599.916	596.570	604.456	632.764	548.145
4.085	667.698	600.308	597.552	603.893	632.819	547.567
4.090	667.459	599.705	597.192	604.878	632.598	547.746
4.095	667.056	598.912	597.243	603.900	632.340	547.127
4.100	668.721	599.316	597.572	604.687	632.372	547.791
4.105	667.528	599.381	597.279	605.707	631.760	547.804
4.110	667.593	600.585	596.883	605.515	632.941	547.553
4.115	667.588	599.673	598.023	604.746	632.191	547.570
4.120	666.895	599.110	597.218	604.777	631.848	547.400
4.125	667.813	599.699	597.713	604.308	632.027	547.542
4.130	667.034	599.598	597.207	604.248	631.917	548.523
4.135	667.445	600.282	596.800	604.251	632.096	547.524
4.140	666.194	599.972	597.781	604.639	631.874	547.408
4.145	668.460	599.461	598.471	604.259	632.702	547.411
4.150	665.996	598.845	597.131	604.374	631.932	547.540
4.155	666.482	599.840	598.198	604.928	631.715	547.496
4.160	667.093	599.921	597.731	604.080	632.255	547.818
4.165	666.013	599.313	597.535	604.560	632.058	547.535
4.170	666.483	598.522	597.837	603.714	631.446	546.953
4.175	666.471	599.466	597.942	605.351	630.939	547.712
4.180	665.906	598.975	597.758	603.722	631.614	547.128
4.185	665.358	599.540	599.470	604.190	631.722	547.119
4.190	665.875	599.427	597.973	603.272	631.237	547.603
4.195	665.667	600.299	599.051	605.149	632.818	548.111
4.200	665.853	599.129	597.958	605.333	631.453	548.128
4.205	665.699	598.537	597.161	604.483	630.789	548.203
4.210	666.118	599.327	597.659	604.376	631.420	547.616
4.215	665.560	598.126	598.136	604.113	631.497	548.122
4.220	666.302	599.122	597.968	603.755	631.519	546.384
4.225	666.611	599.356	597.676	604.705	632.227	548.466
4.230	665.106	600.691	597.839	604.103	631.470	548.208
4.235	666.276	600.025	598.542	604.381	631.346	547.418
4.240	666.746	599.256	598.486	603.668	632.244	547.916
4.245	666.139	599.401	597.850	604.802	632.070	548.079
4.250	665.470	599.092	598.327	604.728	630.645	548.558
4.255	665.347	599.910	598.431	604.314	631.865	547.353
4.260	665.481	599.807	598.446	605.065	631.701	548.487
4.265	665.948	599.223	598.186	605.358	631.909	546.669
4.270	665.652	599.243	598.270	604.340	631.306	546.586
4.275	663.991	599.991	599.026	604.786	631.495	546.994
4.280	665.342	599.399	598.595	604.138	630.661	547.515
4.285	664.811	599.172	597.892	604.296	631.144	546.975
4.290	665.150	600.673	596.843	604.218	630.824	547.134
4.295	665.247	599.527	598.400	604.863	631.399	546.117
4.300	664.746	599.422	598.017	603.952	631.753	546.390
4.305	664.754	599.560	597.769	604.457	631.112	547.061
4.310	664.093	599.390	597.539	604.047	631.836	545.890
4.315	664.104	599.168	598.185	605.242	630.397	546.688
4.320	665.168	599.146	598.091	604.931	631.520	546.306
4.325	664.129	599.700	597.768	604.948	631.179	546.680
4.330	664.466	599.049	598.864	605.070	631.982	546.334
4.335	665.789	598.847	598.195	604.214	631.748	546.362
4.340	664.512	599.258	598.981	604.079	630.868	546.952
4.345	664.895	598.826	598.379	604.251	631.863	546.365
4.350	664.263	599.539	598.316	604.144	630.952	546.446
4.355	663.962	599.876	598.150	603.911	630.835	546.819
4.360	664.507	598.068	599.142	604.615	631.724	546.579
4.365	664.575	599.206	598.776	604.442	631.305	546.293
4.370	664.059	599.905	598.641	604.049	631.491	546.450
4.375	663.675	598.695	599.903	604.927	630.798	546.248
4.380	664.101	598.996	599.113	604.273	631.996	546.490
4.385	663.792	598.415	599.108	604.382	631.402	545.947
4.390	664.064	599.191	599.314	603.594	630.844	545.767
4.395	663.687	598.467	598.538	604.433	631.440	545.340
4.400	664.224	599.078	599.782	603.625	631.796	546.987
4.405	664.849	599.231	599.369	604.090	631.316	545.617
4.410	663.817	599.653	598.831	604.272	630.279	545.520
4.415	663.997	599.911	599.493	603.635	630.588	545.498
4.420	664.600	599.348	598.939	605.052	630.709	545.857
4.425	664.272	598.905	599.730	603.125	631.113	546.329
4.430	663.059	599.627	599.954	603.413	631.759	546.329
4.435	663.931	598.696	599.197	604.294	631.398	545.783
4.440	664.178	598.539	599.531	603.273	631.561	545.944
4.445	663.423	599.203	600.653	603.852	630.989	546.264
4.450	663.022	598.838	599.448	604.502	631.515	546.090
4.455	663.970	598.525	599.424	604.106	631.468	546.148
4.460	663.455	598.246	599.280	603.821	631.070	545.051
4.465	663.822	597.855	599.758	602.923	631.319	544.591
4.470	663.932	599.373	600.036	603.523	630.734	545.632
4.475	663.813	599.306	600.125	604.177	631.301	545.689
4.480	663.218	598.305	600.770	603.626	630.574	546.086
4.485	664.193	597.929	599.719	604.084	631.225	544.604
4.490	663.680	598.815	600.121	603.424	630.383	546.198
4.495	663.514	598.330	599.908	603.917	631.567	545.316
4.500	664.081	597.707	600.062	602.910	631.452	545.344
4.505	663.600	598.414	599.963	603.187	629.998	545.414
4.510	663.527	598.212	599.722	603.312	631.378	545.922
4.515	663.440	598.582	601.053	604.533	631.087	545.516
4.520	663.800	599.364	601.180	603.881	630.900	545.543
4.525	663.583	598.922	601.515	604.113	631.041	544.747
4.530	665.022	597.730	600.450	603.538	631.276	545.905
4.535	662.907	598.223	600.139	603.223	631.277	544.738
4.540	664.370	597.867	599.865	604.029	631.755	546.051
4.545	663.774	598.745	601.174	603.333	631.468	545.538
4.550	663.859	597.422	601.661	603.908	631.600	544.805
4.555	664.681	597.653	600.568	603.616	632.611	545.503
4.560	663.744	597.311	601.567	602.584	631.352	544.143
4.565	664.104	597.606	601.040	603.825	631.736	544.347
4.570	664.114	598.357	601.800	603.342	630.683	544.258
4.575	664.880	598.876	600.954	603.175	631.712	544.530
4.580	664.396	597.988	601.200	603.145	631.783	544.795
4.585	664.353	598.578	600.552	603.982	630.927	545.027
4.590	663.507	597.324	601.435	603.801	630.951	544.879
4.595	664.046	598.018	601.776	603.530	630.897	544.709
4.600	663.236	598.728	600.990	603.217	631.153	544.554
4.605	663.744	598.222	601.879	603.012	632.115	544.935
4.610	663.098	597.633	600.944	602.895	632.155	545.904
4.615	663.046	597.276	602.013	603.260	631.014	544.741
4.620	663.344	597.957	601.450	603.510	631.341	544.619
4.625	663.288	597.551	601.982	601.118	631.516	544.160
4.630	664.432	598.029	601.900	602.609	632.217	545.977
4.635	663.488	598.563	602.881	603.274	631.741	544.989
4.640	663.707	597.876	601.713	603.607	632.569	545.302
4.645	664.260	598.111	602.239	602.769	631.060	544.285
4.650	663.330	597.798	602.336	603.080	632.197	545.219
4.655	664.158	597.164	601.607	602.807	632.338	545.471
4.660	662.889	597.803	602.345	602.020	631.520	545.109
4.665	663.278	597.085	603.510	602.470	632.015	544.869
4.670	662.551	597.781	602.378	602.850	632.128	544.136
4.675	663.521	597.435	602.890	603.130	632.746	544.557
4.680	662.415	598.207	601.897	602.872	632.377	544.340
4.685	662.470	597.110	603.832	602.341	631.409	544.095
4.690	662.959	596.606	601.981	602.634	631.643	544.498
4.695	663.679	597.411	602.965	602.958	631.874	543.869
4.700	663.249	597.595	602.843	603.011	631.882	544.356
4.705	663.137	596.927	603.371	602.835	632.508	544.839
4.710	663.199	597.292	603.931	602.742	632.250	544.256
4.715	662.370	597.803	603.726	602.604	632.387	545.500
4.720	662.411	596.800	603.787	602.860	631.552	545.517
4.725	663.259	596.980	603.883	602.353	632.357	545.385
4.730	662.519	597.500	604.603	602.078	631.926	545.515
4.735	662.525	597.537	604.337	602.764	632.159	544.678
4.740	663.213	597.492	603.944	603.066	632.109	543.899
4.745	662.511	596.996	604.597	602.593	633.096	545.539
4.750	663.662	597.245	604.772	601.922	632.132	545.535
4.755	661.620	597.506	604.272	602.243	632.601	545.176
4.760	662.316	597.474	603.639	602.388	632.168	544.213
4.765	662.371	598.212	605.503	602.249	631.982	545.497
4.770	661.872	597.951	605.548	601.143	632.580	544.923
4.775	661.913	597.941	604.889	602.628	632.919	545.102
4.780	661.353	597.737	604.003	602.530	632.625	544.821
4.785	661.824	597.583	604.341	601.980	632.331	545.886
4.790	662.030	596.855	604.973	602.892	632.852	545.390
4.795	661.956	597.362	604.454	602.754	632.788	545.612
4.800	661.651	597.282	605.787	602.313	633.074	545.464
4.805	661.364	597.781	605.995	602.292	633.239	545.425
4.810	660.809	597.441	605.294	601.224	633.621	544.308
4.815	661.002	597.306	605.570	602.993	633.063	545.253
4.820	662.097	597.198	605.776	602.138	633.361	543.945
4.825	661.883	598.076	605.671	601.791	634.109	544.870
4.830	662.309	597.309	605.435	602.106	633.654	543.596
4.835	661.818	597.571	605.725	600.836	633.314	544.425
4.840	661.672	597.241	605.534	602.114	633.158	545.054
4.845	661.006	597.753	605.157	601.428	632.591	545.217
4.850	660.917	597.131	606.740	600.597	633.445	544.076
4.855	661.581	598.000	605.955	601.930	632.290	545.221
4.860	660.867	597.651	605.808	601.762	633.259	544.241
4.865	661.131	597.270	605.080	601.962	632.837	544.884
4.870	661.768	598.120	606.416	601.559	634.171	545.305
4.875	660.832	596.962	605.766	602.203	633.332	544.730
4.880	661.680	596.785	606.339	602.055	633.103	544.954
4.885	661.298	596.915	607.290	600.907	632.842	543.753
4.890	661.068	597.998	606.299	601.408	632.845	544.327
4.895	661.003	596.853	606.335	601.778	633.807	544.390
4.900	661.155	596.200	605.785	600.896	633.020	544.508
4.905	661.032	596.468	606.194	601.935	633.182	544.384
4.910	661.379	596.528	606.811	601.597	634.099	545.367
4.915	662.188	597.145	607.129	601.564	634.310	544.923
4.920	661.184	597.585	607.167	601.366	633.706	543.853
4.925	660.992	597.001	606.407	601.279	634.484	544.542
4.930	660.997	597.428	606.182	600.232	634.503	544.339
4.935	660.307	597.681	606.341	600.628	633.906	544.235
4.940	661.281	597.074	607.189	601.404	634.663	544.003
4.945	662.000	596.642	607.495	601.243	634.106	544.259
4.950	661.743	598.521	607.214	600.525	634.226	544.859
4.955	661.650	597.568	606.704	600.799	633.808	544.451
4.960	661.916	596.918	606.642	600.710	633.865	545.064
4.965	662.236	596.985	607.244	600.371	634.503	544.176
4.970	662.293	597.047	606.084	601.491	634.030	544.935
